link_id,from_node_id,to_node_id,facility_type,dir_flag,length,lanes,capacity,free_speed,link_type_name,link_type,cost,geometry,original_link_id,original_node_id,main_node_id,movement_str,TMC
247,49600,400,,,305.04220475138936,5,nan,104.0,motorway,1,,"LINESTRING (-112.02009 33.46214,-112.02065 33.46215,-112.02156 33.46217,-112.02215 33.46217,-112.02338 33.46219)",247,,,,
248,29701,5301,,,413.4880747128765,4,nan,88.0,motorway,1,,"LINESTRING (-112.03845 33.4776,-112.03853 33.47677,-112.03859 33.47613,-112.03863 33.47556,-112.03866 33.47516,-112.03868 33.47471,-112.03869 33.4743,-112.03871 33.47388)",248,,,,
249,1101,29900,,,79.35280838704674,4,nan,88.0,motorway,1,,"LINESTRING (-112.03861 33.48051,-112.03857 33.48029,-112.03851 33.47999,-112.03848 33.4798)",249,,,,
250,29900,30000,,,210.4983501935163,4,nan,88.0,motorway,1,,"LINESTRING (-112.03848 33.4798,-112.03844 33.47945,-112.03842 33.47913,-112.0384 33.47882,-112.0384 33.47847,-112.0384 33.47825,-112.03842 33.47791)",250,,,,
251,4001,30100,,,179.9038619377838,4,nan,88.0,motorway,1,,"LINESTRING (-112.0382 33.47818,-112.03819 33.47851,-112.03819 33.47886,-112.03822 33.47947,-112.03825 33.47981)",251,,,,
252,30201,4001,,,45.7061351752095,4,nan,88.0,motorway,1,,"LINESTRING (-112.03823 33.47777,-112.0382 33.47818)",252,,,,
253,30000,29701,,,33.83558589882221,4,nan,88.0,motorway,1,,"LINESTRING (-112.03842 33.47791,-112.03845 33.4776)",253,,,,
254,30100,30300,,,81.01579529333942,4,nan,88.0,motorway,1,,"LINESTRING (-112.03825 33.47981,-112.03839 33.48053)",254,,,,
255,30300,3900,,,234.49516028548138,4,nan,88.0,motorway,1,,"LINESTRING (-112.03839 33.48053,-112.03846 33.48081,-112.03855 33.48112,-112.0387 33.48161,-112.03889 33.48212,-112.03909 33.48256)",255,,,,
256,44500,30600,,,71.78671186467798,1,nan,120.0,motorway,1,,"LINESTRING (-112.03979 33.48405,-112.03995 33.48428,-112.0401 33.48451,-112.04017 33.48461)",256,,,,
257,10701,44600,,,249.43702376058408,1,nan,72.0,motorway,1,,"LINESTRING (-112.04091 33.485,-112.04064 33.48444,-112.04045 33.48404,-112.04031 33.48378,-112.04012 33.48345,-112.03988 33.48309,-112.03979 33.48295)",257,,,,
258,30701,35100,,,291.08903503914433,4,nan,88.0,motorway,1,,"LINESTRING (-112.04076 33.4849,-112.04048 33.48445,-112.04026 33.48411,-112.04009 33.48384,-112.03987 33.48351,-112.03968 33.48319,-112.03953 33.48294,-112.03933 33.48256)",258,,,,
259,30401,30800,,,81.22750982645002,4,nan,88.0,motorway,1,,"LINESTRING (-112.04044 33.48478,-112.04061 33.48505,-112.04082 33.48544)",259,,,,
260,30600,30900,,,96.31575891214501,1,nan,120.0,motorway,1,,"LINESTRING (-112.04017 33.48461,-112.04068 33.48537)",260,,,,
261,29801,30701,,,89.01976472933376,4,nan,88.0,motorway,1,,"LINESTRING (-112.04118 33.48562,-112.04092 33.48519,-112.04076 33.4849)",261,,,,
262,31000,10701,,,80.34222424996547,1,nan,72.0,motorway,1,,"LINESTRING (-112.04125 33.48566,-112.04091 33.485)",262,,,,
263,30800,49700,,,28.73494013890986,4,nan,88.0,motorway,1,,"LINESTRING (-112.04082 33.48544,-112.04096 33.48567)",263,,,,
264,30900,49800,,,47.95448929778638,1,nan,120.0,motorway,1,,"LINESTRING (-112.04068 33.48537,-112.04079 33.48554,-112.04095 33.48574)",264,,,,
265,49900,5401,,,454.79284810509796,7,nan,104.0,motorway,1,,"LINESTRING (-112.02054 33.42195,-112.02083 33.42222,-112.02185 33.42304,-112.02352 33.42426,-112.0242 33.42466)",265,,,,
266,22500,4802,,,287.4444190299939,2,nan,104.0,motorway,1,,"LINESTRING (-112.03862 33.46236,-112.03914 33.4624,-112.04018 33.46249,-112.04053 33.46251,-112.04096 33.4625,-112.04171 33.46247)",266,,,,
267,8000,27601,,,181.75431730724546,6,nan,104.0,motorway,1,,"LINESTRING (-112.08899 33.46169,-112.09094 33.46189)",267,,,,
268,27202,50000,,,199.2313853633734,4,nan,104.0,motorway,1,,"LINESTRING (-112.09858 33.46196,-112.10073 33.46193)",268,,,,
269,6802,12101,,,225.99602023867814,5,nan,104.0,motorway,1,,"LINESTRING (-112.05853 33.46213,-112.05926 33.4621,-112.0601 33.46212,-112.06097 33.46211)",269,,,,
270,27302,27401,,,412.8022310641254,6,nan,104.0,motorway,1,,"LINESTRING (-112.09859 33.46156,-112.09414 33.46156)",270,,,,
271,6701,11902,,,81.14237725874092,6,nan,104.0,motorway,1,,"LINESTRING (-112.04584 33.4622,-112.04672 33.46223)",271,,,,
272,7000,7701,,,665.0297497363038,6,nan,104.0,motorway,1,,"LINESTRING (-112.06008 33.4617,-112.05926 33.46171,-112.05852 33.4617,-112.05588 33.4617,-112.05512 33.46171,-112.0544 33.46173,-112.05368 33.46177,-112.05293 33.46184)",272,,,,
273,501,12400,,,1099.2982990847338,5,nan,104.0,motorway,1,,"LINESTRING (-112.0897 33.46136,-112.08466 33.46084,-112.08316 33.46078,-112.08213 33.46084,-112.0811 33.46095,-112.07899 33.46136,-112.07798 33.46146)",273,,,,
274,4202,30201,,,432.47649043985257,4,nan,88.0,motorway,1,,"LINESTRING (-112.03845 33.47387,-112.03846 33.4743,-112.03845 33.47472,-112.03843 33.47515,-112.03841 33.47558,-112.03836 33.47615,-112.0383 33.47678,-112.03823 33.47777)",274,,,,
275,3801,2300,,,243.6930416569701,2,nan,88.0,motorway,1,,"LINESTRING (-112.03824 33.46475,-112.03825 33.46425,-112.03826 33.46378,-112.03826 33.4634,-112.03828 33.46281,-112.03829 33.46255)",275,,,,
276,4301,19001,,,40.598887045022906,3,nan,88.0,motorway,1,,"LINESTRING (-112.03726 33.46192,-112.03743 33.46226)",276,,,,
277,5301,48000,,,334.9790877423274,5,nan,88.0,motorway,1,,"LINESTRING (-112.03871 33.47388,-112.03871 33.47334,-112.03872 33.47178,-112.03874 33.47099,-112.03874 33.47085)",277,,,,
278,2,7401,,,188.64702294738382,3,nan,104.0,motorway,1,,"LINESTRING (-112.03268 33.46199,-112.03226 33.46199,-112.03189 33.46199,-112.03153 33.46199,-112.03111 33.46198,-112.03065 33.46196)",278,,,,
279,31101,22901,,,25.484730185022226,2,nan,104.0,motorway,1,,"LINESTRING (-112.03039 33.46217,-112.03067 33.46216)",279,,,,
280,4802,6701,,,385.7164531336322,3,nan,104.0,motorway,1,,"LINESTRING (-112.04171 33.46247,-112.04316 33.46232,-112.0438 33.46228,-112.04436 33.46225,-112.04506 33.46224,-112.04584 33.4622)",280,,,,
281,33702,23101,,,97.28258017192981,3,nan,104.0,motorway,1,,"LINESTRING (-112.02855 33.46216,-112.02905 33.46218,-112.02959 33.46217)",281,,,,
282,7101,12001,,,209.79269447256536,2,nan,120.0,motorway,1,,"LINESTRING (-112.04234 33.46148,-112.04183 33.46137,-112.04141 33.4613,-112.0411 33.46125,-112.04082 33.46122,-112.04053 33.46119,-112.04032 33.46119,-112.04012 33.46119)",282,,,,
283,12302,38500,,,155.68438151123075,2,nan,120.0,motorway,1,,"LINESTRING (-112.06669 33.46164,-112.06651 33.46158,-112.06605 33.46151,-112.06574 33.46146,-112.06563 33.46144,-112.06555 33.46141,-112.06548 33.46139,-112.06544 33.46137,-112.0654 33.46134,-112.06538 33.46131,-112.06536 33.46127,-112.06535 33.46122,-112.06533 33.46115,-112.06532 33.46108)",283,,,,
284,13800,13901,,,104.55165008867762,1,nan,120.0,motorway,1,,"LINESTRING (-112.03638 33.45154,-112.03639 33.45181,-112.03641 33.45202,-112.03643 33.45223,-112.03649 33.45248)",284,,,,
285,34000,17002,,,313.119135411506,1,nan,120.0,motorway,1,,"LINESTRING (-112.06426 33.42855,-112.06412 33.42858,-112.06328 33.4287,-112.06277 33.42876,-112.06244 33.42878,-112.0621 33.42879,-112.0617 33.42879,-112.06137 33.42878,-112.06118 33.42877,-112.06091 33.42881)",285,,,,
286,19102,22601,,,431.5195906648223,1,nan,56.0,motorway,1,,"LINESTRING (-112.03661 33.45874,-112.03653 33.45906,-112.03652 33.45921,-112.0365 33.45932,-112.03647 33.45948,-112.03644 33.45961,-112.03638 33.45979,-112.03633 33.45991,-112.03626 33.46004,-112.03619 33.46017,-112.03611 33.46028,-112.03601 33.46039,-112.03593 33.46048,-112.03582 33.46057,-112.03571 33.46067,-112.03561 33.46074,-112.03551 33.46081,-112.03539 33.46088,-112.03515 33.46099,-112.03491 33.46109,-112.03474 33.46116,-112.03436 33.4613,-112.03427 33.46133,-112.03405 33.4614,-112.03384 33.46146)",286,,,,
287,44901,43000,,,59.4424704336214,3,nan,120.0,motorway,1,,"LINESTRING (-112.03794 33.44991,-112.03798 33.44975,-112.03801 33.44961,-112.03805 33.44941,-112.03805 33.44938)",287,,,,
288,32200,32602,,,89.04938886375567,2,nan,72.0,motorway,1,,"LINESTRING (-112.03881 33.44713,-112.03845 33.44714,-112.03833 33.44711,-112.03826 33.44708,-112.03819 33.447,-112.03816 33.44693,-112.03814 33.44687,-112.03812 33.44678)",288,,,,
289,34100,32702,,,46.129048349193845,1,nan,72.0,motorway,1,,"LINESTRING (-112.03618 33.44838,-112.03633 33.44844,-112.0364 33.44848,-112.03648 33.44856,-112.03655 33.44865)",289,,,,
290,31901,31800,,,100.15766277489794,1,nan,72.0,motorway,1,,"LINESTRING (-112.03806 33.44889,-112.03814 33.44875,-112.03814 33.44867,-112.03817 33.44861,-112.0382 33.44856,-112.03824 33.44852,-112.03829 33.44848,-112.03836 33.44845,-112.03843 33.44843,-112.03879 33.44838)",290,,,,
291,50600,32702,,,20.86416176084478,2,nan,72.0,motorway,1,,"LINESTRING (-112.03655 33.44846,-112.03655 33.44865)",291,,,,
292,32702,20801,,,288.4688782599725,2,nan,72.0,motorway,1,,"LINESTRING (-112.03655 33.44865,-112.03659 33.44924,-112.03659 33.44958,-112.03659 33.44986,-112.03656 33.45015,-112.03654 33.45033,-112.03643 33.45125)",292,,,,
293,35100,11000,,,33.33665074031242,4,nan,88.0,motorway,1,,"LINESTRING (-112.03933 33.48256,-112.03919 33.48228)",293,,,,
294,3900,35200,,,36.395336915960776,4,nan,88.0,motorway,1,,"LINESTRING (-112.03909 33.48256,-112.03925 33.48286)",294,,,,
295,35200,30401,,,239.1760782758575,4,nan,88.0,motorway,1,,"LINESTRING (-112.03925 33.48286,-112.03935 33.48303,-112.03967 33.48357,-112.0399 33.48392,-112.04009 33.48421,-112.04026 33.48448,-112.04044 33.48478)",295,,,,
296,11000,1101,,,203.22517635072018,4,nan,88.0,motorway,1,,"LINESTRING (-112.03919 33.48228,-112.03903 33.48187,-112.03889 33.4815,-112.03878 33.48116,-112.03871 33.48089,-112.03867 33.48075,-112.03861 33.48051)",296,,,,
297,33300,10601,,,68.41330463196577,2,nan,120.0,motorway,1,,"LINESTRING (-112.03743 33.46593,-112.03749 33.46595,-112.03757 33.46599,-112.0376 33.46603,-112.03763 33.46608,-112.03765 33.46615,-112.03766 33.4662,-112.03766 33.46628,-112.03767 33.46647)",297,,,,
298,10601,33600,,,167.30118437181665,2,nan,120.0,motorway,1,,"LINESTRING (-112.03767 33.46647,-112.03766 33.46682,-112.03768 33.46709,-112.03774 33.46738,-112.03779 33.4676,-112.03791 33.46795)",298,,,,
299,400,1800,,,312.8695487082142,1,nan,104.0,motorway,1,,"LINESTRING (-112.02338 33.46219,-112.02412 33.46224,-112.02465 33.46225,-112.02527 33.46228,-112.02622 33.46234,-112.02674 33.46237)",299,,,,
300,35301,5202,,,57.70665760520666,2,nan,120.0,motorway,1,,"LINESTRING (-112.03904 33.48298,-112.03913 33.48312,-112.03933 33.48344)",300,,,,
301,5202,30500,,,23.933949137014416,2,nan,120.0,motorway,1,,"LINESTRING (-112.03933 33.48344,-112.03947 33.48363)",301,,,,
302,35401,32300,,,35.09856487731439,2,nan,72.0,motorway,1,,"LINESTRING (-112.03816 33.44166,-112.03816 33.44159,-112.03817 33.4415,-112.03818 33.44144,-112.03818 33.44139,-112.03817 33.44134)",302,,,,
303,35901,35702,,,69.21100939802534,1,nan,72.0,motorway,1,,"LINESTRING (-112.03894 33.43667,-112.03871 33.43667,-112.03863 33.43665,-112.03851 33.43661,-112.03845 33.43655,-112.03843 33.43652,-112.03836 33.43638)",303,,,,
304,48602,36400,,,71.04430894773924,1,nan,72.0,motorway,1,,"LINESTRING (-112.03658 33.44669,-112.03651 33.44683,-112.03649 33.44698,-112.03643 33.44708,-112.03637 33.44713,-112.03625 33.44718,-112.03621 33.44719)",304,,,,
305,36900,9102,,,144.3941310352971,1,nan,120.0,motorway,1,,"LINESTRING (-112.08252 33.45986,-112.08251 33.45989,-112.08251 33.46006,-112.08251 33.46018,-112.08249 33.46024,-112.08248 33.46027,-112.08246 33.46031,-112.08243 33.46035,-112.08239 33.46038,-112.08234 33.46041,-112.08227 33.46043,-112.08215 33.46046,-112.08172 33.46055,-112.08154 33.46062)",305,,,,
306,36800,5301,,,243.49206601548946,1,nan,120.0,motorway,1,,"LINESTRING (-112.03875 33.47607,-112.03877 33.47555,-112.03877 33.47516,-112.03877 33.47471,-112.03877 33.47431,-112.03871 33.47388)",306,,,,
307,38100,37700,,,12.403878841583705,1,nan,120.0,motorway,1,,"LINESTRING (-112.03018 33.46198,-112.0302 33.46202,-112.03022 33.46204,-112.03024 33.46207,-112.03025 33.46208)",307,,,,
308,37900,38200,,,0.5303664483978013,1,nan,120.0,motorway,1,,"LINESTRING (-112.0303 33.46221,-112.03029 33.4622)",308,,,,
309,38400,8502,,,162.64614761446205,1,nan,120.0,motorway,1,,"LINESTRING (-112.06508 33.4608,-112.06505 33.46086,-112.06503 33.46097,-112.06503 33.46108,-112.06501 33.46117,-112.06496 33.46127,-112.06485 33.46136,-112.06475 33.46142,-112.06464 33.46146,-112.06455 33.46147,-112.0644 33.46148,-112.06428 33.46148,-112.06401 33.46149,-112.06387 33.46152)",309,,,,
310,35600,8202,,,187.61250699617773,1,nan,120.0,motorway,1,,"LINESTRING (-112.06526 33.46387,-112.06531 33.46375,-112.06531 33.46359,-112.06532 33.46341,-112.06534 33.46334,-112.06536 33.4633,-112.06539 33.46327,-112.06543 33.46323,-112.06548 33.46319,-112.06556 33.46314,-112.06564 33.46311,-112.06572 33.46308,-112.06584 33.46307,-112.06598 33.46307,-112.06624 33.46305,-112.06646 33.46304,-112.06659 33.46302)",310,,,,
311,39300,9400,,,85.9228206729974,1,nan,72.0,motorway,1,,"LINESTRING (-112.03843 33.46459,-112.03851 33.46434,-112.03871 33.46385)",311,,,,
312,39200,23401,,,86.56460344510705,1,nan,72.0,motorway,1,,"LINESTRING (-112.03841 33.46459,-112.03849 33.46422,-112.03864 33.46383)",312,,,,
313,39600,39500,,,95.06551967923332,1,nan,72.0,motorway,1,,"LINESTRING (-112.03661 33.44381,-112.03656 33.44466)",313,,,,
314,39500,32801,,,175.64963917649476,1,nan,72.0,motorway,1,,"LINESTRING (-112.03656 33.44466,-112.03652 33.44578,-112.03652 33.44625)",314,,,,
315,26502,39700,,,829.0259323743878,1,nan,120.0,motorway,1,,"LINESTRING (-112.0262 33.43778,-112.02664 33.43779,-112.02784 33.43779,-112.02854 33.43779,-112.02866 33.43779,-112.0288 33.4378,-112.02976 33.43788,-112.02983 33.43789,-112.02989 33.4379,-112.02997 33.43793,-112.03004 33.43796,-112.03009 33.438,-112.03013 33.43804,-112.03016 33.43808,-112.03018 33.43812,-112.0302 33.43817,-112.0303 33.43859,-112.03035 33.43879,-112.03038 33.43889,-112.03042 33.43899,-112.03047 33.43908,-112.0306 33.43934,-112.03065 33.4394,-112.03069 33.43944,-112.03074 33.43948,-112.0308 33.43952,-112.03086 33.43956,-112.03092 33.43958,-112.03099 33.43961,-112.03107 33.43962,-112.03115 33.43963,-112.03121 33.43963,-112.03296 33.43963,-112.03302 33.43964,-112.03308 33.43965,-112.03315 33.43966,-112.03322 33.43969,-112.03328 33.43972,-112.03335 33.43976,-112.03351 33.43987,-112.03357 33.43991,-112.03361 33.43996,-112.03363 33.43997)",315,,,,
316,29100,18701,,,431.3613552667099,3,nan,88.0,motorway,1,,"LINESTRING (-112.07406 33.4286,-112.07677 33.42885,-112.07868 33.42903)",316,,,,
317,18701,29001,,,324.7891568653429,3,nan,88.0,motorway,1,,"LINESTRING (-112.07868 33.42903,-112.07979 33.42912,-112.08215 33.42934)",317,,,,
318,18200,18302,,,344.3898088103375,3,nan,88.0,motorway,1,,"LINESTRING (-112.06549 33.42895,-112.06565 33.42893,-112.06589 33.42889,-112.06617 33.42884,-112.06652 33.42877,-112.06716 33.42865,-112.06764 33.42856,-112.06805 33.42849,-112.06837 33.42844,-112.0687 33.4284,-112.06913 33.42837)",318,,,,
319,14602,8000,,,136.21723978044966,5,nan,104.0,motorway,1,,"LINESTRING (-112.08754 33.4615,-112.08899 33.46169)",319,,,,
320,27101,27202,,,422.01288362205156,6,nan,104.0,motorway,1,,"LINESTRING (-112.09404 33.46198,-112.09858 33.46196)",320,,,,
321,27401,27501,,,298.7070813869236,6,nan,104.0,motorway,1,,"LINESTRING (-112.09414 33.46156,-112.09246 33.46156,-112.09177 33.46154,-112.09093 33.46148)",321,,,,
322,33901,501,,,106.88857402653218,6,nan,104.0,motorway,1,,"LINESTRING (-112.09085 33.46147,-112.0897 33.46136)",322,,,,
323,202,21701,,,47.95995251512217,4,nan,104.0,motorway,1,,"LINESTRING (-112.03756 33.45218,-112.03755 33.45174)",323,,,,
324,6602,48100,,,57.952978737795846,6,nan,104.0,motorway,1,,"LINESTRING (-112.03751 33.4567,-112.03752 33.45618)",324,,,,
325,19102,4301,,,364.1029897176193,2,nan,88.0,motorway,1,,"LINESTRING (-112.03661 33.45874,-112.03657 33.45952,-112.03655 33.45979,-112.03656 33.45993,-112.03656 33.46005,-112.03658 33.46026,-112.03662 33.46045,-112.03673 33.46088,-112.03694 33.46137,-112.03726 33.46192)",325,,,,
326,50800,32602,,,34.93060403483222,2,nan,72.0,motorway,1,,"LINESTRING (-112.0381 33.44709,-112.03811 33.44693,-112.03812 33.44678)",326,,,,
327,12101,14300,,,765.2555457079839,5,nan,104.0,motorway,1,,"LINESTRING (-112.06097 33.46211,-112.06172 33.46215,-112.06233 33.46219,-112.06323 33.46224,-112.06402 33.4623,-112.06485 33.46238,-112.06624 33.46249,-112.06696 33.46255,-112.06768 33.4626,-112.06834 33.46263,-112.06918 33.4626)",328,,,,
328,3402,7000,,,81.54194992928112,5,nan,104.0,motorway,1,,"LINESTRING (-112.06096 33.46174,-112.06008 33.4617)",329,,,,
329,11902,7800,,,694.0169226268123,6,nan,104.0,motorway,1,,"LINESTRING (-112.04672 33.46223,-112.0481 33.46224,-112.05093 33.46227,-112.0516 33.46227,-112.05295 33.46222,-112.0537 33.46217,-112.05418 33.46215)",330,,,,
330,3302,7202,,,150.65473902343078,6,nan,104.0,motorway,1,,"LINESTRING (-112.04725 33.46185,-112.04667 33.46182,-112.04563 33.46181)",331,,,,
331,8301,8202,,,104.81622796816725,2,nan,120.0,motorway,1,,"LINESTRING (-112.06558 33.46267,-112.06566 33.46274,-112.06573 33.46278,-112.06579 33.46282,-112.06587 33.46286,-112.06596 33.4629,-112.06607 33.46294,-112.06618 33.46297,-112.06627 33.46299,-112.06633 33.463,-112.06641 33.46301,-112.06659 33.46302)",332,,,,
332,38800,40400,,,16.115402589131342,2,nan,120.0,motorway,1,,"LINESTRING (-112.06526 33.46249,-112.06525 33.46247,-112.06524 33.46239,-112.06523 33.46234)",333,,,,
333,38700,40800,,,6.3212863293056465,2,nan,120.0,motorway,1,,"LINESTRING (-112.06512 33.46199,-112.06513 33.46201,-112.06514 33.46204)",334,,,,
334,40600,40700,,,2.8999999999325987,2,nan,120.0,motorway,1,,"LINESTRING (-112.06528 33.46214,-112.06526 33.46216)",335,,,,
335,40801,38600,,,6.232983776625903,2,nan,120.0,motorway,1,,"LINESTRING (-112.06523 33.46204,-112.06525 33.462,-112.06525 33.46199)",336,,,,
336,40802,40701,,,5.749439549267197,2,nan,120.0,motorway,1,,"LINESTRING (-112.06519 33.46215,-112.06521 33.4622)",337,,,,
337,40300,40200,,,3.900329137758229,2,nan,120.0,motorway,1,,"LINESTRING (-112.06511 33.46213,-112.06508 33.4621)",338,,,,
338,40301,40803,,,3.775603231828506,2,nan,120.0,motorway,1,,"LINESTRING (-112.06516 33.46218,-112.06518 33.46215)",339,,,,
339,40200,8401,,,39.96960808786998,2,nan,120.0,motorway,1,,"LINESTRING (-112.06508 33.4621,-112.06503 33.46205,-112.06497 33.46199,-112.06487 33.4619,-112.06479 33.46183)",340,,,,
340,40401,38900,,,16.618074204257876,2,nan,120.0,motorway,1,,"LINESTRING (-112.06514 33.46234,-112.06513 33.46237,-112.06511 33.46243,-112.06509 33.46247,-112.06509 33.46248)",341,,,,
341,40402,40302,,,4.68025914667989,2,nan,120.0,motorway,1,,"LINESTRING (-112.06519 33.46223,-112.06516 33.4622)",342,,,,
342,40501,8301,,,46.972722520603625,2,nan,120.0,motorway,1,,"LINESTRING (-112.06528 33.46233,-112.06531 33.46238,-112.06535 33.46243,-112.06539 33.46247,-112.06544 33.46253,-112.06549 33.46259,-112.06558 33.46267)",343,,,,
343,40100,40303,,,2.899999999932221,2,nan,120.0,motorway,1,,"LINESTRING (-112.06507 33.46228,-112.06509 33.46226)",344,,,,
344,40702,40403,,,2.2859115974957054,2,nan,120.0,motorway,1,,"LINESTRING (-112.06521 33.46221,-112.0652 33.46223)",345,,,,
345,40703,40501,,,2.326846359303855,2,nan,120.0,motorway,1,,"LINESTRING (-112.06527 33.46231,-112.06528 33.46233)",346,,,,
346,15601,15700,,,158.25896248380693,2,nan,120.0,motorway,1,,"LINESTRING (-112.0837 33.46154,-112.0854 33.46158)",347,,,,
347,42100,40900,,,48.19784937154174,1,nan,120.0,motorway,1,,"LINESTRING (-112.08279 33.46268,-112.08284 33.46254,-112.08285 33.46225)",348,,,,
348,40900,15601,,,141.45734772390927,1,nan,120.0,motorway,1,,"LINESTRING (-112.08285 33.46225,-112.08285 33.46213,-112.08285 33.46195,-112.08286 33.46186,-112.08286 33.4618,-112.08288 33.46173,-112.0829 33.46169,-112.08295 33.46164,-112.083 33.4616,-112.08305 33.46158,-112.08311 33.46157,-112.08319 33.46156,-112.0833 33.46155,-112.08344 33.46156,-112.08357 33.46156,-112.0837 33.46154)",349,,,,
349,46001,24201,,,272.53983952784864,1,nan,120.0,motorway,1,,"LINESTRING (-112.08079 33.46078,-112.08029 33.4609,-112.07959 33.46105,-112.07929 33.46111,-112.07898 33.46118,-112.07876 33.46122,-112.07794 33.46136)",350,,,,
350,41000,37302,,,8.135491176823457,2,nan,120.0,motorway,1,,"LINESTRING (-112.08272 33.4613,-112.08272 33.46129,-112.0827 33.46124,-112.0827 33.46123)",351,,,,
351,37303,37102,,,13.051581762884496,2,nan,120.0,motorway,1,,"LINESTRING (-112.08266 33.46112,-112.08264 33.46107,-112.08263 33.46104,-112.08261 33.46101)",352,,,,
352,37103,15301,,,42.89368656289632,2,nan,120.0,motorway,1,,"LINESTRING (-112.08254 33.4609,-112.08253 33.4609,-112.0825 33.46087,-112.08245 33.46083,-112.08238 33.46078,-112.08232 33.46074,-112.08224 33.4607,-112.08218 33.46067)",353,,,,
353,15402,700,,,155.0550321363115,2,nan,120.0,motorway,1,,"LINESTRING (-112.08421 33.46049,-112.08404 33.46046,-112.08385 33.46043,-112.08334 33.46034,-112.08309 33.4603,-112.083 33.46028,-112.08294 33.46026,-112.0829 33.46023,-112.08286 33.46018,-112.0828 33.46011,-112.08277 33.46006,-112.08276 33.46001,-112.08276 33.46)",354,,,,
354,15102,37000,,,128.9257689893265,1,nan,120.0,motorway,1,,"LINESTRING (-112.08159 33.46156,-112.08175 33.46157,-112.08187 33.46155,-112.08199 33.46154,-112.08208 33.46153,-112.08213 33.46153,-112.08218 33.46153,-112.08224 33.46154,-112.08228 33.46155,-112.08232 33.46157,-112.08237 33.46159,-112.08242 33.46162,-112.08245 33.46166,-112.08247 33.46169,-112.08249 33.46172,-112.0825 33.46175,-112.08251 33.46177,-112.08253 33.46183,-112.08254 33.46189,-112.08255 33.46196,-112.08256 33.46202,-112.08256 33.46204)",355,,,,
355,15000,46400,,,102.85957935917908,1,nan,120.0,motorway,1,,"LINESTRING (-112.07918 33.4619,-112.07976 33.46182,-112.08028 33.46175)",356,,,,
356,15700,8000,,,333.600890035365,1,nan,120.0,motorway,1,,"LINESTRING (-112.0854 33.46158,-112.08661 33.46161,-112.08721 33.46163,-112.08781 33.46166,-112.08899 33.46169)",357,,,,
357,36500,41202,,,3.6468831673537854,2,nan,120.0,motorway,1,,"LINESTRING (-112.08259 33.46077,-112.0826 33.4608)",358,,,,
358,41203,37202,,,12.024131945549096,2,nan,120.0,motorway,1,,"LINESTRING (-112.08265 33.46091,-112.08267 33.46094,-112.08269 33.46097,-112.08271 33.46101)",359,,,,
359,37203,15801,,,44.97241698333865,2,nan,120.0,motorway,1,,"LINESTRING (-112.08278 33.46111,-112.08278 33.46111,-112.08281 33.46115,-112.08285 33.46119,-112.08289 33.46122,-112.08295 33.46128,-112.08301 33.46132,-112.08307 33.46136,-112.08312 33.46139)",360,,,,
360,41300,27401,,,216.30653204249683,1,nan,120.0,motorway,1,,"LINESTRING (-112.09647 33.46139,-112.09632 33.4614,-112.09522 33.46145,-112.09414 33.46156)",361,,,,
361,41601,16400,,,60.968106102654346,1,nan,72.0,motorway,1,,"LINESTRING (-112.03714 33.43467,-112.03706 33.43522)",362,,,,
362,16400,16501,,,84.00460557115252,2,nan,72.0,motorway,1,,"LINESTRING (-112.03706 33.43522,-112.03699 33.43598)",363,,,,
363,16300,41601,,,159.32800678957375,1,nan,72.0,motorway,1,,"LINESTRING (-112.03736 33.43324,-112.03725 33.43396,-112.03714 33.43467)",364,,,,
364,41400,2902,,,211.14228350813707,1,nan,120.0,motorway,1,,"LINESTRING (-112.03811 33.43467,-112.038 33.43393,-112.03794 33.43356,-112.03791 33.4332,-112.03785 33.43277)",365,,,,
365,36200,35901,,,59.50280854212577,1,nan,72.0,motorway,1,,"LINESTRING (-112.03957 33.43669,-112.03955 33.43667,-112.03941 33.43667,-112.03914 33.43667,-112.03905 33.43667,-112.03894 33.43667)",366,,,,
366,35801,35702,,,29.720899393270308,2,nan,72.0,motorway,1,,"LINESTRING (-112.0384 33.43665,-112.03838 33.43652,-112.03836 33.43638)",367,,,,
367,35702,16200,,,22.20672900886277,2,nan,72.0,motorway,1,,"LINESTRING (-112.03836 33.43638,-112.03833 33.43618)",368,,,,
368,24601,32500,,,82.19335357344589,1,nan,120.0,motorway,1,,"LINESTRING (-112.03758 33.44119,-112.03771 33.44077,-112.03773 33.44068,-112.03775 33.44058,-112.03779 33.44047)",369,,,,
369,38201,37600,,,1.9999999999624434,1,nan,120.0,motorway,1,,"LINESTRING (-112.03025 33.46213,-112.03024 33.46212)",370,,,,
370,38202,38300,,,13.440469095826048,1,nan,120.0,motorway,1,,"LINESTRING (-112.03025 33.46215,-112.03021 33.46221,-112.03018 33.46226)",371,,,,
371,37701,38000,,,1.9999999998920868,1,nan,120.0,motorway,1,,"LINESTRING (-112.03026 33.4621,-112.03027 33.46211)",372,,,,
372,37702,37800,,,12.771339970348453,1,nan,120.0,motorway,1,,"LINESTRING (-112.03026 33.46208,-112.03029 33.46205,-112.03033 33.46198)",373,,,,
373,50903,34300,,,4.798515468860009,2,nan,72.0,motorway,1,,"LINESTRING (-112.03791 33.46579,-112.03787 33.46577)",378,,,,
