tmc_code,measurement_tstamp,speed,average_speed,reference_speed,travel_time_seconds,confidence_score,cvalue
115-04406,2019-01-02 20:00:00,39.00,52.00,53.00,295.83,30.00,92.80
115-04406,2019-01-02 20:05:00,51.79,52.00,53.00,222.76,30.00,99.80
115-04406,2019-01-02 20:10:00,55.00,52.00,53.00,209.77,30.00,100.00
115-04406,2019-01-02 20:15:00,58.80,52.00,53.00,196.22,30.00,19.20
115-04406,2019-01-02 20:20:00,55.78,52.00,53.00,206.83,30.00,100.00
115-04406,2019-01-02 20:25:00,55.00,52.00,53.00,209.77,30.00,100.00
115-04406,2019-01-02 20:30:00,55.00,52.00,53.00,209.77,30.00,100.00
115-04406,2019-01-02 20:35:00,55.00,52.00,53.00,209.77,30.00,100.00
115-04406,2019-01-02 20:40:00,52.00,52.00,53.00,221.87,20.00,
115-04406,2019-01-02 20:45:00,53.91,52.00,53.00,213.99,26.00,97.00
115-04406,2019-01-02 20:50:00,55.21,52.00,53.00,208.97,30.00,95.00
115-04406,2019-01-02 20:55:00,52.12,52.00,53.00,221.35,30.00,100.00
115-04406,2019-01-02 21:00:00,55.60,53.00,53.00,207.52,30.00,100.00
115-04406,2019-01-02 21:05:00,56.19,53.00,53.00,205.33,30.00,100.00
115-04406,2019-01-02 21:10:00,40.62,53.00,53.00,284.05,30.00,76.00
115-04406,2019-01-02 21:15:00,33.33,53.00,53.00,346.12,30.00,92.80
115-04406,2019-01-02 21:20:00,30.00,53.00,53.00,384.58,30.00,95.00
115-04406,2019-01-02 21:25:00,30.00,53.00,53.00,384.58,30.00,96.20
115-04406,2019-01-02 21:30:00,53.00,53.00,53.00,217.69,20.00,
115-04406,2019-01-02 21:35:00,53.00,53.00,53.00,217.69,20.00,
115-04406,2019-01-02 21:40:00,45.95,53.00,53.00,251.06,22.00,97.00
115-04406,2019-01-02 21:45:00,30.00,53.00,53.00,384.58,30.00,98.40
115-04406,2019-01-02 21:50:00,30.00,53.00,53.00,384.58,30.00,99.40
115-04406,2019-01-02 21:55:00,33.21,53.00,53.00,347.45,30.00,100.00
115-04406,2019-01-02 22:00:00,58.00,53.00,53.00,198.92,30.00,62.40
115-04406,2019-01-02 22:05:00,58.00,53.00,53.00,198.92,30.00,26.00
115-04406,2019-01-02 22:10:00,57.51,53.00,53.00,200.61,30.00,54.00
115-04406,2019-01-02 22:15:00,61.00,53.00,53.00,189.14,30.00,56.60
115-04406,2019-01-02 22:20:00,61.20,53.00,53.00,188.53,30.00,65.20
115-04406,2019-01-02 22:25:00,62.00,53.00,53.00,186.09,30.00,67.20
115-04406,2019-01-02 22:30:00,58.08,53.00,53.00,198.66,30.00,86.00
115-04406,2019-01-02 22:35:00,56.00,53.00,53.00,206.02,30.00,98.20
115-04406,2019-01-02 22:40:00,56.60,53.00,53.00,203.86,30.00,99.80
115-04406,2019-01-02 22:45:00,57.20,53.00,53.00,201.71,30.00,98.40
115-04406,2019-01-02 22:50:00,52.60,53.00,53.00,219.36,30.00,81.20
115-04406,2019-01-02 22:55:00,53.00,53.00,53.00,217.69,30.00,83.60
115-04406,2019-01-02 23:00:00,55.37,53.00,53.00,208.36,30.00,95.00
115-04406,2019-01-02 23:05:00,55.37,53.00,53.00,208.36,30.00,96.40
115-04406,2019-01-02 23:10:00,53.00,53.00,53.00,217.69,30.00,95.80
115-04406,2019-01-02 23:15:00,54.18,53.00,53.00,212.94,30.00,96.80
115-04406,2019-01-02 23:20:00,51.60,53.00,53.00,223.61,30.00,89.40
115-04406,2019-01-02 23:25:00,54.51,53.00,53.00,211.67,30.00,96.80
115-04406,2019-01-02 23:30:00,57.00,53.00,53.00,202.41,30.00,96.00
115-04406,2019-01-02 23:35:00,57.00,53.00,53.00,202.41,30.00,96.00
115-04406,2019-01-02 23:40:00,51.51,53.00,53.00,223.97,30.00,83.80
115-04406,2019-01-02 23:45:00,46.00,53.00,53.00,250.81,30.00,81.40
115-04406,2019-01-02 23:50:00,46.00,53.00,53.00,250.81,30.00,83.00
115-04406,2019-01-02 23:55:00,46.00,53.00,53.00,250.81,30.00,88.60
115-04400,2019-01-02 00:00:00,32.00,32.00,32.00,108.67,10.00,
115-04400,2019-01-02 00:05:00,22.11,32.00,32.00,157.32,30.00,92.00
115-04400,2019-01-02 00:10:00,21.00,32.00,32.00,165.60,30.00,100.00
115-04400,2019-01-02 00:15:00,17.67,32.00,32.00,196.77,30.00,97.20
115-04400,2019-01-02 00:20:00,17.67,32.00,32.00,196.77,30.00,98.80
115-04400,2019-01-02 00:25:00,22.32,32.00,32.00,155.81,30.00,98.60
115-04400,2019-01-02 00:30:00,27.00,32.00,32.00,128.80,30.00,86.20
115-04400,2019-01-02 00:35:00,27.00,32.00,32.00,128.80,30.00,90.20
115-04400,2019-01-02 00:40:00,27.79,32.00,32.00,125.12,30.00,89.80
115-04400,2019-01-02 00:45:00,29.47,32.00,32.00,117.99,22.00,91.00
115-04400,2019-01-02 00:50:00,33.73,32.00,32.00,103.08,22.00,50.67
115-04400,2019-01-02 00:55:00,35.00,32.00,32.00,99.36,30.00,55.00
115-04400,2019-01-02 01:00:00,35.39,32.00,32.00,98.25,30.00,63.00
115-04400,2019-01-02 01:05:00,36.00,32.00,32.00,96.60,30.00,69.40
115-04400,2019-01-02 01:10:00,36.00,32.00,32.00,96.60,30.00,66.00
115-04400,2019-01-02 01:15:00,35.12,32.00,32.00,99.01,26.00,66.00
115-04400,2019-01-02 01:20:00,32.00,32.00,32.00,108.67,10.00,
115-04400,2019-01-02 01:25:00,32.00,32.00,32.00,108.67,10.00,
115-04400,2019-01-02 01:30:00,32.00,32.00,32.00,108.67,10.00,
115-04400,2019-01-02 01:35:00,32.00,32.00,32.00,108.67,10.00,
115-04400,2019-01-02 01:40:00,32.00,32.00,32.00,108.67,10.00,
115-04400,2019-01-02 01:45:00,32.00,32.00,32.00,108.67,10.00,
115-04400,2019-01-02 01:50:00,32.00,32.00,32.00,108.67,10.00,
115-04400,2019-01-02 01:55:00,32.00,32.00,32.00,108.67,10.00,
115-04400,2019-01-02 02:00:00,32.00,32.00,32.00,108.67,10.00,
115-04400,2019-01-02 02:05:00,32.00,32.00,32.00,108.67,10.00,
115-04400,2019-01-02 02:10:00,32.00,32.00,32.00,108.67,10.00,
115-04400,2019-01-02 02:15:00,32.00,32.00,32.00,108.67,10.00,
115-04400,2019-01-02 02:20:00,32.00,32.00,32.00,108.67,10.00,
115-04400,2019-01-02 02:25:00,32.00,32.00,32.00,108.67,10.00,
115-04400,2019-01-02 02:30:00,32.00,32.00,32.00,108.67,10.00,
115-04400,2019-01-02 02:35:00,32.00,32.00,32.00,108.67,10.00,
115-04400,2019-01-02 02:40:00,32.00,32.00,32.00,108.67,10.00,
115-04400,2019-01-02 02:45:00,32.00,32.00,32.00,108.67,10.00,
115-04400,2019-01-02 02:50:00,32.00,32.00,32.00,108.67,10.00,
115-04400,2019-01-02 02:55:00,32.00,32.00,32.00,108.67,10.00,
115-04400,2019-01-02 03:00:00,32.00,32.00,32.00,108.67,10.00,
115-04400,2019-01-02 03:05:00,32.00,32.00,32.00,108.67,10.00,
115-04400,2019-01-02 03:10:00,32.00,32.00,32.00,108.67,10.00,
115-04400,2019-01-02 03:15:00,32.00,32.00,32.00,108.67,10.00,
115-04400,2019-01-02 03:20:00,32.00,32.00,32.00,108.67,10.00,
115-04400,2019-01-02 03:25:00,32.00,32.00,32.00,108.67,10.00,
115-04400,2019-01-02 03:30:00,32.00,32.00,32.00,108.67,10.00,
115-04400,2019-01-02 03:35:00,32.00,32.00,32.00,108.67,10.00,
115-04400,2019-01-02 03:40:00,32.00,32.00,32.00,108.67,10.00,
115-04400,2019-01-02 03:45:00,32.00,32.00,32.00,108.67,10.00,
115-04400,2019-01-02 03:50:00,32.00,32.00,32.00,108.67,10.00,
115-04400,2019-01-02 03:55:00,32.00,32.00,32.00,108.67,10.00,
115-04400,2019-01-02 04:00:00,32.00,32.00,32.00,108.67,10.00,
115-04400,2019-01-02 04:05:00,33.70,32.00,32.00,103.18,22.00,98.00
115-04400,2019-01-02 04:10:00,37.00,32.00,32.00,93.99,30.00,99.20
115-04400,2019-01-02 04:15:00,37.00,32.00,32.00,93.99,30.00,100.00
115-04400,2019-01-02 04:20:00,36.00,32.00,32.00,96.60,30.00,100.00
115-04400,2019-01-02 04:25:00,34.29,32.00,32.00,101.43,22.00,100.00
115-04400,2019-01-02 04:30:00,32.00,32.00,32.00,108.67,10.00,
115-04400,2019-01-02 04:35:00,32.52,32.00,32.00,106.95,22.00,92.33
115-04400,2019-01-02 04:40:00,28.79,32.00,32.00,120.77,30.00,83.80
115-04400,2019-01-02 04:45:00,29.00,32.00,32.00,119.91,30.00,90.00
115-04400,2019-01-02 04:50:00,28.25,32.00,32.00,123.08,30.00,87.40
115-04400,2019-01-02 04:55:00,31.00,32.00,32.00,112.18,30.00,97.80
115-04400,2019-01-02 05:00:00,33.69,32.00,32.00,103.23,30.00,94.20
115-04400,2019-01-02 05:05:00,33.49,32.00,32.00,103.84,30.00,100.00
115-04400,2019-01-02 05:10:00,36.00,32.00,32.00,96.60,30.00,100.00
115-04400,2019-01-02 05:15:00,34.66,32.00,32.00,100.33,30.00,100.00
115-04400,2019-01-02 05:20:00,33.58,32.00,32.00,103.56,30.00,100.00
115-04400,2019-01-02 05:25:00,33.80,32.00,32.00,102.90,30.00,100.00
115-04400,2019-01-02 05:30:00,32.09,32.00,32.00,108.37,30.00,100.00
115-04400,2019-01-02 05:35:00,35.74,32.00,32.00,97.30,30.00,100.00
115-04400,2019-01-02 05:40:00,38.74,32.00,32.00,89.76,30.00,74.20
115-04400,2019-01-02 05:45:00,31.91,32.00,32.00,108.97,30.00,100.00
115-04400,2019-01-02 05:50:00,32.13,32.00,32.00,108.22,30.00,100.00
115-04400,2019-01-02 05:55:00,34.80,32.00,32.00,99.94,30.00,100.00
115-04400,2019-01-02 06:00:00,39.40,27.00,32.00,88.27,30.00,77.60
115-04400,2019-01-02 06:05:00,43.00,27.00,32.00,80.87,30.00,68.20
115-04400,2019-01-02 06:10:00,38.44,27.00,32.00,90.46,28.00,74.25
115-04400,2019-01-02 06:15:00,36.01,27.00,32.00,96.57,26.00,59.00
115-04400,2019-01-02 06:20:00,45.00,27.00,32.00,77.28,30.00,74.80
115-04400,2019-01-02 06:25:00,45.17,27.00,32.00,76.99,30.00,76.80
115-04400,2019-01-02 06:30:00,46.00,27.00,32.00,75.60,30.00,69.80
115-04400,2019-01-02 06:35:00,46.00,27.00,32.00,75.60,30.00,89.40
115-04400,2019-01-02 06:40:00,44.75,27.00,32.00,77.71,30.00,96.40
115-04400,2019-01-02 06:45:00,34.00,27.00,32.00,102.28,30.00,58.40
115-04400,2019-01-02 06:50:00,32.26,27.00,32.00,107.79,30.00,78.80
115-04400,2019-01-02 06:55:00,26.39,27.00,32.00,131.77,30.00,100.00
115-04400,2019-01-02 07:00:00,27.00,21.00,32.00,128.80,30.00,100.00
115-04400,2019-01-02 07:05:00,29.00,21.00,32.00,119.91,30.00,100.00
115-04400,2019-01-02 07:10:00,29.79,21.00,32.00,116.72,30.00,85.60
115-04400,2019-01-02 07:15:00,27.75,21.00,32.00,125.30,30.00,97.00
115-04400,2019-01-02 07:20:00,32.11,21.00,32.00,108.29,30.00,100.00
115-04400,2019-01-02 07:25:00,33.95,21.00,32.00,102.42,30.00,94.60
115-04400,2019-01-02 07:30:00,30.65,21.00,32.00,113.44,30.00,97.60
115-04400,2019-01-02 07:35:00,29.72,21.00,32.00,117.00,30.00,95.60
115-04400,2019-01-02 07:40:00,26.04,21.00,32.00,133.53,30.00,99.60
115-04400,2019-01-02 07:45:00,35.09,21.00,32.00,99.09,30.00,64.00
115-04400,2019-01-02 07:50:00,36.18,21.00,32.00,96.11,30.00,66.20
115-04400,2019-01-02 07:55:00,20.32,21.00,32.00,171.15,30.00,100.00
115-04400,2019-01-02 08:00:00,20.56,23.00,32.00,169.16,30.00,100.00
115-04400,2019-01-02 08:05:00,25.19,23.00,32.00,138.03,30.00,100.00
115-04400,2019-01-02 08:10:00,22.78,23.00,32.00,152.69,30.00,100.00
115-04400,2019-01-02 08:15:00,14.63,23.00,32.00,237.63,30.00,100.00
115-04400,2019-01-02 08:20:00,16.00,23.00,32.00,217.35,30.00,100.00
115-04400,2019-01-02 08:25:00,16.00,23.00,32.00,217.35,30.00,100.00
115-04400,2019-01-02 08:30:00,16.00,23.00,32.00,217.35,30.00,98.80
115-04400,2019-01-02 08:35:00,16.29,23.00,32.00,213.48,30.00,99.00
115-04400,2019-01-02 08:40:00,21.02,23.00,32.00,165.48,30.00,100.00
115-04400,2019-01-02 08:45:00,23.74,23.00,32.00,146.47,30.00,100.00
115-04400,2019-01-02 08:50:00,32.80,23.00,32.00,106.04,30.00,100.00
115-04400,2019-01-02 08:55:00,31.59,23.00,32.00,110.10,30.00,81.20
115-04400,2019-01-02 09:00:00,28.79,23.00,32.00,120.77,30.00,100.00
115-04400,2019-01-02 09:05:00,29.88,23.00,32.00,116.37,30.00,91.80
115-04400,2019-01-02 09:10:00,26.68,23.00,32.00,130.34,30.00,100.00
115-04400,2019-01-02 09:15:00,21.79,23.00,32.00,159.57,30.00,100.00
115-04400,2019-01-02 09:20:00,22.00,23.00,32.00,158.07,30.00,100.00
115-04400,2019-01-02 09:25:00,22.19,23.00,32.00,156.69,30.00,100.00
115-04400,2019-01-02 09:30:00,22.00,23.00,32.00,158.07,30.00,100.00
115-04400,2019-01-02 09:35:00,23.57,23.00,32.00,147.52,28.00,98.75
115-04400,2019-01-02 09:40:00,27.79,23.00,32.00,125.14,30.00,88.67
115-04400,2019-01-02 09:45:00,22.00,23.00,32.00,158.07,30.00,100.00
115-04400,2019-01-02 09:50:00,19.33,23.00,32.00,179.91,30.00,100.00
115-04400,2019-01-02 09:55:00,16.00,23.00,32.00,217.35,30.00,100.00
115-04400,2019-01-02 10:00:00,16.00,22.00,32.00,217.35,30.00,100.00
115-04400,2019-01-02 10:05:00,18.86,22.00,32.00,184.43,30.00,100.00
115-04400,2019-01-02 10:10:00,21.78,22.00,32.00,159.67,30.00,100.00
115-04400,2019-01-02 10:15:00,25.18,22.00,32.00,138.12,30.00,100.00
115-04400,2019-01-02 10:20:00,29.19,22.00,32.00,119.12,30.00,94.20
115-04400,2019-01-02 10:25:00,30.72,22.00,32.00,113.19,30.00,72.60
115-04400,2019-01-02 10:30:00,34.00,22.00,32.00,102.28,30.00,54.80
115-04400,2019-01-02 10:35:00,34.00,22.00,32.00,102.28,30.00,63.00
115-04400,2019-01-02 10:40:00,25.62,22.00,32.00,135.75,24.00,70.00
115-04400,2019-01-02 10:45:00,25.24,22.00,32.00,137.76,30.00,100.00
115-04400,2019-01-02 10:50:00,25.59,22.00,32.00,135.89,30.00,100.00
115-04400,2019-01-02 10:55:00,29.15,22.00,32.00,119.28,30.00,97.20
115-04400,2019-01-02 11:00:00,30.79,22.00,32.00,112.93,30.00,96.40
115-04400,2019-01-02 11:05:00,30.17,22.00,32.00,115.27,30.00,99.00
115-04400,2019-01-02 11:10:00,12.19,22.00,32.00,285.34,30.00,7.80
115-04400,2019-01-02 11:15:00,19.44,22.00,32.00,178.92,30.00,81.40
115-04400,2019-01-02 11:20:00,17.47,22.00,32.00,199.00,30.00,100.00
115-04400,2019-01-02 11:25:00,15.28,22.00,32.00,227.55,30.00,95.20
115-04400,2019-01-02 11:30:00,20.32,22.00,32.00,171.12,30.00,100.00
115-04400,2019-01-02 11:35:00,20.98,22.00,32.00,165.75,30.00,100.00
115-04400,2019-01-02 11:40:00,13.48,22.00,32.00,257.96,30.00,94.60
115-04400,2019-01-02 11:45:00,15.06,22.00,32.00,230.86,30.00,98.60
115-04400,2019-01-02 11:50:00,17.00,22.00,32.00,204.56,30.00,100.00
115-04400,2019-01-02 11:55:00,20.57,22.00,32.00,169.08,30.00,100.00
115-04400,2019-01-02 12:00:00,27.24,22.00,32.00,127.68,30.00,100.00
115-04400,2019-01-02 12:05:00,19.53,22.00,32.00,178.02,30.00,100.00
115-04400,2019-01-02 12:10:00,16.00,22.00,32.00,217.35,30.00,100.00
115-04400,2019-01-02 12:15:00,15.38,22.00,32.00,226.04,30.00,100.00
115-04400,2019-01-02 12:20:00,18.39,22.00,32.00,189.13,30.00,100.00
115-04400,2019-01-02 12:25:00,15.87,22.00,32.00,219.18,30.00,100.00
115-04400,2019-01-02 12:30:00,13.91,22.00,32.00,250.05,30.00,83.80
115-04400,2019-01-02 12:35:00,15.79,22.00,32.00,220.24,30.00,98.20
115-04400,2019-01-02 12:40:00,22.00,22.00,32.00,158.07,30.00,100.00
115-04400,2019-01-02 12:45:00,22.00,22.00,32.00,158.07,30.00,100.00
115-04400,2019-01-02 12:50:00,18.80,22.00,32.00,184.94,30.00,100.00
115-04400,2019-01-02 12:55:00,19.19,22.00,32.00,181.20,30.00,100.00
115-04400,2019-01-02 13:00:00,20.48,22.00,32.00,169.76,30.00,100.00
115-04400,2019-01-02 13:05:00,26.79,22.00,32.00,129.83,30.00,82.40
115-04400,2019-01-02 13:10:00,26.04,22.00,32.00,133.52,30.00,78.20
115-04400,2019-01-02 13:15:00,21.57,22.00,32.00,161.23,30.00,100.00
115-04400,2019-01-02 13:20:00,28.55,22.00,32.00,121.80,30.00,59.40
115-04400,2019-01-02 13:25:00,20.00,22.00,32.00,173.88,30.00,99.20
115-04400,2019-01-02 13:30:00,20.00,22.00,32.00,173.88,30.00,100.00
115-04400,2019-01-02 13:35:00,20.17,22.00,32.00,172.41,30.00,100.00
115-04400,2019-01-02 13:40:00,25.33,22.00,32.00,137.28,30.00,100.00
115-04400,2019-01-02 13:45:00,24.91,22.00,32.00,139.60,30.00,100.00
115-04400,2019-01-02 13:50:00,23.57,22.00,32.00,147.56,30.00,100.00
115-04400,2019-01-02 13:55:00,23.11,22.00,32.00,150.47,30.00,92.20
115-04400,2019-01-02 14:00:00,19.36,22.00,32.00,179.63,30.00,99.00
115-04400,2019-01-02 14:05:00,21.46,22.00,32.00,162.05,30.00,82.80
115-04400,2019-01-02 14:10:00,24.60,22.00,32.00,141.34,30.00,80.20
115-04400,2019-01-02 14:15:00,19.44,22.00,32.00,178.84,30.00,95.20
115-04400,2019-01-02 14:20:00,20.22,22.00,32.00,171.94,30.00,100.00
115-04400,2019-01-02 14:25:00,29.18,22.00,32.00,119.18,30.00,67.80
115-04400,2019-01-02 14:30:00,32.28,22.00,32.00,107.73,30.00,38.20
115-04400,2019-01-02 14:35:00,22.67,22.00,32.00,153.40,30.00,72.80
115-04400,2019-01-02 14:40:00,12.00,22.00,32.00,289.79,30.00,78.00
115-04400,2019-01-02 14:45:00,12.35,22.00,32.00,281.51,30.00,89.40
115-04400,2019-01-02 14:50:00,20.35,22.00,32.00,170.87,30.00,98.60
115-04400,2019-01-02 14:55:00,16.33,22.00,32.00,213.00,30.00,91.60
115-04400,2019-01-02 15:00:00,16.61,21.00,32.00,209.31,30.00,93.00
115-04400,2019-01-02 15:05:00,20.30,21.00,32.00,171.27,30.00,100.00
115-04400,2019-01-02 15:10:00,18.00,21.00,32.00,193.20,30.00,100.00
115-04400,2019-01-02 15:15:00,18.18,21.00,32.00,191.26,30.00,100.00
115-04400,2019-01-02 15:20:00,18.40,21.00,32.00,188.97,30.00,100.00
115-04400,2019-01-02 15:25:00,17.32,21.00,32.00,200.75,30.00,100.00
115-04400,2019-01-02 15:30:00,21.15,21.00,32.00,164.39,30.00,100.00
115-04400,2019-01-02 15:35:00,19.00,21.00,32.00,183.03,30.00,100.00
115-04400,2019-01-02 15:40:00,19.19,21.00,32.00,181.18,30.00,100.00
115-04400,2019-01-02 15:45:00,16.50,21.00,32.00,210.72,30.00,88.00
115-04400,2019-01-02 15:50:00,15.36,21.00,32.00,226.38,30.00,93.20
115-04400,2019-01-02 15:55:00,18.30,21.00,32.00,190.01,30.00,100.00
115-04400,2019-01-02 16:00:00,21.06,22.00,32.00,165.09,30.00,100.00
115-04400,2019-01-02 16:05:00,21.36,22.00,32.00,162.77,30.00,61.00
115-04400,2019-01-02 16:10:00,39.07,22.00,32.00,89.02,30.00,43.80
115-04400,2019-01-02 16:15:00,38.00,22.00,32.00,91.51,30.00,62.00
115-04400,2019-01-02 16:20:00,35.35,22.00,32.00,98.37,30.00,77.80
115-04400,2019-01-02 16:25:00,24.14,22.00,32.00,144.05,30.00,100.00
115-04400,2019-01-02 16:30:00,26.94,22.00,32.00,129.07,30.00,100.00
115-04400,2019-01-02 16:35:00,24.81,22.00,32.00,140.17,30.00,100.00
115-04400,2019-01-02 16:40:00,25.39,22.00,32.00,136.96,30.00,100.00
115-04400,2019-01-02 16:45:00,20.03,22.00,32.00,173.61,30.00,100.00
115-04400,2019-01-02 16:50:00,18.42,22.00,32.00,188.78,30.00,100.00
115-04400,2019-01-02 16:55:00,12.00,22.00,32.00,289.79,30.00,50.20
115-04400,2019-01-02 17:00:00,16.36,23.00,32.00,212.52,30.00,95.60
115-04400,2019-01-02 17:05:00,17.59,23.00,32.00,197.74,30.00,100.00
115-04400,2019-01-02 17:10:00,17.00,23.00,32.00,204.56,30.00,100.00
115-04400,2019-01-02 17:15:00,16.43,23.00,32.00,211.70,30.00,100.00
115-04400,2019-01-02 17:20:00,14.00,23.00,32.00,248.39,30.00,100.00
115-04400,2019-01-02 17:25:00,14.51,23.00,32.00,239.63,30.00,100.00
115-04400,2019-01-02 17:30:00,20.00,23.00,32.00,173.88,30.00,100.00
115-04400,2019-01-02 17:35:00,17.79,23.00,32.00,195.42,28.00,100.00
115-04400,2019-01-02 17:40:00,16.00,23.00,32.00,217.35,30.00,100.00
115-04400,2019-01-02 17:45:00,16.00,23.00,32.00,217.35,30.00,100.00
115-04400,2019-01-02 17:50:00,35.00,23.00,32.00,99.36,30.00,20.60
115-04400,2019-01-02 17:55:00,35.00,23.00,32.00,99.36,30.00,21.80
115-04400,2019-01-02 18:00:00,32.01,25.00,32.00,108.65,30.00,53.60
115-04400,2019-01-02 18:05:00,27.00,25.00,32.00,128.80,30.00,100.00
115-04400,2019-01-02 18:10:00,27.77,25.00,32.00,125.24,30.00,100.00
115-04400,2019-01-02 18:15:00,29.00,25.00,32.00,119.91,30.00,100.00
115-04400,2019-01-02 18:20:00,27.26,25.00,32.00,127.59,26.00,100.00
115-04400,2019-01-02 18:25:00,25.00,25.00,32.00,139.10,20.00,
115-04400,2019-01-02 18:30:00,25.00,25.00,32.00,139.10,20.00,
115-04400,2019-01-02 18:35:00,23.53,25.00,32.00,147.78,26.00,100.00
115-04400,2019-01-02 18:40:00,21.32,25.00,32.00,163.08,30.00,100.00
115-04400,2019-01-02 18:45:00,20.00,25.00,32.00,173.88,30.00,100.00
115-04400,2019-01-02 18:50:00,32.00,25.00,32.00,108.67,30.00,100.00
115-04400,2019-01-02 18:55:00,28.78,25.00,32.00,120.84,26.00,100.00
115-04400,2019-01-02 19:00:00,30.00,30.00,32.00,115.92,20.00,
115-04400,2019-01-02 19:05:00,30.00,30.00,32.00,115.92,20.00,
115-04400,2019-01-02 19:10:00,30.00,30.00,32.00,115.92,20.00,
115-04400,2019-01-02 19:15:00,30.00,30.00,32.00,115.92,20.00,
115-04400,2019-01-02 19:20:00,30.00,30.00,32.00,115.92,20.00,
115-04400,2019-01-02 19:25:00,30.00,30.00,32.00,115.92,20.00,
115-04400,2019-01-02 19:30:00,30.00,30.00,32.00,115.92,20.00,
115-04400,2019-01-02 19:35:00,30.00,30.00,32.00,115.92,20.00,
115-04400,2019-01-02 19:40:00,26.19,30.00,32.00,132.78,24.00,100.00
115-04400,2019-01-02 19:45:00,28.00,30.00,32.00,124.20,30.00,100.00
115-04400,2019-01-02 19:50:00,23.57,30.00,32.00,147.52,30.00,98.00
115-04400,2019-01-02 19:55:00,31.19,30.00,32.00,111.48,30.00,100.00
115-04400,2019-01-02 20:00:00,28.79,32.00,32.00,120.78,30.00,98.00
115-04400,2019-01-02 20:05:00,30.35,32.00,32.00,114.58,30.00,100.00
115-04400,2019-01-02 20:10:00,31.78,32.00,32.00,109.42,30.00,100.00
115-04400,2019-01-02 20:15:00,33.00,32.00,32.00,105.38,30.00,100.00
115-04400,2019-01-02 20:20:00,27.80,32.00,32.00,125.10,30.00,100.00
115-04400,2019-01-02 20:25:00,29.79,32.00,32.00,116.72,24.00,100.00
115-04400,2019-01-02 20:30:00,30.59,32.00,32.00,113.69,22.00,100.00
115-04400,2019-01-02 20:35:00,28.79,32.00,32.00,120.81,30.00,100.00
115-04400,2019-01-02 20:40:00,31.00,32.00,32.00,112.18,30.00,100.00
115-04400,2019-01-02 20:45:00,35.18,32.00,32.00,98.84,30.00,85.20
115-04400,2019-01-02 20:50:00,29.30,32.00,32.00,118.70,30.00,72.20
115-04400,2019-01-02 20:55:00,22.00,32.00,32.00,158.07,30.00,91.40
115-04400,2019-01-02 21:00:00,22.70,33.00,32.00,153.21,30.00,94.60
115-04400,2019-01-02 21:05:00,26.00,33.00,32.00,133.75,30.00,100.00
115-04400,2019-01-02 21:10:00,31.31,33.00,32.00,111.05,22.00,100.00
115-04400,2019-01-02 21:15:00,33.00,33.00,32.00,105.38,20.00,
115-04400,2019-01-02 21:20:00,33.00,33.00,32.00,105.38,20.00,
115-04400,2019-01-02 21:25:00,33.00,33.00,32.00,105.38,20.00,
115-04400,2019-01-02 21:30:00,33.00,33.00,32.00,105.38,20.00,
115-04400,2019-01-02 21:35:00,33.00,33.00,32.00,105.38,20.00,
115-04400,2019-01-02 21:40:00,33.00,33.00,32.00,105.38,20.00,
115-04400,2019-01-02 21:45:00,33.00,33.00,32.00,105.38,20.00,
115-04400,2019-01-02 21:50:00,36.97,33.00,32.00,94.07,26.00,100.00
115-04400,2019-01-02 21:55:00,42.00,33.00,32.00,82.80,30.00,100.00
115-04400,2019-01-02 22:00:00,42.00,32.00,32.00,82.80,30.00,100.00
115-04400,2019-01-02 22:05:00,29.37,32.00,32.00,118.40,30.00,69.00
115-04400,2019-01-02 22:10:00,24.82,32.00,32.00,140.12,30.00,70.80
115-04400,2019-01-02 22:15:00,22.75,32.00,32.00,152.86,30.00,37.00
115-04400,2019-01-02 22:20:00,24.35,32.00,32.00,142.83,22.00,8.00
115-04400,2019-01-02 22:25:00,32.00,32.00,32.00,108.67,10.00,
115-04400,2019-01-02 22:30:00,32.00,32.00,32.00,108.67,10.00,
115-04400,2019-01-02 22:35:00,32.00,32.00,32.00,108.67,10.00,
115-04400,2019-01-02 22:40:00,32.00,32.00,32.00,108.67,10.00,
115-04400,2019-01-02 22:45:00,32.00,32.00,32.00,108.67,10.00,
115-04400,2019-01-02 22:50:00,26.71,32.00,32.00,130.18,30.00,98.80
115-04400,2019-01-02 22:55:00,26.00,32.00,32.00,133.75,30.00,100.00
115-04400,2019-01-02 23:00:00,24.71,32.00,32.00,140.73,30.00,98.40
115-04400,2019-01-02 23:05:00,24.37,32.00,32.00,142.69,26.00,95.25
115-04400,2019-01-02 23:10:00,32.00,32.00,32.00,108.67,10.00,
115-04400,2019-01-02 23:15:00,32.00,32.00,32.00,108.67,10.00,
115-04400,2019-01-02 23:20:00,32.00,32.00,32.00,108.67,10.00,
115-04400,2019-01-02 23:25:00,32.00,32.00,32.00,108.67,10.00,
115-04400,2019-01-02 23:30:00,32.00,32.00,32.00,108.67,10.00,
115-04400,2019-01-02 23:35:00,17.78,32.00,32.00,195.61,26.00,73.00
115-04400,2019-01-02 23:40:00,16.00,32.00,32.00,217.35,30.00,92.20
115-04400,2019-01-02 23:45:00,16.00,32.00,32.00,217.35,30.00,97.60
115-04400,2019-01-02 23:50:00,22.86,32.00,32.00,152.14,18.00,99.00
115-04400,2019-01-02 23:55:00,32.00,32.00,32.00,108.67,10.00,
