621,45.144,116.76,67.608,0,0,0,0,22.356,51.732,74.424,1.26,88.344,25.5,228.876,130.056,1.2,9.036,0,4.368,1.2,1.2,8.676,1.8,13.128,0,246.792,79.548,19.656,11.964,27.06,155.304,239.856,164.52,10.044,14.088,42.312,13.416,20.316,48.468,84.624,161.376,70.74,4.044,34.776,0,0,110.256,1.26,1.2,1.2,3.684,1.26,1.2,0,1.2,1.548
622,2.784,49.86,33.12,0,0,0,0,171.012,40.584,75.624,7.248,132.252,46.752,204.264,118.572,1.2,13.692,0,4.98,1.2,1.26,11.736,2.424,16.128,257.592,0,137.088,176.34,23.004,116.772,183.516,347.196,201.072,78.264,50.52,38.676,22.836,141.132,77.136,113.544,145.164,120.96,15.288,1.872,0,0,74.7,1.26,1.2,1.2,4.116,1.26,1.2,0,1.2,9.588
623,45.144,140.316,68.088,0,0,0,0,43.044,59.544,79.128,1.26,138.816,63.504,91.464,63.18,1.2,19.416,0,4.848,1.2,1.26,18.708,2.424,20.148,106.68,98.604,0,27.408,34.02,65.556,179.988,99,228.852,10.32,19.728,47.616,37.38,35.568,100.812,137.532,196.308,141.744,4.236,83.52,0,0,135.252,1.26,1.2,1.2,4.428,1.26,1.2,0,1.2,1.68
624,1.2,17.412,19.788,0,0,0,0,44.124,5.76,61.608,4.476,135.276,75.624,158.136,77.988,1.2,28.692,0,1.2,1.2,1.2,26.436,1.332,10.116,53.472,230.232,93.96,0,33.948,141.3,110.592,247.8,271.44,5.292,5.856,6.612,14.076,25.98,35.856,56.52,114.18,61.968,10.524,1.26,0,0,98.328,1.26,1.2,1.2,1.62,1.26,1.2,0,1.26,1.2
625,30.252,37.932,36.444,0,0,0,0,25.464,18.372,4.92,1.26,13.836,3.156,6.048,24.12,1.2,1.836,0,2.652,1.2,1.26,2.052,1.26,2.568,15.828,61.68,17.016,75.756,0,5.352,16.188,12.828,20.112,3.672,3.9,19.38,3.204,8.016,8.94,20.412,9.144,11.556,3.66,15.24,0,0,3.924,1.26,1.2,1.2,1.26,1.26,1.2,0,1.26,1.2
626,1.2,294.948,95.616,0,0,0,0,7.8,202.956,214.8,5.712,40.032,11.196,15.648,15.972,1.2,3.036,0,29.304,1.2,1.26,3.504,1.26,3.276,49.236,75.708,68.94,40.068,62.208,0,556.812,23.016,55.536,46.86,141.156,173.916,8.76,2.28,21.228,75.192,25.68,31.404,2.22,1.32,0,0,91.116,1.26,1.2,1.2,1.26,1.26,1.2,0,1.26,82.26
627,1.2,610.956,181.608,0,0,0,0,14.556,400.392,380.28,6.972,77.844,28.512,40.152,31.5,1.2,5.04,0,87.24,1.26,1.2,7.092,1.26,3.96,51.768,128.292,92.196,64.908,10.476,372.84,0,74.676,114.024,86.484,173.88,386.628,2.064,12.084,5.136,131.124,41.28,293.424,17.928,55.416,0,0,31.824,1.2,1.2,1.2,1.26,1.26,1.2,0,1.26,215.256
628,1.2,20.004,7.716,0,0,0,0,66.912,8.292,27.048,1.26,60.828,11.208,293.364,0,1.2,1.26,0,1.32,1.2,1.2,1.704,1.26,2.424,197.16,154.32,57.468,156.072,5.076,51.552,16.236,0,67.608,6.696,3.876,9.756,3.972,104.736,11.448,32.544,18.42,13.716,5.616,1.692,0,0,14.028,1.26,1.2,1.2,1.26,1.26,1.2,0,1.2,1.896
633,1.2,14.736,8.628,0,0,0,0,8.94,4.968,48.672,51.612,437.772,0,58.44,46.296,1.2,1.2,0,1.2,1.2,1.2,1.2,1.2,1.272,121.452,105.924,155.256,248.34,47.004,137.364,29.052,62.88,0,256.344,5.376,5.916,22.248,5.34,58.356,159.924,72.408,81.612,16.92,1.26,0,0,105,1.2,1.2,1.2,1.2,1.2,1.2,0,1.2,1.2
637,1.2,9.432,1.92,0,0,0,0,5.652,4.968,14.808,0,380.772,166.656,15.948,26.76,1.2,1.2,0,1.2,1.2,1.2,1.2,1.2,1.272,16.536,65.904,19.008,80.676,8.652,45.912,13.404,14.856,484.728,0,3.504,5.916,3.708,2.28,11.916,67.032,23.424,4.308,2.22,1.26,0,0,33.708,1.2,1.2,1.2,1.2,1.2,1.2,0,1.2,1.2
640,1.2,172.56,116.748,0,0,0,0,6.276,134.388,215.496,1.2,3.804,1.296,4.044,2.484,1.2,1.2,0,5.472,1.2,1.2,1.2,1.2,1.368,4.212,6.96,3.516,3.252,1.2,141.18,214.848,9.54,5.856,3.672,0,79.164,2.064,2.28,2.82,4.08,86.808,8.904,2.22,1.26,0,0,2.004,1.2,1.2,1.2,1.2,1.2,1.2,0,1.2,48.48
645,1.2,1859.568,269.16,0,0,0,0,8.592,761.364,300.12,3.6,8.928,3.204,6.708,8.868,1.2,16.86,0,0,1.2,1.764,11.628,3.276,37.5,157.44,32.496,173.28,19.128,15.744,209.46,783.312,11.604,13.272,15.264,276.3,0,20.112,5.676,60.888,181.812,275.988,31.728,2.22,3.732,0,0,93.456,1.2,1.2,1.212,9.6,1.2,1.2,0,1.2,135.684
646,74.46,251.004,38.016,0,0,0,0,793.86,20.184,29.196,1.26,10.296,2.604,30.588,37.836,1.2,1.26,0,2.256,1.2,1.2,1.26,1.26,2.328,5.304,24.036,5.328,4.716,1.26,5.928,21.276,11.628,22.416,6.06,5.256,6.828,0,299.136,2.82,4.08,7.452,6.588,247.788,56.292,0,0,5.508,1.2,1.2,1.2,1.26,1.26,1.2,0,1.2,5.016
647,74.46,50.508,5.16,0,0,0,0,566.616,27.276,3,1.2,13.836,1.932,77.28,44.436,1.2,8.256,0,2.928,1.2,1.2,8.64,2.196,12.6,129.888,139.032,153.312,39.624,2.388,3.252,20.556,164.616,8.736,3.672,1.74,12.876,413.256,0,134.976,16.176,16.68,19.704,15.276,5.064,0,0,8.112,1.2,1.2,1.2,3.696,1.2,1.2,0,1.26,1.2
649,74.46,222.492,46.56,0,0,0,0,515.88,31.512,49.932,1.668,49.836,12.156,120.732,60.396,1.2,1.32,0,2.796,1.2,1.26,2.22,1.26,3.684,27.48,91.056,35.208,5.184,1.848,7.788,67.104,29.46,58.008,6.696,7.5,12.912,4.752,42.324,0,5.544,20.928,20.388,2.952,7.008,0,0,19.404,1.26,1.2,1.2,1.26,1.26,1.2,0,1.26,7.188
650,40.848,476.112,83.4,0,0,0,0,72.852,86.028,88.332,2.832,249.156,97.716,59.088,59.292,1.2,54.756,0,6.288,1.2,1.2,45.756,11.784,90.204,280.344,348.9,298.224,204.504,64.332,147.132,248.58,56.112,315.636,31.356,33.648,73.32,2.388,38.148,57.444,0,229.128,201.336,3.18,158.664,0,0,199.308,1.2,1.2,1.2,7.464,1.26,1.2,0,1.26,19.788
651,1.356,540,58.008,0,0,0,0,246.144,481.668,25.26,1.896,135.324,46.608,15.108,41.376,1.2,24.996,0,126.384,1.2,1.26,28.668,1.632,15.384,165.9,83.04,197.928,145.008,7.26,39.72,169.452,15.876,196.764,21.54,11.352,178.2,132.972,117.864,234.12,164.268,0,483.024,145.764,147.276,0,0,127.464,1.26,1.2,1.2,2.736,1.26,1.2,0,1.26,7.464
652,1.26,408.852,21.108,0,0,0,0,193.344,423.348,75.744,2.172,116.328,28.32,15.18,29.712,1.2,5.352,0,90.204,1.2,1.2,6.9,1.26,7.8,87.444,84.336,125.28,145.512,8.016,43.404,207.06,19.944,178.056,27.624,17.34,43.212,13.056,194.904,69.468,193.692,305.82,0,227.664,107.82,0,0,111.48,1.26,1.2,1.2,2.244,1.26,1.2,0,1.26,14.124
653,1.2,64.248,4.428,0,0,0,0,209.952,40.608,2.436,1.2,11.4,1.296,3,5.028,1.2,1.2,0,2.46,1.2,1.2,1.2,1.2,1.908,4.02,8.544,2.928,2.94,2.1,3.252,6.48,7.032,5.856,3.672,1.74,5.916,392.7,107.376,2.82,4.08,13.008,315.204,0,19.812,0,0,6.888,1.2,1.2,1.2,1.26,1.2,1.2,0,1.2,1.2
654,1.2,238.164,7.152,0,0,0,0,14.388,129.492,5.952,1.2,3.804,1.296,3,1.668,1.2,3.432,0,4.32,1.2,1.2,4.428,1.2,4.74,27.228,4.668,60.804,2.94,5.52,3.252,14.628,7.032,5.856,3.672,1.74,5.916,268.74,11.16,14.292,133.212,251.172,9.672,7.884,0,0,0,62.436,1.2,1.2,1.2,1.356,1.2,1.2,0,1.2,1.2
766,0,0,0,0,0,0,190.248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.924,0,0,0,0,0,0,0,0,0,0
767,0,0,0,0,0,0,77.568,0,0,0,0,0,0,0,0,0,0,34.944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.232,0,0,0,0,0,0,0,0,15.924,0,0
2061,36.96,73.152,54.54,0,0,0,0,58.62,30.372,49.932,1.26,96.804,43.536,12.384,37.728,1.2,5.832,0,3.72,1.2,1.26,11.28,1.26,4.776,105.096,81.72,143.4,121.38,6.108,9.228,88.32,13.02,145.104,3.672,9.744,27.384,12.708,11.424,30,158.796,49.464,131.868,4.044,121.488,0,0,0,1.26,1.2,1.2,1.26,1.26,1.2,0,1.26,1.26
2125,1.2,43.068,16.104,0,0,0,0,12.78,22.02,23.172,1.2,6.756,1.944,38.076,21.096,0,16.848,0,2.172,1.2,0,12.648,3.78,44.652,21.348,62.892,23.16,15.948,4.596,23.076,57.696,74.088,8.688,3.672,11.268,18.432,8.808,7.584,23.316,27.78,42.516,36.288,13.296,9.672,0,0,18.12,0,1.548,1.392,24.756,0,1.392,0,1.2,6.384
2136,1.2,11.484,1.908,0,0,0,0,5.652,5.472,3.144,1.2,3.804,1.296,3.66,2.244,1.2,0,0,1.2,1.2,1.2,0,0,2.1,3.876,6.792,3.948,3.588,1.26,4.392,9.672,9.492,5.856,3.672,2.352,6.408,2.064,2.28,3.804,4.98,6.36,5.82,2.712,1.692,0,0,2.7,1.2,0,0,1.26,1.2,0,0,1.2,1.272
2137,1.2,9.612,1.56,0,0,0,0,5.652,4.968,2.7,1.2,3.804,1.296,3.156,1.836,1.2,0,0,1.2,1.2,1.2,0,0,1.404,3.18,5.7,3.228,2.94,1.26,3.6,7.92,7.776,5.856,3.672,1.92,5.916,2.064,2.28,3.216,4.08,5.46,4.764,2.22,1.392,0,0,2.304,1.2,0,0,1.2,1.2,0,0,1.2,1.2
2142,1.2,14.064,8.04,0,0,0,0,5.652,5.7,6.036,1.2,3.804,1.296,11.316,10.872,1.2,10.704,0,1.2,1.2,1.2,7.14,1.2,13.932,4.74,27.9,4.824,4.38,1.26,5.364,11.808,12.492,5.856,3.672,2.868,6.456,2.064,2.28,5.136,6.084,9.204,7.572,3.312,2.076,0,0,3.672,1.2,1.2,1.2,0,1.2,1.2,0,1.2,1.548
2146,1.2,14.916,9.384,0,0,0,0,5.652,7.416,8.136,1.2,4.416,1.296,16.188,12.276,0,11.244,0,1.2,1.2,0,7.512,1.2,27.624,5.16,32.748,5.328,4.488,1.26,5.784,11.88,22.98,5.856,3.672,2.868,8.532,3.084,2.988,5.136,6.72,16.14,12.732,3.66,2.292,0,0,6.264,0,1.2,1.2,11.112,0,1.2,0,1.26,1.716
2147,1.2,9.432,1.56,0,0,0,0,5.652,4.968,2.436,1.2,3.804,1.296,3,1.836,1.2,1.2,0,1.2,1.2,1.2,1.2,1.2,1.404,3.18,5.7,3.228,2.94,1.26,3.6,7.92,7.776,5.856,3.672,1.74,5.916,2.064,2.28,3.108,4.08,5.208,4.764,2.22,1.392,0,0,2.208,1.2,1.2,1.2,1.2,1.2,0,0,1.2,1.2
2148,0,0,0,0,0,0,162.756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.924,0,0,0,0,0,0,0,0,0,0
2166,1.2,17.184,2.844,0,0,0,0,11.388,9.06,5.436,1.26,9.516,2.892,27.684,12.684,1.2,1.26,0,1.32,0,1.26,1.26,1.26,2.568,47.304,117.216,8.16,56.412,1.416,14.292,15.348,9.888,14.832,7.164,3.876,9.756,2.844,35.736,5.94,12.168,10.284,9.084,2.22,1.692,0,0,4.452,1.26,1.2,1.2,1.26,1.26,1.2,0,0,1.896
2197,1.2,192.18,114.552,0,0,0,0,6.888,140.364,273.324,1.2,3.804,1.296,3,1.668,1.2,1.2,0,6.228,1.2,1.2,1.2,1.2,1.404,2.88,5.16,2.928,2.94,1.2,133.5,347.424,7.032,5.856,3.672,44.184,91.272,2.064,2.28,2.82,4.08,102.648,13.272,2.22,1.536,0,0,2.004,1.2,1.2,1.2,1.2,1.2,1.2,0,1.2,0
