od_no,o_zone_id,d_zone_id,o_zone_agent_type_cover_flag,d_zone_agent_type_cover_flag,path_id,information_type,agent_type,demand_period,volume,assign_volume,subarea_flag,sensor_flag,toll,travel_time,VDF_travel_time,travel_time_without_access_link,#_of_nodes,distance_kmOD0,OD1,OD2,OD3,OD4,OD5,OD6,OD7,OD8,OD9,OD10,OD11,OD12,OD13,OD14,OD15,OD16,OD17,OD18,OD19,
1960,637,654,0,0,0,0,sov,PM,1.09,0,1,1,0.0,10.5,10.4839,10.4839,14,4.7270,16.721737,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1961,637,2061,0,0,0,0,sov,PM,11.01,0,1,1,0.0,6.8,6.7992,6.7992,8,3.0976,26.573637,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1962,637,2125,0,0,0,0,sov,PM,0.91,0,1,1,0.0,22.7,22.6700,22.6700,15,10.0600,1.094121,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1963,637,2125,0,0,1,0,sov,PM,1.30,0,1,1,0.0,19.5,19.5133,19.5133,21,10.5021,1.094121,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1964,637,2125,0,0,2,0,sov,PM,1.09,0,1,1,0.0,19.7,19.6587,19.6587,20,10.5662,1.094121,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1965,637,2136,0,0,1,0,sov,PM,1.13,0,1,1,0.0,18.0,17.9947,17.9947,23,9.4476,0.323730,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1966,637,2136,0,0,0,0,sov,PM,1.08,0,1,1,0.0,18.3,18.3041,18.3041,23,9.8347,0.323730,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1967,637,2136,0,0,2,0,sov,PM,1.09,0,1,1,0.0,18.1,18.1401,18.1401,22,9.5117,0.323730,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1968,637,2137,0,0,1,0,sov,PM,1.12,0,1,1,0.0,21.1,21.0963,21.0963,25,11.4088,1.244326,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1969,637,2137,0,0,0,0,sov,PM,1.09,0,1,1,0.0,21.4,21.4058,21.4058,25,11.7959,1.244326,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1970,637,2137,0,0,2,0,sov,PM,1.09,0,1,1,0.0,21.2,21.2417,21.2417,24,11.4729,1.244326,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1971,637,2142,0,0,0,0,sov,PM,0.86,0,1,1,0.0,19.1,19.0833,19.0833,13,7.3293,6.009208,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1972,637,2142,0,0,1,0,sov,PM,1.35,0,1,1,0.0,15.9,15.9266,15.9266,19,7.7714,6.009208,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1973,637,2142,0,0,2,0,sov,PM,1.09,0,1,1,0.0,16.1,16.0720,16.0720,18,7.8355,6.009208,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1974,637,2146,0,0,0,0,sov,PM,0.89,0,1,1,0.0,21.3,21.2612,21.2612,16,9.7103,0.013114,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1975,637,2146,0,0,1,0,sov,PM,1.32,0,1,1,0.0,18.1,18.1045,18.1045,22,10.1524,0.013114,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1976,637,2146,0,0,2,0,sov,PM,1.09,0,1,1,0.0,18.2,18.2499,18.2499,21,10.2165,0.013114,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1977,637,2147,0,0,1,0,sov,PM,1.12,0,1,1,0.0,21.3,21.2832,21.2832,25,11.4711,0.529346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1978,637,2147,0,0,0,0,sov,PM,1.09,0,1,1,0.0,21.6,21.5926,21.5926,25,11.8582,0.529346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1979,637,2147,0,0,2,0,sov,PM,1.09,0,1,1,0.0,21.4,21.4286,21.4286,24,11.5352,0.529346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1980,637,2197,0,0,1,0,sov,PM,186.40,0,1,1,0.0,4.9,4.9102,4.9102,7,2.0505,13.800446,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1981,637,2197,0,0,0,0,sov,PM,1.09,0,1,1,0.0,5.0,4.9686,4.9686,8,2.0324,13.800446,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1982,640,1,0,0,0,0,sov,PM,1.09,0,1,1,0.0,15.7,15.7301,15.7301,15,7.9686,4.451786,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1983,640,1,0,0,1,0,sov,PM,1.11,0,1,1,0.0,15.5,15.5219,15.5219,16,8.0919,4.451786,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1984,640,2,0,0,0,0,sov,PM,22.90,0,1,1,0.0,7.6,7.5584,7.5584,9,3.1375,125.339897,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1985,640,3,0,0,0,0,sov,PM,4.08,0,1,1,0.0,5.1,5.0893,5.0893,7,2.4062,18.779387,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1986,640,3,0,0,1,0,sov,PM,1.52,0,1,1,0.0,5.1,5.0607,5.0607,8,2.4378,18.779387,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1987,640,8,0,0,0,0,sov,PM,1.08,0,1,1,0.0,13.8,13.7984,13.7984,13,5.8969,75.150002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1988,640,8,0,0,1,0,sov,PM,1.12,0,1,1,0.0,13.6,13.5902,13.5902,14,6.0202,75.150002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1989,640,9,0,0,0,0,sov,PM,23.83,0,1,1,0.0,4.2,4.1684,4.1684,7,1.8341,66.085716,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1990,640,10,0,0,0,0,sov,PM,1.00,0,1,1,0.0,1.9,1.9175,1.9175,5,0.6973,32.464287,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1991,640,12,0,0,0,0,sov,PM,1.36,0,1,1,0.0,8.1,8.1038,8.1038,12,3.8528,50.528572,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1992,640,14,0,0,0,0,sov,PM,1.10,0,1,1,0.0,12.2,12.1805,12.1805,17,5.7361,39.875511,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1993,640,16,0,0,0,0,sov,PM,0.90,0,1,1,0.0,21.7,21.7236,21.7236,16,9.9222,0.174490,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1994,640,16,0,0,1,0,sov,PM,1.30,0,1,1,0.0,18.6,18.5669,18.5669,22,10.3643,0.174490,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1995,640,17,0,0,0,0,sov,PM,7.05,0,1,1,0.0,17.1,17.1299,17.1299,20,8.9551,8.136735,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1996,640,19,0,0,0,0,sov,PM,5.62,0,1,1,0.0,3.5,3.5171,3.5171,7,1.5323,10.597960,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1997,640,602,0,0,0,0,sov,PM,1.10,0,1,1,0.0,20.2,20.1931,20.1931,20,8.9207,0.160884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1998,640,615,0,0,0,0,sov,PM,0.92,0,1,1,0.0,24.3,24.2585,24.2585,15,10.3530,2.567623,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1999,640,615,0,0,1,0,sov,PM,1.28,0,1,1,0.0,21.1,21.1019,21.1019,21,10.7951,2.567623,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2000,640,617,0,0,0,0,sov,PM,3.70,0,1,1,0.0,20.2,20.2252,20.2252,22,10.5369,7.246633,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2001,640,619,0,0,0,0,sov,PM,1.10,0,1,1,0.0,17.1,17.1088,17.1088,19,8.4052,2.922546,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2002,640,620,0,0,0,0,sov,PM,0.76,0,1,1,0.0,19.6,19.6074,19.6074,13,8.0696,16.962070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2003,640,620,0,0,1,0,sov,PM,6.30,0,1,1,0.0,15.1,15.1190,15.1190,17,6.9804,16.962070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2004,640,621,0,0,0,0,sov,PM,25.84,0,1,1,0.0,13.4,13.4224,13.4224,13,6.3170,38.229683,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2005,640,622,0,0,1,0,sov,PM,1.11,0,1,1,0.0,12.5,12.4629,12.4629,17,5.6390,62.060593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2006,640,622,0,0,0,0,sov,PM,2.43,0,1,1,0.0,12.6,12.6300,12.6300,19,5.8493,62.060593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2007,640,623,0,0,0,0,sov,PM,13.05,0,1,1,0.0,11.0,11.0244,11.0244,12,5.1026,38.864105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2008,640,624,0,0,0,0,sov,PM,1.10,0,1,1,0.0,9.2,9.2385,9.2385,12,4.0855,39.069187,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2009,640,625,0,0,1,0,sov,PM,2.82,0,1,1,0.0,8.7,8.7456,8.7456,11,4.1839,8.450562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2010,640,625,0,0,0,0,sov,PM,1.17,0,1,1,0.0,8.2,8.2089,8.2089,12,3.8419,8.450562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2011,640,626,0,0,0,0,sov,PM,7.08,0,1,1,0.0,5.3,5.2546,5.2546,8,2.1875,43.265900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2012,640,627,0,0,0,0,sov,PM,16.90,0,1,1,0.0,4.6,4.6494,4.6494,7,1.8178,86.159615,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2013,640,628,0,0,0,0,sov,PM,1.76,0,1,1,0.0,12.5,12.4919,12.4919,17,5.6487,93.533051,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2014,640,628,0,0,1,0,sov,PM,1.10,0,1,1,0.0,12.5,12.5375,12.5375,17,5.6977,93.533051,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2015,640,633,0,0,0,0,sov,PM,1.76,0,1,1,0.0,8.3,8.3371,8.3371,12,3.7548,77.804222,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2016,640,637,0,0,1,0,sov,PM,14.61,0,1,1,0.0,6.6,6.6408,6.6408,9,2.8718,48.832611,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2017,640,637,0,0,0,0,sov,PM,1.09,0,1,1,0.0,6.7,6.7101,6.7101,10,2.8538,48.832611,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2018,640,645,0,0,0,0,sov,PM,4.00,0,1,1,0.0,5.8,5.7928,5.7928,8,2.2898,78.655029,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2019,640,646,0,0,0,0,sov,PM,1.09,0,1,1,0.0,21.8,21.7541,21.7541,17,9.1892,27.472900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2020,640,646,0,0,1,0,sov,PM,1.11,0,1,1,0.0,21.5,21.5459,21.5459,18,9.3125,27.472900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2021,640,647,0,0,0,0,sov,PM,1.09,0,1,1,0.0,15.4,15.3854,15.3854,14,6.4991,30.363697,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2022,640,647,0,0,1,0,sov,PM,1.11,0,1,1,0.0,15.2,15.1773,15.1773,15,6.6224,30.363697,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2023,640,649,0,0,0,0,sov,PM,14.62,0,1,1,0.0,10.8,10.7714,10.7714,12,5.1434,37.455486,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2024,640,649,0,0,1,0,sov,PM,1.07,0,1,1,0.0,11.1,11.1429,11.1429,15,5.5622,37.455486,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2025,640,650,0,0,0,0,sov,PM,8.36,0,1,1,0.0,8.6,8.6014,8.6014,11,3.8648,54.195038,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2026,640,651,0,0,0,0,sov,PM,1133.51,0,1,1,0.0,8.6,8.5990,8.5990,10,3.7358,62.645172,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2027,640,652,0,0,0,0,sov,PM,3.27,0,1,1,0.0,12.0,12.0456,12.0456,10,4.9474,57.355511,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2028,640,653,0,0,0,0,sov,PM,18.64,0,1,1,0.0,10.7,10.6648,10.6648,11,4.8037,29.523626,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2029,640,654,0,0,0,0,sov,PM,1.83,0,1,1,0.0,7.5,7.4768,7.4768,9,3.0632,16.721737,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2030,640,2061,0,0,0,0,sov,PM,3.21,0,1,1,0.0,8.1,8.1154,8.1154,10,3.6386,26.573637,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2031,640,2125,0,0,0,0,sov,PM,0.91,0,1,1,0.0,22.9,22.9320,22.9320,14,10.0092,1.094121,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2032,640,2125,0,0,1,0,sov,PM,1.29,0,1,1,0.0,19.8,19.7753,19.7753,20,10.4513,1.094121,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2033,640,2136,0,0,0,0,sov,PM,1.10,0,1,1,0.0,18.3,18.2566,18.2566,22,9.3969,0.323730,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2034,640,2137,0,0,0,0,sov,PM,1.10,0,1,1,0.0,21.4,21.3583,21.3583,24,11.3581,1.244326,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2035,640,2142,0,0,0,0,sov,PM,14.13,0,1,1,0.0,19.3,19.3453,19.3453,12,7.2785,6.009208,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2036,640,2142,0,0,1,0,sov,PM,1.33,0,1,1,0.0,16.2,16.1886,16.1886,18,7.7206,6.009208,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2037,640,2146,0,0,0,0,sov,PM,0.89,0,1,1,0.0,21.5,21.5232,21.5232,15,9.6595,0.013114,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2038,640,2146,0,0,1,0,sov,PM,1.31,0,1,1,0.0,18.4,18.3665,18.3665,21,10.1016,0.013114,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2039,640,2147,0,0,0,0,sov,PM,1.10,0,1,1,0.0,21.5,21.5451,21.5451,24,11.4204,0.529346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2040,640,2197,0,0,0,0,sov,PM,129.65,0,1,1,0.0,3.1,3.1060,3.1060,5,1.0353,13.800446,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2041,645,1,0,0,0,0,sov,PM,1.06,0,1,1,0.0,13.0,12.9919,12.9919,12,6.6971,4.451786,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2042,645,1,0,0,1,0,sov,PM,5.46,0,1,1,0.0,12.5,12.5444,12.5444,14,6.7859,4.451786,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2043,645,2,0,0,0,0,sov,PM,2406.43,0,1,1,0.0,4.6,4.5809,4.5809,7,1.8315,125.339897,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2044,645,3,0,0,0,0,sov,PM,87.81,0,1,1,0.0,3.1,3.1046,3.1046,5,1.4259,18.779387,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2045,645,3,0,0,1,0,sov,PM,36.71,0,1,1,0.0,3.2,3.2289,3.2289,6,1.4404,18.779387,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2046,645,8,0,0,0,0,sov,PM,1.06,0,1,1,0.0,11.1,11.0603,11.0603,10,4.6253,75.150002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
