link_id,link_no,from_node_id,to_node_id,link_type,link_type_name,lanes,link_distance_VDF,free_speed,cutoff_speed,fftt,capacity,allow_uses,BPR_plf,BPR_alpha,BPR_beta,QVDF_qdf,QVDF_alpha,QVDF_beta,QVDF_cd,QVDF_n,geometry
201277AB,103,202608,202607,1,,0,2.699750,68.000000,57.799999,2.382132,1935.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.407417 33.677491, -112.418467 33.640626)",
201278AB,104,628,202617,9,,0,0.506410,20.000000,17.000000,1.519230,99999.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.433174 33.631289, -112.432345 33.638604)",
201278BA,105,202617,628,9,,0,0.506410,20.000000,17.000000,1.519230,99999.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.435531 33.638964, -112.436360 33.631649)",
201279AB,106,628,202746,9,,0,1.155690,20.000000,17.000000,3.467070,99999.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.435365 33.632956, -112.453429 33.625687)",
201279BA,107,202746,628,9,,0,1.155690,20.000000,17.000000,3.467070,99999.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.452233 33.622713, -112.434169 33.629982)",
201280AB,108,202606,202909,2,,0,1.016570,39.000000,33.150002,1.563954,900.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.435099 33.640411, -112.452714 33.640116)",
201280BA,109,202909,202606,2,,0,1.016570,39.000000,33.150002,1.563954,900.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.452660 33.636910, -112.435045 33.637205)",
201283AB,110,628,202745,9,,0,0.499730,20.000000,17.000000,1.499190,99999.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.436363 33.631621, -112.437052 33.624393)",
201283BA,111,202745,628,9,,0,0.499730,20.000000,17.000000,1.499190,99999.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.433860 33.624089, -112.433171 33.631317)",
201284AB,112,622,202617,9,,0,0.496740,20.000000,17.000000,1.490220,99999.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.436297 33.645793, -112.435532 33.638614)",
201284BA,113,202617,622,9,,0,0.496740,20.000000,17.000000,1.490220,99999.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.432344 33.638954, -112.433109 33.646133)",
201285AB,114,202606,202615,3,,0,0.589810,40.000000,34.000000,0.884715,700.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.433480 33.638624, -112.432734 33.645097)",
201285BA,115,202615,202606,3,,0,0.589810,40.000000,34.000000,0.884715,700.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.435918 33.645465, -112.436664 33.638992)",
201286AB,116,202617,202606,2,,0,0.065390,39.000000,33.150002,0.100600,900.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.433904 33.640386, -112.435038 33.640410)",
201286BA,117,202606,202617,2,,0,0.065390,39.000000,33.150002,0.100600,900.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.435106 33.637206, -112.433972 33.637182)",
201287AB,118,622,202615,9,,0,0.051780,20.000000,17.000000,0.155340,99999.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.436106 33.645188, -112.435729 33.644506)",
201287BA,119,202615,622,9,,0,0.051780,20.000000,17.000000,0.155340,99999.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.432923 33.646056, -112.433300 33.646738)",
201288AB,120,202623,202616,3,,0,0.058790,39.000000,33.150002,0.090446,700.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.434548 33.654883, -112.435568 33.654879)",
201288BA,121,202616,202623,3,,0,0.058790,39.000000,33.150002,0.090446,700.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.435568 33.651673, -112.434548 33.651677)",
201289AB,122,202613,202610,4,,0,0.294140,40.000000,34.000000,0.441210,500.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.426931 33.660545, -112.425608 33.664549)",
201289BA,123,202610,202613,4,,0,0.294140,40.000000,34.000000,0.441210,500.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.428652 33.665555, -112.429975 33.661551)",
201290AB,124,620,202904,9,,0,0.462970,20.000000,17.000000,1.388910,99999.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.433611 33.685677, -112.441238 33.683563)",
201290BA,125,202904,620,9,,0,0.462970,20.000000,17.000000,1.388910,99999.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.440382 33.680473, -112.432755 33.682587)",
201291AB,126,633,202730,9,,0,0.565980,20.000000,17.000000,1.697940,99999.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.399481 33.631895, -112.403180 33.639502)",
201291BA,127,202730,633,9,,0,0.565980,20.000000,17.000000,1.697940,99999.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.406062 33.638100, -112.402363 33.630493)",
201292AB,128,202618,202621,3,,0,0.504980,39.000000,33.150002,0.776892,700.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.428346 33.638862, -112.428301 33.631535)",
201292BA,129,202621,202618,3,,0,0.504980,39.000000,33.150002,0.776892,700.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.425095 33.631555, -112.425140 33.638882)",
201293AB,130,202604,202603,3,,0,0.737680,39.000000,33.150002,1.134892,700.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.410756 33.639680, -112.415942 33.631820)",
201293BA,131,202603,202604,3,,0,0.737680,39.000000,33.150002,1.134892,700.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.413266 33.630054, -112.408080 33.637914)",
201294AB,132,202604,202602,2,,0,0.444920,39.000000,33.150002,0.684492,900.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.409414 33.640400, -112.417132 33.640417)",
201294BA,133,202602,202604,2,,0,0.444920,39.000000,33.150002,0.684492,900.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.417140 33.637211, -112.409422 33.637194)",
201296AB,134,202600,202599,1,,0,0.735030,68.000000,57.799999,0.648556,1935.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.418422 33.626198, -112.418247 33.636862)",
201298AB,135,202597,202596,1,,0,0.732440,68.000000,57.799999,0.646271,1935.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.418445 33.636825, -112.418553 33.626198)",
201299AB,136,633,202603,9,,0,0.789000,20.000000,17.000000,2.367000,99999.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.400952 33.632797, -112.414634 33.632540)",
201299BA,137,202603,633,9,,0,0.789000,20.000000,17.000000,2.367000,99999.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.414574 33.629334, -112.400892 33.629591)",
201300AB,138,202621,202705,3,,0,0.503610,39.000000,33.150002,0.774785,700.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.428301 33.631560, -112.428369 33.624253)",
201300BA,139,202705,202621,3,,0,0.503610,39.000000,33.150002,0.774785,700.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.425163 33.624223, -112.425095 33.631530)",
201316AB,140,202618,202622,3,,0,0.727520,39.000000,33.150002,1.119262,700.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.425140 33.638866, -112.425099 33.649422)",
201316BA,141,202622,202618,3,,0,0.727520,39.000000,33.150002,1.119262,700.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.428305 33.649434, -112.428346 33.638878)",
201317AB,142,202602,202588,2,,0,0.146540,39.000000,33.150002,0.225446,900.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.417127 33.640417, -112.419669 33.640431)",
201317BA,143,202588,202602,2,,0,0.146540,39.000000,33.150002,0.225446,900.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.419687 33.637225, -112.417145 33.637211)",
201318AB,144,202588,202587,7,,0,0.141380,15.000000,12.750000,0.565520,1200.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.419678 33.638828, -112.418616 33.636979)",
201319AB,145,202607,202586,7,,0,0.123840,15.000000,12.750000,0.495360,1200.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.418467 33.640626, -112.419381 33.639043)",
201320AB,146,202618,202588,2,,0,0.407290,39.000000,33.150002,0.626600,900.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.426753 33.637269, -112.419688 33.637225)",
201320BA,147,202588,202618,2,,0,0.407290,39.000000,33.150002,0.626600,900.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.419668 33.640431, -112.426733 33.640475)",
201321AB,148,202585,202588,7,,0,0.011580,15.000000,12.750000,0.046320,1200.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.419523 33.638935, -112.419678 33.638828)",
201322AB,149,202586,202585,8,,0,0.011060,35.000000,29.750000,0.018960,1200.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.419381 33.639043, -112.419523 33.638935)",
201323AB,150,202599,202612,1,,0,0.260310,68.000000,57.799999,0.229685,1935.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.418247 33.636862, -112.418240 33.640639)",
201324AB,151,202607,202597,1,,0,0.261970,68.000000,57.799999,0.231150,1935.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.418467 33.640626, -112.418445 33.636825)",
201325AB,152,202602,202584,7,,0,0.126140,15.000000,12.750000,0.504560,1200.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.417136 33.638814, -112.418026 33.640486)",
201326AB,153,202599,202583,7,,0,0.124830,15.000000,12.750000,0.499320,1200.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.418247 33.636862, -112.417276 33.638481)",
201327AB,154,202587,202597,8,,0,0.014480,35.000000,29.750000,0.024823,1200.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.418616 33.636979, -112.418445 33.636825)",
201328AB,155,202582,202602,7,,0,0.013490,15.000000,12.750000,0.053960,1200.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.417192 33.638624, -112.417136 33.638814)",
201329AB,156,202583,202582,8,,0,0.010980,35.000000,29.750000,0.018823,1200.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.417276 33.638481, -112.417192 33.638624)",
201330AB,157,202584,202612,8,,0,0.016550,35.000000,29.750000,0.028371,1200.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.418026 33.640486, -112.418240 33.640639)",
201331AB,158,633,202743,9,,0,0.487260,20.000000,17.000000,1.461780,99999.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.402516 33.631364, -112.403268 33.624322)",
201331BA,159,202743,633,9,,0,0.487260,20.000000,17.000000,1.461780,99999.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.400080 33.623982, -112.399328 33.631024)",
201333AB,160,624,202730,9,,0,0.633350,20.000000,17.000000,1.900050,99999.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.399667 33.647404, -112.405863 33.639815)",
201333BA,161,202730,624,9,,0,0.633350,20.000000,17.000000,1.900050,99999.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.403379 33.637787, -112.397183 33.645376)",
201334AB,162,202730,202619,3,,0,0.519120,39.000000,33.150002,0.798646,700.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.403096 33.639294, -112.405411 33.646462)",
201334BA,163,202619,202730,3,,0,0.519120,39.000000,33.150002,0.798646,700.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.408461 33.645476, -112.406146 33.638308)",
201335AB,164,202604,202730,2,,0,0.276580,39.000000,33.150002,0.425508,900.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.409418 33.637194, -112.404621 33.637198)",
201335BA,165,202730,202604,2,,0,0.276580,39.000000,33.150002,0.425508,900.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.404621 33.640404, -112.409418 33.640400)",
201336AB,166,202614,202732,4,,0,1.251380,46.000000,39.099998,1.632235,500.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.425869 33.655692, -112.404681 33.653021)",
201336BA,167,202732,202614,4,,0,1.251380,46.000000,39.099998,1.632235,500.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.404281 33.656201, -112.425469 33.658872)",
201337AB,168,202609,202581,4,,0,0.722970,40.000000,34.000000,1.084455,500.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.424010 33.665213, -112.414819 33.671594)",
201337BA,169,202581,202609,4,,0,0.722970,40.000000,34.000000,1.084455,500.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.416647 33.674228, -112.425838 33.667847)",
201338AB,170,202581,202731,4,,0,0.902390,46.000000,39.099998,1.177030,500.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.416160 33.671366, -112.401616 33.667351)",
201338BA,171,202731,202581,4,,0,0.902390,46.000000,39.099998,1.177030,500.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.400762 33.670441, -112.415306 33.674456)",
201339AB,172,202620,202614,4,,0,0.296160,40.000000,34.000000,0.444240,500.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.425280 33.652801, -112.424128 33.656843)",
201339BA,173,202614,202620,4,,0,0.296160,40.000000,34.000000,0.444240,500.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.427210 33.657721, -112.428362 33.653679)",
201340AB,174,621,202581,9,,0,0.591180,20.000000,17.000000,1.773540,99999.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.425309 33.669162, -112.415388 33.671346)",
201340BA,175,202581,621,9,,0,0.591180,20.000000,17.000000,1.773540,99999.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.416078 33.674476, -112.425999 33.672292)",
201341AB,176,623,202731,9,,0,0.279210,20.000000,17.000000,0.837630,99999.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.401024 33.664480, -112.399675 33.668371)",
201341BA,177,202731,623,9,,0,0.279210,20.000000,17.000000,0.837630,99999.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.402703 33.669421, -112.404052 33.665530)",
201342AB,178,202580,202734,2,,0,0.558860,39.000000,33.150002,0.859785,900.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.403681 33.678417, -112.396583 33.672891)",
201342BA,179,202734,202580,2,,0,0.558860,39.000000,33.150002,0.859785,900.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.394613 33.675421, -112.401711 33.680947)",
201343AB,180,202611,202580,7,,0,0.315610,15.000000,12.750000,1.262440,1200.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.407114 33.677112, -112.402696 33.679682)",
201344AB,181,202611,202579,1,,0,0.163200,68.000000,57.799999,0.144000,1935.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.407114 33.677112, -112.405285 33.678920)",
201345AB,182,202767,202578,1,,0,0.211670,68.000000,57.799999,0.186768,1935.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.403252 33.681410, -112.405692 33.679114)",
201346AB,183,202790,202577,2,,0,0.042040,46.000000,39.099998,0.054835,900.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.406252 33.680322, -112.405692 33.679931)",
201346BA,184,202577,202790,2,,0,0.042040,46.000000,39.099998,0.054835,900.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.403856 33.682559, -112.404416 33.682950)",
201347AB,185,202790,202608,7,,0,0.312210,15.000000,12.750000,1.248840,1200.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.405334 33.681636, -112.407417 33.677491)",
201348AB,186,202578,202608,1,,0,0.149640,68.000000,57.799999,0.132035,1935.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.405692 33.679114, -112.407417 33.677491)",
201349AB,187,202579,202753,1,,0,0.205960,68.000000,57.799999,0.181729,1935.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.405285 33.678920, -112.403023 33.681234)",
201350AB,188,202576,202579,7,,0,0.189400,15.000000,12.750000,0.757600,1200.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.403035 33.679927, -112.405285 33.678920)",
201351AB,189,202577,202575,2,,0,0.066170,46.000000,39.099998,0.086309,900.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.405756 33.679978, -112.404914 33.679325)",
201351BA,190,202575,202577,2,,0,0.066170,46.000000,39.099998,0.086309,900.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.402950 33.681859, -112.403792 33.682512)",
201352AB,191,202578,202577,7,,0,0.181700,15.000000,12.750000,0.726800,1200.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.405692 33.679114, -112.404774 33.681245)",
201353AB,192,202575,202576,2,,0,0.069080,46.000000,39.099998,0.090104,900.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.404887 33.679304, -112.403990 33.678639)",
201353BA,193,202576,202575,2,,0,0.069080,46.000000,39.099998,0.090104,900.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.402080 33.681215, -112.402977 33.681880)",
201354AB,194,202576,202580,2,,0,0.025820,46.000000,39.099998,0.033678,900.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.403974 33.678628, -112.403635 33.678383)",
201354BA,195,202580,202576,2,,0,0.025820,46.000000,39.099998,0.033678,900.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.401757 33.680981, -112.402096 33.681226)",
201490AB,196,627,202525,9,,0,0.477740,20.000000,17.000000,1.433220,99999.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.367829 33.643882, -112.359556 33.644300)",
201490BA,197,202525,627,9,,0,0.477740,20.000000,17.000000,1.433220,99999.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.359718 33.647502, -112.367991 33.647084)",
201491AB,198,649,202764,9,,0,1.473970,20.000000,17.000000,4.421910,99999.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.379111 33.676936, -112.354090 33.681388)",
201491BA,199,202764,649,9,,0,1.473970,20.000000,17.000000,4.421910,99999.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.354652 33.684544, -112.379673 33.680092)",
201492AB,200,651,202524,9,,0,0.926580,20.000000,17.000000,2.779740,99999.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.352286 33.651410, -112.364607 33.660046)",
201492BA,201,202524,651,9,,0,0.926580,20.000000,17.000000,2.779740,99999.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.366447 33.657420, -112.354126 33.648784)",
201493AB,202,651,202523,9,,0,0.415740,20.000000,17.000000,1.247220,99999.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.352098 33.648939, -112.347350 33.653480)",
201493BA,203,202523,651,9,,0,0.415740,20.000000,17.000000,1.247220,99999.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.349566 33.655796, -112.354314 33.651255)",
201494AB,204,202523,202522,3,,0,0.724630,39.000000,33.150002,1.114815,700.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.349119 33.653178, -112.338165 33.648219)",
201494BA,205,202522,202523,3,,0,0.724630,39.000000,33.150002,1.114815,700.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.336843 33.651139, -112.347797 33.656098)",
201495AB,206,2197,202521,9,,0,0.497880,20.000000,17.000000,1.493640,99999.000000,sov;hov2;hov3;sut;mut,1.000000,0.078977,1.695000,-1.000000,0.272877,1.141574,0.954946,1.141574,"LINESTRING (-112.367981 33.629424, -112.359346 33.629531)",
