link_id,from_node_id,to_node_id,facility_type,dir_flag,length,lanes,capacity,free_speed,link_type_name,link_type,cost,geometry,macro_node_id,macro_link_id,mvmt_txt_id
560,8903,27402,,1,11.37,4,1800,56,primary,3,,"LINESTRING (-111.9262048 33.4201160, -111.9262048 33.4201830, -111.9262048 33.4202186)",,603,
561,27403,8904,,1,11.37,3,1800,56,primary,3,,"LINESTRING (-111.9263742 33.4202186, -111.9263742 33.4201830, -111.9263742 33.4201160)",,604,
562,36307,14301,,1,5.02,2,1800,48,primary,3,,"LINESTRING (-111.9399684 33.4296994, -111.9399703 33.4297447)",,605,
563,30400,14504,,1,75.71,3,1800,80,primary,3,,"LINESTRING (-111.9337236 33.4146441, -111.9336572 33.4146856, -111.9333621 33.4146910, -111.9331604 33.4146956, -111.9329262 33.4147058)",,606,
564,18700,18604,,1,45.07,3,1800,80,primary,3,,"LINESTRING (-111.9322166 33.4147716, -111.9322774 33.4147251, -111.9324444 33.4147220, -111.9326377 33.4147213, -111.9326798 33.4147191)",,607,
565,22000,21401,,1,10.43,2,1800,48,primary,3,,"LINESTRING (-111.9399577 33.4262640, -111.9399607 33.4263580)",,608,
566,22000,1804,,1,13.72,3,1800,80,primary,3,,"LINESTRING (-111.9399577 33.4262640, -111.9399784 33.4262740, -111.9400158 33.4263152, -111.9400184 33.4263671)",,609,
567,14203,35505,,1,66.95,2,1600,56,secondary,4,,"LINESTRING (-111.9341200 33.4220105, -111.9348400 33.4220010)",,610,
568,33903,36503,,1,275.98,2,1600,56,secondary,4,,"LINESTRING (-111.9338594 33.4219246, -111.9332203 33.4219303, -111.9308911 33.4219509)",,611,
569,6504,11002,,1,4.65,3,1800,48,primary,3,,"LINESTRING (-111.9400281 33.4174986, -111.9400290 33.4174567)",,612,
570,11103,4004,,1,280.51,1,1000,30,residential,6,,"LINESTRING (-111.9397579 33.4174538, -111.9396173 33.4174516, -111.9394931 33.4174529, -111.9383210 33.4174654, -111.9382156 33.4174665, -111.9381365 33.4174674, -111.9380448 33.4174661, -111.9367882 33.4174799, -111.9367411 33.4174811)",,613,
571,1,2,,1,16.07,1,1000,30,residential,6,,"LINESTRING (-111.9304453 33.4232039, -111.9303471 33.4230846)",0,,SBL
572,1,4,,1,5.09,1,1000,30,residential,6,,"LINESTRING (-111.9304453 33.4232039, -111.9304890 33.4231763)",0,,SBR
573,3,0,,1,5.9,1,1200,48,tertiary,5,,"LINESTRING (-111.9303356 33.4231470, -111.9303716 33.4231908)",0,,WBR
574,3,4,,1,14.63,1,1200,48,tertiary,5,,"LINESTRING (-111.9303356 33.4231470, -111.9304890 33.4231763)",0,,WBT
575,5,0,,1,17.74,1,1200,48,tertiary,5,,"LINESTRING (-111.9305539 33.4231434, -111.9303716 33.4231908)",0,,EBL
576,5,2,,1,20.3,1,1200,48,tertiary,5,,"LINESTRING (-111.9305539 33.4231434, -111.9303471 33.4230846)",0,,EBT
577,5,4,,1,7.05,1,1200,48,tertiary,5,,"LINESTRING (-111.9305539 33.4231434, -111.9304890 33.4231763)",0,,EBU
578,100,102,,1,15.86,1,1000,30,residential,6,,"LINESTRING (-111.9291481 33.4242448, -111.9289864 33.4242905)",1,,NBT
579,103,101,,1,16.14,1,1000,30,residential,6,,"LINESTRING (-111.9290090 33.4243507, -111.9291735 33.4243042)",1,,WBT
580,201,203,,1,16.34,1,1000,40,residential,6,,"LINESTRING (-111.9411832 33.4243704, -111.9413084 33.4242670)",2,,WBL
581,201,204,,1,16.01,1,1000,40,residential,6,,"LINESTRING (-111.9411832 33.4243704, -111.9413554 33.4243696)",2,,WBT
582,202,200,,1,6.56,1,1000,30,residential,6,,"LINESTRING (-111.9412332 33.4242658, -111.9411829 33.4243073)",2,,NBR
583,202,204,,1,16.18,1,1000,30,residential,6,,"LINESTRING (-111.9412332 33.4242658, -111.9413554 33.4243696)",2,,NBL
584,205,200,,1,16.0,1,1000,30,residential,6,,"LINESTRING (-111.9413549 33.4243065, -111.9411829 33.4243073)",2,,EBT
585,205,203,,1,6.15,1,1000,30,residential,6,,"LINESTRING (-111.9413549 33.4243065, -111.9413084 33.4242670)",2,,EBR
586,401,403,,1,10.63,1,1000,40,residential,6,,"LINESTRING (-111.9375481 33.4243896, -111.9376547 33.4244243)",4,,WBT
587,402,400,,1,12.92,1,1000,40,residential,6,,"LINESTRING (-111.9376820 33.4243000, -111.9375467 33.4243264)",4,,EBT
588,500,502,,1,16.02,1,1000,40,residential,6,,"LINESTRING (-111.9367520 33.4243274, -111.9365797 33.4243280)",5,,EBT
589,500,505,,1,16.21,1,1000,40,residential,6,,"LINESTRING (-111.9367520 33.4243274, -111.9366298 33.4244318)",5,,EBL
590,500,506,,1,6.3,1,1000,40,residential,6,,"LINESTRING (-111.9367520 33.4243274, -111.9367042 33.4242871)",5,,EBR
591,503,501,,1,15.98,1,1000,40,residential,6,,"LINESTRING (-111.9365802 33.4243912, -111.9367521 33.4243906)",5,,WBT
592,503,505,,1,6.44,1,1000,40,residential,6,,"LINESTRING (-111.9365802 33.4243912, -111.9366298 33.4244318)",5,,WBR
593,503,506,,1,16.3,1,1000,40,residential,6,,"LINESTRING (-111.9365802 33.4243912, -111.9367042 33.4242871)",5,,WBL
594,504,501,,1,6.24,1,1000,40,residential,6,,"LINESTRING (-111.9367051 33.4244308, -111.9367521 33.4243906)",5,,SBR
595,504,502,,1,16.3,1,1000,40,residential,6,,"LINESTRING (-111.9367051 33.4244308, -111.9365797 33.4243280)",5,,SBL
596,504,506,,1,15.92,1,1000,40,residential,6,,"LINESTRING (-111.9367051 33.4244308, -111.9367042 33.4242871)",5,,SBT
597,507,501,,1,16.24,1,1000,40,residential,6,,"LINESTRING (-111.9366289 33.4242867, -111.9367521 33.4243906)",5,,NBL
598,507,502,,1,6.47,1,1000,40,residential,6,,"LINESTRING (-111.9366289 33.4242867, -111.9365797 33.4243280)",5,,NBR
599,507,505,,1,16.08,1,1000,40,residential,6,,"LINESTRING (-111.9366289 33.4242867, -111.9366298 33.4244318)",5,,NBT
600,600,603,,1,16.19,1,1000,40,residential,6,,"LINESTRING (-111.9350677 33.4243045, -111.9349432 33.4244067)",6,,EBL
601,600,604,,1,6.37,1,1000,40,residential,6,,"LINESTRING (-111.9350677 33.4243045, -111.9350202 33.4242631)",6,,EBR
602,602,601,,1,6.2,1,1200,40,tertiary,5,,"LINESTRING (-111.9350185 33.4244068, -111.9350662 33.4243677)",6,,SBR
603,602,604,,1,15.94,1,1200,40,tertiary,5,,"LINESTRING (-111.9350185 33.4244068, -111.9350202 33.4242631)",6,,SBT
604,605,601,,1,16.27,1,1200,40,tertiary,5,,"LINESTRING (-111.9349449 33.4242619, -111.9350662 33.4243677)",6,,NBL
605,605,603,,1,16.06,1,1200,40,tertiary,5,,"LINESTRING (-111.9349449 33.4242619, -111.9349432 33.4244067)",6,,NBT
606,701,703,,1,8.62,1,1000,30,residential,6,,"LINESTRING (-111.9412203 33.4218614, -111.9411315 33.4218836)",7,,NBR
607,701,704,,1,20.37,1,1000,30,residential,6,,"LINESTRING (-111.9412203 33.4218614, -111.9413900 33.4219777)",7,,NBL
608,702,700,,1,20.41,1,1800,56,primary,3,,"LINESTRING (-111.9411319 33.4219783, -111.9412955 33.4218554)",7,,WBL
609,702,704,,1,23.99,1,1800,56,primary,3,,"LINESTRING (-111.9411319 33.4219783, -111.9413900 33.4219777)",7,,WBT
610,705,700,,1,9.28,1,1800,56,primary,3,,"LINESTRING (-111.9413897 33.4218830, -111.9412955 33.4218554)",7,,EBR
611,705,703,,1,24.01,1,1800,56,primary,3,,"LINESTRING (-111.9413897 33.4218830, -111.9411315 33.4218836)",7,,EBT
612,800,803,,1,8.49,1,1000,30,residential,6,,"LINESTRING (-111.9412689 33.4205940, -111.9412509 33.4205189)",8,,SBR
613,802,801,,1,9.2,1,1000,30,residential,6,,"LINESTRING (-111.9412023 33.4205123, -111.9411936 33.4205949)",8,,WBR
614,802,803,,1,4.57,1,1000,30,residential,6,,"LINESTRING (-111.9412023 33.4205123, -111.9412509 33.4205189)",8,,WBL
615,901,903,,1,16.28,1,1000,30,residential,6,,"LINESTRING (-111.9423786 33.4136866, -111.9422537 33.4135837)",9,,SBL
616,901,904,,1,4.75,1,1000,30,residential,6,,"LINESTRING (-111.9423786 33.4136866, -111.9423623 33.4136460)",9,,SBR
617,902,900,,1,6.41,1,1000,30,residential,6,,"LINESTRING (-111.9422542 33.4136468, -111.9423034 33.4136873)",9,,WBR
618,902,904,,1,10.05,1,1000,30,residential,6,,"LINESTRING (-111.9422542 33.4136468, -111.9423623 33.4136460)",9,,WBT
619,905,900,,1,13.01,1,1000,30,residential,6,,"LINESTRING (-111.9423669 33.4135828, -111.9423034 33.4136873)",9,,EBL
620,905,903,,1,10.53,1,1000,30,residential,6,,"LINESTRING (-111.9423669 33.4135828, -111.9422537 33.4135837)",9,,EBT
621,1200,1202,,1,8.57,1,1000,30,residential,6,,"LINESTRING (-111.9423651 33.4190285, -111.9423286 33.4190995)",12,,NBT
622,1200,1205,,1,5.44,1,1000,30,residential,6,,"LINESTRING (-111.9423651 33.4190285, -111.9423081 33.4190172)",12,,NBR
623,1200,1206,,1,6.46,1,1000,30,residential,6,,"LINESTRING (-111.9423651 33.4190285, -111.9423982 33.4190797)",12,,NBL
624,1203,1201,,1,7.66,1,1000,30,residential,6,,"LINESTRING (-111.9423992 33.4191299, -111.9424268 33.4190648)",12,,SBT
625,1203,1205,,1,15.09,1,1000,30,residential,6,,"LINESTRING (-111.9423992 33.4191299, -111.9423081 33.4190172)",12,,SBL
626,1203,1206,,1,5.57,1,1000,30,residential,6,,"LINESTRING (-111.9423992 33.4191299, -111.9423982 33.4190797)",12,,SBR
627,1204,1201,,1,11.11,1,1000,30,residential,6,,"LINESTRING (-111.9423088 33.4190804, -111.9424268 33.4190648)",12,,WBL
628,1204,1202,,1,2.8,1,1000,30,residential,6,,"LINESTRING (-111.9423088 33.4190804, -111.9423286 33.4190995)",12,,WBR
629,1204,1206,,1,8.31,1,1000,30,residential,6,,"LINESTRING (-111.9423088 33.4190804, -111.9423982 33.4190797)",12,,WBT
630,1207,1201,,1,6.16,1,1000,30,residential,6,,"LINESTRING (-111.9423938 33.4190166, -111.9424268 33.4190648)",12,,EBR
631,1207,1202,,1,11.0,1,1000,30,residential,6,,"LINESTRING (-111.9423938 33.4190166, -111.9423286 33.4190995)",12,,EBL
632,1207,1205,,1,7.96,1,1000,30,residential,6,,"LINESTRING (-111.9423938 33.4190166, -111.9423081 33.4190172)",12,,EBT
633,1300,1303,,1,8.49,1,1000,30,residential,6,,"LINESTRING (-111.9423382 33.4203597, -111.9423564 33.4204347)",13,,NBR
634,1302,1301,,1,8.73,1,1000,30,residential,6,,"LINESTRING (-111.9423779 33.4204313, -111.9424134 33.4203584)",13,,EBR
635,1302,1303,,1,2.04,1,1000,30,residential,6,,"LINESTRING (-111.9423779 33.4204313, -111.9423564 33.4204347)",13,,EBL
636,1500,1501,,1,23.98,1,1800,80,primary,3,,"LINESTRING (-111.9384028 33.4149776, -111.9381764 33.4148740)",15,,EBT
637,1500,1503,,1,11.82,1,1800,80,primary,3,,"LINESTRING (-111.9384028 33.4149776, -111.9383599 33.4148773)",15,,EBR
638,1502,1501,,1,10.74,1,1000,30,residential,6,,"LINESTRING (-111.9382220 33.4149630, -111.9381764 33.4148740)",15,,WBL
639,1502,1503,,1,15.95,1,1000,30,residential,6,,"LINESTRING (-111.9382220 33.4149630, -111.9383599 33.4148773)",15,,WBT
640,1801,1803,,1,11.61,1,1000,40,residential,6,,"LINESTRING (-111.9401634 33.4264304, -111.9400778 33.4263542)",18,,EBR
641,1802,1800,,1,11.81,1,1800,48,primary,3,,"LINESTRING (-111.9400763 33.4265706, -111.9401639 33.4264935)",18,,SBR
642,1802,1803,,1,24.0,1,1800,48,primary,3,,"LINESTRING (-111.9400763 33.4265706, -111.9400778 33.4263542)",18,,SBT
643,1804,1800,,1,19.48,1,1800,80,primary,3,,"LINESTRING (-111.9400184 33.4263671, -111.9401639 33.4264935)",18,,NBL
644,1804,1803,,1,5.71,2,1800,80,primary,3,,"LINESTRING (-111.9400184 33.4263671, -111.9400778 33.4263542)",18,,NBU
645,1900,1902,,1,16.01,1,1000,40,residential,6,,"LINESTRING (-111.9406922 33.4264905, -111.9408644 33.4264894)",19,,WBT
646,1903,1901,,1,15.99,1,1000,30,residential,6,,"LINESTRING (-111.9408637 33.4264263, -111.9406917 33.4264274)",19,,EBT
647,2300,2302,,1,16.0,1,1000,30,residential,6,,"LINESTRING (-111.9411496 33.4190889, -111.9413218 33.4190879)",23,,WBT
648,2300,2305,,1,5.07,1,1000,30,residential,6,,"LINESTRING (-111.9411496 33.4190889, -111.9411853 33.4191235)",23,,WBR
649,2300,2306,,1,16.34,1,1000,30,residential,6,,"LINESTRING (-111.9411496 33.4190889, -111.9412746 33.4189853)",23,,WBL
650,2303,2301,,1,15.99,1,1000,30,residential,6,,"LINESTRING (-111.9413211 33.4190247, -111.9411491 33.4190258)",23,,EBT
651,2303,2305,,1,16.71,1,1000,30,residential,6,,"LINESTRING (-111.9413211 33.4190247, -111.9411853 33.4191235)",23,,EBL
652,2303,2306,,1,6.15,1,1000,30,residential,6,,"LINESTRING (-111.9413211 33.4190247, -111.9412746 33.4189853)",23,,EBR
653,2304,2301,,1,15.72,1,1000,30,residential,6,,"LINESTRING (-111.9412598 33.4191330, -111.9411491 33.4190258)",23,,SBL
654,2304,2302,,1,7.63,1,1000,30,residential,6,,"LINESTRING (-111.9412598 33.4191330, -111.9413218 33.4190879)",23,,SBR
655,2304,2306,,1,16.43,1,1000,30,residential,6,,"LINESTRING (-111.9412598 33.4191330, -111.9412746 33.4189853)",23,,SBT
656,2307,2301,,1,6.56,1,1000,30,residential,6,,"LINESTRING (-111.9411993 33.4189842, -111.9411491 33.4190258)",23,,NBR
657,2307,2302,,1,16.18,1,1000,30,residential,6,,"LINESTRING (-111.9411993 33.4189842, -111.9413218 33.4190879)",23,,NBL
658,2307,2305,,1,15.5,1,1000,30,residential,6,,"LINESTRING (-111.9411993 33.4189842, -111.9411853 33.4191235)",23,,NBT
659,2501,2503,,1,20.39,1,1000,30,residential,6,,"LINESTRING (-111.9399786 33.4135953, -111.9398371 33.4137358)",25,,EBL
660,2501,2504,,1,3.13,1,1000,30,residential,6,,"LINESTRING (-111.9399786 33.4135953, -111.9399491 33.4136089)",25,,EBR
661,2502,2500,,1,8.94,1,1600,56,secondary,4,,"LINESTRING (-111.9399501 33.4137353, -111.9399791 33.4136584)",25,,SBR
662,2502,2504,,1,14.01,1,1600,56,secondary,4,,"LINESTRING (-111.9399501 33.4137353, -111.9399491 33.4136089)",25,,SBT
663,2505,2500,,1,14.35,1,1600,56,secondary,4,,"LINESTRING (-111.9398362 33.4136096, -111.9399791 33.4136584)",25,,NBL
664,2505,2503,,1,13.99,1,1600,56,secondary,4,,"LINESTRING (-111.9398362 33.4136096, -111.9398371 33.4137358)",25,,NBT
665,2901,2903,,1,20.13,1,1200,48,tertiary,5,,"LINESTRING (-111.9393300 33.4255287, -111.9395458 33.4255434)",29,,WBT
666,2902,2900,,1,15.96,1,1200,48,tertiary,5,,"LINESTRING (-111.9395018 33.4254649, -111.9393301 33.4254656)",29,,EBT
667,3000,3002,,1,16.0,1,1200,48,tertiary,5,,"LINESTRING (-111.9382471 33.4254640, -111.9380750 33.4254637)",30,,EBT
668,3000,3004,,1,16.23,1,1200,48,tertiary,5,,"LINESTRING (-111.9382471 33.4254640, -111.9381241 33.4255678)",30,,EBL
669,3003,3001,,1,16.0,1,1200,48,tertiary,5,,"LINESTRING (-111.9380749 33.4255268, -111.9382470 33.4255271)",30,,WBT
670,3003,3004,,1,6.45,1,1200,48,tertiary,5,,"LINESTRING (-111.9380749 33.4255268, -111.9381241 33.4255678)",30,,WBR
671,3005,3001,,1,6.28,1,1000,40,residential,6,,"LINESTRING (-111.9381994 33.4255673, -111.9382470 33.4255271)",30,,SBR
672,3005,3002,,1,16.3,1,1000,40,residential,6,,"LINESTRING (-111.9381994 33.4255673, -111.9380750 33.4254637)",30,,SBL
673,3100,3102,,1,6.41,1,1200,48,tertiary,5,,"LINESTRING (-111.9367585 33.4254677, -111.9367096 33.4254269)",31,,EBR
674,3100,3104,,1,16.05,1,1200,48,tertiary,5,,"LINESTRING (-111.9367585 33.4254677, -111.9365858 33.4254687)",31,,EBT
675,3103,3101,,1,16.28,1,1000,40,residential,6,,"LINESTRING (-111.9366343 33.4254272, -111.9367584 33.4255309)",31,,NBL
676,3103,3104,,1,6.44,1,1000,40,residential,6,,"LINESTRING (-111.9366343 33.4254272, -111.9365858 33.4254687)",31,,NBR
677,3105,3101,,1,15.94,1,1200,48,tertiary,5,,"LINESTRING (-111.9365869 33.4255318, -111.9367584 33.4255309)",31,,WBT
678,3105,3102,,1,16.29,1,1200,48,tertiary,5,,"LINESTRING (-111.9365869 33.4255318, -111.9367096 33.4254269)",31,,WBL
679,3201,3203,,1,20.08,1,1200,40,tertiary,5,,"LINESTRING (-111.9288042 33.4179744, -111.9287908 33.4181551)",32,,NBT
680,3202,3200,,1,16.0,1,1200,40,tertiary,5,,"LINESTRING (-111.9288838 33.4181170, -111.9288795 33.4179728)",32,,SBT
681,3300,3303,,1,12.02,1,1200,40,tertiary,5,,"LINESTRING (-111.9293765 33.4167195, -111.9294924 33.4166716)",33,,SBR
682,3300,3305,,1,19.39,1,1200,40,tertiary,5,,"LINESTRING (-111.9293765 33.4167195, -111.9295152 33.4165889)",33,,SBT
683,3300,3306,,1,13.05,1,1200,40,tertiary,5,,"LINESTRING (-111.9293765 33.4167195, -111.9293185 33.4166123)",33,,SBL
684,3302,3301,,1,17.46,1,1000,30,residential,6,,"LINESTRING (-111.9294879 33.4166085, -111.9293195 33.4166782)",33,,SBL
685,3302,3305,,1,3.34,1,1000,30,residential,6,,"LINESTRING (-111.9294879 33.4166085, -111.9295152 33.4165889)",33,,SBR
686,3302,3306,,1,15.76,1,1000,30,residential,6,,"LINESTRING (-111.9294879 33.4166085, -111.9293185 33.4166123)",33,,SBL
687,3304,3301,,1,15.73,1,1200,40,tertiary,5,,"LINESTRING (-111.9294402 33.4165787, -111.9293195 33.4166782)",33,,NBT
688,3304,3303,,1,11.38,1,1200,40,tertiary,5,,"LINESTRING (-111.9294402 33.4165787, -111.9294924 33.4166716)",33,,NBL
689,3304,3305,,1,7.07,1,1200,40,tertiary,5,,"LINESTRING (-111.9294402 33.4165787, -111.9295152 33.4165889)",33,,NBU
690,3304,3306,,1,11.91,1,1200,40,tertiary,5,,"LINESTRING (-111.9294402 33.4165787, -111.9293185 33.4166123)",33,,NBR
691,3307,3301,,1,0.33,1,1000,30,residential,6,,"LINESTRING (-111.9293180 33.4166755, -111.9293195 33.4166782)",33,,WBR
692,3307,3303,,1,16.22,1,1000,30,residential,6,,"LINESTRING (-111.9293180 33.4166755, -111.9294924 33.4166716)",33,,WBR
693,3307,3305,,1,20.69,1,1000,30,residential,6,,"LINESTRING (-111.9293180 33.4166755, -111.9295152 33.4165889)",33,,WBT
694,3401,3402,,1,6.34,1,1000,30,residential,6,,"LINESTRING (-111.9369852 33.4135626, -111.9370337 33.4136026)",34,,WBR
695,3401,3405,,1,16.01,1,1000,30,residential,6,,"LINESTRING (-111.9369852 33.4135626, -111.9371574 33.4135610)",34,,WBT
696,3403,3400,,1,16.25,1,1000,30,residential,6,,"LINESTRING (-111.9371090 33.4136023, -111.9369845 33.4134994)",34,,SBL
697,3403,3405,,1,6.41,1,1000,30,residential,6,,"LINESTRING (-111.9371090 33.4136023, -111.9371574 33.4135610)",34,,SBR
698,3404,3400,,1,15.99,1,1000,30,residential,6,,"LINESTRING (-111.9371565 33.4134979, -111.9369845 33.4134994)",34,,EBT
699,3404,3402,,1,16.28,1,1000,30,residential,6,,"LINESTRING (-111.9371565 33.4134979, -111.9370337 33.4136026)",34,,EBL
700,3500,3503,,1,16.23,1,1000,30,residential,6,,"LINESTRING (-111.9350184 33.4135152, -111.9348969 33.4136203)",35,,EBL
701,3500,3504,,1,16.0,1,1000,30,residential,6,,"LINESTRING (-111.9350184 33.4135152, -111.9348463 33.4135168)",35,,EBT
702,3500,3506,,1,6.25,1,1000,30,residential,6,,"LINESTRING (-111.9350184 33.4135152, -111.9349708 33.4134755)",35,,EBR
703,3502,3501,,1,6.28,1,1200,40,tertiary,5,,"LINESTRING (-111.9349722 33.4136190, -111.9350192 33.4135784)",35,,SBR
704,3502,3504,,1,16.29,1,1200,40,tertiary,5,,"LINESTRING (-111.9349722 33.4136190, -111.9348463 33.4135168)",35,,SBL
705,3502,3506,,1,15.91,1,1200,40,tertiary,5,,"LINESTRING (-111.9349722 33.4136190, -111.9349708 33.4134755)",35,,SBT
706,3505,3501,,1,15.99,1,1000,30,residential,6,,"LINESTRING (-111.9348472 33.4135800, -111.9350192 33.4135784)",35,,WBT
707,3505,3503,,1,6.43,1,1000,30,residential,6,,"LINESTRING (-111.9348472 33.4135800, -111.9348969 33.4136203)",35,,WBR
708,3505,3506,,1,16.32,1,1000,30,residential,6,,"LINESTRING (-111.9348472 33.4135800, -111.9349708 33.4134755)",35,,WBL
709,3507,3501,,1,16.22,1,1200,40,tertiary,5,,"LINESTRING (-111.9348955 33.4134752, -111.9350192 33.4135784)",35,,NBL
710,3507,3503,,1,16.08,1,1200,40,tertiary,5,,"LINESTRING (-111.9348955 33.4134752, -111.9348969 33.4136203)",35,,NBT
711,3507,3504,,1,6.5,1,1200,40,tertiary,5,,"LINESTRING (-111.9348955 33.4134752, -111.9348463 33.4135168)",35,,NBR
712,3601,3603,,1,16.28,1,1000,30,residential,6,,"LINESTRING (-111.9225532 33.4128226, -111.9226777 33.4129258)",36,,NBL
713,3601,3604,,1,6.3,1,1000,30,residential,6,,"LINESTRING (-111.9225532 33.4128226, -111.9225054 33.4128629)",36,,NBR
714,3602,3600,,1,6.4,1,1000,30,residential,6,,"LINESTRING (-111.9226774 33.4128627, -111.9226284 33.4128221)",36,,EBR
715,3602,3604,,1,15.99,1,1000,30,residential,6,,"LINESTRING (-111.9226774 33.4128627, -111.9225054 33.4128629)",36,,EBT
716,3605,3600,,1,16.24,1,1000,30,residential,6,,"LINESTRING (-111.9225055 33.4129261, -111.9226284 33.4128221)",36,,WBL
717,3605,3603,,1,16.01,1,1000,30,residential,6,,"LINESTRING (-111.9225055 33.4129261, -111.9226777 33.4129258)",36,,WBT
718,3801,3803,,1,15.19,1,1200,48,tertiary,5,,"LINESTRING (-111.9261454 33.4209899, -111.9262383 33.4211026)",38,,WBR
719,3802,3800,,1,11.05,1,1800,56,primary,3,,"LINESTRING (-111.9262363 33.4208500, -111.9261632 33.4209286)",38,,NBR
720,3802,3803,,1,28.0,2,1800,56,primary,3,,"LINESTRING (-111.9262363 33.4208500, -111.9262383 33.4211026)",38,,NBT
721,4001,4003,,1,15.95,1,1000,24,residential,6,,"LINESTRING (-111.9366151 33.4174120, -111.9366184 33.4175558)",40,,NBT
722,4002,4000,,1,16.05,1,1000,24,residential,6,,"LINESTRING (-111.9366937 33.4175551, -111.9366904 33.4174103)",40,,SBT
723,4004,4000,,1,9.15,1,1000,30,residential,6,,"LINESTRING (-111.9367411 33.4174811, -111.9366904 33.4174103)",40,,EBR
724,4004,4003,,1,14.09,1,1000,30,residential,6,,"LINESTRING (-111.9367411 33.4174811, -111.9366184 33.4175558)",40,,EBL
725,4100,4102,,1,16.0,1,1000,24,residential,6,,"LINESTRING (-111.9366666 33.4162775, -111.9366638 33.4161332)",41,,SBT
726,4100,4104,,1,16.53,1,1000,24,residential,6,,"LINESTRING (-111.9366666 33.4162775, -111.9365446 33.4161691)",41,,SBL
727,4103,4101,,1,16.0,1,1000,24,residential,6,,"LINESTRING (-111.9365886 33.4161343, -111.9365913 33.4162785)",41,,NBT
728,4103,4104,,1,5.62,1,1000,24,residential,6,,"LINESTRING (-111.9365886 33.4161343, -111.9365446 33.4161691)",41,,NBR
729,4105,4101,,1,7.08,1,1000,24,residential,6,,"LINESTRING (-111.9365390 33.4162320, -111.9365913 33.4162785)",41,,WBR
730,4105,4102,,1,15.96,1,1000,24,residential,6,,"LINESTRING (-111.9365390 33.4162320, -111.9366638 33.4161332)",41,,WBL
731,4300,4302,,1,16.32,1,1000,30,residential,6,,"LINESTRING (-111.9370460 33.4144520, -111.9371712 33.4145552)",43,,NBL
732,4303,4301,,1,6.52,1,1000,30,residential,6,,"LINESTRING (-111.9371713 33.4144921, -111.9371213 33.4144509)",43,,EBR
733,4401,4403,,1,23.02,1,1000,30,residential,6,,"LINESTRING (-111.9262113 33.4129143, -111.9263702 33.4127550)",44,,WBL
734,4401,4404,,1,8.72,1,1000,30,residential,6,,"LINESTRING (-111.9262113 33.4129143, -111.9262237 33.4129922)",44,,WBR
735,4402,4400,,1,12.36,1,1800,56,primary,3,,"LINESTRING (-111.9262008 33.4127400, -111.9262112 33.4128511)",44,,NBR
736,4402,4404,,1,28.04,3,1800,56,primary,3,,"LINESTRING (-111.9262008 33.4127400, -111.9262237 33.4129922)",44,,NBT
737,4405,4400,,1,22.8,1,1800,56,primary,3,,"LINESTRING (-111.9263931 33.4129891, -111.9262112 33.4128511)",44,,SBL
738,4405,4403,,1,26.04,1,1800,56,primary,3,,"LINESTRING (-111.9263931 33.4129891, -111.9263702 33.4127550)",44,,SBT
739,4500,4502,,1,15.96,1,1000,30,residential,6,,"LINESTRING (-111.9233467 33.4128623, -111.9231750 33.4128627)",45,,EBT
740,4500,4504,,1,6.36,1,1000,30,residential,6,,"LINESTRING (-111.9233467 33.4128623, -111.9232978 33.4128221)",45,,EBR
741,4503,4501,,1,16.04,1,1000,30,residential,6,,"LINESTRING (-111.9231748 33.4129259, -111.9233473 33.4129254)",45,,WBT
742,4503,4504,,1,16.22,1,1000,30,residential,6,,"LINESTRING (-111.9231748 33.4129259, -111.9232978 33.4128221)",45,,WBL
743,4505,4501,,1,16.26,1,1000,30,residential,6,,"LINESTRING (-111.9232225 33.4128226, -111.9233473 33.4129254)",45,,NBL
744,4505,4502,,1,6.27,1,1000,30,residential,6,,"LINESTRING (-111.9232225 33.4128226, -111.9231750 33.4128627)",45,,NBR
745,4701,4703,,1,16.32,1,1000,30,residential,6,,"LINESTRING (-111.9382031 33.4190451, -111.9380800 33.4191501)",47,,EBL
746,4701,4704,,1,15.93,1,1000,30,residential,6,,"LINESTRING (-111.9382031 33.4190451, -111.9380318 33.4190463)",47,,EBT
747,4702,4700,,1,6.52,1,1000,30,residential,6,,"LINESTRING (-111.9381553 33.4191502, -111.9382045 33.4191083)",47,,SBR
748,4702,4704,,1,16.26,1,1000,30,residential,6,,"LINESTRING (-111.9381553 33.4191502, -111.9380318 33.4190463)",47,,SBL
749,4705,4700,,1,16.07,1,1000,30,residential,6,,"LINESTRING (-111.9380317 33.4191095, -111.9382045 33.4191083)",47,,WBT
750,4705,4703,,1,6.37,1,1000,30,residential,6,,"LINESTRING (-111.9380317 33.4191095, -111.9380800 33.4191501)",47,,WBR
751,5100,5102,,1,16.03,1,1000,30,residential,6,,"LINESTRING (-111.9381674 33.4205874, -111.9381660 33.4204428)",51,,SBT
752,5100,5104,,1,6.42,1,1000,30,residential,6,,"LINESTRING (-111.9381674 33.4205874, -111.9382159 33.4205461)",51,,SBR
753,5103,5101,,1,15.97,1,1000,30,residential,6,,"LINESTRING (-111.9380907 33.4204437, -111.9380921 33.4205877)",51,,NBT
754,5103,5104,,1,16.27,1,1000,30,residential,6,,"LINESTRING (-111.9380907 33.4204437, -111.9382159 33.4205461)",51,,NBL
755,5105,5101,,1,16.28,1,1000,40,residential,6,,"LINESTRING (-111.9382150 33.4204830, -111.9380921 33.4205877)",51,,EBL
