link_id,from_node_id,to_node_id,facility_type,dir_flag,length,lanes,capacity,free_speed,link_type_name,link_type,cost,geometry,macro_node_id,macro_link_id,mvmt_txt_id
113,10102,10200,,1,493.69,1,1200,40,tertiary,5,,"LINESTRING (24.8291148 60.1881935, 24.8293380 60.1883920, 24.8294578 60.1885103, 24.8295469 60.1886214, 24.8295790 60.1886716, 24.8296047 60.1887328, 24.8296398 60.1889005, 24.8296590 60.1890374, 24.8296668 60.1892034, 24.8296782 60.1893621, 24.8296925 60.1894405, 24.8297294 60.1895295, 24.8298271 60.1896550, 24.8299741 60.1897814, 24.8302939 60.1899773, 24.8306222 60.1901842, 24.8307289 60.1902407, 24.8308424 60.1902835, 24.8309719 60.1903184, 24.8311090 60.1903462, 24.8312376 60.1903648, 24.8313773 60.1903779, 24.8315122 60.1903809, 24.8316914 60.1903736, 24.8318306 60.1903609, 24.8319642 60.1903379, 24.8321019 60.1903016, 24.8322330 60.1902598, 24.8323541 60.1902121, 24.8326161 60.1900800, 24.8329528 60.1898957, 24.8338201 60.1894449, 24.8339103 60.1893970, 24.8339925 60.1893406, 24.8340804 60.1892690)",,113,
114,10201,10103,,1,508.98,1,1200,40,tertiary,5,,"LINESTRING (24.8341955 60.1892949, 24.8341926 60.1892981, 24.8340975 60.1893755, 24.8340079 60.1894371, 24.8339117 60.1894881, 24.8330450 60.1899386, 24.8327077 60.1901232, 24.8324385 60.1902590, 24.8323064 60.1903110, 24.8321655 60.1903560, 24.8320146 60.1903957, 24.8318628 60.1904219, 24.8317080 60.1904360, 24.8315146 60.1904439, 24.8313627 60.1904405, 24.8312082 60.1904260, 24.8310676 60.1904056, 24.8309179 60.1903754, 24.8307738 60.1903365, 24.8306441 60.1902876, 24.8305266 60.1902252, 24.8301955 60.1900167, 24.8298699 60.1898172, 24.8297129 60.1896822, 24.8296080 60.1895473, 24.8295675 60.1894497, 24.8295522 60.1893661, 24.8295406 60.1892052, 24.8295328 60.1890404, 24.8295140 60.1889059, 24.8294799 60.1887426, 24.8294568 60.1886876, 24.8294281 60.1886426, 24.8293426 60.1885361, 24.8292266 60.1884216, 24.8290063 60.1882257)",,114,
115,10300,10400,,1,7.16,1,1200,40,tertiary,5,,"LINESTRING (24.8280858 60.1789068, 24.8282098 60.1789245)",,115,
116,10401,10301,,1,7.16,1,1200,40,tertiary,5,,"LINESTRING (24.8281749 60.1789849, 24.8280509 60.1789672)",,116,
117,10500,2602,,1,3.11,1,1200,40,tertiary,5,,"LINESTRING (24.8293711 60.1790774, 24.8294254 60.1790843)",,117,
118,2603,10501,,1,3.11,1,1200,40,tertiary,5,,"LINESTRING (24.8293945 60.1791452, 24.8293402 60.1791384)",,118,
119,2604,10600,,1,7.53,1,1200,40,tertiary,5,,"LINESTRING (24.8296003 60.1791066, 24.8297317 60.1791235)",,119,
120,10601,2605,,1,7.48,1,1200,40,tertiary,5,,"LINESTRING (24.8296994 60.1791842, 24.8295688 60.1791675)",,120,
121,10700,3102,,1,52.37,1,1200,40,tertiary,5,,"LINESTRING (24.8309607 60.1792826, 24.8318737 60.1794021)",,121,
122,3103,10701,,1,52.37,1,1200,40,tertiary,5,,"LINESTRING (24.8318417 60.1794628, 24.8309287 60.1793434)",,122,
123,3104,10800,,1,75.39,1,1200,40,tertiary,5,,"LINESTRING (24.8321524 60.1794375, 24.8321965 60.1794430, 24.8323558 60.1794627, 24.8326460 60.1794986, 24.8328976 60.1795449, 24.8330712 60.1795912, 24.8332075 60.1796400, 24.8333683 60.1797129)",,123,
124,10801,3105,,1,71.92,1,1200,40,tertiary,5,,"LINESTRING (24.8332834 60.1797593, 24.8331279 60.1796890, 24.8330042 60.1796446, 24.8328458 60.1796023, 24.8326088 60.1795588, 24.8323254 60.1795237, 24.8321661 60.1795040, 24.8321220 60.1794985)",,124,
125,10402,10502,,1,46.75,1,1200,40,tertiary,5,,"LINESTRING (24.8283825 60.1789477, 24.8291973 60.1790548)",,125,
126,10503,10403,,1,46.75,1,1200,40,tertiary,5,,"LINESTRING (24.8291652 60.1791156, 24.8283504 60.1790084)",,126,
127,10602,10702,,1,38.38,1,1200,40,tertiary,5,,"LINESTRING (24.8300107 60.1791601, 24.8300139 60.1791605, 24.8304742 60.1792215, 24.8305215 60.1792277, 24.8306801 60.1792471)",,127,
128,10703,10603,,1,38.52,1,1200,40,tertiary,5,,"LINESTRING (24.8306501 60.1793081, 24.8304903 60.1792887, 24.8304418 60.1792823, 24.8299815 60.1792213, 24.8299783 60.1792209)",,128,
129,10900,10302,,1,79.63,1,1200,40,tertiary,5,,"LINESTRING (24.8264947 60.1788108, 24.8266074 60.1788018, 24.8268143 60.1787928, 24.8270276 60.1787954, 24.8272107 60.1788047, 24.8274024 60.1788224, 24.8276839 60.1788575, 24.8279084 60.1788846)",,129,
130,10303,10901,,1,76.84,1,1200,40,tertiary,5,,"LINESTRING (24.8278787 60.1789456, 24.8276537 60.1789185, 24.8273756 60.1788838, 24.8271927 60.1788669, 24.8270196 60.1788582, 24.8268183 60.1788558, 24.8266230 60.1788642, 24.8265149 60.1788729)",,130,
131,11001,11100,,1,13.26,2,1200,40,tertiary,5,,"LINESTRING (24.8225855 60.1791453, 24.8223554 60.1791131)",,131,
132,11101,6701,,1,12.72,2,1200,40,tertiary,5,,"LINESTRING (24.8221121 60.1790800, 24.8218885 60.1790546)",,132,
133,11200,11300,,1,30.94,1,800,30,unclassified,11,,"LINESTRING (24.8264714 60.1889062, 24.8265431 60.1888837, 24.8265943 60.1888677, 24.8266934 60.1888366, 24.8267973 60.1888040, 24.8268203 60.1887967, 24.8269338 60.1887611, 24.8269434 60.1887581)",,133,
134,11301,11201,,1,30.94,1,800,30,unclassified,11,,"LINESTRING (24.8270107 60.1888113, 24.8270010 60.1888143, 24.8268877 60.1888499, 24.8268646 60.1888571, 24.8267606 60.1888898, 24.8266615 60.1889209, 24.8266103 60.1889369, 24.8265387 60.1889594)",,134,
135,1302,11400,,1,30.79,1,800,30,unclassified,11,,"LINESTRING (24.8253238 60.1892705, 24.8257918 60.1891218)",,135,
136,11401,1303,,1,30.79,1,800,30,unclassified,11,,"LINESTRING (24.8258596 60.1891747, 24.8253916 60.1893235)",,136,
137,11402,11202,,1,12.67,1,800,30,unclassified,11,,"LINESTRING (24.8260349 60.1890445, 24.8262275 60.1889833)",,137,
138,11203,11403,,1,12.67,1,800,30,unclassified,11,,"LINESTRING (24.8262954 60.1890362, 24.8261028 60.1890975)",,138,
139,11500,11600,,1,16.0,1,800,30,unclassified,11,,"LINESTRING (24.8097313 60.1889973, 24.8096798 60.1890200, 24.8096039 60.1890394, 24.8094708 60.1890485)",,139,
140,11601,11501,,1,9.84,1,800,30,unclassified,11,,"LINESTRING (24.8094537 60.1889862, 24.8095653 60.1889786, 24.8096080 60.1889677, 24.8096205 60.1889621)",,140,
141,11700,11800,,1,153.33,1,1200,40,tertiary,5,,"LINESTRING (24.8324935 60.1861644, 24.8326031 60.1862240, 24.8327521 60.1863117, 24.8328817 60.1864064, 24.8330242 60.1865218, 24.8331524 60.1866462, 24.8332605 60.1867735, 24.8333749 60.1869082, 24.8334866 60.1870360, 24.8336231 60.1871572, 24.8336500 60.1871754, 24.8337832 60.1872564, 24.8339343 60.1873239)",,141,
142,11801,11701,,1,154.02,1,1200,40,tertiary,5,,"LINESTRING (24.8338500 60.1873706, 24.8336918 60.1873000, 24.8335504 60.1872140, 24.8335169 60.1871914, 24.8333734 60.1870640, 24.8332589 60.1869330, 24.8331418 60.1867951, 24.8330380 60.1866728, 24.8329142 60.1865526, 24.8327757 60.1864406, 24.8326515 60.1863498, 24.8325083 60.1862656, 24.8324004 60.1862068)",,142,
143,9102,11900,,1,32.02,1,1200,40,tertiary,5,,"LINESTRING (24.8309374 60.1850350, 24.8309466 60.1850552, 24.8310098 60.1851460, 24.8311081 60.1852479, 24.8311635 60.1852985)",,143,
144,11901,9103,,1,33.94,1,1200,40,tertiary,5,,"LINESTRING (24.8310527 60.1853286, 24.8309957 60.1852765, 24.8308930 60.1851700, 24.8308252 60.1850726, 24.8308143 60.1850490)",,144,
145,2002,12000,,1,14.24,1,1000,40,residential,6,,"LINESTRING (24.8391256 60.1898237, 24.8392143 60.1899436)",,145,
146,12001,2003,,1,13.2,1,1000,40,residential,6,,"LINESTRING (24.8390958 60.1899654, 24.8390136 60.1898541)",,146,
147,12002,12100,,1,8.9,1,1000,40,residential,6,,"LINESTRING (24.8392752 60.1900311, 24.8393170 60.1901082)",,147,
148,12101,12003,,1,8.9,1,1000,40,residential,6,,"LINESTRING (24.8391951 60.1901245, 24.8391533 60.1900474)",,148,
149,8002,11802,,1,21.41,1,1200,40,tertiary,5,,"LINESTRING (24.8343541 60.1875941, 24.8340655 60.1874664)",,149,
150,11803,8003,,1,21.41,1,1200,40,tertiary,5,,"LINESTRING (24.8341492 60.1874194, 24.8344378 60.1875471)",,150,
151,12102,12200,,1,13.86,1,1000,40,residential,6,,"LINESTRING (24.8393409 60.1902025, 24.8393496 60.1902520, 24.8393552 60.1903267)",,151,
152,12201,12103,,1,13.51,1,1000,40,residential,6,,"LINESTRING (24.8392291 60.1903291, 24.8392236 60.1902560, 24.8392151 60.1902080)",,152,
153,12300,12400,,1,5.69,1,1000,40,residential,6,,"LINESTRING (24.8369217 60.1901412, 24.8370153 60.1901623)",,153,
154,12401,12301,,1,5.69,1,1000,40,residential,6,,"LINESTRING (24.8369634 60.1902196, 24.8368698 60.1901985)",,154,
155,12500,12600,,1,45.9,1,1000,40,residential,6,,"LINESTRING (24.8380102 60.1904861, 24.8380905 60.1905666, 24.8381423 60.1906484, 24.8381864 60.1908229, 24.8381923 60.1908834)",,155,
156,12601,12501,,1,42.19,1,1000,40,residential,6,,"LINESTRING (24.8380662 60.1908864, 24.8380606 60.1908283, 24.8380185 60.1906619, 24.8379731 60.1905902, 24.8379037 60.1905206)",,156,
157,104,12302,,1,100.81,1,1000,40,residential,6,,"LINESTRING (24.8353437 60.1895653, 24.8356179 60.1897406, 24.8357851 60.1898196, 24.8359404 60.1899005, 24.8360680 60.1899448, 24.8366570 60.1900805, 24.8367584 60.1901038)",,157,
158,12303,105,,1,104.15,1,1000,40,residential,6,,"LINESTRING (24.8367055 60.1901609, 24.8366040 60.1901375, 24.8360050 60.1899996, 24.8358578 60.1899485, 24.8356959 60.1898642, 24.8355241 60.1897830, 24.8352442 60.1896039)",,158,
159,12700,12800,,1,16.35,1,1000,40,residential,6,,"LINESTRING (24.8374097 60.1902407, 24.8375871 60.1902825, 24.8376698 60.1903092)",,159,
160,12801,12701,,1,14.95,1,1000,40,residential,6,,"LINESTRING (24.8375940 60.1903596, 24.8375255 60.1903375, 24.8373556 60.1902975)",,160,
161,12900,2,,1,4.69,1,1000,40,residential,6,,"LINESTRING (24.8346643 60.1889692, 24.8347386 60.1889866, 24.8347406 60.1889873)",,161,
162,3,12901,,1,3.37,1,1000,40,residential,6,,"LINESTRING (24.8346655 60.1890390, 24.8346106 60.1890261)",,162,
163,1602,13000,,1,90.62,1,1000,30,residential,6,,"LINESTRING (24.8338492 60.1906817, 24.8337123 60.1907095, 24.8334566 60.1908316, 24.8330689 60.1910797, 24.8329500 60.1911663, 24.8329204 60.1911878, 24.8327452 60.1912678)",,163,
164,13001,1603,,1,93.12,1,1000,30,residential,6,,"LINESTRING (24.8326600 60.1912214, 24.8328244 60.1911464, 24.8328479 60.1911293, 24.8329669 60.1910427, 24.8333626 60.1907894, 24.8336423 60.1906559, 24.8338014 60.1906236)",,164,
165,12802,12502,,1,6.39,1,1000,40,residential,6,,"LINESTRING (24.8378193 60.1903667, 24.8379008 60.1904072)",,165,
166,12503,12803,,1,6.39,1,1000,40,residential,6,,"LINESTRING (24.8378116 60.1904516, 24.8377301 60.1904111)",,166,
167,12402,12702,,1,9.42,1,1000,40,residential,6,,"LINESTRING (24.8370778 60.1901750, 24.8371560 60.1901892, 24.8372381 60.1902029)",,167,
168,12703,12403,,1,9.62,1,1000,40,residential,6,,"LINESTRING (24.8371981 60.1902625, 24.8371142 60.1902486, 24.8370344 60.1902340)",,168,
169,13100,6902,,1,12.48,2,1200,40,tertiary,5,,"LINESTRING (24.8240021 60.1816530, 24.8239253 60.1815978, 24.8238712 60.1815619)",,169,
170,6903,13101,,1,11.21,2,1200,40,tertiary,5,,"LINESTRING (24.8240226 60.1815053, 24.8240789 60.1815426, 24.8241406 60.1815870)",,170,
171,2502,13102,,1,6.02,2,1200,40,tertiary,5,,"LINESTRING (24.8243423 60.1818182, 24.8242620 60.1817819)",,171,
172,13103,2503,,1,6.02,2,1200,40,tertiary,5,,"LINESTRING (24.8243892 60.1817121, 24.8244695 60.1817484)",,172,
173,13200,11702,,1,9.11,1,1200,40,tertiary,5,,"LINESTRING (24.8322624 60.1860374, 24.8323723 60.1860982)",,173,
174,11703,13201,,1,9.11,1,1200,40,tertiary,5,,"LINESTRING (24.8322786 60.1861403, 24.8321687 60.1860795)",,174,
175,13302,13400,,1,44.43,4,2200,70,trunk,2,,"LINESTRING (24.8092038 60.1864475, 24.8095651 60.1860914)",,175,
176,13401,5803,,1,9.73,4,2200,70,trunk,2,,"LINESTRING (24.8097098 60.1859468, 24.8097806 60.1858669)",,176,
177,13500,13600,,1,146.47,4,2200,70,trunk,2,,"LINESTRING (24.8077848 60.1880641, 24.8078313 60.1879836, 24.8079787 60.1877780, 24.8081446 60.1875551, 24.8083824 60.1872731, 24.8087939 60.1868507)",,177,
178,13701,13801,,1,21.35,1,800,40,unclassified,11,,"LINESTRING (24.8318454 60.1835826, 24.8320681 60.1837389)",,178,
179,13801,4502,,1,2.9,1,800,40,unclassified,11,,"LINESTRING (24.8320681 60.1837389, 24.8320890 60.1837628)",,179,
180,13900,14000,,1,6.17,1,800,40,unclassified,11,,"LINESTRING (24.8317458 60.1837144, 24.8318568 60.1837177)",,180,
181,14001,13801,,1,7.98,1,800,40,unclassified,11,,"LINESTRING (24.8319280 60.1837227, 24.8320681 60.1837389)",,181,
182,4503,14100,,1,12.25,1,800,40,unclassified,11,,"LINESTRING (24.8321108 60.1838167, 24.8320207 60.1837945, 24.8319038 60.1837802)",,182,
183,14101,13901,,1,7.24,1,800,40,unclassified,11,,"LINESTRING (24.8318404 60.1837648, 24.8317380 60.1837244)",,183,
184,14200,14300,,1,7.05,2,1200,40,tertiary,5,,"LINESTRING (24.8214421 60.1789578, 24.8215691 60.1789567)",,184,
185,14301,6401,,1,4.32,2,1200,40,tertiary,5,,"LINESTRING (24.8217493 60.1789557, 24.8218272 60.1789564)",,185,
186,2902,14400,,1,185.16,1,800,40,unclassified,11,,"LINESTRING (24.8232877 60.1822697, 24.8232915 60.1822730, 24.8234191 60.1823762, 24.8235460 60.1824789, 24.8236867 60.1825845, 24.8238318 60.1826809, 24.8239890 60.1827548, 24.8240922 60.1827989, 24.8244377 60.1829441, 24.8245021 60.1829721, 24.8245677 60.1830023, 24.8246878 60.1830599, 24.8247167 60.1830744, 24.8248371 60.1831315, 24.8250292 60.1832195, 24.8251933 60.1832916, 24.8253350 60.1833440, 24.8254714 60.1833935, 24.8256143 60.1834399)",,186,
187,14401,2903,,1,188.46,1,800,40,unclassified,11,,"LINESTRING (24.8255453 60.1834926, 24.8253998 60.1834453, 24.8252602 60.1833946, 24.8251137 60.1833404, 24.8249448 60.1832662, 24.8247509 60.1831774, 24.8246285 60.1831194, 24.8245992 60.1831047, 24.8244811 60.1830481, 24.8244177 60.1830189, 24.8243555 60.1829917, 24.8240104 60.1828467, 24.8239046 60.1828016, 24.8237374 60.1827229, 24.8235835 60.1826207, 24.8234396 60.1825127, 24.8233117 60.1824092, 24.8231831 60.1823052, 24.8231783 60.1823011)",,187,
188,14402,2206,,1,119.69,1,800,40,unclassified,11,,"LINESTRING (24.8258565 60.1835164, 24.8258839 60.1835248, 24.8259773 60.1835521, 24.8261803 60.1836116, 24.8266568 60.1837599, 24.8267155 60.1837711, 24.8267936 60.1837753, 24.8268607 60.1837715, 24.8268985 60.1837632, 24.8275407 60.1834621, 24.8275636 60.1834514, 24.8276056 60.1834328)",,188,
189,2207,14403,,1,128.71,1,800,40,unclassified,11,,"LINESTRING (24.8276896 60.1834797, 24.8276488 60.1834978, 24.8276271 60.1835079, 24.8269693 60.1838162, 24.8268943 60.1838329, 24.8267940 60.1838385, 24.8266857 60.1838327, 24.8266002 60.1838164, 24.8261149 60.1836654, 24.8259133 60.1836063, 24.8258189 60.1835786, 24.8257903 60.1835699)",,189,
190,4602,14500,,1,197.91,1,800,40,unclassified,11,,"LINESTRING (24.8336918 60.1847350, 24.8337639 60.1847376, 24.8338629 60.1847378, 24.8342369 60.1847390, 24.8347166 60.1847421, 24.8352957 60.1847457, 24.8354254 60.1847394, 24.8357092 60.1847117, 24.8359228 60.1846909, 24.8360801 60.1846877, 24.8366678 60.1846971, 24.8367545 60.1846978, 24.8372492 60.1846975)",,190,
191,14501,4603,,1,198.41,1,800,40,unclassified,11,,"LINESTRING (24.8372492 60.1847604, 24.8367535 60.1847606, 24.8366648 60.1847599, 24.8360807 60.1847506, 24.8359376 60.1847535, 24.8357237 60.1847743, 24.8354436 60.1848016, 24.8353011 60.1848086, 24.8347150 60.1848049, 24.8342357 60.1848018, 24.8338623 60.1848006, 24.8337591 60.1848004, 24.8336829 60.1847977)",,191,
192,14600,14700,,1,110.94,2,1200,40,tertiary,5,,"LINESTRING (24.8197259 60.1817540, 24.8206594 60.1817706, 24.8208862 60.1817766, 24.8211494 60.1817780, 24.8214684 60.1817768, 24.8217245 60.1817698)",,192,
193,14701,14601,,1,112.02,2,1200,40,tertiary,5,,"LINESTRING (24.8217372 60.1818639, 24.8214742 60.1818710, 24.8211492 60.1818722, 24.8208802 60.1818708, 24.8206510 60.1818648, 24.8197191 60.1818482)",,193,
194,14702,2802,,1,13.38,2,1200,40,tertiary,5,,"LINESTRING (24.8221519 60.1817520, 24.8222053 60.1817492, 24.8223885 60.1817292)",,194,
195,2803,14703,,1,14.53,2,1200,40,tertiary,5,,"LINESTRING (24.8224289 60.1818213, 24.8222357 60.1818424, 24.8221720 60.1818458)",,195,
196,2804,6904,,1,49.3,2,1200,40,tertiary,5,,"LINESTRING (24.8228008 60.1816761, 24.8230193 60.1816364, 24.8232666 60.1815752, 24.8234689 60.1815186, 24.8235872 60.1814744)",,196,
197,6905,2805,,1,53.09,2,1200,40,tertiary,5,,"LINESTRING (24.8237009 60.1815498, 24.8235725 60.1815978, 24.8233552 60.1816586, 24.8230941 60.1817232, 24.8228538 60.1817668)",,197,
198,6100,5401,,1,78.12,2,1600,50,secondary,4,,"LINESTRING (24.8107639 60.1860307, 24.8111104 60.1861322, 24.8114689 60.1862180, 24.8116951 60.1862563, 24.8118995 60.1862788, 24.8120586 60.1862888)",,198,
199,14800,14900,,1,4.16,4,1600,80,secondary,4,,"LINESTRING (24.8093980 60.1855960, 24.8094620 60.1856155)",,199,
200,14901,403,,1,9.8,4,1600,80,secondary,4,,"LINESTRING (24.8097068 60.1856914, 24.8097265 60.1856982, 24.8098544 60.1857397)",,200,
201,3202,15000,,1,60.76,2,1600,50,secondary,4,,"LINESTRING (24.8389763 60.1802394, 24.8400403 60.1803688)",,201,
202,15001,3203,,1,60.76,2,1600,50,secondary,4,,"LINESTRING (24.8399955 60.1804604, 24.8389315 60.1803310)",,202,
203,15100,9401,,1,17.93,2,1600,50,secondary,4,,"LINESTRING (24.8120053 60.1863606, 24.8119011 60.1863567, 24.8116851 60.1863394)",,203,
204,5402,9601,,1,4.03,1,1200,50,tertiary,5,,"LINESTRING (24.8123985 60.1862477, 24.8124576 60.1862267)",,204,
205,9602,15200,,1,23.32,1,1200,50,tertiary,5,,"LINESTRING (24.8126292 60.1861278, 24.8128221 60.1860029, 24.8128856 60.1859618)",,205,
206,15201,9603,,1,15.31,2,1200,50,tertiary,5,,"LINESTRING (24.8129666 60.1860382, 24.8129471 60.1860508, 24.8127983 60.1861472)",,206,
207,1800,15302,,1,47.14,3,1600,50,secondary,4,,"LINESTRING (24.8358544 60.1798968, 24.8356100 60.1798492, 24.8351570 60.1797608, 24.8350917 60.1797473, 24.8350634 60.1797419)",,207,
208,7700,5201,,1,84.32,2,1600,50,secondary,4,,"LINESTRING (24.8354002 60.1796718, 24.8356994 60.1797340, 24.8358604 60.1797676, 24.8362836 60.1798509, 24.8368127 60.1799511)",,208,
209,15400,15500,,1,153.42,1,1200,40,tertiary,5,,"LINESTRING (24.8335068 60.1817976, 24.8334471 60.1818680, 24.8333331 60.1820057, 24.8332163 60.1821211, 24.8330001 60.1823002, 24.8327491 60.1824691, 24.8325061 60.1826014, 24.8320978 60.1827938, 24.8318888 60.1828942)",,209,
210,15501,15401,,1,150.59,1,1200,40,tertiary,5,,"LINESTRING (24.8318012 60.1828489, 24.8320106 60.1827484, 24.8324161 60.1825573, 24.8326515 60.1824291, 24.8328951 60.1822652, 24.8331057 60.1820907, 24.8332183 60.1819795, 24.8333307 60.1818438, 24.8333905 60.1817732)",,210,
211,9500,15600,,1,13.5,3,1600,80,secondary,4,,"LINESTRING (24.8106697 60.1861203, 24.8104575 60.1860609)",,211,
212,15601,5703,,1,8.75,3,1600,80,secondary,4,,"LINESTRING (24.8102068 60.1859899, 24.8100722 60.1859489)",,212,
213,9700,5502,,1,3.1,2,1200,50,tertiary,5,,"LINESTRING (24.8124944 60.1862909, 24.8124537 60.1863099)",,213,
214,15700,15800,,1,196.72,1,1200,40,tertiary,5,,"LINESTRING (24.8134490 60.1856230, 24.8135743 60.1855601, 24.8136695 60.1855070, 24.8138324 60.1854162, 24.8142633 60.1851500, 24.8143787 60.1850786, 24.8144470 60.1850376, 24.8148576 60.1847803, 24.8149085 60.1847493, 24.8149561 60.1847204, 24.8156427 60.1842617, 24.8156643 60.1842452)",,214,
215,15801,15701,,1,199.76,1,1200,40,tertiary,5,,"LINESTRING (24.8157858 60.1842674, 24.8157463 60.1842977, 24.8150555 60.1847592, 24.8150061 60.1847891, 24.8149558 60.1848197, 24.8145450 60.1850772, 24.8144765 60.1851184, 24.8143615 60.1851894, 24.8139286 60.1854568, 24.8137637 60.1855488, 24.8136663 60.1856032, 24.8135385 60.1856673)",,215,
216,24601,16000,,1,17.22,1,800,40,unclassified,11,,"LINESTRING (24.8222387 60.1862528, 24.8221346 60.1861072)",,217,
217,16101,15101,,1,3.46,2,1200,50,tertiary,5,,"LINESTRING (24.8123298 60.1864906, 24.8123007 60.1864631)",,218,
218,16200,15702,,1,4.45,1,1200,40,tertiary,5,,"LINESTRING (24.8132691 60.1857203, 24.8133207 60.1856897)",,219,
219,15703,16201,,1,4.27,1,1200,40,tertiary,5,,"LINESTRING (24.8134173 60.1857301, 24.8133678 60.1857594)",,220,
220,15102,5403,,1,5.22,1,1200,50,tertiary,5,,"LINESTRING (24.8122331 60.1863460, 24.8122632 60.1863016)",,221,
221,15202,16202,,1,9.54,1,1200,40,tertiary,5,,"LINESTRING (24.8130677 60.1858557, 24.8130732 60.1858472, 24.8131292 60.1858122, 24.8131708 60.1857879)",,222,
222,16203,15203,,1,2.03,2,1200,40,tertiary,5,,"LINESTRING (24.8132262 60.1858516, 24.8132016 60.1858650)",,223,
223,7301,16300,,1,22.54,2,1200,40,tertiary,5,,"LINESTRING (24.8160325 60.1836695, 24.8161448 60.1835193, 24.8161717 60.1834794)",,224,
224,16301,7302,,1,22.7,2,1200,40,tertiary,5,,"LINESTRING (24.8163501 60.1835109, 24.8163232 60.1835507, 24.8162100 60.1837024)",,225,
225,7303,7201,,1,7.79,2,1200,40,tertiary,5,,"LINESTRING (24.8160480 60.1838565, 24.8160411 60.1838687, 24.8160249 60.1838974, 24.8159925 60.1839197)",,226,
226,11902,13202,,1,76.91,1,1200,40,tertiary,5,,"LINESTRING (24.8313055 60.1854219, 24.8313122 60.1854274, 24.8314160 60.1855112, 24.8316599 60.1856826, 24.8318458 60.1857980, 24.8321449 60.1859702)",,227,
227,13203,11903,,1,78.1,1,1200,40,tertiary,5,,"LINESTRING (24.8320493 60.1860113, 24.8317488 60.1858382, 24.8315591 60.1857204, 24.8313108 60.1855460, 24.8312044 60.1854602, 24.8311974 60.1854544)",,228,
228,9902,16400,,1,65.23,1,800,40,unclassified,11,,"LINESTRING (24.8195703 60.1847506, 24.8199005 60.1849121, 24.8199439 60.1849336, 24.8202915 60.1850959, 24.8204263 60.1851519)",,229,
229,16401,9903,,1,65.6,1,800,40,unclassified,11,,"LINESTRING (24.8203453 60.1852001, 24.8202079 60.1851429, 24.8198563 60.1849788, 24.8198119 60.1849569, 24.8194843 60.1847966)",,230,
230,16402,16001,,1,112.67,1,800,40,unclassified,11,,"LINESTRING (24.8206481 60.1852430, 24.8206989 60.1852635, 24.8210558 60.1854299, 24.8212298 60.1855057, 24.8214135 60.1855922, 24.8216364 60.1856971, 24.8218943 60.1858317, 24.8219774 60.1858888, 24.8220662 60.1859618)",,231,
231,16002,16403,,1,110.23,1,800,40,unclassified,11,,"LINESTRING (24.8219580 60.1859941, 24.8218722 60.1859236, 24.8217971 60.1858721, 24.8215474 60.1857417, 24.8213267 60.1856378, 24.8211448 60.1855522, 24.8209712 60.1854765, 24.8206159 60.1853109, 24.8205686 60.1852918)",,232,
232,16500,1001,,1,26.22,1,1200,40,tertiary,5,,"LINESTRING (24.8226027 60.1867529, 24.8225506 60.1867033, 24.8224307 60.1865340)",,233,
233,4402,16600,,1,46.35,1,800,30,unclassified,11,,"LINESTRING (24.8102416 60.1875868, 24.8101155 60.1879982)",,234,
234,16601,4403,,1,46.35,1,800,30,unclassified,11,,"LINESTRING (24.8099908 60.1879887, 24.8101169 60.1875772)",,235,
235,16700,11502,,1,48.03,1,800,30,unclassified,11,,"LINESTRING (24.8099758 60.1884305, 24.8098440 60.1888567)",,236,
236,11503,16701,,1,47.62,1,800,30,unclassified,11,,"LINESTRING (24.8097204 60.1888435, 24.8098511 60.1884209)",,237,
237,16602,16702,,1,16.76,1,800,30,unclassified,11,,"LINESTRING (24.8100702 60.1881404, 24.8100210 60.1882889)",,238,
238,16703,16603,,1,16.77,1,800,30,unclassified,11,,"LINESTRING (24.8098964 60.1882788, 24.8099456 60.1881302)",,239,
239,16800,13701,,1,4.03,2,1200,40,tertiary,5,,"LINESTRING (24.8318238 60.1835481, 24.8318454 60.1835826)",,240,
240,8900,13902,,1,17.06,2,1200,40,tertiary,5,,"LINESTRING (24.8315346 60.1839590, 24.8316409 60.1838246, 24.8316461 60.1838163)",,241,
241,13701,14002,,1,3.39,2,1200,40,tertiary,5,,"LINESTRING (24.8318454 60.1835826, 24.8318560 60.1836126)",,242,
242,14003,14102,,1,2.5,2,1200,40,tertiary,5,,"LINESTRING (24.8318854 60.1837364, 24.8318761 60.1837583)",,243,
243,14103,8803,,1,29.92,1,1200,40,tertiary,5,,"LINESTRING (24.8318248 60.1838443, 24.8318175 60.1838557, 24.8316599 60.1839963, 24.8315610 60.1840553, 24.8315318 60.1840673)",,244,
244,16901,17001,,1,106.56,2,2200,50,trunk,2,,"LINESTRING (24.8259221 60.1781715, 24.8260103 60.1780473, 24.8260894 60.1779526, 24.8262115 60.1778546, 24.8263805 60.1777552, 24.8265886 60.1776681, 24.8268029 60.1775931, 24.8269853 60.1775418, 24.8270443 60.1775231, 24.8271560 60.1774777)",,245,
245,17100,17200,,1,90.01,1,1600,50,secondary,4,,"LINESTRING (24.8285765 60.1774770, 24.8285930 60.1774986, 24.8286322 60.1775353, 24.8286751 60.1775652, 24.8288985 60.1776856, 24.8290784 60.1777492, 24.8293888 60.1778244, 24.8298594 60.1779391)",,246,
