node_id,node_no,activity_node_flag,zone_id,cell_id,cell_code,info_zone_flag,x_coord,y_coord
26125,21828,0,-1,781429840,O6,0,-112.032300,33.461990
26126,21829,0,-1,781429840,O6,0,-112.032300,33.461960
26133,21830,0,-1,781429840,O6,0,-112.032180,33.462020
26134,21831,0,-1,781429840,O6,0,-112.032190,33.461990
26135,21832,0,-1,781429840,O6,0,-112.032190,33.461960
26136,21833,0,-1,781429840,O6,0,-112.032110,33.462020
26137,21834,0,-1,781429840,O6,0,-112.032110,33.461990
26138,21835,0,-1,781429840,O6,0,-112.032110,33.461960
26139,21836,0,-1,781429840,O6,0,-112.032030,33.462020
26140,21837,0,-1,781429840,O6,0,-112.032030,33.461990
26141,21838,0,-1,781429840,O6,0,-112.032030,33.461960
26142,21839,0,-1,781429840,O6,0,-112.031960,33.462020
26143,21840,0,-1,781429840,O6,0,-112.031960,33.461990
26144,21841,0,-1,781429840,O6,0,-112.031960,33.461950
26151,21842,0,-1,781429840,O6,0,-112.031820,33.462020
26152,21843,0,-1,781429840,O6,0,-112.031820,33.461990
26153,21844,0,-1,781429840,O6,0,-112.031820,33.461950
26154,21845,0,-1,781429840,O6,0,-112.031740,33.462020
26155,21846,0,-1,781429840,O6,0,-112.031740,33.461990
26156,21847,0,-1,781429840,O6,0,-112.031740,33.461950
26157,21848,0,-1,781429840,O6,0,-112.031670,33.462020
26158,21849,0,-1,781429840,O6,0,-112.031670,33.461990
26159,21850,0,-1,781429840,O6,0,-112.031670,33.461950
26160,21851,0,-1,781429840,O6,0,-112.031590,33.462020
26161,21852,0,-1,781429840,O6,0,-112.031590,33.461990
26162,21853,0,-1,781429840,O6,0,-112.031590,33.461950
26169,21854,0,-1,781429840,O6,0,-112.031450,33.462020
26170,21855,0,-1,781429840,O6,0,-112.031450,33.461990
26171,21856,0,-1,781429840,O6,0,-112.031450,33.461950
26172,21857,0,-1,781429840,O6,0,-112.031370,33.462020
26173,21858,0,-1,781429840,O6,0,-112.031380,33.461980
26174,21859,0,-1,781429840,O6,0,-112.031380,33.461950
26175,21860,0,-1,781429840,O6,0,-112.031300,33.462010
26176,21861,0,-1,781429840,O6,0,-112.031300,33.461980
26177,21862,0,-1,781429840,O6,0,-112.031300,33.461950
26178,21863,0,-1,781429840,O6,0,-112.031220,33.462010
26179,21864,0,-1,781429840,O6,0,-112.031230,33.461980
26180,21865,0,-1,781429840,O6,0,-112.031230,33.461950
26187,21866,0,-1,781429840,O6,0,-112.031040,33.462010
26188,21867,0,-1,781429840,O6,0,-112.031040,33.461980
26189,21868,0,-1,781429840,O6,0,-112.031040,33.461940
26190,21869,0,-1,781429840,O6,0,-112.030960,33.462000
26191,21870,0,-1,781429840,O6,0,-112.030960,33.461970
26192,21871,0,-1,781429840,O6,0,-112.030970,33.461940
26193,21872,0,-1,781429840,O6,0,-112.030890,33.462000
26194,21873,0,-1,781429840,O6,0,-112.030890,33.461970
26195,21874,0,-1,781429840,O6,0,-112.030890,33.461940
26196,21875,0,-1,781429840,O6,0,-112.030810,33.462000
26197,21876,0,-1,781429840,O6,0,-112.030810,33.461960
26198,21877,0,-1,781429840,O6,0,-112.030820,33.461930
26199,21878,0,-1,781429840,O6,0,-112.030740,33.461990
26200,21879,0,-1,781429840,O6,0,-112.030740,33.461960
26201,21880,0,-1,781429840,O6,0,-112.030740,33.461930
26205,21881,0,-1,781429840,O6,0,-112.032260,33.462020
26206,21882,0,-1,781429840,O6,0,-112.032260,33.461990
26207,21883,0,-1,781429840,O6,0,-112.032260,33.461960
26208,21884,0,-1,781429840,O6,0,-112.031890,33.462020
26209,21885,0,-1,781429840,O6,0,-112.031890,33.461990
26210,21886,0,-1,781429840,O6,0,-112.031890,33.461950
26211,21887,0,-1,781429840,O6,0,-112.031530,33.462020
26212,21888,0,-1,781429840,O6,0,-112.031530,33.461990
26213,21889,0,-1,781429840,O6,0,-112.031530,33.461960
26214,21890,0,-1,781429840,O6,0,-112.031110,33.462010
26215,21891,0,-1,781429840,O6,0,-112.031110,33.461980
26216,21892,0,-1,781429840,O6,0,-112.031120,33.461950
26219,21893,0,-1,781429840,O6,0,-112.030470,33.462150
26220,21894,0,-1,781429840,O6,0,-112.030470,33.462180
26221,21895,0,-1,781429840,O6,0,-112.030540,33.462150
26222,21896,0,-1,781429840,O6,0,-112.030550,33.462180
26223,21897,0,-1,781429840,O6,0,-112.030620,33.462140
26224,21898,0,-1,781429840,O6,0,-112.030620,33.462170
26225,21899,0,-1,781429840,O6,0,-112.030670,33.462140
26226,21900,0,-1,781429840,O6,0,-112.030670,33.462170
26227,21901,0,-1,-2103472048,M6,0,-112.041700,33.462440
26228,21902,0,-1,-2103472048,M6,0,-112.041710,33.462470
26229,21903,0,-1,-2103472048,M6,0,-112.041710,33.462500
26230,21904,0,-1,-2103472048,M6,0,-112.041780,33.462430
26231,21905,0,-1,-2103472048,M6,0,-112.041780,33.462460
26232,21906,0,-1,-2103472048,M6,0,-112.041790,33.462490
26233,21907,0,-1,-2103472048,M6,0,-112.041850,33.462420
26234,21908,0,-1,-2103472048,M6,0,-112.041860,33.462450
26235,21909,0,-1,-2103472048,M6,0,-112.041860,33.462480
26236,21910,0,-1,-2103472048,M6,0,-112.041930,33.462410
26237,21911,0,-1,-2103472048,M6,0,-112.041930,33.462440
26238,21912,0,-1,-2103472048,M6,0,-112.041940,33.462480
26239,21913,0,-1,-2103472048,M6,0,-112.042000,33.462410
26240,21914,0,-1,-2103472048,M6,0,-112.042010,33.462440
26241,21915,0,-1,-2103472048,M6,0,-112.042010,33.462470
26242,21916,0,-1,-2103472048,M6,0,-112.042080,33.462400
26243,21917,0,-1,-2103472048,M6,0,-112.042080,33.462430
26244,21918,0,-1,-2103472048,M6,0,-112.042090,33.462460
26245,21919,0,-1,-2103472048,M6,0,-112.042150,33.462390
26246,21920,0,-1,-2103472048,M6,0,-112.042160,33.462420
26247,21921,0,-1,-2103472048,M6,0,-112.042160,33.462450
26248,21922,0,-1,-2103472048,M6,0,-112.042230,33.462380
26249,21923,0,-1,-2103472048,M6,0,-112.042230,33.462420
26250,21924,0,-1,-2103472048,M6,0,-112.042230,33.462450
26251,21925,0,-1,-2103472048,M6,0,-112.042300,33.462380
26252,21926,0,-1,-2103472048,M6,0,-112.042310,33.462410
26253,21927,0,-1,-2103472048,M6,0,-112.042310,33.462440
26254,21928,0,-1,-2103472048,M6,0,-112.042380,33.462370
26255,21929,0,-1,-2103472048,M6,0,-112.042380,33.462400
26256,21930,0,-1,-2103472048,M6,0,-112.042380,33.462430
26257,21931,0,-1,-2103472048,M6,0,-112.042450,33.462360
26258,21932,0,-1,-2103472048,M6,0,-112.042450,33.462390
26259,21933,0,-1,-2103472048,M6,0,-112.042460,33.462420
26260,21934,0,-1,-2103472048,M6,0,-112.042530,33.462350
26261,21935,0,-1,-2103472048,M6,0,-112.042530,33.462390
26262,21936,0,-1,-2103472048,M6,0,-112.042530,33.462420
26263,21937,0,-1,-2103472048,M6,0,-112.042600,33.462350
26264,21938,0,-1,-2103472048,M6,0,-112.042600,33.462380
26265,21939,0,-1,-2103472048,M6,0,-112.042610,33.462410
26266,21940,0,-1,-2103472048,M6,0,-112.042670,33.462340
26267,21941,0,-1,-2103472048,M6,0,-112.042680,33.462370
26268,21942,0,-1,-2103472048,M6,0,-112.042680,33.462400
26269,21943,0,-1,-2103472048,M6,0,-112.042750,33.462330
26270,21944,0,-1,-2103472048,M6,0,-112.042750,33.462360
26271,21945,0,-1,-2103472048,M6,0,-112.042760,33.462400
26272,21946,0,-1,-2103472048,M6,0,-112.042820,33.462320
26273,21947,0,-1,-2103472048,M6,0,-112.042830,33.462360
26274,21948,0,-1,-2103472048,M6,0,-112.042830,33.462390
26275,21949,0,-1,-2103472048,M6,0,-112.042900,33.462320
26276,21950,0,-1,-2103472048,M6,0,-112.042900,33.462350
26277,21951,0,-1,-2103472048,M6,0,-112.042910,33.462380
26278,21952,0,-1,-2103472048,M6,0,-112.042970,33.462310
26279,21953,0,-1,-2103472048,M6,0,-112.042980,33.462340
26280,21954,0,-1,-2103472048,M6,0,-112.042980,33.462370
26281,21955,0,-1,-2103472048,M6,0,-112.043050,33.462300
26282,21956,0,-1,-2103472048,M6,0,-112.043050,33.462330
26283,21957,0,-1,-2103472048,M6,0,-112.043060,33.462370
26290,21958,0,-1,-2103472048,M6,0,-112.043230,33.462290
26291,21959,0,-1,-2103472048,M6,0,-112.043240,33.462320
26292,21960,0,-1,-2103472048,M6,0,-112.043240,33.462350
26293,21961,0,-1,-2103472048,M6,0,-112.043310,33.462280
26294,21962,0,-1,-2103472048,M6,0,-112.043310,33.462310
26295,21963,0,-1,-2103472048,M6,0,-112.043320,33.462340
26296,21964,0,-1,-2103472048,M6,0,-112.043380,33.462280
26297,21965,0,-1,-2103472048,M6,0,-112.043390,33.462310
26298,21966,0,-1,-2103472048,M6,0,-112.043390,33.462340
26299,21967,0,-1,-2103472048,M6,0,-112.043460,33.462270
26300,21968,0,-1,-2103472048,M6,0,-112.043460,33.462300
26301,21969,0,-1,-2103472048,M6,0,-112.043470,33.462330
26302,21970,0,-1,-2103472048,M6,0,-112.043530,33.462270
26303,21971,0,-1,-2103472048,M6,0,-112.043540,33.462300
26304,21972,0,-1,-2103472048,M6,0,-112.043540,33.462330
26305,21973,0,-1,-2103472048,M6,0,-112.043610,33.462260
26306,21974,0,-1,-2103472048,M6,0,-112.043610,33.462290
26307,21975,0,-1,-2103472048,M6,0,-112.043620,33.462320
26308,21976,0,-1,-2103472048,M6,0,-112.043680,33.462260
26309,21977,0,-1,-2103472048,M6,0,-112.043690,33.462290
26310,21978,0,-1,-2103472048,M6,0,-112.043690,33.462320
26311,21979,0,-1,-2103472048,M6,0,-112.043760,33.462250
26312,21980,0,-1,-2103472048,M6,0,-112.043760,33.462280
26313,21981,0,-1,-2103472048,M6,0,-112.043770,33.462310
26320,21982,0,-1,-2103472048,M6,0,-112.043880,33.462240
26321,21983,0,-1,-2103472048,M6,0,-112.043880,33.462280
26322,21984,0,-1,-2103472048,M6,0,-112.043880,33.462310
26323,21985,0,-1,-2103472048,M6,0,-112.043950,33.462240
26324,21986,0,-1,-2103472048,M6,0,-112.043950,33.462270
26325,21987,0,-1,-2103472048,M6,0,-112.043960,33.462300
26326,21988,0,-1,-2103472048,M6,0,-112.044030,33.462240
26327,21989,0,-1,-2103472048,M6,0,-112.044030,33.462270
26328,21990,0,-1,-2103472048,M6,0,-112.044030,33.462300
26329,21991,0,-1,-2103472048,M6,0,-112.044100,33.462230
26330,21992,0,-1,-2103472048,M6,0,-112.044100,33.462260
26331,21993,0,-1,-2103472048,M6,0,-112.044110,33.462290
26332,21994,0,-1,-2103472048,M6,0,-112.044180,33.462230
26333,21995,0,-1,-2103472048,M6,0,-112.044180,33.462260
26334,21996,0,-1,-2103472048,M6,0,-112.044180,33.462290
26335,21997,0,-1,-2103472048,M6,0,-112.044250,33.462220
26336,21998,0,-1,-2103472048,M6,0,-112.044250,33.462250
26337,21999,0,-1,-2103472048,M6,0,-112.044260,33.462290
26344,22000,0,-1,-2103472048,M6,0,-112.044440,33.462220
26345,22001,0,-1,-2103472048,M6,0,-112.044440,33.462250
26346,22002,0,-1,-2103472048,M6,0,-112.044440,33.462280
26347,22003,0,-1,-2103472048,M6,0,-112.044510,33.462210
26348,22004,0,-1,-2103472048,M6,0,-112.044510,33.462250
26349,22005,0,-1,-2103472048,M6,0,-112.044510,33.462280
26350,22006,0,-1,-2103472048,M6,0,-112.044590,33.462210
26351,22007,0,-1,-2103472048,M6,0,-112.044590,33.462250
26352,22008,0,-1,-2103472048,M6,0,-112.044590,33.462280
26353,22009,0,-1,-2103472048,M6,0,-112.044660,33.462210
26354,22010,0,-1,-2103472048,M6,0,-112.044660,33.462250
26355,22011,0,-1,-2103472048,M6,0,-112.044660,33.462280
26356,22012,0,-1,-2103472048,M6,0,-112.044740,33.462210
26357,22013,0,-1,-2103472048,M6,0,-112.044740,33.462240
26358,22014,0,-1,-2103472048,M6,0,-112.044740,33.462280
26359,22015,0,-1,-2103472048,M6,0,-112.044810,33.462210
26360,22016,0,-1,-2103472048,M6,0,-112.044810,33.462240
26361,22017,0,-1,-2103472048,M6,0,-112.044810,33.462280
26362,22018,0,-1,-2103472048,M6,0,-112.044890,33.462210
26363,22019,0,-1,-2103472048,M6,0,-112.044890,33.462240
26364,22020,0,-1,-2103472048,M6,0,-112.044890,33.462280
26365,22021,0,-1,-2103472048,M6,0,-112.044960,33.462210
26366,22022,0,-1,-2103472048,M6,0,-112.044960,33.462240
26367,22023,0,-1,-2103472048,M6,0,-112.044960,33.462270
26374,22024,0,-1,-1398439344,L6,0,-112.045130,33.462210
26375,22025,0,-1,-1398439344,L6,0,-112.045140,33.462240
26376,22026,0,-1,-1398439344,L6,0,-112.045140,33.462270
26377,22027,0,-1,-1398439344,L6,0,-112.045210,33.462200
26378,22028,0,-1,-1398439344,L6,0,-112.045210,33.462240
26379,22029,0,-1,-1398439344,L6,0,-112.045210,33.462270
26380,22030,0,-1,-1398439344,L6,0,-112.045280,33.462200
26381,22031,0,-1,-1398439344,L6,0,-112.045290,33.462230
26382,22032,0,-1,-1398439344,L6,0,-112.045290,33.462260
26383,22033,0,-1,-1398439344,L6,0,-112.045360,33.462200
26384,22034,0,-1,-1398439344,L6,0,-112.045360,33.462230
26385,22035,0,-1,-1398439344,L6,0,-112.045360,33.462260
26386,22036,0,-1,-1398439344,L6,0,-112.045430,33.462190
26387,22037,0,-1,-1398439344,L6,0,-112.045440,33.462220
26388,22038,0,-1,-1398439344,L6,0,-112.045440,33.462260
26389,22039,0,-1,-1398439344,L6,0,-112.045510,33.462190
26390,22040,0,-1,-1398439344,L6,0,-112.045510,33.462220
26391,22041,0,-1,-1398439344,L6,0,-112.045510,33.462250
26392,22042,0,-1,-1398439344,L6,0,-112.045580,33.462190
26393,22043,0,-1,-1398439344,L6,0,-112.045590,33.462220
26394,22044,0,-1,-1398439344,L6,0,-112.045590,33.462250
26395,22045,0,-1,-1398439344,L6,0,-112.045660,33.462180
26396,22046,0,-1,-1398439344,L6,0,-112.045660,33.462210
26397,22047,0,-1,-1398439344,L6,0,-112.045660,33.462240
26398,22048,0,-1,-1398439344,L6,0,-112.045730,33.462180
26399,22049,0,-1,-1398439344,L6,0,-112.045740,33.462210
26400,22050,0,-1,-1398439344,L6,0,-112.045740,33.462240
26404,22051,0,-1,-2103472048,M6,0,-112.043160,33.462290
26405,22052,0,-1,-2103472048,M6,0,-112.043160,33.462320
26406,22053,0,-1,-2103472048,M6,0,-112.043170,33.462360
26407,22054,0,-1,-2103472048,M6,0,-112.043800,33.462250
26408,22055,0,-1,-2103472048,M6,0,-112.043800,33.462280
26409,22056,0,-1,-2103472048,M6,0,-112.043810,33.462310
26410,22057,0,-1,-2103472048,M6,0,-112.044360,33.462220
26411,22058,0,-1,-2103472048,M6,0,-112.044360,33.462250
26412,22059,0,-1,-2103472048,M6,0,-112.044360,33.462280
26413,22060,0,-1,-1398439344,L6,0,-112.045060,33.462210
26414,22061,0,-1,-1398439344,L6,0,-112.045060,33.462240
26415,22062,0,-1,-1398439344,L6,0,-112.045060,33.462270
26416,22063,0,-1,76397136,P6,0,-112.028550,33.462130
26417,22064,0,-1,76397136,P6,0,-112.028550,33.462160
26419,22065,0,-1,76397136,P6,0,-112.028620,33.462130
26420,22066,0,-1,76397136,P6,0,-112.028620,33.462160
26421,22067,0,-1,76397136,P6,0,-112.028620,33.462190
26422,22068,0,-1,76397136,P6,0,-112.028700,33.462130
26423,22069,0,-1,76397136,P6,0,-112.028700,33.462160
26424,22070,0,-1,76397136,P6,0,-112.028700,33.462190
26425,22071,0,-1,76397136,P6,0,-112.028780,33.462130
26426,22072,0,-1,76397136,P6,0,-112.028770,33.462170
26427,22073,0,-1,76397136,P6,0,-112.028770,33.462200
26428,22074,0,-1,76397136,P6,0,-112.028850,33.462140
26429,22075,0,-1,76397136,P6,0,-112.028850,33.462170
26430,22076,0,-1,76397136,P6,0,-112.028850,33.462200
26431,22077,0,-1,76397136,P6,0,-112.028930,33.462140
26432,22078,0,-1,76397136,P6,0,-112.028920,33.462170
26433,22079,0,-1,76397136,P6,0,-112.028920,33.462200
26434,22080,0,-1,76397136,P6,0,-112.029000,33.462140
26435,22081,0,-1,76397136,P6,0,-112.029000,33.462170
26436,22082,0,-1,76397136,P6,0,-112.029000,33.462210
26443,22083,0,-1,76397136,P6,0,-112.029130,33.462140
26444,22084,0,-1,76397136,P6,0,-112.029130,33.462180
26445,22085,0,-1,76397136,P6,0,-112.029130,33.462210
26446,22086,0,-1,76397136,P6,0,-112.029200,33.462140
26447,22087,0,-1,76397136,P6,0,-112.029200,33.462170
26448,22088,0,-1,76397136,P6,0,-112.029200,33.462210
26449,22089,0,-1,76397136,P6,0,-112.029280,33.462140
26450,22090,0,-1,76397136,P6,0,-112.029280,33.462170
26451,22091,0,-1,76397136,P6,0,-112.029280,33.462210
26452,22092,0,-1,76397136,P6,0,-112.029350,33.462140
26453,22093,0,-1,76397136,P6,0,-112.029350,33.462170
26454,22094,0,-1,76397136,P6,0,-112.029350,33.462210
26455,22095,0,-1,76397136,P6,0,-112.029430,33.462140
26456,22096,0,-1,76397136,P6,0,-112.029430,33.462170
26457,22097,0,-1,76397136,P6,0,-112.029430,33.462210
26458,22098,0,-1,76397136,P6,0,-112.029500,33.462140
26459,22099,0,-1,76397136,P6,0,-112.029500,33.462170
26460,22100,0,-1,76397136,P6,0,-112.029500,33.462200
26461,22101,0,-1,76397136,P6,0,-112.029590,33.462140
26462,22102,0,-1,76397136,P6,0,-112.029590,33.462170
26463,22103,0,-1,76397136,P6,0,-112.029590,33.462200
26464,22104,0,-1,76397136,P6,0,-112.029050,33.462140
26465,22105,0,-1,76397136,P6,0,-112.029050,33.462180
26466,22106,0,-1,76397136,P6,0,-112.029050,33.462210
26467,22107,0,-1,-2103472048,M6,0,-112.042330,33.461500
26469,22108,0,-1,-2103472048,M6,0,-112.042260,33.461480
26470,22109,0,-1,-2103472048,M6,0,-112.042270,33.461450
26471,22110,0,-1,-2103472048,M6,0,-112.042190,33.461470
26472,22111,0,-1,-2103472048,M6,0,-112.042200,33.461440
26473,22112,0,-1,-2103472048,M6,0,-112.042120,33.461450
26474,22113,0,-1,-2103472048,M6,0,-112.042130,33.461420
26475,22114,0,-1,-2103472048,M6,0,-112.042040,33.461430
26476,22115,0,-1,-2103472048,M6,0,-112.042050,33.461400
26477,22116,0,-1,-2103472048,M6,0,-112.041970,33.461420
26478,22117,0,-1,-2103472048,M6,0,-112.041980,33.461390
26479,22118,0,-1,-2103472048,M6,0,-112.041900,33.461400
26480,22119,0,-1,-2103472048,M6,0,-112.041910,33.461370
26485,22120,0,-1,-2103472048,M6,0,-112.041750,33.461370
26486,22121,0,-1,-2103472048,M6,0,-112.041760,33.461340
26487,22122,0,-1,-2103472048,M6,0,-112.041680,33.461360
26488,22123,0,-1,-2103472048,M6,0,-112.041690,33.461330
26489,22124,0,-1,-2103472048,M6,0,-112.041610,33.461350
26490,22125,0,-1,-2103472048,M6,0,-112.041610,33.461320
26491,22126,0,-1,-2103472048,M6,0,-112.041530,33.461330
26492,22127,0,-1,-2103472048,M6,0,-112.041540,33.461300
26493,22128,0,-1,-2103472048,M6,0,-112.041460,33.461320
26494,22129,0,-1,-2103472048,M6,0,-112.041470,33.461290
26499,22130,0,-1,-2103472048,M6,0,-112.041330,33.461300
26500,22131,0,-1,-2103472048,M6,0,-112.041340,33.461270
26501,22132,0,-1,-2103472048,M6,0,-112.041250,33.461290
26502,22133,0,-1,-2103472048,M6,0,-112.041260,33.461260
26503,22134,0,-1,-2103472048,M6,0,-112.041180,33.461280
26504,22135,0,-1,-2103472048,M6,0,-112.041190,33.461240
26509,22136,0,-1,-2103472048,M6,0,-112.041030,33.461260
26510,22137,0,-1,-2103472048,M6,0,-112.041030,33.461220
26511,22138,0,-1,-2103472048,M6,0,-112.040950,33.461250
26512,22139,0,-1,-2103472048,M6,0,-112.040960,33.461220
26513,22140,0,-1,-2103472048,M6,0,-112.040880,33.461240
26514,22141,0,-1,-2103472048,M6,0,-112.040880,33.461210
26519,22142,0,-1,-2103472048,M6,0,-112.040740,33.461230
26520,22143,0,-1,-2103472048,M6,0,-112.040750,33.461200
26521,22144,0,-1,-2103472048,M6,0,-112.040670,33.461220
26522,22145,0,-1,-2103472048,M6,0,-112.040670,33.461190
26523,22146,0,-1,-2103472048,M6,0,-112.040590,33.461210
26524,22147,0,-1,-2103472048,M6,0,-112.040600,33.461180
26529,22148,0,-1,-2103472048,M6,0,-112.040450,33.461210
26530,22149,0,-1,-2103472048,M6,0,-112.040460,33.461180
26531,22150,0,-1,-2103472048,M6,0,-112.040380,33.461200
26532,22151,0,-1,-2103472048,M6,0,-112.040380,33.461170
26537,22152,0,-1,-2103472048,M6,0,-112.040240,33.461200
26538,22153,0,-1,-2103472048,M6,0,-112.040240,33.461170
26539,22154,0,-1,-2103472048,M6,0,-112.040170,33.461200
26540,22155,0,-1,-2103472048,M6,0,-112.040170,33.461170
26541,22156,0,-1,-2103472048,M6,0,-112.040120,33.461200
26542,22157,0,-1,-2103472048,M6,0,-112.040120,33.461170
26543,22158,0,-1,-2103472048,M6,0,-112.041830,33.461380
26544,22159,0,-1,-2103472048,M6,0,-112.041830,33.461350
26545,22160,0,-1,-2103472048,M6,0,-112.041400,33.461310
26546,22161,0,-1,-2103472048,M6,0,-112.041410,33.461280
26547,22162,0,-1,-2103472048,M6,0,-112.041100,33.461260
26548,22163,0,-1,-2103472048,M6,0,-112.041110,33.461230
26549,22164,0,-1,-2103472048,M6,0,-112.040820,33.461230
26550,22165,0,-1,-2103472048,M6,0,-112.040820,33.461200
26551,22166,0,-1,-2103472048,M6,0,-112.040530,33.461210
26552,22167,0,-1,-2103472048,M6,0,-112.040530,33.461180
26553,22168,0,-1,-2103472048,M6,0,-112.040320,33.461200
26554,22169,0,-1,-2103472048,M6,0,-112.040320,33.461170
26555,22170,0,-1,1421691472,H6,0,-112.066690,33.461650
26557,22171,0,-1,1421691472,H6,0,-112.066610,33.461630
26558,22172,0,-1,1421691472,H6,0,-112.066630,33.461600
26559,22173,0,-1,1421691472,H6,0,-112.066540,33.461610
26560,22174,0,-1,1421691472,H6,0,-112.066560,33.461580
26565,22175,0,-1,1421691472,H6,0,-112.066430,33.461590
26566,22176,0,-1,1421691472,H6,0,-112.066440,33.461560
26567,22177,0,-1,1421691472,H6,0,-112.066360,33.461580
26568,22178,0,-1,1421691472,H6,0,-112.066360,33.461540
26569,22179,0,-1,1421691472,H6,0,-112.066280,33.461560
26570,22180,0,-1,1421691472,H6,0,-112.066290,33.461530
26571,22181,0,-1,1421691472,H6,0,-112.066210,33.461550
26572,22182,0,-1,1421691472,H6,0,-112.066220,33.461520
26573,22183,0,-1,1421691472,H6,0,-112.066130,33.461540
26574,22184,0,-1,1421691472,H6,0,-112.066140,33.461510
26579,22185,0,-1,1421691472,H6,0,-112.065980,33.461510
26580,22186,0,-1,1421691472,H6,0,-112.065980,33.461480
26581,22187,0,-1,1421691472,H6,0,-112.065900,33.461500
26582,22188,0,-1,1421691472,H6,0,-112.065910,33.461470
26583,22189,0,-1,1421691472,H6,0,-112.065830,33.461490
26584,22190,0,-1,1421691472,H6,0,-112.065830,33.461460
26625,22191,0,-1,1421691472,H6,0,-112.065300,33.461080
26626,22192,0,-1,1421691472,H6,0,-112.065330,33.461070
26627,22193,0,-1,1421691472,H6,0,-112.066500,33.461600
26628,22194,0,-1,1421691472,H6,0,-112.066510,33.461570
26629,22195,0,-1,1421691472,H6,0,-112.066050,33.461530
26630,22196,0,-1,1421691472,H6,0,-112.066060,33.461490
26631,22197,0,-1,1421691472,H6,0,-112.065730,33.461480
26632,22198,0,-1,1421691472,H6,0,-112.065740,33.461440
26633,22199,0,-1,1421691472,H6,0,-112.065630,33.461450
26634,22200,0,-1,1421691472,H6,0,-112.065640,33.461420
26635,22201,0,-1,1421691472,H6,0,-112.065550,33.461430
26636,22202,0,-1,1421691472,H6,0,-112.065560,33.461400
26637,22203,0,-1,1421691472,H6,0,-112.065470,33.461400
26638,22204,0,-1,1421691472,H6,0,-112.065490,33.461380
26639,22205,0,-1,1421691472,H6,0,-112.065430,33.461380
26640,22206,0,-1,1421691472,H6,0,-112.065450,33.461350
26641,22207,0,-1,1421691472,H6,0,-112.065390,33.461350
26642,22208,0,-1,1421691472,H6,0,-112.065420,33.461330
26643,22209,0,-1,1421691472,H6,0,-112.065360,33.461320
26644,22210,0,-1,1421691472,H6,0,-112.065400,33.461300
26645,22211,0,-1,1421691472,H6,0,-112.065350,33.461280
26646,22212,0,-1,1421691472,H6,0,-112.065380,33.461270
26647,22213,0,-1,1421691472,H6,0,-112.065330,33.461220
26648,22214,0,-1,1421691472,H6,0,-112.065370,33.461220
26649,22215,0,-1,1421691472,H6,0,-112.065310,33.461150
26650,22216,0,-1,1421691472,H6,0,-112.065350,33.461150
26652,22217,0,-1,1486461544,N8,0,-112.036390,33.451600
26653,22218,0,-1,1486461544,N8,0,-112.036390,33.451670
26654,22219,0,-1,1486461544,N8,0,-112.036390,33.451730
26657,22220,0,-1,1486461544,N8,0,-112.036400,33.451880
26658,22221,0,-1,1486461544,N8,0,-112.036410,33.451940
26661,22222,0,-1,1486461544,N8,0,-112.036420,33.452090
26662,22223,0,-1,1486461544,N8,0,-112.036430,33.452150
26665,22224,0,-1,1486461544,N8,0,-112.036450,33.452290
26666,22225,0,-1,1486461544,N8,0,-112.036460,33.452350
26667,22226,0,-1,1486461544,N8,0,-112.036480,33.452410
26668,22227,0,-1,1486461544,N8,0,-112.036490,33.452480
26669,22228,0,-1,1486461544,N8,0,-112.036390,33.451810
26670,22229,0,-1,1486461544,N8,0,-112.036410,33.452020
26671,22230,0,-1,1486461544,N8,0,-112.036430,33.452230
26672,22231,0,-1,716655267,I13,0,-112.064260,33.428550
26673,22232,0,-1,716655267,I13,0,-112.064180,33.428570
26676,22233,0,-1,716655267,I13,0,-112.064050,33.428590
26677,22234,0,-1,716655267,I13,0,-112.063970,33.428610
26678,22235,0,-1,716655267,I13,0,-112.063900,33.428620
26679,22236,0,-1,716655267,I13,0,-112.063820,33.428630
26680,22237,0,-1,716655267,I13,0,-112.063750,33.428640
26681,22238,0,-1,716655267,I13,0,-112.063670,33.428650
26682,22239,0,-1,716655267,I13,0,-112.063600,33.428660
26683,22240,0,-1,716655267,I13,0,-112.063530,33.428670
26684,22241,0,-1,716655267,I13,0,-112.063450,33.428680
26685,22242,0,-1,716655267,I13,0,-112.063380,33.428690
26688,22243,0,-1,716655267,I13,0,-112.063200,33.428710
26689,22244,0,-1,716655267,I13,0,-112.063130,33.428720
26690,22245,0,-1,716655267,I13,0,-112.063050,33.428730
26691,22246,0,-1,716655267,I13,0,-112.062980,33.428740
26692,22247,0,-1,716655267,I13,0,-112.062900,33.428750
26693,22248,0,-1,716655267,I13,0,-112.062830,33.428760
26696,22249,0,-1,716655267,I13,0,-112.062700,33.428770
26697,22250,0,-1,716655267,I13,0,-112.062620,33.428770
26698,22251,0,-1,716655267,I13,0,-112.062550,33.428780
26701,22252,0,-1,716655267,I13,0,-112.062360,33.428780
26702,22253,0,-1,716655267,I13,0,-112.062290,33.428790
26703,22254,0,-1,716655267,I13,0,-112.062210,33.428790
26704,22255,0,-1,716655267,I13,0,-112.062130,33.428790
26707,22256,0,-1,716655267,I13,0,-112.062020,33.428790
26708,22257,0,-1,716655267,I13,0,-112.061950,33.428790
26709,22258,0,-1,716655267,I13,0,-112.061870,33.428790
26710,22259,0,-1,716655267,I13,0,-112.061790,33.428790
26713,22260,0,-1,716655267,I13,0,-112.061630,33.428790
