first_column,agent_id,o_zone_id,d_zone_id,path_id,display_code,agent_type,PCE_unit,demand_period,volume,toll,travel_time,distance_km,node_sequence,time_sequence
,1136,1,2,0,sov,sov,1,AM,1,0.0,21.0528,18.6107,3;4;5;6;7;8;9;10;11;12;,398.683319;403.091675;404.216675;405.524994;406.700012;413.154175;414.245819;415.295837;416.229156;416.841675;
,1137,1,2,0,sov,sov,1,AM,1,0.0,21.0687,18.6107,3;4;5;6;7;8;9;10;11;12;,398.700012;403.108337;404.233337;405.533325;406.716675;413.174988;414.262512;415.312500;416.245819;416.858337;
,1138,1,2,0,sov,sov,1,AM,1,0.0,21.0847,18.6107,3;4;5;6;7;8;9;10;11;12;,398.716675;403.116669;404.250000;405.558319;406.733337;413.174988;414.262512;415.329163;416.262512;416.875000;
,1139,1,2,0,sov,sov,1,AM,1,0.0,21.0882,18.6107,3;4;5;6;7;8;9;10;11;12;,398.716675;403.149994;404.287506;405.575012;406.750000;413.183319;414.283325;415.333344;416.266663;416.879181;
,1140,1,2,0,sov,sov,1,AM,1,0.0,21.2125,18.6107,3;4;5;6;7;8;9;10;11;12;,398.799988;403.233337;404.366669;405.658325;406.833344;413.316681;414.395844;415.450012;416.391663;417.004181;
,1141,1,2,0,sov,sov,1,AM,1,0.0,21.2243,18.6107,3;4;5;6;7;8;9;10;11;12;,398.816681;403.250000;404.383331;405.670837;406.850006;413.316681;414.395844;415.466675;416.399994;417.012512;
,1142,1,2,0,sov,sov,1,AM,1,0.0,21.2361,18.6107,3;4;5;6;7;8;9;10;11;12;,398.816681;403.266663;404.399994;405.687500;406.866669;413.416656;414.475006;415.487488;416.416656;417.029175;
,1143,1,2,0,sov,sov,1,AM,1,0.0,21.2562,18.6107,3;4;5;6;7;8;9;10;11;12;,398.833344;403.266663;404.399994;405.687500;406.883331;413.450012;414.508331;415.508331;416.437500;417.049988;
,1144,1,2,0,sov,sov,1,AM,1,0.0,21.2764,18.6107,3;4;5;6;7;8;9;10;11;12;,398.833344;403.299988;404.433319;405.720825;406.899994;413.466675;414.524994;415.524994;416.458344;417.070831;
,1145,1,2,0,sov,sov,1,AM,1,0.0,21.3090,18.6107,3;4;5;6;7;8;9;10;11;12;,398.850006;403.316681;404.450012;405.737488;406.916656;413.466675;414.541656;415.549988;416.491669;417.104156;
,1146,1,2,0,sov,sov,1,AM,1,0.0,21.4292,18.6107,3;4;5;6;7;8;9;10;11;12;,398.916656;403.416656;404.541656;405.829163;407.004181;413.600006;414.683319;415.683319;416.612488;417.225006;
,1147,1,2,0,sov,sov,1,AM,1,0.0,21.4618,18.6107,3;4;5;6;7;8;9;10;11;12;,398.916656;403.416656;404.541656;405.833344;407.016663;413.616669;414.683319;415.716675;416.645844;417.258331;
,1148,1,2,0,sov,sov,1,AM,1,0.0,21.4903,18.6107,3;4;5;6;7;8;9;10;11;12;,398.933319;403.441681;404.566681;405.854156;407.033325;413.616669;414.700012;415.745819;416.674988;417.287506;
,1149,1,2,0,sov,sov,1,AM,1,0.0,21.5062,18.6107,3;4;5;6;7;8;9;10;11;12;,398.950012;403.458344;404.583344;405.870819;407.049988;413.649994;414.716675;415.762512;416.691681;417.304169;
,1150,1,2,0,sov,sov,1,AM,1,0.0,21.5222,18.6107,3;4;5;6;7;8;9;10;11;12;,398.950012;403.466675;404.600006;405.891663;407.066681;413.679169;414.750000;415.779175;416.708344;417.320831;
,1151,1,2,0,sov,sov,1,AM,1,0.0,21.5299,18.6107,3;4;5;6;7;8;9;10;11;12;,398.966675;403.483337;404.616669;405.908325;407.083344;413.679169;414.750000;415.783325;416.716675;417.329163;
,1152,1,2,0,sov,sov,1,AM,1,0.0,21.6458,18.6107,3;4;5;6;7;8;9;10;11;12;,399.066681;403.600006;404.733337;406.020844;407.200012;413.783325;414.850006;415.899994;416.833344;417.445831;
,1153,1,2,0,sov,sov,1,AM,1,0.0,21.6660,18.6107,3;4;5;6;7;8;9;10;11;12;,399.083344;403.616669;404.750000;406.037506;407.216675;413.783325;414.850006;415.924988;416.854156;417.466675;
,1154,1,2,0,sov,sov,1,AM,1,0.0,21.6819,18.6107,3;4;5;6;7;8;9;10;11;12;,399.100006;403.616669;404.750000;406.037506;407.250000;413.808319;414.875000;415.941681;416.870819;417.483337;
,1155,1,2,0,sov,sov,1,AM,1,0.0,21.7063,18.6107,3;4;5;6;7;8;9;10;11;12;,399.100006;403.633331;404.766663;406.054169;407.266663;413.808319;414.891663;415.966675;416.895844;417.508331;
,1156,1,2,0,sov,sov,1,AM,1,0.0,21.7389,18.6107,3;4;5;6;7;8;9;10;11;12;,399.116669;403.633331;404.783325;406.070831;407.266663;413.816681;414.899994;415.983337;416.929169;417.541656;
,1157,1,2,0,sov,sov,1,AM,1,0.0,21.7465,18.6107,3;4;5;6;7;8;9;10;11;12;,399.133331;403.649994;404.799988;406.087494;407.283325;413.816681;414.916656;416.000000;416.933319;417.545837;
,1158,1,2,0,sov,sov,1,AM,1,0.0,21.8583,18.6107,3;4;5;6;7;8;9;10;11;12;,399.233337;403.733337;404.883331;406.170837;407.366669;413.933319;415.012512;416.120819;417.049988;417.662506;
,1159,1,2,0,sov,sov,1,AM,1,0.0,21.8743,18.6107,3;4;5;6;7;8;9;10;11;12;,399.250000;403.750000;404.899994;406.187500;407.395844;413.950012;415.012512;416.137512;417.066681;417.679169;
,1160,1,2,0,sov,sov,1,AM,1,0.0,21.8986,18.6107,3;4;5;6;7;8;9;10;11;12;,399.250000;403.750000;404.916656;406.204163;407.395844;413.966675;415.033325;416.162506;417.091675;417.704163;
,1161,1,2,0,sov,sov,1,AM,1,0.0,21.9104,18.6107,3;4;5;6;7;8;9;10;11;12;,399.266663;403.766663;404.916656;406.216675;407.399994;413.966675;415.033325;416.166656;417.100006;417.712494;
,1162,1,2,0,sov,sov,1,AM,1,0.0,21.9347,18.6107,3;4;5;6;7;8;9;10;11;12;,399.283325;403.783325;404.933319;406.220825;407.416656;413.983337;415.049988;416.195831;417.129181;417.741669;
,1163,1,2,0,sov,sov,1,AM,1,0.0,21.9465,18.6107,3;4;5;6;7;8;9;10;11;12;,399.299988;403.799988;404.933319;406.233337;407.433319;413.983337;415.049988;416.212494;417.141663;417.754181;
,1164,1,2,0,sov,sov,1,AM,1,0.0,22.1167,18.6107,3;4;5;6;7;8;9;10;11;12;,399.383331;403.883331;405.016663;406.304169;407.500000;414.100006;415.166656;416.383331;417.312500;417.924988;
,1165,1,2,0,sov,sov,1,AM,1,0.0,22.1493,18.6107,3;4;5;6;7;8;9;10;11;12;,399.383331;403.899994;405.033325;406.320831;407.516663;414.158325;415.216675;416.416656;417.345825;417.958344;
,1166,1,2,0,sov,sov,1,AM,1,0.0,22.1653,18.6107,3;4;5;6;7;8;9;10;11;12;,399.399994;403.916656;405.049988;406.337494;407.516663;414.183319;415.241669;416.433319;417.362488;417.975006;
,1167,1,2,0,sov,sov,1,AM,1,0.0,22.1854,18.6107,3;4;5;6;7;8;9;10;11;12;,399.416656;403.916656;405.066681;406.354156;407.533325;414.233337;415.291656;416.454163;417.383331;417.995819;
,1168,1,2,0,sov,sov,1,AM,1,0.0,22.2056,18.6107,3;4;5;6;7;8;9;10;11;12;,399.433319;403.933319;405.083344;406.370819;407.549988;414.279175;415.350006;416.475006;417.404175;418.016663;
,1169,1,2,0,sov,sov,1,AM,1,0.0,22.2215,18.6107,3;4;5;6;7;8;9;10;11;12;,399.450012;403.950012;405.083344;406.370819;407.566681;414.279175;415.383331;416.483337;417.420837;418.033325;
,1170,1,2,0,sov,sov,1,AM,1,0.0,22.3583,18.6107,3;4;5;6;7;8;9;10;11;12;,399.533325;404.033325;405.166656;406.466675;407.649994;414.387512;415.483337;416.629181;417.558319;418.170837;
,1171,1,2,0,sov,sov,1,AM,1,0.0,22.3660,18.6107,3;4;5;6;7;8;9;10;11;12;,399.533325;404.049988;405.183319;406.483337;407.674988;414.412506;415.504181;416.633331;417.566681;418.179169;
,1172,1,2,0,sov,sov,1,AM,1,0.0,22.3986,18.6107,3;4;5;6;7;8;9;10;11;12;,399.549988;404.049988;405.200012;406.500000;407.674988;414.412506;415.504181;416.662506;417.600006;418.212494;
,1173,1,2,0,sov,sov,1,AM,1,0.0,22.4354,18.6107,3;4;5;6;7;8;9;10;11;12;,399.549988;404.066681;405.200012;406.500000;407.683319;414.416656;415.524994;416.666656;417.637512;418.250000;
,1174,1,2,0,sov,sov,1,AM,1,0.0,22.4597,18.6107,3;4;5;6;7;8;9;10;11;12;,399.566681;404.066681;405.216675;406.516663;407.691681;414.433319;415.541656;416.691681;417.662506;418.274994;
,1175,1,2,0,sov,sov,1,AM,1,0.0,22.4632,18.6107,3;4;5;6;7;8;9;10;11;12;,399.566681;404.083344;405.233337;406.541656;407.716675;414.433319;415.549988;416.708344;417.666656;418.279175;
,1176,1,2,0,sov,sov,1,AM,1,0.0,22.5833,18.6107,3;4;5;6;7;8;9;10;11;12;,399.649994;404.266663;405.399994;406.700012;407.875000;414.524994;415.649994;416.850006;417.787506;418.399994;
,1177,1,2,0,sov,sov,1,AM,1,0.0,22.5993,18.6107,3;4;5;6;7;8;9;10;11;12;,399.649994;404.266663;405.416656;406.716675;407.891663;414.558319;415.649994;416.870819;417.804169;418.416656;
,1178,1,2,0,sov,sov,1,AM,1,0.0,22.6153,18.6107,3;4;5;6;7;8;9;10;11;12;,399.666656;404.283325;405.416656;406.716675;407.891663;414.575012;415.666656;416.887512;417.820831;418.433319;
,1179,1,2,0,sov,sov,1,AM,1,0.0,22.6479,18.6107,3;4;5;6;7;8;9;10;11;12;,399.666656;404.283325;405.433319;406.733337;407.908325;414.575012;415.683319;416.912506;417.854156;418.466675;
,1180,1,2,0,sov,sov,1,AM,1,0.0,22.6681,18.6107,3;4;5;6;7;8;9;10;11;12;,399.683319;404.366669;405.500000;406.787506;407.983337;414.583344;415.700012;416.916656;417.875000;418.487488;
,1181,1,2,0,sov,sov,1,AM,1,0.0,22.6799,18.6107,3;4;5;6;7;8;9;10;11;12;,399.683319;404.416656;405.549988;406.850006;408.024994;414.583344;415.700012;416.950012;417.883331;418.495819;
,1182,1,2,0,sov,sov,1,AM,1,0.0,22.8792,18.6107,3;4;5;6;7;8;9;10;11;12;,399.766663;404.674988;405.820831;407.116669;408.299988;414.799988;415.862488;417.158325;418.087494;418.700012;
,1183,1,2,0,sov,sov,1,AM,1,0.0,22.8951,18.6107,3;4;5;6;7;8;9;10;11;12;,399.783325;404.674988;405.850006;407.137512;408.312500;414.799988;415.879181;417.174988;418.104156;418.716675;
,1184,1,2,0,sov,sov,1,AM,1,0.0,22.9111,18.6107,3;4;5;6;7;8;9;10;11;12;,399.799988;404.708344;405.870819;407.166656;408.345825;414.866669;415.924988;417.191681;418.120819;418.733337;
,1185,1,2,0,sov,sov,1,AM,1,0.0,22.9271,18.6107,3;4;5;6;7;8;9;10;11;12;,399.799988;404.766663;405.891663;407.183319;408.366669;414.950012;416.016663;417.208344;418.137512;418.750000;
,1186,1,2,0,sov,sov,1,AM,1,0.0,22.9431,18.6107,3;4;5;6;7;8;9;10;11;12;,399.816681;404.799988;405.924988;407.216675;408.399994;414.983337;416.049988;417.216675;418.154175;418.766663;
,1187,1,2,0,sov,sov,1,AM,1,0.0,22.9590,18.6107,3;4;5;6;7;8;9;10;11;12;,399.816681;404.799988;405.941681;407.233337;408.416656;414.983337;416.079163;417.241669;418.170837;418.783325;
,1188,1,2,0,sov,sov,1,AM,1,0.0,23.0792,18.6107,3;4;5;6;7;8;9;10;11;12;,399.899994;405.133331;406.320831;407.616669;408.799988;415.183319;416.241669;417.362488;418.291656;418.904175;
,1189,1,2,0,sov,sov,1,AM,1,0.0,23.0993,18.6107,3;4;5;6;7;8;9;10;11;12;,399.916656;405.183319;406.337494;407.633331;408.816681;415.200012;416.262512;417.379181;418.312500;418.924988;
,1190,1,2,0,sov,sov,1,AM,1,0.0,23.1153,18.6107,3;4;5;6;7;8;9;10;11;12;,399.916656;405.216675;406.354156;407.649994;408.833344;415.200012;416.279175;417.383331;418.329163;418.941681;
,1191,1,2,0,sov,sov,1,AM,1,0.0,23.1312,18.6107,3;4;5;6;7;8;9;10;11;12;,399.933319;405.233337;406.370819;407.666656;408.850006;415.233337;416.299988;417.399994;418.345825;418.958344;
,1192,1,2,0,sov,sov,1,AM,1,0.0,23.1472,18.6107,3;4;5;6;7;8;9;10;11;12;,399.950012;405.233337;406.370819;407.666656;408.883331;415.258331;416.316681;417.420837;418.362488;418.975006;
,1193,1,2,0,sov,sov,1,AM,1,0.0,23.1632,18.6107,3;4;5;6;7;8;9;10;11;12;,399.966675;405.250000;406.387512;407.708344;408.883331;415.266663;416.333344;417.437500;418.379181;418.991669;
,1194,1,2,0,sov,sov,1,AM,1,0.0,23.2708,18.6107,3;4;5;6;7;8;9;10;11;12;,400.033325;405.333344;406.500000;407.825012;409.000000;415.350006;416.416656;417.558319;418.487488;419.100006;
,1195,1,2,0,sov,sov,1,AM,1,0.0,23.2951,18.6107,3;4;5;6;7;8;9;10;11;12;,400.049988;405.358337;406.516663;407.833344;409.016663;415.366669;416.433319;417.583344;418.512512;419.125000;
,1196,1,2,0,sov,sov,1,AM,1,0.0,23.3236,18.6107,3;4;5;6;7;8;9;10;11;12;,400.049988;405.358337;406.533325;407.833344;409.033325;415.366669;416.450012;417.600006;418.541656;419.154175;
,1197,1,2,0,sov,sov,1,AM,1,0.0,23.3354,18.6107,3;4;5;6;7;8;9;10;11;12;,400.066681;405.366669;406.533325;407.850006;409.033325;415.399994;416.470825;417.616669;418.549988;419.162506;
,1198,1,2,0,sov,sov,1,AM,1,0.0,23.3472,18.6107,3;4;5;6;7;8;9;10;11;12;,400.066681;405.383331;406.558319;407.850006;409.049988;415.433319;416.500000;417.633331;418.566681;419.179169;
,1199,1,2,0,sov,sov,1,AM,1,0.0,23.3632,18.6107,3;4;5;6;7;8;9;10;11;12;,400.100006;405.399994;406.558319;407.866669;409.066681;415.500000;416.562500;417.654175;418.583344;419.195831;
,1200,1,2,0,sov,sov,1,AM,1,0.0,23.5500,18.6107,3;4;5;6;7;8;9;10;11;12;,400.166656;405.466675;406.633331;407.933319;409.149994;415.779175;416.841675;417.841675;418.770844;419.383331;
,1201,1,2,0,sov,sov,1,AM,1,0.0,18.5785,18.6107,3;4;5;6;7;8;9;10;11;12;,402.049988;405.483337;406.670837;407.966675;409.166656;415.783325;416.850006;417.870819;418.799988;419.412506;
,1202,1,2,0,sov,sov,1,AM,1,0.0,18.6069,18.6107,3;4;5;6;7;8;9;10;11;12;,402.049988;405.516663;406.691681;407.979156;409.183319;415.816681;416.887512;417.899994;418.829163;419.441681;
,1203,1,2,0,sov,sov,1,AM,1,0.0,18.6396,18.6107,3;4;5;6;7;8;9;10;11;12;,402.066681;405.533325;406.691681;407.983337;409.183319;415.816681;416.887512;417.929169;418.862488;419.475006;
,1204,1,2,0,sov,sov,1,AM,1,0.0,18.6472,18.6107,3;4;5;6;7;8;9;10;11;12;,402.066681;405.533325;406.700012;408.000000;409.200012;415.837494;416.904175;417.933319;418.866669;419.479156;
,1205,1,2,0,sov,sov,1,AM,1,0.0,18.6715,18.6107,3;4;5;6;7;8;9;10;11;12;,402.083344;405.549988;406.716675;408.016663;409.200012;415.837494;416.904175;417.950012;418.895844;419.508331;
,1206,1,2,0,sov,sov,1,AM,1,0.0,18.7667,18.6107,3;4;5;6;7;8;9;10;11;12;,402.133331;405.616669;406.766663;408.083344;409.266663;415.916656;417.016663;418.062500;418.991669;419.604156;
,1207,1,2,0,sov,sov,1,AM,1,0.0,18.7785,18.6107,3;4;5;6;7;8;9;10;11;12;,402.133331;405.633331;406.766663;408.083344;409.283325;415.941681;417.016663;418.066681;419.000000;419.612488;
,1208,1,2,0,sov,sov,1,AM,1,0.0,18.8069,18.6107,3;4;5;6;7;8;9;10;11;12;,402.149994;405.633331;406.783325;408.100006;409.283325;415.950012;417.041656;418.083344;419.033325;419.645844;
,1209,1,2,0,sov,sov,1,AM,1,0.0,18.8229,18.6107,3;4;5;6;7;8;9;10;11;12;,402.149994;405.649994;406.783325;408.116669;409.299988;415.950012;417.049988;418.104156;419.049988;419.662506;
,1210,1,2,0,sov,sov,1,AM,1,0.0,18.8389,18.6107,3;4;5;6;7;8;9;10;11;12;,402.166656;405.649994;406.804169;408.141663;409.316681;415.966675;417.066681;418.120819;419.066681;419.679169;
,1211,1,2,0,sov,sov,1,AM,1,0.0,18.8549,18.6107,3;4;5;6;7;8;9;10;11;12;,402.183319;405.674988;406.816681;408.149994;409.333344;415.983337;417.066681;418.137512;419.083344;419.695831;
,1212,1,2,0,sov,sov,1,AM,1,0.0,19.0083,18.6107,3;4;5;6;7;8;9;10;11;12;,402.266663;405.750000;406.899994;408.233337;409.429169;416.112488;417.191681;418.308319;419.237488;419.850006;
,1213,1,2,0,sov,sov,1,AM,1,0.0,19.0535,18.6107,3;4;5;6;7;8;9;10;11;12;,402.266663;405.766663;406.916656;408.250000;409.433319;416.116669;417.208344;418.329163;419.283325;419.895844;
,1214,1,2,0,sov,sov,1,AM,1,0.0,19.0819,18.6107,3;4;5;6;7;8;9;10;11;12;,402.283325;405.766663;406.933319;408.250000;409.450012;416.133331;417.208344;418.345825;419.312500;419.924988;
,1215,1,2,0,sov,sov,1,AM,1,0.0,19.0896,18.6107,3;4;5;6;7;8;9;10;11;12;,402.283325;405.783325;406.950012;408.274994;409.450012;416.133331;417.233337;418.362488;419.316681;419.929169;
,1216,1,2,0,sov,sov,1,AM,1,0.0,19.1014,18.6107,3;4;5;6;7;8;9;10;11;12;,402.299988;405.783325;406.950012;408.274994;409.466675;416.149994;417.233337;418.379181;419.333344;419.945831;
,1217,1,2,0,sov,sov,1,AM,1,0.0,19.1174,18.6107,3;4;5;6;7;8;9;10;11;12;,402.316681;405.799988;406.966675;408.283325;409.466675;416.170837;417.258331;418.395844;419.350006;419.962494;
,1218,1,2,0,sov,sov,1,AM,1,0.0,19.2375,18.6107,3;4;5;6;7;8;9;10;11;12;,402.399994;405.887512;407.033325;408.362488;409.566681;416.416656;417.487488;418.529175;419.466675;420.079163;
,1219,1,2,0,sov,sov,1,AM,1,0.0,19.2535,18.6107,3;4;5;6;7;8;9;10;11;12;,402.416656;405.908325;407.049988;408.362488;409.566681;416.466675;417.524994;418.533325;419.483337;420.095825;
,1220,1,2,0,sov,sov,1,AM,1,0.0,19.2694,18.6107,3;4;5;6;7;8;9;10;11;12;,402.416656;405.908325;407.066681;408.366669;409.591675;416.466675;417.524994;418.566681;419.500000;420.112488;
,1221,1,2,0,sov,sov,1,AM,1,0.0,19.2938,18.6107,3;4;5;6;7;8;9;10;11;12;,402.433319;405.916656;407.066681;408.366669;409.600006;416.487488;417.558319;418.583344;419.529175;420.141663;
,1222,1,2,0,sov,sov,1,AM,1,0.0,19.2972,18.6107,3;4;5;6;7;8;9;10;11;12;,402.433319;405.941681;407.083344;408.383331;409.600006;416.487488;417.558319;418.600006;419.533325;420.145844;
,1223,1,2,0,sov,sov,1,AM,1,0.0,19.3174,18.6107,3;4;5;6;7;8;9;10;11;12;,402.450012;405.958344;407.100006;408.387512;409.616669;416.516663;417.575012;418.616669;419.554169;420.166656;
,1224,1,2,0,sov,sov,1,AM,1,0.0,19.4583,18.6107,3;4;5;6;7;8;9;10;11;12;,402.533325;406.033325;407.166656;408.466675;409.700012;416.645844;417.716675;418.766663;419.695831;420.308319;
,1225,1,2,0,sov,sov,1,AM,1,0.0,19.4910,18.6107,3;4;5;6;7;8;9;10;11;12;,402.549988;406.033325;407.166656;408.466675;409.700012;416.645844;417.733337;418.799988;419.729156;420.341675;
,1226,1,2,0,sov,sov,1,AM,1,0.0,19.5069,18.6107,3;4;5;6;7;8;9;10;11;12;,402.549988;406.054169;407.183319;408.483337;409.720825;416.649994;417.733337;418.816681;419.745819;420.358337;
,1227,1,2,0,sov,sov,1,AM,1,0.0,19.5396,18.6107,3;4;5;6;7;8;9;10;11;12;,402.566681;406.054169;407.200012;408.500000;409.720825;416.649994;417.750000;418.845825;419.779175;420.391663;
,1228,1,2,0,sov,sov,1,AM,1,0.0,19.5431,18.6107,3;4;5;6;7;8;9;10;11;12;,402.583344;406.066681;407.216675;408.516663;409.745819;416.666656;417.766663;418.850006;419.783325;420.395844;
,1229,1,2,0,sov,sov,1,AM,1,0.0,19.5715,18.6107,3;4;5;6;7;8;9;10;11;12;,402.583344;406.066681;407.233337;408.533325;409.745819;416.666656;417.783325;418.883331;419.812500;420.424988;
,1230,1,2,0,sov,sov,1,AM,1,0.0,19.7375,18.6107,3;4;5;6;7;8;9;10;11;12;,402.683319;406.149994;407.333344;408.620819;409.850006;416.733337;417.887512;419.049988;419.979156;420.591675;
,1231,1,2,0,sov,sov,1,AM,1,0.0,19.7743,18.6107,3;4;5;6;7;8;9;10;11;12;,402.683319;406.166656;407.333344;408.620819;409.866669;416.750000;417.887512;419.066681;420.016663;420.629181;
,1232,1,2,0,sov,sov,1,AM,1,0.0,19.8069,18.6107,3;4;5;6;7;8;9;10;11;12;,402.700012;406.166656;407.350006;408.637512;409.866669;416.750000;417.899994;419.083344;420.049988;420.662506;
,1233,1,2,0,sov,sov,1,AM,1,0.0,19.8229,18.6107,3;4;5;6;7;8;9;10;11;12;,402.700012;406.183319;407.366669;408.654175;409.883331;416.766663;417.899994;419.100006;420.066681;420.679169;
,1234,1,2,0,sov,sov,1,AM,1,0.0,19.8389,18.6107,3;4;5;6;7;8;9;10;11;12;,402.716675;406.183319;407.366669;408.666656;409.883331;416.766663;417.916656;419.116669;420.083344;420.695831;
,1235,1,2,0,sov,sov,1,AM,1,0.0,19.8549,18.6107,3;4;5;6;7;8;9;10;11;12;,402.716675;406.200012;407.383331;408.683319;409.899994;416.783325;417.916656;419.133331;420.100006;420.712494;
,1236,1,2,0,sov,sov,1,AM,1,0.0,19.9792,18.6107,3;4;5;6;7;8;9;10;11;12;,402.783325;406.266663;407.450012;408.750000;409.983337;416.866669;418.029175;419.254181;420.225006;420.837494;
,1237,1,2,0,sov,sov,1,AM,1,0.0,19.9868,18.6107,3;4;5;6;7;8;9;10;11;12;,402.799988;406.283325;407.466675;408.766663;410.000000;416.866669;418.049988;419.266663;420.233337;420.845825;
,1238,1,2,0,sov,sov,1,AM,1,0.0,20.0111,18.6107,3;4;5;6;7;8;9;10;11;12;,402.799988;406.299988;407.483337;408.783325;410.016663;416.883331;418.083344;419.283325;420.258331;420.870819;
,1239,1,2,0,sov,sov,1,AM,1,0.0,20.0271,18.6107,3;4;5;6;7;8;9;10;11;12;,402.816681;406.299988;407.483337;408.783325;410.016663;416.883331;418.100006;419.299988;420.274994;420.887512;
,1240,1,2,0,sov,sov,1,AM,1,0.0,20.0431,18.6107,3;4;5;6;7;8;9;10;11;12;,402.816681;406.316681;407.500000;408.799988;410.033325;416.920837;418.100006;419.333344;420.291656;420.904175;
,1241,1,2,0,sov,sov,1,AM,1,0.0,20.0590,18.6107,3;4;5;6;7;8;9;10;11;12;,402.833344;406.337494;407.516663;408.816681;410.033325;416.950012;418.120819;419.350006;420.308319;420.920837;
,1242,1,2,0,sov,sov,1,AM,1,0.0,20.1792,18.6107,3;4;5;6;7;8;9;10;11;12;,402.950012;406.483337;407.608337;408.899994;410.116669;417.225006;418.283325;419.500000;420.429169;421.041656;
,1243,1,2,0,sov,sov,1,AM,1,0.0,20.1951,18.6107,3;4;5;6;7;8;9;10;11;12;,402.966675;406.500000;407.633331;408.933319;410.116669;417.250000;418.308319;419.516663;420.445831;421.058319;
,1244,1,2,0,sov,sov,1,AM,1,0.0,20.2278,18.6107,3;4;5;6;7;8;9;10;11;12;,402.966675;406.516663;407.649994;408.950012;410.133331;417.250000;418.325012;419.549988;420.479156;421.091675;
,1245,1,2,0,sov,sov,1,AM,1,0.0,20.2479,18.6107,3;4;5;6;7;8;9;10;11;12;,402.983337;406.533325;407.666656;408.954163;410.149994;417.274994;418.345825;419.570831;420.500000;421.112488;
,1246,1,2,0,sov,sov,1,AM,1,0.0,20.2639,18.6107,3;4;5;6;7;8;9;10;11;12;,403.000000;406.549988;407.683319;408.983337;410.166656;417.299988;418.362488;419.587494;420.516663;421.129181;
,1247,1,2,0,sov,sov,1,AM,1,0.0,20.2882,18.6107,3;4;5;6;7;8;9;10;11;12;,403.000000;406.549988;407.683319;408.983337;410.183319;417.333344;418.395844;419.612488;420.541656;421.154175;
,1248,1,2,0,sov,sov,1,AM,1,0.0,20.4000,18.6107,3;4;5;6;7;8;9;10;11;12;,403.091675;406.687500;407.816681;409.116669;410.291656;417.399994;418.470825;419.716675;420.649994;421.262512;
,1249,1,2,0,sov,sov,1,AM,1,0.0,20.4201,18.6107,3;4;5;6;7;8;9;10;11;12;,403.108337;406.687500;407.850006;409.149994;410.333344;417.416656;418.487488;419.745819;420.674988;421.287506;
,1250,1,2,0,sov,sov,1,AM,1,0.0,20.4361,18.6107,3;4;5;6;7;8;9;10;11;12;,403.133331;406.716675;407.850006;409.166656;410.341675;417.433319;418.504181;419.762512;420.691681;421.304169;
,1251,1,2,0,sov,sov,1,AM,1,0.0,20.4437,18.6107,3;4;5;6;7;8;9;10;11;12;,403.133331;406.750000;407.883331;409.183319;410.358337;417.433319;418.504181;419.766663;420.700012;421.312500;
,1252,1,2,0,sov,sov,1,AM,1,0.0,20.4722,18.6107,3;4;5;6;7;8;9;10;11;12;,403.149994;406.766663;407.891663;409.183319;410.366669;417.450012;418.520844;419.799988;420.729156;421.341675;
,1253,1,2,0,sov,sov,1,AM,1,0.0,20.5049,18.6107,3;4;5;6;7;8;9;10;11;12;,403.149994;406.783325;407.908325;409.200012;410.375000;417.450012;418.520844;419.829163;420.762512;421.375000;
,1254,1,2,0,sov,sov,1,AM,1,0.0,20.6125,18.6107,3;4;5;6;7;8;9;10;11;12;,403.250000;406.950012;408.083344;409.383331;410.566681;417.516663;418.600006;419.933319;420.866669;421.479156;
,1255,1,2,0,sov,sov,1,AM,1,0.0,20.6326,18.6107,3;4;5;6;7;8;9;10;11;12;,403.266663;406.966675;408.100006;409.399994;410.575012;417.516663;418.616669;419.962494;420.891663;421.504181;
,1256,1,2,0,sov,sov,1,AM,1,0.0,20.6486,18.6107,3;4;5;6;7;8;9;10;11;12;,403.266663;406.983337;408.116669;409.416656;410.600006;417.541656;418.616669;419.979156;420.908325;421.520844;
,1257,1,2,0,sov,sov,1,AM,1,0.0,20.6646,18.6107,3;4;5;6;7;8;9;10;11;12;,403.283325;407.000000;408.133331;409.420837;410.600006;417.549988;418.633331;419.995819;420.924988;421.537506;
,1258,1,2,0,sov,sov,1,AM,1,0.0,20.6764,18.6107,3;4;5;6;7;8;9;10;11;12;,403.283325;407.016663;408.166656;409.466675;410.641663;417.549988;418.633331;420.000000;420.933319;421.545837;
,1259,1,2,0,sov,sov,1,AM,1,0.0,20.6924,18.6107,3;4;5;6;7;8;9;10;11;12;,403.299988;407.033325;408.183319;409.483337;410.666656;417.575012;418.658325;420.016663;420.950012;421.562500;
,1260,1,2,0,sov,sov,1,AM,1,0.0,20.8083,18.6107,3;4;5;6;7;8;9;10;11;12;,403.350006;407.149994;408.274994;409.566681;410.750000;417.854156;418.916656;420.133331;421.066681;421.679169;
,1261,1,2,0,sov,sov,1,AM,1,0.0,20.8201,18.6107,3;4;5;6;7;8;9;10;11;12;,403.366669;407.149994;408.299988;409.587494;410.766663;417.883331;418.941681;420.149994;421.083344;421.695831;
,1262,1,2,0,sov,sov,1,AM,1,0.0,20.8361,18.6107,3;4;5;6;7;8;9;10;11;12;,403.383331;407.250000;408.383331;409.683319;410.866669;417.883331;418.941681;420.166656;421.100006;421.712494;
