agent_id,o_zone_id,d_zone_id,OD_index,path_id,#_of_links,diversion_flag,agent_type,demand_period,volume,toll,travel_time,distance,speed,departure_time_in_min
9227,1,2,1->2,0,13,0,activity,AM,1,0,14.8688,11,44.3885,409.0146
9228,1,2,1->2,0,13,0,activity,AM,1,0,76.6333,11,8.6125,514.0167
9229,1,2,1->2,0,13,0,activity,AM,1,0,46.3479,11,14.2401,469.0187
9230,1,2,1->2,0,13,0,activity,AM,1,0,67.5125,11,9.776,544.0208
9231,1,2,1->2,0,13,0,activity,AM,1,0,46.3604,11,14.2363,469.0229
9232,1,2,1->2,0,13,0,activity,AM,1,0,12.7583,11,51.731,394.025
9233,1,2,1->2,0,13,0,activity,AM,1,0,56.4896,11,11.6836,484.0271
9234,1,2,1->2,0,13,0,activity,AM,1,0,66.4542,11,9.9317,499.0292
9235,1,2,1->2,0,13,0,activity,AM,1,0,21.5354,11,30.6472,424.0312
9236,1,2,1->2,0,13,0,activity,AM,1,0,56.5,11,11.6814,484.0333
9237,1,2,1->2,0,13,0,activity,AM,1,0,12.3146,11,53.5951,364.0354
9238,1,2,1->2,0,13,0,activity,AM,1,0,28.6958,11,22.9999,439.0375
9239,1,2,1->2,0,13,0,activity,AM,1,0,80.3938,11,8.2096,529.0396
9240,1,2,1->2,0,13,0,activity,AM,1,0,80.3917,11,8.2098,529.0417
9241,1,2,1->2,0,13,0,activity,AM,1,0,41.2229,11,16.0105,574.0438
9242,1,2,1->2,0,13,0,activity,AM,1,0,46.3875,11,14.228,469.0458
9243,1,2,1->2,0,13,0,activity,AM,1,0,67.4854,11,9.7799,544.0479
9244,1,2,1->2,0,13,0,activity,AM,1,0,67.4833,11,9.7802,544.05
9245,1,2,1->2,0,13,0,activity,AM,1,0,76.6313,11,8.6127,514.0521
9246,1,2,1->2,0,13,0,activity,AM,1,0,54.4458,11,12.1222,559.0542
9247,1,2,1->2,0,13,0,activity,AM,1,0,80.3771,11,8.2113,529.0563
9248,1,2,1->2,0,13,0,activity,AM,1,0,28.6917,11,23.0032,439.0583
9249,1,2,1->2,0,13,0,activity,AM,1,0,14.8729,11,44.376,409.0604
9250,1,2,1->2,0,13,0,activity,AM,1,0,76.6375,11,8.612,514.0625
9251,1,2,1->2,0,13,0,activity,AM,1,0,54.4521,11,12.1208,559.0646
9252,1,2,1->2,0,13,0,activity,AM,1,0,76.65,11,8.6106,514.0667
9253,1,2,1->2,0,13,0,activity,AM,1,0,28.6979,11,22.9982,439.0688
9254,1,2,1->2,0,13,0,activity,AM,1,0,12.3292,11,53.5317,364.0708
9255,1,2,1->2,0,13,0,activity,AM,1,0,80.3604,11,8.213,529.0729
9256,1,2,1->2,0,13,0,activity,AM,1,0,21.5417,11,30.6383,424.075
9257,1,2,1->2,0,13,0,activity,AM,1,0,76.6562,11,8.6099,514.0771
9258,1,2,1->2,0,13,0,activity,AM,1,0,54.4375,11,12.124,559.0792
9259,1,2,1->2,0,13,0,activity,AM,1,0,76.6687,11,8.6085,514.0812
9260,1,2,1->2,0,13,0,activity,AM,1,0,54.4333,11,12.1249,559.0833
9261,1,2,1->2,0,13,0,activity,AM,1,0,41.1812,11,16.0267,574.0854
9262,1,2,1->2,0,13,0,activity,AM,1,0,28.7125,11,22.9865,439.0875
9263,1,2,1->2,0,13,0,activity,AM,1,0,46.3771,11,14.2312,469.0896
9264,1,2,1->2,0,13,0,activity,AM,1,0,21.5583,11,30.6147,424.0917
9265,1,2,1->2,0,13,0,activity,AM,1,0,28.7229,11,22.9782,439.0938
9266,1,2,1->2,0,13,0,activity,AM,1,0,66.4208,11,9.9367,499.0958
9267,1,2,1->2,0,13,0,activity,AM,1,0,80.3354,11,8.2156,529.0979
9268,1,2,1->2,0,13,0,activity,AM,1,0,46.3833,11,14.2293,469.1
9269,1,2,1->2,0,13,0,activity,AM,1,0,56.4979,11,11.6819,484.1021
9270,1,2,1->2,0,13,0,activity,AM,1,0,37.5125,11,17.5942,454.1042
9271,1,2,1->2,0,13,0,activity,AM,1,0,28.7271,11,22.9749,439.1063
9272,1,2,1->2,0,13,0,activity,AM,1,0,37.525,11,17.5883,454.1083
9273,1,2,1->2,0,13,0,activity,AM,1,0,21.5562,11,30.6176,424.1104
9274,1,2,1->2,0,13,0,activity,AM,1,0,56.5042,11,11.6806,484.1125
9275,1,2,1->2,0,13,0,activity,AM,1,0,14.8354,11,44.4882,409.1146
9276,1,2,1->2,0,13,0,activity,AM,1,0,76.6667,11,8.6087,514.1167
9277,1,2,1->2,0,13,0,activity,AM,1,0,76.6813,11,8.6071,514.1188
9278,1,2,1->2,0,13,0,activity,AM,1,0,37.5292,11,17.5864,454.1208
9279,1,2,1->2,0,13,0,activity,AM,1,0,12.3438,11,53.4684,364.1229
9280,1,2,1->2,0,13,0,activity,AM,1,0,12.225,11,53.9878,379.125
9281,1,2,1->2,0,13,0,activity,AM,1,0,21.5563,11,30.6176,424.1271
9282,1,2,1->2,0,13,0,activity,AM,1,0,56.5375,11,11.6737,484.1292
9283,1,2,1->2,0,13,0,activity,AM,1,0,37.5521,11,17.5756,454.1313
9284,1,2,1->2,0,13,0,activity,AM,1,0,56.55,11,11.6711,484.1333
9285,1,2,1->2,0,13,0,activity,AM,1,0,12.7312,11,51.841,394.1354
9286,1,2,1->2,0,13,0,activity,AM,1,0,21.5792,11,30.5851,424.1375
9287,1,2,1->2,0,13,0,activity,AM,1,0,12.2271,11,53.9786,379.1396
9288,1,2,1->2,0,13,0,activity,AM,1,0,56.575,11,11.666,484.1417
9289,1,2,1->2,0,13,0,activity,AM,1,0,67.4062,11,9.7914,544.1437
9290,1,2,1->2,0,13,0,activity,AM,1,0,37.5708,11,17.5669,454.1458
9291,1,2,1->2,0,13,0,activity,AM,1,0,76.6854,11,8.6066,514.1479
9292,1,2,1->2,0,13,0,activity,AM,1,0,76.7,11,8.605,514.15
9293,1,2,1->2,0,13,0,activity,AM,1,0,76.7146,11,8.6033,514.1521
9294,1,2,1->2,0,13,0,activity,AM,1,0,80.2958,11,8.2196,529.1542
9295,1,2,1->2,0,13,0,activity,AM,1,0,56.5771,11,11.6655,484.1562
9296,1,2,1->2,0,13,0,activity,AM,1,0,46.4083,11,14.2216,469.1583
9297,1,2,1->2,0,13,0,activity,AM,1,0,67.3896,11,9.7938,544.1604
9298,1,2,1->2,0,13,0,activity,AM,1,0,28.7208,11,22.9799,439.1625
9299,1,2,1->2,0,13,0,activity,AM,1,0,21.6021,11,30.5527,424.1646
9300,1,2,1->2,0,13,0,activity,AM,1,0,66.3667,11,9.9448,499.1667
9301,1,2,1->2,0,13,0,activity,AM,1,0,27.7479,11,23.7856,589.1688
9302,1,2,1->2,0,13,0,activity,AM,1,0,14.8458,11,44.457,409.1708
9303,1,2,1->2,0,13,0,activity,AM,1,0,21.6104,11,30.5409,424.1729
9304,1,2,1->2,0,13,0,activity,AM,1,0,80.275,11,8.2218,529.175
9305,1,2,1->2,0,13,0,activity,AM,1,0,46.4229,11,14.2171,469.1771
9306,1,2,1->2,0,13,0,activity,AM,1,0,14.8542,11,44.4321,409.1792
9307,1,2,1->2,0,13,0,activity,AM,1,0,41.1021,11,16.0576,574.1813
9308,1,2,1->2,0,13,0,activity,AM,1,0,21.6167,11,30.532,424.1833
9309,1,2,1->2,0,13,0,activity,AM,1,0,14.8646,11,44.4009,409.1854
9310,1,2,1->2,0,13,0,activity,AM,1,0,66.3625,11,9.9454,499.1875
9311,1,2,1->2,0,13,0,activity,AM,1,0,46.4271,11,14.2159,469.1896
9312,1,2,1->2,0,13,0,activity,AM,1,0,76.7917,11,8.5947,514.1917
9313,1,2,1->2,0,13,0,activity,AM,1,0,76.8062,11,8.5931,514.1937
9314,1,2,1->2,0,13,0,activity,AM,1,0,41.0875,11,16.0633,574.1958
9315,1,2,1->2,0,13,0,activity,AM,1,0,12.7021,11,51.9601,394.1979
9316,1,2,1->2,0,13,0,activity,AM,1,0,67.35,11,9.7996,544.2
9317,1,2,1->2,0,13,0,activity,AM,1,0,27.7146,11,23.8142,589.2021
9318,1,2,1->2,0,13,0,activity,AM,1,0,14.8625,11,44.4071,409.2042
9319,1,2,1->2,0,13,0,activity,AM,1,0,27.7104,11,23.8178,589.2062
9320,1,2,1->2,0,13,0,activity,AM,1,0,56.5583,11,11.6694,484.2083
9321,1,2,1->2,0,13,0,activity,AM,1,0,41.0729,11,16.069,574.2104
9322,1,2,1->2,0,13,0,activity,AM,1,0,46.4375,11,14.2127,469.2125
9323,1,2,1->2,0,13,0,activity,AM,1,0,66.4521,11,9.932,499.2146
9324,1,2,1->2,0,13,0,activity,AM,1,0,28.7,11,22.9966,439.2167
9325,1,2,1->2,0,13,0,activity,AM,1,0,66.5479,11,9.9177,499.2188
9326,1,2,1->2,0,13,0,activity,AM,1,0,14.8625,11,44.4071,409.2208
9327,1,2,1->2,0,13,0,activity,AM,1,0,12.7438,11,51.7902,394.2229
9328,1,2,1->2,0,13,0,activity,AM,1,0,56.5583,11,11.6694,484.225
9329,1,2,1->2,0,13,0,activity,AM,1,0,12.3896,11,53.2706,364.2271
9330,1,2,1->2,0,13,0,activity,AM,1,0,56.5708,11,11.6668,484.2292
9331,1,2,1->2,0,13,0,activity,AM,1,0,76.7854,11,8.5954,514.2313
9332,1,2,1->2,0,13,0,activity,AM,1,0,21.6333,11,30.5085,424.2333
9333,1,2,1->2,0,13,0,activity,AM,1,0,67.3146,11,9.8047,544.2354
9334,1,2,1->2,0,13,0,activity,AM,1,0,21.6458,11,30.4909,424.2375
9335,1,2,1->2,0,13,0,activity,AM,1,0,54.2771,11,12.1598,559.2396
9336,1,2,1->2,0,13,0,activity,AM,1,0,12.7417,11,51.7986,394.2417
9337,1,2,1->2,0,13,0,activity,AM,1,0,80.2063,11,8.2288,529.2438
9338,1,2,1->2,0,13,0,activity,AM,1,0,46.4375,11,14.2127,469.2458
9339,1,2,1->2,0,13,0,activity,AM,1,0,67.3021,11,9.8065,544.2479
9340,1,2,1->2,0,13,0,activity,AM,1,0,37.5333,11,17.5844,454.25
9341,1,2,1->2,0,13,0,activity,AM,1,0,56.5646,11,11.6681,484.2521
9342,1,2,1->2,0,13,0,activity,AM,1,0,12.2125,11,54.0431,379.2542
9343,1,2,1->2,0,13,0,activity,AM,1,0,56.5938,11,11.6621,484.2563
9344,1,2,1->2,0,13,0,activity,AM,1,0,76.7917,11,8.5947,514.2583
9345,1,2,1->2,0,13,0,activity,AM,1,0,41.0229,11,16.0886,574.2604
9346,1,2,1->2,0,13,0,activity,AM,1,0,12.3708,11,53.3514,364.2625
9347,1,2,1->2,0,13,0,activity,AM,1,0,41.0188,11,16.0902,574.2646
9348,1,2,1->2,0,13,0,activity,AM,1,0,12.3833,11,53.2975,364.2667
9349,1,2,1->2,0,13,0,activity,AM,1,0,66.9312,11,9.8609,499.2687
9350,1,2,1->2,0,13,0,activity,AM,1,0,41.0125,11,16.0927,574.2708
9351,1,2,1->2,0,13,0,activity,AM,1,0,14.8438,11,44.4632,409.2729
9352,1,2,1->2,0,13,0,activity,AM,1,0,76.7917,11,8.5947,514.275
9353,1,2,1->2,0,13,0,activity,AM,1,0,66.9396,11,9.8597,499.2771
9354,1,2,1->2,0,13,0,activity,AM,1,0,27.6709,11,23.8519,589.2792
9355,1,2,1->2,0,13,0,activity,AM,1,0,56.6021,11,11.6604,484.2812
9356,1,2,1->2,0,13,0,activity,AM,1,0,41.0167,11,16.091,574.2833
9357,1,2,1->2,0,13,0,activity,AM,1,0,41.0146,11,16.0919,574.2854
9358,1,2,1->2,0,13,0,activity,AM,1,0,54.2458,11,12.1669,559.2875
9359,1,2,1->2,0,13,0,activity,AM,1,0,12.7437,11,51.7902,394.2896
9360,1,2,1->2,0,13,0,activity,AM,1,0,12.375,11,53.3334,364.2917
9361,1,2,1->2,0,13,0,activity,AM,1,0,37.5229,11,17.5893,454.2938
9362,1,2,1->2,0,13,0,activity,AM,1,0,67.2708,11,9.8111,544.2958
9363,1,2,1->2,0,13,0,activity,AM,1,0,12.1854,11,54.1632,379.2979
9364,1,2,1->2,0,13,0,activity,AM,1,0,46.4167,11,14.2191,469.3
9365,1,2,1->2,0,13,0,activity,AM,1,0,66.9313,11,9.8609,499.3021
9366,1,2,1->2,0,13,0,activity,AM,1,0,12.7458,11,51.7817,394.3042
9367,1,2,1->2,0,13,0,activity,AM,1,0,46.4271,11,14.2159,469.3062
9368,1,2,1->2,0,13,0,activity,AM,1,0,27.6583,11,23.8626,589.3083
9369,1,2,1->2,0,13,0,activity,AM,1,0,37.5563,11,17.5737,454.3104
9370,1,2,1->2,0,13,0,activity,AM,1,0,56.6042,11,11.6599,484.3125
9371,1,2,1->2,0,13,0,activity,AM,1,0,76.8521,11,8.5879,514.3146
9372,1,2,1->2,0,13,0,activity,AM,1,0,14.85,11,44.4445,409.3167
9373,1,2,1->2,0,13,0,activity,AM,1,0,67.2479,11,9.8144,544.3187
9374,1,2,1->2,0,13,0,activity,AM,1,0,12.1958,11,54.1169,379.3208
9375,1,2,1->2,0,13,0,activity,AM,1,0,40.9771,11,16.1066,574.3229
9376,1,2,1->2,0,13,0,activity,AM,1,0,56.6083,11,11.6591,484.325
9377,1,2,1->2,0,13,0,activity,AM,1,0,80.1396,11,8.2356,529.3271
9378,1,2,1->2,0,13,0,activity,AM,1,0,12.3542,11,53.4234,364.3292
9379,1,2,1->2,0,13,0,activity,AM,1,0,46.4354,11,14.2133,469.3312
9380,1,2,1->2,0,13,0,activity,AM,1,0,56.6167,11,11.6574,484.3333
9381,1,2,1->2,0,13,0,activity,AM,1,0,14.8646,11,44.4009,409.3354
9382,1,2,1->2,0,13,0,activity,AM,1,0,76.8458,11,8.5886,514.3375
9383,1,2,1->2,0,13,0,activity,AM,1,0,12.7271,11,51.858,394.3396
9384,1,2,1->2,0,13,0,activity,AM,1,0,21.5917,11,30.5674,424.3417
9385,1,2,1->2,0,13,0,activity,AM,1,0,37.5729,11,17.5659,454.3438
9386,1,2,1->2,0,13,0,activity,AM,1,0,76.8542,11,8.5877,514.3458
9387,1,2,1->2,0,13,0,activity,AM,1,0,37.5854,11,17.56,454.3479
9388,1,2,1->2,0,13,0,activity,AM,1,0,12.35,11,53.4414,364.35
9389,1,2,1->2,0,13,0,activity,AM,1,0,54.1813,11,12.1814,559.3521
9390,1,2,1->2,0,13,0,activity,AM,1,0,12.3625,11,53.3873,364.3542
9391,1,2,1->2,0,13,0,activity,AM,1,0,54.1771,11,12.1823,559.3563
9392,1,2,1->2,0,13,0,activity,AM,1,0,28.6417,11,23.0434,439.3583
9393,1,2,1->2,0,13,0,activity,AM,1,0,37.5896,11,17.5581,454.3604
9394,1,2,1->2,0,13,0,activity,AM,1,0,12.1875,11,54.1539,379.3625
9395,1,2,1->2,0,13,0,activity,AM,1,0,28.6687,11,23.0216,439.3646
9396,1,2,1->2,0,13,0,activity,AM,1,0,37.6,11,17.5532,454.3667
9397,1,2,1->2,0,13,0,activity,AM,1,0,21.6146,11,30.535,424.3687
9398,1,2,1->2,0,13,0,activity,AM,1,0,27.5958,11,23.9167,589.3708
9399,1,2,1->2,0,13,0,activity,AM,1,0,66.9104,11,9.8639,499.3729
9400,1,2,1->2,0,13,0,activity,AM,1,0,40.925,11,16.1271,574.375
9401,1,2,1->2,0,13,0,activity,AM,1,0,54.1562,11,12.187,559.3771
9402,1,2,1->2,0,13,0,activity,AM,1,0,66.9208,11,9.8624,499.3792
9403,1,2,1->2,0,13,0,activity,AM,1,0,12.7521,11,51.7563,394.3813
9404,1,2,1->2,0,13,0,activity,AM,1,0,40.9167,11,16.1304,574.3833
9405,1,2,1->2,0,13,0,activity,AM,1,0,66.9312,11,9.8609,499.3854
9406,1,2,1->2,0,13,0,activity,AM,1,0,12.7625,11,51.7141,394.3875
9407,1,2,1->2,0,13,0,activity,AM,1,0,27.5771,11,23.933,589.3896
9408,1,2,1->2,0,13,0,activity,AM,1,0,12.775,11,51.6635,394.3917
9409,1,2,1->2,0,13,0,activity,AM,1,0,66.9396,11,9.8597,499.3937
9410,1,2,1->2,0,13,0,activity,AM,1,0,67.1708,11,9.8257,544.3958
9411,1,2,1->2,0,13,0,activity,AM,1,0,12.7854,11,51.6214,394.3979
9412,1,2,1->2,0,13,0,activity,AM,1,0,80.0667,11,8.2431,529.4
9413,1,2,1->2,0,13,0,activity,AM,1,0,40.8979,11,16.1378,574.4021
9414,1,2,1->2,0,13,0,activity,AM,1,0,12.3792,11,53.3155,364.4042
9415,1,2,1->2,0,13,0,activity,AM,1,0,12.1938,11,54.1262,379.4062
9416,1,2,1->2,0,13,0,activity,AM,1,0,28.6417,11,23.0434,439.4083
9417,1,2,1->2,0,13,0,activity,AM,1,0,54.1396,11,12.1907,559.4104
9418,1,2,1->2,0,13,0,activity,AM,1,0,76.8375,11,8.5896,514.4125
9419,1,2,1->2,0,13,0,activity,AM,1,0,40.8854,11,16.1427,574.4146
9420,1,2,1->2,0,13,0,activity,AM,1,0,67,11,9.8508,499.4167
9421,1,2,1->2,0,13,0,activity,AM,1,0,76.8479,11,8.5884,514.4188
9422,1,2,1->2,0,13,0,activity,AM,1,0,12.3792,11,53.3155,364.4208
9423,1,2,1->2,0,13,0,activity,AM,1,0,27.5438,11,23.9619,589.4229
9424,1,2,1->2,0,13,0,activity,AM,1,0,80.0417,11,8.2457,529.425
9425,1,2,1->2,0,13,0,activity,AM,1,0,21.5896,11,30.5704,424.4271
9426,1,2,1->2,0,13,0,activity,AM,1,0,67.1375,11,9.8306,544.4292
9427,1,2,1->2,0,13,0,activity,AM,1,0,12.7854,11,51.6214,394.4312
9428,1,2,1->2,0,13,0,activity,AM,1,0,12.2,11,54.0984,379.4333
9429,1,2,1->2,0,13,0,activity,AM,1,0,21.6146,11,30.535,424.4354
9430,1,2,1->2,0,13,0,activity,AM,1,0,15.1458,11,43.5764,409.4375
9431,1,2,1->2,0,13,0,activity,AM,1,0,21.6271,11,30.5173,424.4396
9432,1,2,1->2,0,13,0,activity,AM,1,0,12.225,11,53.9878,379.4417
9433,1,2,1->2,0,13,0,activity,AM,1,0,54.1062,11,12.1982,559.4437
9434,1,2,1->2,0,13,0,activity,AM,1,0,67.1375,11,9.8306,544.4458
9435,1,2,1->2,0,13,0,activity,AM,1,0,67.1354,11,9.8309,544.4479
9436,1,2,1->2,0,13,0,activity,AM,1,0,80.0167,11,8.2483,529.45
9437,1,2,1->2,0,13,0,activity,AM,1,0,56.5813,11,11.6647,484.4521
9438,1,2,1->2,0,13,0,activity,AM,1,0,46.4292,11,14.2152,469.4542
9439,1,2,1->2,0,13,0,activity,AM,1,0,76.8271,11,8.5907,514.4562
9440,1,2,1->2,0,13,0,activity,AM,1,0,28.625,11,23.0568,439.4583
9441,1,2,1->2,0,13,0,activity,AM,1,0,27.5229,11,23.9801,589.4604
9442,1,2,1->2,0,13,0,activity,AM,1,0,12.2208,11,54.0062,379.4625
9443,1,2,1->2,0,13,0,activity,AM,1,0,56.6021,11,11.6604,484.4646
9444,1,2,1->2,0,13,0,activity,AM,1,0,28.6333,11,23.0501,439.4667
9445,1,2,1->2,0,13,0,activity,AM,1,0,79.9979,11,8.2502,529.4688
9446,1,2,1->2,0,13,0,activity,AM,1,0,37.6292,11,17.5396,454.4708
9447,1,2,1->2,0,13,0,activity,AM,1,0,76.8438,11,8.5889,514.4729
9448,1,2,1->2,0,13,0,activity,AM,1,0,12.3583,11,53.4053,364.475
9449,1,2,1->2,0,13,0,activity,AM,1,0,28.6396,11,23.0451,439.4771
9450,1,2,1->2,0,13,0,activity,AM,1,0,76.8708,11,8.5858,514.4792
9451,1,2,1->2,0,13,0,activity,AM,1,0,66.9521,11,9.8578,499.4813
9452,1,2,1->2,0,13,0,activity,AM,1,0,54.0667,11,12.2072,559.4833
9453,1,2,1->2,0,13,0,activity,AM,1,0,21.6479,11,30.488,424.4854
9454,1,2,1->2,0,13,0,activity,AM,1,0,28.6458,11,23.04,439.4875
9455,1,2,1->2,0,13,0,activity,AM,1,0,37.6437,11,17.5328,454.4896
9456,1,2,1->2,0,13,0,activity,AM,1,0,67.0917,11,9.8373,544.4917
9457,1,2,1->2,0,13,0,activity,AM,1,0,37.6729,11,17.5192,454.4937
9458,1,2,1->2,0,13,0,activity,AM,1,0,37.6875,11,17.5125,454.4958
9459,1,2,1->2,0,13,0,activity,AM,1,0,56.6021,11,11.6604,484.4979
9460,1,2,1->2,0,13,0,activity,AM,1,0,12.2,11,54.0984,379.5
9461,1,2,1->2,0,13,0,activity,AM,1,0,12.2146,11,54.0339,379.5021
9462,1,2,1->2,0,13,0,activity,AM,1,0,37.6958,11,17.5086,454.5042
9463,1,2,1->2,0,13,0,activity,AM,1,0,12.7771,11,51.6551,394.5063
9464,1,2,1->2,0,13,0,activity,AM,1,0,66.975,11,9.8544,499.5083
9465,1,2,1->2,0,13,0,activity,AM,1,0,79.9729,11,8.2528,529.5104
9466,1,2,1->2,0,13,0,activity,AM,1,0,28.6375,11,23.0467,439.5125
9467,1,2,1->2,0,13,0,activity,AM,1,0,27.4688,11,24.0273,589.5146
9468,1,2,1->2,0,13,0,activity,AM,1,0,56.6167,11,11.6574,484.5167
9469,1,2,1->2,0,13,0,activity,AM,1,0,15.4479,11,42.7243,409.5187
9470,1,2,1->2,0,13,0,activity,AM,1,0,15.4625,11,42.684,409.5208
9471,1,2,1->2,0,13,0,activity,AM,1,0,37.9437,11,17.3942,454.5229
9472,1,2,1->2,0,13,0,activity,AM,1,0,54.025,11,12.2166,559.525
9473,1,2,1->2,0,13,0,activity,AM,1,0,37.9563,11,17.3885,454.5271
9474,1,2,1->2,0,13,0,activity,AM,1,0,21.6708,11,30.4557,424.5292
9475,1,2,1->2,0,13,0,activity,AM,1,0,37.9688,11,17.3827,454.5312
9476,1,2,1->2,0,13,0,activity,AM,1,0,46.4333,11,14.214,469.5333
9477,1,2,1->2,0,13,0,activity,AM,1,0,67.0479,11,9.8437,544.5354
9478,1,2,1->2,0,13,0,activity,AM,1,0,79.9458,11,8.2556,529.5375
9479,1,2,1->2,0,13,0,activity,AM,1,0,67.0437,11,9.8443,544.5396
9480,1,2,1->2,0,13,0,activity,AM,1,0,67.0417,11,9.8446,544.5417
9481,1,2,1->2,0,13,0,activity,AM,1,0,37.9729,11,17.3808,454.5438
9482,1,2,1->2,0,13,0,activity,AM,1,0,27.4875,11,24.011,589.5458
9483,1,2,1->2,0,13,0,activity,AM,1,0,79.9354,11,8.2567,529.5479
9484,1,2,1->2,0,13,0,activity,AM,1,0,56.6,11,11.6608,484.55
9485,1,2,1->2,0,13,0,activity,AM,1,0,28.7146,11,22.9849,439.5521
9486,1,2,1->2,0,13,0,activity,AM,1,0,15.4958,11,42.5922,409.5542
9487,1,2,1->2,0,13,0,activity,AM,1,0,28.7271,11,22.9749,439.5562
9488,1,2,1->2,0,13,0,activity,AM,1,0,40.7583,11,16.193,574.5583
9489,1,2,1->2,0,13,0,activity,AM,1,0,21.6729,11,30.4528,424.5604
9490,1,2,1->2,0,13,0,activity,AM,1,0,76.8375,11,8.5896,514.5625
9491,1,2,1->2,0,13,0,activity,AM,1,0,12.7521,11,51.7563,394.5646
9492,1,2,1->2,0,13,0,activity,AM,1,0,66.9833,11,9.8532,499.5667
9493,1,2,1->2,0,13,0,activity,AM,1,0,12.1646,11,54.256,379.5688
9494,1,2,1->2,0,13,0,activity,AM,1,0,27.4792,11,24.0182,589.5708
9495,1,2,1->2,0,13,0,activity,AM,1,0,79.9104,11,8.2593,529.5729
9496,1,2,1->2,0,13,0,activity,AM,1,0,67.0083,11,9.8495,499.575
9497,1,2,1->2,0,13,0,activity,AM,1,0,27.4729,11,24.0237,589.5771
9498,1,2,1->2,0,13,0,activity,AM,1,0,67.0375,11,9.8453,499.5792
9499,1,2,1->2,0,13,0,activity,AM,1,0,40.7354,11,16.2021,574.5812
9500,1,2,1->2,0,13,0,activity,AM,1,0,76.8333,11,8.59,514.5833
9501,1,2,1->2,0,13,0,activity,AM,1,0,79.8979,11,8.2606,529.5854
9502,1,2,1->2,0,13,0,activity,AM,1,0,28.7292,11,22.9732,439.5875
9503,1,2,1->2,0,13,0,activity,AM,1,0,15.4771,11,42.6438,409.5896
9504,1,2,1->2,0,13,0,activity,AM,1,0,28.7417,11,22.9632,439.5917
9505,1,2,1->2,0,13,0,activity,AM,1,0,67.0396,11,9.8449,499.5938
9506,1,2,1->2,0,13,0,activity,AM,1,0,53.9708,11,12.2289,559.5958
9507,1,2,1->2,0,13,0,activity,AM,1,0,76.8354,11,8.5898,514.5979
9508,1,2,1->2,0,13,0,activity,AM,1,0,46.45,11,14.2088,469.6
9509,1,2,1->2,0,13,0,activity,AM,1,0,66.9812,11,9.8535,544.6021
9510,1,2,1->2,0,13,0,activity,AM,1,0,53.9625,11,12.2307,559.6042
9511,1,2,1->2,0,13,0,activity,AM,1,0,67.0437,11,9.8443,499.6063
9512,1,2,1->2,0,13,0,activity,AM,1,0,66.9917,11,9.852,544.6083
9513,1,2,1->2,0,13,0,activity,AM,1,0,79.8896,11,8.2614,529.6104
9514,1,2,1->2,0,13,0,activity,AM,1,0,46.4542,11,14.2076,469.6125
9515,1,2,1->2,0,13,0,activity,AM,1,0,67.0521,11,9.8431,499.6146
9516,1,2,1->2,0,13,0,activity,AM,1,0,40.7,11,16.2162,574.6167
9517,1,2,1->2,0,13,0,activity,AM,1,0,76.8479,11,8.5884,514.6188
9518,1,2,1->2,0,13,0,activity,AM,1,0,37.9125,11,17.4085,454.6208
9519,1,2,1->2,0,13,0,activity,AM,1,0,28.7604,11,22.9482,439.6229
9520,1,2,1->2,0,13,0,activity,AM,1,0,46.4583,11,14.2063,469.625
9521,1,2,1->2,0,13,0,activity,AM,1,0,40.6896,11,16.2204,574.6271
9522,1,2,1->2,0,13,0,activity,AM,1,0,37.9208,11,17.4047,454.6292
9523,1,2,1->2,0,13,0,activity,AM,1,0,40.6854,11,16.2221,574.6312
9524,1,2,1->2,0,13,0,activity,AM,1,0,40.6833,11,16.2229,574.6333
9525,1,2,1->2,0,13,0,activity,AM,1,0,27.4146,11,24.0748,589.6354
9526,1,2,1->2,0,13,0,activity,AM,1,0,46.4625,11,14.205,469.6375
9527,1,2,1->2,0,13,0,activity,AM,1,0,76.8438,11,8.5889,514.6396
9528,1,2,1->2,0,13,0,activity,AM,1,0,53.925,11,12.2392,559.6417
9529,1,2,1->2,0,13,0,activity,AM,1,0,40.6896,11,16.2204,574.6437
9530,1,2,1->2,0,13,0,activity,AM,1,0,66.9542,11,9.8575,544.6458
9531,1,2,1->2,0,13,0,activity,AM,1,0,12.8021,11,51.5542,394.6479
9532,1,2,1->2,0,13,0,activity,AM,1,0,37.9167,11,17.4066,454.65
9533,1,2,1->2,0,13,0,activity,AM,1,0,53.9146,11,12.2416,559.6521
9534,1,2,1->2,0,13,0,activity,AM,1,0,46.4625,11,14.205,469.6542
9535,1,2,1->2,0,13,0,activity,AM,1,0,12.3271,11,53.5407,364.6562
9536,1,2,1->2,0,13,0,activity,AM,1,0,53.9083,11,12.243,559.6583
9537,1,2,1->2,0,13,0,activity,AM,1,0,12.1229,11,54.4424,379.6604
9538,1,2,1->2,0,13,0,activity,AM,1,0,37.9208,11,17.4047,454.6625
9539,1,2,1->2,0,13,0,activity,AM,1,0,66.9354,11,9.8603,544.6646
9540,1,2,1->2,0,13,0,activity,AM,1,0,15.55,11,42.4438,409.6667
9541,1,2,1->2,0,13,0,activity,AM,1,0,12.1312,11,54.405,379.6688
9542,1,2,1->2,0,13,0,activity,AM,1,0,46.4625,11,14.205,469.6708
9543,1,2,1->2,0,13,0,activity,AM,1,0,56.5604,11,11.669,484.6729
9544,1,2,1->2,0,13,0,activity,AM,1,0,15.5583,11,42.4211,409.675
