node_id,x_coord,y_coord,meso_link_id,lane_no,activity_type,is_boundary
27291,-112.04025,33.48456,295,4,,0
27292,-112.04038,33.48457,295,1,,0
27293,-112.04035,33.48459,295,2,,0
27294,-112.04032,33.4846,295,3,,0
27295,-112.04028,33.48462,295,4,,0
27296,-112.04042,33.48463,295,1,,0
27297,-112.04038,33.48465,295,2,,0
27298,-112.04035,33.48466,295,3,,0
27299,-112.04032,33.48467,295,4,,0
27300,-112.04045,33.48469,295,1,,0
27301,-112.04042,33.4847,295,2,,0
27302,-112.04039,33.48472,295,3,,0
27303,-112.04035,33.48473,295,4,,0
27304,-112.04049,33.48475,295,1,,0
27305,-112.04046,33.48477,295,2,,0
27306,-112.04043,33.48478,295,3,,0
27307,-112.04039,33.4848,295,4,,0
27308,-112.0394,33.48301,295,1,,0
27309,-112.03937,33.48302,295,2,,0
27310,-112.03934,33.48304,295,3,,0
27311,-112.0393,33.48305,295,4,,0
27312,-112.03972,33.48355,295,1,,0
27313,-112.03969,33.48357,295,2,,0
27314,-112.03965,33.48358,295,3,,0
27315,-112.03962,33.4836,295,4,,0
27316,-112.03995,33.4839,295,1,,0
27317,-112.03992,33.48391,295,2,,0
27318,-112.03988,33.48393,295,3,,0
27319,-112.03985,33.48394,295,4,,0
27320,-112.04014,33.48419,295,1,,0
27321,-112.0401,33.48421,295,2,,0
27322,-112.04007,33.48422,295,3,,0
27323,-112.04004,33.48424,295,4,,0
27324,-112.04031,33.48446,295,1,,0
27325,-112.04028,33.48448,295,2,,0
27326,-112.04025,33.48449,295,3,,0
27327,-112.04021,33.48451,295,4,,0
27332,-112.03912,33.48223,296,1,,0
27333,-112.03915,33.48222,296,2,,0
27334,-112.03919,33.48221,296,3,,0
27335,-112.03922,33.4822,296,4,,0
27336,-112.03909,33.48217,296,1,,0
27337,-112.03913,33.48216,296,2,,0
27338,-112.03916,33.48215,296,3,,0
27339,-112.0392,33.48214,296,4,,0
27340,-112.03907,33.48211,296,1,,0
27341,-112.0391,33.4821,296,2,,0
27342,-112.03914,33.48209,296,3,,0
27343,-112.03917,33.48208,296,4,,0
27344,-112.03904,33.48205,296,1,,0
27345,-112.03908,33.48204,296,2,,0
27346,-112.03911,33.48203,296,3,,0
27347,-112.03915,33.48202,296,4,,0
27348,-112.03902,33.482,296,1,,0
27349,-112.03905,33.48198,296,2,,0
27350,-112.03909,33.48197,296,3,,0
27351,-112.03913,33.48196,296,4,,0
27352,-112.03899,33.48194,296,1,,0
27353,-112.03903,33.48193,296,2,,0
27354,-112.03907,33.48191,296,3,,0
27355,-112.0391,33.4819,296,4,,0
27364,-112.03895,33.48182,296,1,,0
27365,-112.03899,33.48181,296,2,,0
27366,-112.03902,33.4818,296,3,,0
27367,-112.03906,33.48179,296,4,,0
27368,-112.03893,33.48176,296,1,,0
27369,-112.03896,33.48175,296,2,,0
27370,-112.039,33.48174,296,3,,0
27371,-112.03904,33.48173,296,4,,0
27372,-112.03891,33.4817,296,1,,0
27373,-112.03894,33.48169,296,2,,0
27374,-112.03898,33.48168,296,3,,0
27375,-112.03901,33.48167,296,4,,0
27376,-112.03888,33.48164,296,1,,0
27377,-112.03892,33.48163,296,2,,0
27378,-112.03896,33.48162,296,3,,0
27379,-112.03899,33.48161,296,4,,0
27380,-112.03886,33.48158,296,1,,0
27381,-112.0389,33.48157,296,2,,0
27382,-112.03893,33.48156,296,3,,0
27383,-112.03897,33.48155,296,4,,0
27392,-112.03882,33.48145,296,1,,0
27393,-112.03885,33.48144,296,2,,0
27394,-112.03889,33.48143,296,3,,0
27395,-112.03893,33.48143,296,4,,0
27396,-112.0388,33.48139,296,1,,0
27397,-112.03883,33.48138,296,2,,0
27398,-112.03887,33.48137,296,3,,0
27399,-112.03891,33.48137,296,4,,0
27400,-112.03878,33.48133,296,1,,0
27401,-112.03881,33.48132,296,2,,0
27402,-112.03885,33.48131,296,3,,0
27403,-112.03889,33.4813,296,4,,0
27404,-112.03876,33.48127,296,1,,0
27405,-112.03879,33.48126,296,2,,0
27406,-112.03883,33.48125,296,3,,0
27407,-112.03887,33.48124,296,4,,0
27408,-112.03874,33.48121,296,1,,0
27409,-112.03877,33.4812,296,2,,0
27410,-112.03881,33.48119,296,3,,0
27411,-112.03885,33.48118,296,4,,0
27420,-112.03871,33.48111,296,1,,0
27421,-112.03874,33.4811,296,2,,0
27422,-112.03878,33.4811,296,3,,0
27423,-112.03882,33.48109,296,4,,0
27424,-112.03869,33.48105,296,1,,0
27425,-112.03873,33.48104,296,2,,0
27426,-112.03876,33.48104,296,3,,0
27427,-112.0388,33.48103,296,4,,0
27428,-112.03867,33.48099,296,1,,0
27429,-112.03871,33.48098,296,2,,0
27430,-112.03875,33.48097,296,3,,0
27431,-112.03878,33.48097,296,4,,0
27440,-112.03863,33.48083,296,1,,0
27441,-112.03867,33.48083,296,2,,0
27442,-112.03871,33.48082,296,3,,0
27443,-112.03875,33.48081,296,4,,0
27452,-112.0386,33.4807,296,1,,0
27453,-112.03864,33.48069,296,2,,0
27454,-112.03868,33.48069,296,3,,0
27455,-112.03871,33.48068,296,4,,0
27456,-112.03859,33.48064,296,1,,0
27457,-112.03862,33.48063,296,2,,0
27458,-112.03866,33.48062,296,3,,0
27459,-112.0387,33.48062,296,4,,0
27460,-112.03857,33.48058,296,1,,0
27461,-112.03861,33.48057,296,2,,0
27462,-112.03864,33.48056,296,3,,0
27463,-112.03868,33.48056,296,4,,0
27464,-112.03856,33.48052,296,1,,0
27465,-112.03859,33.48052,296,2,,0
27466,-112.03863,33.48051,296,3,,0
27467,-112.03867,33.4805,296,4,,0
27468,-112.03897,33.48188,296,1,,0
27469,-112.03901,33.48187,296,2,,0
27470,-112.03904,33.48186,296,3,,0
27471,-112.03908,33.48185,296,4,,0
27472,-112.03884,33.48151,296,1,,0
27473,-112.03887,33.4815,296,2,,0
27474,-112.03891,33.4815,296,3,,0
27475,-112.03895,33.48149,296,4,,0
27476,-112.03872,33.48117,296,1,,0
27477,-112.03876,33.48117,296,2,,0
27478,-112.0388,33.48116,296,3,,0
27479,-112.03883,33.48115,296,4,,0
27480,-112.03865,33.4809,296,1,,0
27481,-112.03869,33.48089,296,2,,0
27482,-112.03872,33.48088,296,3,,0
27483,-112.03876,33.48088,296,4,,0
27484,-112.03862,33.48076,296,1,,0
27485,-112.03865,33.48075,296,2,,0
27486,-112.03869,33.48075,296,3,,0
27487,-112.03873,33.48074,296,4,,0
27488,-112.03744,33.46592,297,1,motorway,1
27489,-112.03743,33.46595,297,2,,0
27518,-112.03768,33.46634,297,1,,0
27519,-112.03764,33.46635,297,2,,0
27520,-112.03769,33.46641,297,1,,0
27521,-112.03765,33.46641,297,2,,0
27524,-112.0375,33.46593,297,1,,0
27525,-112.03749,33.46596,297,2,,0
27526,-112.03758,33.46598,297,1,,0
27527,-112.03755,33.466,297,2,,0
27528,-112.03762,33.46603,297,1,,0
27529,-112.03759,33.46604,297,2,,0
27530,-112.03765,33.46608,297,1,,0
27531,-112.03761,33.46609,297,2,,0
27532,-112.03767,33.46615,297,1,,0
27533,-112.03763,33.46615,297,2,,0
27534,-112.03768,33.4662,297,1,,0
27535,-112.03764,33.4662,297,2,,0
27536,-112.03767,33.46628,297,1,,0
27537,-112.03764,33.46628,297,2,,0
27538,-112.03769,33.46647,298,1,motorway,0
27539,-112.03765,33.46646,298,2,,0
27540,-112.03769,33.46653,298,1,,0
27541,-112.03765,33.46653,298,2,,0
27542,-112.03769,33.46659,298,1,,0
27543,-112.03765,33.46659,298,2,,0
27544,-112.03768,33.46666,298,1,,0
27545,-112.03765,33.46665,298,2,,0
27546,-112.03768,33.46672,298,1,,0
27547,-112.03764,33.46672,298,2,,0
27548,-112.03768,33.46678,298,1,,0
27549,-112.03764,33.46678,298,2,,0
27554,-112.03768,33.46689,298,1,,0
27555,-112.03765,33.46689,298,2,,0
27556,-112.03769,33.46695,298,1,,0
27557,-112.03765,33.46695,298,2,,0
27558,-112.0377,33.46701,298,1,,0
27559,-112.03766,33.46701,298,2,,0
27564,-112.03771,33.46715,298,1,,0
27565,-112.03768,33.46715,298,2,,0
27566,-112.03772,33.46721,298,1,,0
27567,-112.03769,33.46722,298,2,,0
27568,-112.03773,33.46727,298,1,,0
27569,-112.0377,33.46728,298,2,,0
27570,-112.03775,33.46734,298,1,,0
27571,-112.03771,33.46734,298,2,,0
27576,-112.03777,33.46744,298,1,,0
27577,-112.03773,33.46745,298,2,,0
27578,-112.03779,33.4675,298,1,,0
27579,-112.03775,33.46751,298,2,,0
27580,-112.0378,33.46756,298,1,,0
27581,-112.03777,33.46757,298,2,,0
27586,-112.03783,33.46766,298,1,,0
27587,-112.0378,33.46767,298,2,,0
27588,-112.03785,33.46772,298,1,,0
27589,-112.03782,33.46773,298,2,,0
27590,-112.03787,33.46778,298,1,,0
27591,-112.03784,33.46779,298,2,,0
27592,-112.03789,33.46784,298,1,,0
27593,-112.03786,33.46785,298,2,,0
27594,-112.03791,33.4679,298,1,,0
27595,-112.03788,33.46791,298,2,,0
27596,-112.03793,33.46795,298,1,,0
27597,-112.03789,33.46796,298,2,,0
27598,-112.03768,33.46682,298,1,,0
27599,-112.03764,33.46682,298,2,,0
27600,-112.0377,33.46709,298,1,,0
27601,-112.03766,33.46709,298,2,,0
27602,-112.03775,33.46738,298,1,,0
27603,-112.03772,33.46738,298,2,,0
27604,-112.03781,33.4676,298,1,,0
27605,-112.03778,33.46761,298,2,,0
27607,-112.02345,33.46219,299,1,,0
27608,-112.02353,33.4622,299,1,,0
27609,-112.0236,33.4622,299,1,,0
27610,-112.02368,33.46221,299,1,,0
27611,-112.02375,33.46222,299,1,,0
27612,-112.02383,33.46222,299,1,,0
27613,-112.0239,33.46223,299,1,,0
27614,-112.02398,33.46223,299,1,,0
27615,-112.02405,33.46224,299,1,,0
27618,-112.02419,33.46224,299,1,,0
27619,-112.02427,33.46224,299,1,,0
27620,-112.02434,33.46224,299,1,,0
27621,-112.02442,33.46224,299,1,,0
27622,-112.02449,33.46224,299,1,,0
27623,-112.02457,33.46224,299,1,,0
27626,-112.02472,33.46225,299,1,,0
27627,-112.0248,33.46225,299,1,,0
27628,-112.02487,33.46226,299,1,,0
27629,-112.02495,33.46226,299,1,,0
27630,-112.02502,33.46227,299,1,,0
27631,-112.0251,33.46227,299,1,,0
27632,-112.02517,33.46228,299,1,,0
27635,-112.02535,33.46229,299,1,,0
27636,-112.02542,33.46229,299,1,,0
27637,-112.0255,33.4623,299,1,,0
27638,-112.02557,33.4623,299,1,,0
27639,-112.02565,33.4623,299,1,,0
27640,-112.02572,33.46231,299,1,,0
27641,-112.0258,33.46231,299,1,,0
27642,-112.02587,33.46232,299,1,,0
27643,-112.02595,33.46232,299,1,,0
27644,-112.02602,33.46233,299,1,,0
27645,-112.0261,33.46233,299,1,,0
27646,-112.02617,33.46234,299,1,,0
27649,-112.0263,33.46234,299,1,,0
27650,-112.02637,33.46235,299,1,,0
27651,-112.02645,33.46235,299,1,,0
27652,-112.02652,33.46236,299,1,,0
27653,-112.0266,33.46236,299,1,,0
27654,-112.02667,33.46237,299,1,,0
27655,-112.02674,33.46237,299,1,,0
27656,-112.02412,33.46224,299,1,,0
27657,-112.02465,33.46225,299,1,,0
27658,-112.02527,33.46228,299,1,,0
27659,-112.02622,33.46234,299,1,,0
27662,-112.03909,33.48303,300,1,,0
27663,-112.03906,33.48304,300,2,,0
27664,-112.03913,33.48309,300,1,,0
27665,-112.03909,33.4831,300,2,,0
27670,-112.03918,33.48317,300,1,,0
27671,-112.03915,33.48319,300,2,,0
27672,-112.03922,33.48323,300,1,,0
27673,-112.03918,33.48324,300,2,,0
27674,-112.03925,33.48328,300,1,,0
27675,-112.03922,33.4833,300,2,,0
27676,-112.03929,33.48334,300,1,,0
27677,-112.03926,33.48335,300,2,,0
27678,-112.03932,33.48339,300,1,,0
27679,-112.03929,33.48341,300,2,,0
27682,-112.03915,33.48312,300,1,,0
27683,-112.03911,33.48313,300,2,,0
27684,-112.03935,33.48343,301,1,motorway,0
27685,-112.03932,33.48345,301,2,,0
27686,-112.03939,33.48349,301,1,,0
27687,-112.03936,33.4835,301,2,,0
27688,-112.03943,33.48354,301,1,,0
27689,-112.0394,33.48356,301,2,,0
27690,-112.03949,33.48362,301,1,,0
27691,-112.03945,33.48363,301,2,,0
27710,-112.03815,33.44135,302,1,,0
27711,-112.03819,33.44134,302,2,,0
27712,-112.03814,33.44158,302,1,,0
27713,-112.03818,33.44159,302,2,,0
27714,-112.03815,33.4415,302,1,,0
27715,-112.03819,33.4415,302,2,,0
27716,-112.03816,33.44144,302,1,,0
27717,-112.0382,33.44144,302,2,,0
27718,-112.03816,33.44139,302,1,,0
27719,-112.0382,33.44139,302,2,,0
27721,-112.03886,33.43667,303,1,,0
27722,-112.03878,33.43667,303,1,,0
27727,-112.03856,33.43663,303,1,,0
27734,-112.0384,33.43646,303,1,,0
27736,-112.03871,33.43667,303,1,,0
27737,-112.03863,33.43665,303,1,,0
27738,-112.03851,33.43661,303,1,,0
27739,-112.03845,33.43655,303,1,,0
27740,-112.03843,33.43652,303,1,,0
27742,-112.03655,33.44675,304,1,,0
27745,-112.0365,33.4469,304,1,,0
27748,-112.03646,33.44704,304,1,,0
27753,-112.0363,33.44716,304,1,,0
27756,-112.03621,33.44719,304,1,,0
27757,-112.03651,33.44683,304,1,,0
27758,-112.03649,33.44698,304,1,,0
27759,-112.03643,33.44708,304,1,,0
27760,-112.03637,33.44713,304,1,,0
27761,-112.03625,33.44718,304,1,,0
27762,-112.08252,33.45986,305,1,motorway,1
27765,-112.08251,33.45996,305,1,,0
27766,-112.08251,33.46002,305,1,,0
27769,-112.08251,33.46013,305,1,,0
27786,-112.08219,33.46045,305,1,,0
27789,-112.08207,33.46047,305,1,,0
27790,-112.082,33.46049,305,1,,0
27791,-112.08193,33.46051,305,1,,0
27792,-112.08185,33.46052,305,1,,0
27793,-112.08178,33.46054,305,1,,0
27796,-112.08166,33.46057,305,1,,0
27797,-112.08159,33.4606,305,1,,0
27799,-112.08251,33.45989,305,1,,0
27800,-112.08251,33.46006,305,1,,0
27801,-112.08251,33.46018,305,1,,0
27802,-112.08249,33.46024,305,1,,0
27803,-112.08248,33.46027,305,1,,0
27804,-112.08246,33.46031,305,1,,0
27805,-112.08243,33.46035,305,1,,0
27806,-112.08239,33.46038,305,1,,0
27807,-112.08234,33.46041,305,1,,0
27808,-112.08227,33.46043,305,1,,0
27809,-112.08215,33.46046,305,1,,0
27810,-112.08172,33.46055,305,1,,0
27811,-112.03875,33.47607,306,1,motorway,0
27812,-112.03876,33.47601,306,1,,0
27813,-112.03876,33.47594,306,1,,0
27814,-112.03876,33.47588,306,1,,0
27815,-112.03876,33.47582,306,1,,0
27816,-112.03876,33.47575,306,1,,0
27817,-112.03876,33.47569,306,1,,0
27818,-112.03876,33.47563,306,1,,0
27821,-112.03877,33.47549,306,1,,0
27822,-112.03877,33.47542,306,1,,0
27823,-112.03877,33.47536,306,1,,0
27824,-112.03877,33.4753,306,1,,0
27825,-112.03877,33.47524,306,1,,0
27828,-112.03877,33.4751,306,1,,0
27829,-112.03877,33.47503,306,1,,0
27830,-112.03877,33.47497,306,1,,0
27831,-112.03877,33.47491,306,1,,0
27832,-112.03877,33.47484,306,1,,0
27833,-112.03877,33.47478,306,1,,0
27836,-112.03877,33.47464,306,1,,0
27837,-112.03877,33.47458,306,1,,0
27838,-112.03877,33.47452,306,1,,0
27839,-112.03877,33.47445,306,1,,0
27840,-112.03877,33.47439,306,1,,0
27843,-112.03876,33.47424,306,1,,0
27844,-112.03875,33.47418,306,1,,0
27845,-112.03874,33.47412,306,1,,0
27846,-112.03874,33.47406,306,1,,0
27847,-112.03873,33.47399,306,1,,0
27848,-112.03872,33.47393,306,1,,0
27850,-112.03877,33.47555,306,1,,0
27851,-112.03877,33.47516,306,1,,0
27852,-112.03877,33.47471,306,1,,0
27853,-112.03877,33.47431,306,1,,0
27854,-112.03018,33.46198,307,1,motorway,1
27861,-112.03025,33.46208,307,1,,0
27862,-112.0302,33.46202,307,1,,0
27863,-112.03022,33.46204,307,1,,0
27864,-112.03024,33.46207,307,1,,0
27865,-112.0303,33.46221,308,1,motorway,1
27866,-112.03029,33.4622,308,1,,0
27867,-112.06508,33.4608,309,1,motorway,1
27870,-112.06504,33.46092,309,1,,0
27873,-112.06503,33.46103,309,1,,0
27876,-112.06502,33.46114,309,1,,0
27879,-112.06498,33.46123,309,1,,0
27882,-112.06491,33.46132,309,1,,0
27885,-112.06479,33.46139,309,1,,0
27888,-112.06468,33.46144,309,1,,0
27893,-112.06447,33.46147,309,1,,0
27896,-112.06433,33.46148,309,1,,0
27899,-112.06421,33.46148,309,1,,0
27900,-112.06413,33.46149,309,1,,0
27901,-112.06406,33.46149,309,1,,0
27904,-112.06393,33.46151,309,1,,0
27906,-112.06505,33.46086,309,1,,0
27907,-112.06503,33.46097,309,1,,0
27908,-112.06503,33.46108,309,1,,0
27909,-112.06501,33.46117,309,1,,0
27910,-112.06496,33.46127,309,1,,0
27911,-112.06485,33.46136,309,1,,0
27912,-112.06475,33.46142,309,1,,0
27913,-112.06464,33.46146,309,1,,0
27914,-112.06455,33.46147,309,1,,0
27915,-112.0644,33.46148,309,1,,0
27916,-112.06428,33.46148,309,1,,0
27917,-112.06401,33.46149,309,1,,0
27918,-112.06526,33.46387,310,1,motorway,1
27919,-112.06528,33.46381,310,1,,0
27922,-112.06531,33.46369,310,1,,0
27923,-112.06531,33.46363,310,1,,0
27926,-112.06531,33.46353,310,1,,0
27927,-112.06532,33.46347,310,1,,0
27946,-112.0658,33.46308,310,1,,0
27949,-112.06592,33.46307,310,1,,0
27952,-112.06606,33.46306,310,1,,0
27953,-112.06613,33.46306,310,1,,0
27956,-112.06632,33.46305,310,1,,0
27957,-112.06639,33.46304,310,1,,0
27960,-112.06653,33.46303,310,1,,0
27962,-112.06531,33.46375,310,1,,0
27963,-112.06531,33.46359,310,1,,0
27964,-112.06532,33.46341,310,1,,0
27965,-112.06534,33.46334,310,1,,0
27966,-112.06536,33.4633,310,1,,0
27967,-112.06539,33.46327,310,1,,0
27968,-112.06543,33.46323,310,1,,0
27969,-112.06548,33.46319,310,1,,0
27970,-112.06556,33.46314,310,1,,0
27971,-112.06564,33.46311,310,1,,0
27972,-112.06572,33.46308,310,1,,0
27973,-112.06584,33.46307,310,1,,0
27974,-112.06598,33.46307,310,1,,0
27975,-112.06624,33.46305,310,1,,0
27976,-112.06646,33.46304,310,1,,0
27978,-112.03845,33.46453,311,1,,0
27979,-112.03847,33.46447,311,1,,0
27980,-112.03849,33.46441,311,1,,0
27983,-112.03853,33.46428,311,1,,0
27984,-112.03856,33.46422,311,1,,0
27985,-112.03858,33.46416,311,1,,0
27986,-112.03861,33.4641,311,1,,0
27987,-112.03863,33.46404,311,1,,0
27988,-112.03866,33.46398,311,1,,0
27989,-112.03868,33.46392,311,1,,0
27990,-112.03871,33.46385,311,1,,0
27991,-112.03851,33.46434,311,1,,0
27993,-112.03843,33.46453,312,1,,0
27994,-112.03844,33.46446,312,1,,0
27995,-112.03845,33.4644,312,1,,0
27996,-112.03847,33.46434,312,1,,0
27997,-112.03848,33.46428,312,1,,0
28000,-112.03851,33.46416,312,1,,0
28001,-112.03854,33.4641,312,1,,0
28002,-112.03856,33.46404,312,1,,0
28003,-112.03858,33.46398,312,1,,0
28004,-112.0386,33.46392,312,1,,0
28005,-112.03864,33.46383,312,1,,0
28006,-112.03849,33.46422,312,1,,0
28008,-112.0366,33.44387,313,1,,0
28009,-112.0366,33.44393,313,1,,0
28010,-112.0366,33.444,313,1,,0
28011,-112.03659,33.44406,313,1,,0
28012,-112.03659,33.44412,313,1,,0
28013,-112.03659,33.44419,313,1,,0
28014,-112.03658,33.44425,313,1,,0
28015,-112.03658,33.44431,313,1,,0
28016,-112.03658,33.44438,313,1,,0
28017,-112.03657,33.44444,313,1,,0
28018,-112.03657,33.4445,313,1,,0
28019,-112.03657,33.44456,313,1,,0
28020,-112.03656,33.44463,313,1,,0
28021,-112.03656,33.44466,313,1,,0
28023,-112.03656,33.44473,314,1,,0
28024,-112.03656,33.44479,314,1,,0
28025,-112.03655,33.44486,314,1,,0
28026,-112.03655,33.44492,314,1,,0
28027,-112.03655,33.44498,314,1,,0
28028,-112.03655,33.44504,314,1,,0
28029,-112.03654,33.44511,314,1,,0
28030,-112.03654,33.44517,314,1,,0
28031,-112.03654,33.44523,314,1,,0
28032,-112.03654,33.4453,314,1,,0
28033,-112.03653,33.44536,314,1,,0
28034,-112.03653,33.44542,314,1,,0
28035,-112.03653,33.44549,314,1,,0
28036,-112.03653,33.44555,314,1,,0
28037,-112.03652,33.44561,314,1,,0
28038,-112.03652,33.44568,314,1,,0
28039,-112.03652,33.44574,314,1,,0
28042,-112.03652,33.44585,314,1,,0
28043,-112.03652,33.44591,314,1,,0
28044,-112.03652,33.44597,314,1,,0
28045,-112.03652,33.44603,314,1,,0
28046,-112.03652,33.4461,314,1,,0
28047,-112.03652,33.44616,314,1,,0
28048,-112.03652,33.44625,314,1,,0
28049,-112.03652,33.44578,314,1,,0
28051,-112.02628,33.43778,315,1,,0
28052,-112.02635,33.43778,315,1,,0
28053,-112.02643,33.43778,315,1,,0
28054,-112.0265,33.43779,315,1,,0
28055,-112.02658,33.43779,315,1,,0
28058,-112.02671,33.43779,315,1,,0
28059,-112.02679,33.43779,315,1,,0
28060,-112.02687,33.43779,315,1,,0
28061,-112.02694,33.43779,315,1,,0
28062,-112.02702,33.43779,315,1,,0
28063,-112.02709,33.43779,315,1,,0
28064,-112.02717,33.43779,315,1,,0
28065,-112.02724,33.43779,315,1,,0
28066,-112.02732,33.43779,315,1,,0
28067,-112.02739,33.43779,315,1,,0
28068,-112.02747,33.43779,315,1,,0
28069,-112.02754,33.43779,315,1,,0
28070,-112.02762,33.43779,315,1,,0
28071,-112.02769,33.43779,315,1,,0
28072,-112.02777,33.43779,315,1,,0
28075,-112.02792,33.43779,315,1,,0
28076,-112.02799,33.43779,315,1,,0
28077,-112.02807,33.43779,315,1,,0
28078,-112.02815,33.43779,315,1,,0
28079,-112.02822,33.43779,315,1,,0
28080,-112.0283,33.43779,315,1,,0
28081,-112.02837,33.43779,315,1,,0
28082,-112.02845,33.43779,315,1,,0
28085,-112.02861,33.43779,315,1,,0
28088,-112.02874,33.4378,315,1,,0
28091,-112.02887,33.43781,315,1,,0
28092,-112.02895,33.43781,315,1,,0
28093,-112.02902,33.43782,315,1,,0
28094,-112.0291,33.43782,315,1,,0
28095,-112.02917,33.43783,315,1,,0
28096,-112.02925,33.43784,315,1,,0
28097,-112.02932,33.43784,315,1,,0
28098,-112.0294,33.43785,315,1,,0
28099,-112.02947,33.43785,315,1,,0
28100,-112.02955,33.43786,315,1,,0
28101,-112.02962,33.43787,315,1,,0
28102,-112.0297,33.43787,315,1,,0
28123,-112.03021,33.43823,315,1,,0
28124,-112.03023,33.43829,315,1,,0
28125,-112.03024,33.43836,315,1,,0
28126,-112.03026,33.43842,315,1,,0
28127,-112.03027,33.43848,315,1,,0
28128,-112.03029,33.43854,315,1,,0
28131,-112.03032,33.43865,315,1,,0
28132,-112.03033,33.43871,315,1,,0
28135,-112.03037,33.43885,315,1,,0
28138,-112.03041,33.43895,315,1,,0
28141,-112.03045,33.43905,315,1,,0
28144,-112.0305,33.43914,315,1,,0
28145,-112.03053,33.4392,315,1,,0
28146,-112.03056,33.43926,315,1,,0
28147,-112.03059,33.43932,315,1,,0
28170,-112.03129,33.43963,315,1,,0
28171,-112.03136,33.43963,315,1,,0
28172,-112.03144,33.43963,315,1,,0
28173,-112.03151,33.43963,315,1,,0
28174,-112.03159,33.43963,315,1,,0
28175,-112.03166,33.43963,315,1,,0
28176,-112.03174,33.43963,315,1,,0
28177,-112.03181,33.43963,315,1,,0
28178,-112.03189,33.43963,315,1,,0
28179,-112.03196,33.43963,315,1,,0
28180,-112.03204,33.43963,315,1,,0
28181,-112.03212,33.43963,315,1,,0
28182,-112.03219,33.43963,315,1,,0
28183,-112.03227,33.43963,315,1,,0
28184,-112.03234,33.43963,315,1,,0
28185,-112.03242,33.43963,315,1,,0
28186,-112.03249,33.43963,315,1,,0
28187,-112.03257,33.43963,315,1,,0
28188,-112.03264,33.43963,315,1,,0
28189,-112.03272,33.43963,315,1,,0
28190,-112.03279,33.43963,315,1,,0
28191,-112.03287,33.43963,315,1,,0
28206,-112.03341,33.4398,315,1,,0
28207,-112.03347,33.43984,315,1,,0
28214,-112.03363,33.43997,315,1,,0
28215,-112.02664,33.43779,315,1,,0
28216,-112.02784,33.43779,315,1,,0
28217,-112.02854,33.43779,315,1,,0
28218,-112.02866,33.43779,315,1,,0
28219,-112.0288,33.4378,315,1,,0
28220,-112.02976,33.43788,315,1,,0
28221,-112.02983,33.43789,315,1,,0
28222,-112.02989,33.4379,315,1,,0
28223,-112.02997,33.43793,315,1,,0
28224,-112.03004,33.43796,315,1,,0
28225,-112.03009,33.438,315,1,,0
28226,-112.03013,33.43804,315,1,,0
28227,-112.03016,33.43808,315,1,,0
28228,-112.03018,33.43812,315,1,,0
28229,-112.0302,33.43817,315,1,,0
28230,-112.0303,33.43859,315,1,,0
28231,-112.03035,33.43879,315,1,,0
28232,-112.03038,33.43889,315,1,,0
28233,-112.03042,33.43899,315,1,,0
28234,-112.03047,33.43908,315,1,,0
28235,-112.0306,33.43934,315,1,,0
28236,-112.03065,33.4394,315,1,,0
28237,-112.03069,33.43944,315,1,,0
28238,-112.03074,33.43948,315,1,,0
28239,-112.0308,33.43952,315,1,,0
28240,-112.03086,33.43956,315,1,,0
28241,-112.03092,33.43958,315,1,,0
28242,-112.03099,33.43961,315,1,,0
28243,-112.03107,33.43962,315,1,,0
28244,-112.03115,33.43963,315,1,,0
28245,-112.03121,33.43963,315,1,,0
28246,-112.03296,33.43963,315,1,,0
28247,-112.03302,33.43964,315,1,,0
28248,-112.03308,33.43965,315,1,,0
28249,-112.03315,33.43966,315,1,,0
28250,-112.03322,33.43969,315,1,,0
28251,-112.03328,33.43972,315,1,,0
28252,-112.03335,33.43976,315,1,,0
28253,-112.03351,33.43987,315,1,,0
28254,-112.03357,33.43991,315,1,,0
28255,-112.03361,33.43996,315,1,,0
28259,-112.07414,33.42858,316,1,,0
28260,-112.07414,33.42861,316,2,,0
28261,-112.07414,33.42864,316,3,,0
28262,-112.07422,33.42858,316,1,,0
28263,-112.07421,33.42862,316,2,,0
28264,-112.07421,33.42865,316,3,,0
28265,-112.07429,33.42859,316,1,,0
28266,-112.07429,33.42862,316,2,,0
28267,-112.07429,33.42865,316,3,,0
28268,-112.07437,33.4286,316,1,,0
28269,-112.07436,33.42863,316,2,,0
28270,-112.07436,33.42866,316,3,,0
28271,-112.07444,33.4286,316,1,,0
28272,-112.07444,33.42864,316,2,,0
28273,-112.07444,33.42867,316,3,,0
28274,-112.07452,33.42861,316,1,,0
28275,-112.07451,33.42864,316,2,,0
28276,-112.07451,33.42867,316,3,,0
28277,-112.07459,33.42862,316,1,,0
28278,-112.07459,33.42865,316,2,,0
28279,-112.07458,33.42868,316,3,,0
28280,-112.07467,33.42862,316,1,,0
28281,-112.07466,33.42866,316,2,,0
28282,-112.07466,33.42869,316,3,,0
28283,-112.07474,33.42863,316,1,,0
28284,-112.07474,33.42866,316,2,,0
28285,-112.07473,33.42869,316,3,,0
28286,-112.07482,33.42864,316,1,,0
28287,-112.07481,33.42867,316,2,,0
28288,-112.07481,33.4287,316,3,,0
28289,-112.07489,33.42864,316,1,,0
28290,-112.07489,33.42868,316,2,,0
28291,-112.07488,33.42871,316,3,,0
28292,-112.07497,33.42865,316,1,,0
28293,-112.07496,33.42868,316,2,,0
