node_id,name,x_coord,y_coord,node_type,ctrl_type,zone_id,production,attraction,geometry
815,,-111.952520,33.260830,,,0,0.100000,0.100000,"POINT (-111.952520 33.260830)"
816,,-111.952550,33.260810,,,0,0.100000,0.100000,"POINT (-111.952550 33.260810)"
817,,-111.952470,33.260770,,,0,0.100000,0.100000,"POINT (-111.952470 33.260770)"
818,,-111.952500,33.260760,,,0,0.100000,0.100000,"POINT (-111.952500 33.260760)"
819,,-111.952430,33.260720,,,0,0.100000,0.100000,"POINT (-111.952430 33.260720)"
820,,-111.952460,33.260700,,,0,0.100000,0.100000,"POINT (-111.952460 33.260700)"
825,,-111.952350,33.260610,,,0,0.100000,0.100000,"POINT (-111.952350 33.260610)"
826,,-111.952380,33.260600,,,0,0.100000,0.100000,"POINT (-111.952380 33.260600)"
827,,-111.952300,33.260560,,,0,0.100000,0.100000,"POINT (-111.952300 33.260560)"
828,,-111.952340,33.260540,,,0,0.100000,0.100000,"POINT (-111.952340 33.260540)"
829,,-111.952260,33.260510,,,0,0.100000,0.100000,"POINT (-111.952260 33.260510)"
830,,-111.952290,33.260490,,,0,0.100000,0.100000,"POINT (-111.952290 33.260490)"
831,,-111.952220,33.260450,,,0,0.100000,0.100000,"POINT (-111.952220 33.260450)"
832,,-111.952250,33.260440,,,0,0.100000,0.100000,"POINT (-111.952250 33.260440)"
833,,-111.952180,33.260400,,,0,0.100000,0.100000,"POINT (-111.952180 33.260400)"
834,,-111.952210,33.260380,,,0,0.100000,0.100000,"POINT (-111.952210 33.260380)"
835,,-111.952140,33.260350,,,0,0.100000,0.100000,"POINT (-111.952140 33.260350)"
836,,-111.952170,33.260330,,,0,0.100000,0.100000,"POINT (-111.952170 33.260330)"
837,,-111.952100,33.260300,,,0,0.100000,0.100000,"POINT (-111.952100 33.260300)"
838,,-111.952130,33.260280,,,0,0.100000,0.100000,"POINT (-111.952130 33.260280)"
839,,-111.952060,33.260240,,,0,0.100000,0.100000,"POINT (-111.952060 33.260240)"
840,,-111.952090,33.260230,,,0,0.100000,0.100000,"POINT (-111.952090 33.260230)"
841,,-111.952020,33.260190,,,0,0.100000,0.100000,"POINT (-111.952020 33.260190)"
842,,-111.952050,33.260170,,,0,0.100000,0.100000,"POINT (-111.952050 33.260170)"
843,,-111.951970,33.260140,,,0,0.100000,0.100000,"POINT (-111.951970 33.260140)"
844,,-111.952010,33.260120,,,0,0.100000,0.100000,"POINT (-111.952010 33.260120)"
845,,-111.951930,33.260090,,,0,0.100000,0.100000,"POINT (-111.951930 33.260090)"
846,,-111.951960,33.260070,,,0,0.100000,0.100000,"POINT (-111.951960 33.260070)"
847,,-111.951890,33.260030,,,0,0.100000,0.100000,"POINT (-111.951890 33.260030)"
848,,-111.951920,33.260020,,,0,0.100000,0.100000,"POINT (-111.951920 33.260020)"
849,,-111.951850,33.259980,,,0,0.100000,0.100000,"POINT (-111.951850 33.259980)"
850,,-111.951880,33.259960,,,0,0.100000,0.100000,"POINT (-111.951880 33.259960)"
851,,-111.951810,33.259930,,,0,0.100000,0.100000,"POINT (-111.951810 33.259930)"
852,,-111.951840,33.259910,,,0,0.100000,0.100000,"POINT (-111.951840 33.259910)"
853,,-111.951770,33.259870,,,0,0.100000,0.100000,"POINT (-111.951770 33.259870)"
854,,-111.951800,33.259860,,,0,0.100000,0.100000,"POINT (-111.951800 33.259860)"
855,,-111.951730,33.259820,,,0,0.100000,0.100000,"POINT (-111.951730 33.259820)"
856,,-111.951760,33.259800,,,0,0.100000,0.100000,"POINT (-111.951760 33.259800)"
857,,-111.951690,33.259770,,,0,0.100000,0.100000,"POINT (-111.951690 33.259770)"
858,,-111.951720,33.259750,,,0,0.100000,0.100000,"POINT (-111.951720 33.259750)"
859,,-111.951640,33.259720,,,0,0.100000,0.100000,"POINT (-111.951640 33.259720)"
860,,-111.951680,33.259700,,,0,0.100000,0.100000,"POINT (-111.951680 33.259700)"
865,,-111.951560,33.259610,,,0,0.100000,0.100000,"POINT (-111.951560 33.259610)"
866,,-111.951590,33.259590,,,0,0.100000,0.100000,"POINT (-111.951590 33.259590)"
867,,-111.951520,33.259560,,,0,0.100000,0.100000,"POINT (-111.951520 33.259560)"
868,,-111.951550,33.259540,,,0,0.100000,0.100000,"POINT (-111.951550 33.259540)"
869,,-111.951480,33.259500,,,0,0.100000,0.100000,"POINT (-111.951480 33.259500)"
870,,-111.951510,33.259480,,,0,0.100000,0.100000,"POINT (-111.951510 33.259480)"
871,,-111.951440,33.259450,,,0,0.100000,0.100000,"POINT (-111.951440 33.259450)"
872,,-111.951470,33.259430,,,0,0.100000,0.100000,"POINT (-111.951470 33.259430)"
877,,-111.951360,33.259340,,,0,0.100000,0.100000,"POINT (-111.951360 33.259340)"
878,,-111.951390,33.259320,,,0,0.100000,0.100000,"POINT (-111.951390 33.259320)"
879,,-111.951320,33.259290,,,0,0.100000,0.100000,"POINT (-111.951320 33.259290)"
880,,-111.951350,33.259270,,,0,0.100000,0.100000,"POINT (-111.951350 33.259270)"
881,,-111.951280,33.259240,,,0,0.100000,0.100000,"POINT (-111.951280 33.259240)"
882,,-111.951310,33.259220,,,0,0.100000,0.100000,"POINT (-111.951310 33.259220)"
883,,-111.951240,33.259180,,,0,0.100000,0.100000,"POINT (-111.951240 33.259180)"
884,,-111.951270,33.259170,,,0,0.100000,0.100000,"POINT (-111.951270 33.259170)"
885,,-111.951200,33.259130,,,0,0.100000,0.100000,"POINT (-111.951200 33.259130)"
886,,-111.951230,33.259110,,,0,0.100000,0.100000,"POINT (-111.951230 33.259110)"
887,,-111.951160,33.259080,,,0,0.100000,0.100000,"POINT (-111.951160 33.259080)"
888,,-111.951190,33.259060,,,0,0.100000,0.100000,"POINT (-111.951190 33.259060)"
889,,-111.951120,33.259020,,,0,0.100000,0.100000,"POINT (-111.951120 33.259020)"
890,,-111.951150,33.259010,,,0,0.100000,0.100000,"POINT (-111.951150 33.259010)"
891,,-111.951080,33.258970,,,0,0.100000,0.100000,"POINT (-111.951080 33.258970)"
892,,-111.951110,33.258950,,,0,0.100000,0.100000,"POINT (-111.951110 33.258950)"
893,,-111.951030,33.258920,,,0,0.100000,0.100000,"POINT (-111.951030 33.258920)"
894,,-111.951070,33.258900,,,0,0.100000,0.100000,"POINT (-111.951070 33.258900)"
895,,-111.950990,33.258860,,,0,0.100000,0.100000,"POINT (-111.950990 33.258860)"
896,,-111.951030,33.258850,,,0,0.100000,0.100000,"POINT (-111.951030 33.258850)"
897,,-111.950950,33.258810,,,0,0.100000,0.100000,"POINT (-111.950950 33.258810)"
898,,-111.950980,33.258790,,,0,0.100000,0.100000,"POINT (-111.950980 33.258790)"
899,,-111.950910,33.258760,,,0,0.100000,0.100000,"POINT (-111.950910 33.258760)"
900,,-111.950940,33.258740,,,0,0.100000,0.100000,"POINT (-111.950940 33.258740)"
901,,-111.950870,33.258710,,,0,0.100000,0.100000,"POINT (-111.950870 33.258710)"
902,,-111.950900,33.258690,,,0,0.100000,0.100000,"POINT (-111.950900 33.258690)"
907,,-111.950770,33.258580,,,0,0.100000,0.100000,"POINT (-111.950770 33.258580)"
908,,-111.950810,33.258560,,,0,0.100000,0.100000,"POINT (-111.950810 33.258560)"
909,,-111.950730,33.258530,,,0,0.100000,0.100000,"POINT (-111.950730 33.258530)"
910,,-111.950760,33.258510,,,0,0.100000,0.100000,"POINT (-111.950760 33.258510)"
915,,-111.950650,33.258420,,,0,0.100000,0.100000,"POINT (-111.950650 33.258420)"
916,,-111.950680,33.258410,,,0,0.100000,0.100000,"POINT (-111.950680 33.258410)"
917,,-111.950610,33.258370,,,0,0.100000,0.100000,"POINT (-111.950610 33.258370)"
918,,-111.950640,33.258350,,,0,0.100000,0.100000,"POINT (-111.950640 33.258350)"
919,,-111.950570,33.258320,,,0,0.100000,0.100000,"POINT (-111.950570 33.258320)"
920,,-111.950600,33.258300,,,0,0.100000,0.100000,"POINT (-111.950600 33.258300)"
921,,-111.950530,33.258270,,,0,0.100000,0.100000,"POINT (-111.950530 33.258270)"
922,,-111.950560,33.258250,,,0,0.100000,0.100000,"POINT (-111.950560 33.258250)"
923,,-111.950490,33.258210,,,0,0.100000,0.100000,"POINT (-111.950490 33.258210)"
924,,-111.950520,33.258200,,,0,0.100000,0.100000,"POINT (-111.950520 33.258200)"
925,,-111.950450,33.258160,,,0,0.100000,0.100000,"POINT (-111.950450 33.258160)"
926,,-111.950480,33.258140,,,0,0.100000,0.100000,"POINT (-111.950480 33.258140)"
927,,-111.950410,33.258110,,,0,0.100000,0.100000,"POINT (-111.950410 33.258110)"
928,,-111.950440,33.258090,,,0,0.100000,0.100000,"POINT (-111.950440 33.258090)"
933,,-111.950310,33.257980,,,0,0.100000,0.100000,"POINT (-111.950310 33.257980)"
934,,-111.950340,33.257960,,,0,0.100000,0.100000,"POINT (-111.950340 33.257960)"
935,,-111.950270,33.257930,,,0,0.100000,0.100000,"POINT (-111.950270 33.257930)"
936,,-111.950300,33.257910,,,0,0.100000,0.100000,"POINT (-111.950300 33.257910)"
937,,-111.950230,33.257870,,,0,0.100000,0.100000,"POINT (-111.950230 33.257870)"
938,,-111.950260,33.257860,,,0,0.100000,0.100000,"POINT (-111.950260 33.257860)"
939,,-111.950190,33.257820,,,0,0.100000,0.100000,"POINT (-111.950190 33.257820)"
940,,-111.950220,33.257800,,,0,0.100000,0.100000,"POINT (-111.950220 33.257800)"
941,,-111.950150,33.257770,,,0,0.100000,0.100000,"POINT (-111.950150 33.257770)"
942,,-111.950180,33.257750,,,0,0.100000,0.100000,"POINT (-111.950180 33.257750)"
943,,-111.950110,33.257720,,,0,0.100000,0.100000,"POINT (-111.950110 33.257720)"
944,,-111.950140,33.257700,,,0,0.100000,0.100000,"POINT (-111.950140 33.257700)"
945,,-111.950070,33.257660,,,0,0.100000,0.100000,"POINT (-111.950070 33.257660)"
946,,-111.950100,33.257650,,,0,0.100000,0.100000,"POINT (-111.950100 33.257650)"
947,,-111.950020,33.257610,,,0,0.100000,0.100000,"POINT (-111.950020 33.257610)"
948,,-111.950060,33.257590,,,0,0.100000,0.100000,"POINT (-111.950060 33.257590)"
949,,-111.949980,33.257560,,,0,0.100000,0.100000,"POINT (-111.949980 33.257560)"
950,,-111.950010,33.257540,,,0,0.100000,0.100000,"POINT (-111.950010 33.257540)"
951,,-111.949940,33.257510,,,0,0.100000,0.100000,"POINT (-111.949940 33.257510)"
952,,-111.949970,33.257490,,,0,0.100000,0.100000,"POINT (-111.949970 33.257490)"
953,,-111.949900,33.257450,,,0,0.100000,0.100000,"POINT (-111.949900 33.257450)"
954,,-111.949930,33.257440,,,0,0.100000,0.100000,"POINT (-111.949930 33.257440)"
955,,-111.949860,33.257400,,,0,0.100000,0.100000,"POINT (-111.949860 33.257400)"
956,,-111.949890,33.257380,,,0,0.100000,0.100000,"POINT (-111.949890 33.257380)"
961,,-111.949780,33.257300,,,0,0.100000,0.100000,"POINT (-111.949780 33.257300)"
962,,-111.949810,33.257280,,,0,0.100000,0.100000,"POINT (-111.949810 33.257280)"
963,,-111.949740,33.257250,,,0,0.100000,0.100000,"POINT (-111.949740 33.257250)"
964,,-111.949770,33.257230,,,0,0.100000,0.100000,"POINT (-111.949770 33.257230)"
965,,-111.949700,33.257190,,,0,0.100000,0.100000,"POINT (-111.949700 33.257190)"
966,,-111.949730,33.257180,,,0,0.100000,0.100000,"POINT (-111.949730 33.257180)"
967,,-111.949660,33.257140,,,0,0.100000,0.100000,"POINT (-111.949660 33.257140)"
968,,-111.949690,33.257120,,,0,0.100000,0.100000,"POINT (-111.949690 33.257120)"
969,,-111.949620,33.257090,,,0,0.100000,0.100000,"POINT (-111.949620 33.257090)"
970,,-111.949650,33.257070,,,0,0.100000,0.100000,"POINT (-111.949650 33.257070)"
971,,-111.949580,33.257030,,,0,0.100000,0.100000,"POINT (-111.949580 33.257030)"
972,,-111.949610,33.257020,,,0,0.100000,0.100000,"POINT (-111.949610 33.257020)"
973,,-111.949540,33.256980,,,0,0.100000,0.100000,"POINT (-111.949540 33.256980)"
974,,-111.949570,33.256960,,,0,0.100000,0.100000,"POINT (-111.949570 33.256960)"
975,,-111.949500,33.256930,,,0,0.100000,0.100000,"POINT (-111.949500 33.256930)"
976,,-111.949530,33.256910,,,0,0.100000,0.100000,"POINT (-111.949530 33.256910)"
977,,-111.949460,33.256870,,,0,0.100000,0.100000,"POINT (-111.949460 33.256870)"
978,,-111.949490,33.256860,,,0,0.100000,0.100000,"POINT (-111.949490 33.256860)"
979,,-111.949420,33.256820,,,0,0.100000,0.100000,"POINT (-111.949420 33.256820)"
980,,-111.949450,33.256800,,,0,0.100000,0.100000,"POINT (-111.949450 33.256800)"
981,,-111.949380,33.256770,,,0,0.100000,0.100000,"POINT (-111.949380 33.256770)"
982,,-111.949410,33.256750,,,0,0.100000,0.100000,"POINT (-111.949410 33.256750)"
983,,-111.949340,33.256710,,,0,0.100000,0.100000,"POINT (-111.949340 33.256710)"
984,,-111.949370,33.256700,,,0,0.100000,0.100000,"POINT (-111.949370 33.256700)"
985,,-111.949300,33.256660,,,0,0.100000,0.100000,"POINT (-111.949300 33.256660)"
986,,-111.949330,33.256640,,,0,0.100000,0.100000,"POINT (-111.949330 33.256640)"
987,,-111.949250,33.256610,,,0,0.100000,0.100000,"POINT (-111.949250 33.256610)"
988,,-111.949290,33.256590,,,0,0.100000,0.100000,"POINT (-111.949290 33.256590)"
989,,-111.949210,33.256550,,,0,0.100000,0.100000,"POINT (-111.949210 33.256550)"
990,,-111.949250,33.256540,,,0,0.100000,0.100000,"POINT (-111.949250 33.256540)"
991,,-111.949170,33.256500,,,0,0.100000,0.100000,"POINT (-111.949170 33.256500)"
992,,-111.949200,33.256480,,,0,0.100000,0.100000,"POINT (-111.949200 33.256480)"
993,,-111.949130,33.256450,,,0,0.100000,0.100000,"POINT (-111.949130 33.256450)"
994,,-111.949160,33.256430,,,0,0.100000,0.100000,"POINT (-111.949160 33.256430)"
995,,-111.949090,33.256400,,,0,0.100000,0.100000,"POINT (-111.949090 33.256400)"
996,,-111.949120,33.256380,,,0,0.100000,0.100000,"POINT (-111.949120 33.256380)"
997,,-111.949050,33.256340,,,0,0.100000,0.100000,"POINT (-111.949050 33.256340)"
998,,-111.949080,33.256330,,,0,0.100000,0.100000,"POINT (-111.949080 33.256330)"
999,,-111.949010,33.256290,,,0,0.100000,0.100000,"POINT (-111.949010 33.256290)"
1000,,-111.949040,33.256270,,,0,0.100000,0.100000,"POINT (-111.949040 33.256270)"
1001,,-111.948970,33.256240,,,0,0.100000,0.100000,"POINT (-111.948970 33.256240)"
1002,,-111.949000,33.256220,,,0,0.100000,0.100000,"POINT (-111.949000 33.256220)"
1003,,-111.948930,33.256180,,,0,0.100000,0.100000,"POINT (-111.948930 33.256180)"
1004,,-111.948960,33.256170,,,0,0.100000,0.100000,"POINT (-111.948960 33.256170)"
1005,,-111.948890,33.256130,,,0,0.100000,0.100000,"POINT (-111.948890 33.256130)"
1006,,-111.948920,33.256110,,,0,0.100000,0.100000,"POINT (-111.948920 33.256110)"
1011,,-111.948820,33.256040,,,0,0.100000,0.100000,"POINT (-111.948820 33.256040)"
1012,,-111.948850,33.256020,,,0,0.100000,0.100000,"POINT (-111.948850 33.256020)"
1013,,-111.948780,33.255980,,,0,0.100000,0.100000,"POINT (-111.948780 33.255980)"
1014,,-111.948810,33.255970,,,0,0.100000,0.100000,"POINT (-111.948810 33.255970)"
1015,,-111.948730,33.255930,,,0,0.100000,0.100000,"POINT (-111.948730 33.255930)"
1016,,-111.948770,33.255910,,,0,0.100000,0.100000,"POINT (-111.948770 33.255910)"
1017,,-111.948690,33.255880,,,0,0.100000,0.100000,"POINT (-111.948690 33.255880)"
1018,,-111.948730,33.255860,,,0,0.100000,0.100000,"POINT (-111.948730 33.255860)"
1019,,-111.948650,33.255820,,,0,0.100000,0.100000,"POINT (-111.948650 33.255820)"
1020,,-111.948680,33.255810,,,0,0.100000,0.100000,"POINT (-111.948680 33.255810)"
1021,,-111.948610,33.255770,,,0,0.100000,0.100000,"POINT (-111.948610 33.255770)"
1022,,-111.948640,33.255750,,,0,0.100000,0.100000,"POINT (-111.948640 33.255750)"
1023,,-111.948570,33.255720,,,0,0.100000,0.100000,"POINT (-111.948570 33.255720)"
1024,,-111.948600,33.255700,,,0,0.100000,0.100000,"POINT (-111.948600 33.255700)"
1025,,-111.948530,33.255670,,,0,0.100000,0.100000,"POINT (-111.948530 33.255670)"
1026,,-111.948560,33.255650,,,0,0.100000,0.100000,"POINT (-111.948560 33.255650)"
1027,,-111.948490,33.255610,,,0,0.100000,0.100000,"POINT (-111.948490 33.255610)"
1028,,-111.948520,33.255600,,,0,0.100000,0.100000,"POINT (-111.948520 33.255600)"
1029,,-111.948450,33.255560,,,0,0.100000,0.100000,"POINT (-111.948450 33.255560)"
1030,,-111.948480,33.255540,,,0,0.100000,0.100000,"POINT (-111.948480 33.255540)"
1031,,-111.948410,33.255510,,,0,0.100000,0.100000,"POINT (-111.948410 33.255510)"
1032,,-111.948440,33.255490,,,0,0.100000,0.100000,"POINT (-111.948440 33.255490)"
1033,,-111.948370,33.255450,,,0,0.100000,0.100000,"POINT (-111.948370 33.255450)"
1034,,-111.948400,33.255440,,,0,0.100000,0.100000,"POINT (-111.948400 33.255440)"
1035,,-111.948320,33.255400,,,0,0.100000,0.100000,"POINT (-111.948320 33.255400)"
1036,,-111.948360,33.255380,,,0,0.100000,0.100000,"POINT (-111.948360 33.255380)"
1037,,-111.948280,33.255350,,,0,0.100000,0.100000,"POINT (-111.948280 33.255350)"
1038,,-111.948320,33.255330,,,0,0.100000,0.100000,"POINT (-111.948320 33.255330)"
1039,,-111.948240,33.255290,,,0,0.100000,0.100000,"POINT (-111.948240 33.255290)"
1040,,-111.948270,33.255280,,,0,0.100000,0.100000,"POINT (-111.948270 33.255280)"
1041,,-111.948200,33.255240,,,0,0.100000,0.100000,"POINT (-111.948200 33.255240)"
1042,,-111.948230,33.255220,,,0,0.100000,0.100000,"POINT (-111.948230 33.255220)"
1043,,-111.948160,33.255190,,,0,0.100000,0.100000,"POINT (-111.948160 33.255190)"
1044,,-111.948190,33.255170,,,0,0.100000,0.100000,"POINT (-111.948190 33.255170)"
1045,,-111.948120,33.255140,,,0,0.100000,0.100000,"POINT (-111.948120 33.255140)"
1046,,-111.948150,33.255120,,,0,0.100000,0.100000,"POINT (-111.948150 33.255120)"
1047,,-111.948080,33.255080,,,0,0.100000,0.100000,"POINT (-111.948080 33.255080)"
1048,,-111.948110,33.255070,,,0,0.100000,0.100000,"POINT (-111.948110 33.255070)"
1049,,-111.948040,33.255030,,,0,0.100000,0.100000,"POINT (-111.948040 33.255030)"
1050,,-111.948070,33.255010,,,0,0.100000,0.100000,"POINT (-111.948070 33.255010)"
1051,,-111.948000,33.254980,,,0,0.100000,0.100000,"POINT (-111.948000 33.254980)"
1052,,-111.948030,33.254960,,,0,0.100000,0.100000,"POINT (-111.948030 33.254960)"
1053,,-111.947960,33.254920,,,0,0.100000,0.100000,"POINT (-111.947960 33.254920)"
1054,,-111.947990,33.254910,,,0,0.100000,0.100000,"POINT (-111.947990 33.254910)"
1055,,-111.947910,33.254870,,,0,0.100000,0.100000,"POINT (-111.947910 33.254870)"
1056,,-111.947950,33.254850,,,0,0.100000,0.100000,"POINT (-111.947950 33.254850)"
1057,,-111.947870,33.254820,,,0,0.100000,0.100000,"POINT (-111.947870 33.254820)"
1058,,-111.947900,33.254800,,,0,0.100000,0.100000,"POINT (-111.947900 33.254800)"
1059,,-111.947830,33.254770,,,0,0.100000,0.100000,"POINT (-111.947830 33.254770)"
1060,,-111.947860,33.254750,,,0,0.100000,0.100000,"POINT (-111.947860 33.254750)"
1061,,-111.947790,33.254710,,,0,0.100000,0.100000,"POINT (-111.947790 33.254710)"
1062,,-111.947820,33.254700,,,0,0.100000,0.100000,"POINT (-111.947820 33.254700)"
1063,,-111.947750,33.254660,,,0,0.100000,0.100000,"POINT (-111.947750 33.254660)"
1064,,-111.947780,33.254640,,,0,0.100000,0.100000,"POINT (-111.947780 33.254640)"
1065,,-111.947710,33.254610,,,0,0.100000,0.100000,"POINT (-111.947710 33.254610)"
1066,,-111.947740,33.254590,,,0,0.100000,0.100000,"POINT (-111.947740 33.254590)"
1067,,-111.947670,33.254550,,,0,0.100000,0.100000,"POINT (-111.947670 33.254550)"
1068,,-111.947700,33.254540,,,0,0.100000,0.100000,"POINT (-111.947700 33.254540)"
1069,,-111.947630,33.254500,,,0,0.100000,0.100000,"POINT (-111.947630 33.254500)"
1070,,-111.947660,33.254480,,,0,0.100000,0.100000,"POINT (-111.947660 33.254480)"
1071,,-111.947590,33.254450,,,0,0.100000,0.100000,"POINT (-111.947590 33.254450)"
1072,,-111.947620,33.254430,,,0,0.100000,0.100000,"POINT (-111.947620 33.254430)"
1073,,-111.947550,33.254400,,,0,0.100000,0.100000,"POINT (-111.947550 33.254400)"
1074,,-111.947580,33.254380,,,0,0.100000,0.100000,"POINT (-111.947580 33.254380)"
1075,,-111.947500,33.254340,,,0,0.100000,0.100000,"POINT (-111.947500 33.254340)"
1076,,-111.947540,33.254330,,,0,0.100000,0.100000,"POINT (-111.947540 33.254330)"
1077,,-111.947460,33.254290,,,0,0.100000,0.100000,"POINT (-111.947460 33.254290)"
1078,,-111.947490,33.254270,,,0,0.100000,0.100000,"POINT (-111.947490 33.254270)"
1079,,-111.947420,33.254240,,,0,0.100000,0.100000,"POINT (-111.947420 33.254240)"
1080,,-111.947450,33.254220,,,0,0.100000,0.100000,"POINT (-111.947450 33.254220)"
1081,,-111.947380,33.254180,,,0,0.100000,0.100000,"POINT (-111.947380 33.254180)"
1082,,-111.947410,33.254170,,,0,0.100000,0.100000,"POINT (-111.947410 33.254170)"
1083,,-111.947340,33.254130,,,0,0.100000,0.100000,"POINT (-111.947340 33.254130)"
1084,,-111.947370,33.254110,,,0,0.100000,0.100000,"POINT (-111.947370 33.254110)"
1085,,-111.947300,33.254080,,,0,0.100000,0.100000,"POINT (-111.947300 33.254080)"
1086,,-111.947330,33.254060,,,0,0.100000,0.100000,"POINT (-111.947330 33.254060)"
1087,,-111.947260,33.254030,,,0,0.100000,0.100000,"POINT (-111.947260 33.254030)"
1088,,-111.947290,33.254010,,,0,0.100000,0.100000,"POINT (-111.947290 33.254010)"
1089,,-111.947220,33.253970,,,0,0.100000,0.100000,"POINT (-111.947220 33.253970)"
1090,,-111.947250,33.253950,,,0,0.100000,0.100000,"POINT (-111.947250 33.253950)"
1091,,-111.947180,33.253920,,,0,0.100000,0.100000,"POINT (-111.947180 33.253920)"
1092,,-111.947210,33.253900,,,0,0.100000,0.100000,"POINT (-111.947210 33.253900)"
1093,,-111.947140,33.253870,,,0,0.100000,0.100000,"POINT (-111.947140 33.253870)"
1094,,-111.947170,33.253850,,,0,0.100000,0.100000,"POINT (-111.947170 33.253850)"
1095,,-111.947090,33.253810,,,0,0.100000,0.100000,"POINT (-111.947090 33.253810)"
1096,,-111.947130,33.253800,,,0,0.100000,0.100000,"POINT (-111.947130 33.253800)"
1097,,-111.947050,33.253760,,,0,0.100000,0.100000,"POINT (-111.947050 33.253760)"
1098,,-111.947080,33.253740,,,0,0.100000,0.100000,"POINT (-111.947080 33.253740)"
1099,,-111.947010,33.253710,,,0,0.100000,0.100000,"POINT (-111.947010 33.253710)"
1100,,-111.947040,33.253690,,,0,0.100000,0.100000,"POINT (-111.947040 33.253690)"
1105,,-111.946930,33.253600,,,0,0.100000,0.100000,"POINT (-111.946930 33.253600)"
1106,,-111.946960,33.253580,,,0,0.100000,0.100000,"POINT (-111.946960 33.253580)"
1107,,-111.946890,33.253550,,,0,0.100000,0.100000,"POINT (-111.946890 33.253550)"
1108,,-111.946920,33.253530,,,0,0.100000,0.100000,"POINT (-111.946920 33.253530)"
1109,,-111.946850,33.253490,,,0,0.100000,0.100000,"POINT (-111.946850 33.253490)"
1110,,-111.946880,33.253480,,,0,0.100000,0.100000,"POINT (-111.946880 33.253480)"
1111,,-111.946800,33.253440,,,0,0.100000,0.100000,"POINT (-111.946800 33.253440)"
1112,,-111.946840,33.253420,,,0,0.100000,0.100000,"POINT (-111.946840 33.253420)"
1113,,-111.946760,33.253390,,,0,0.100000,0.100000,"POINT (-111.946760 33.253390)"
1114,,-111.946800,33.253370,,,0,0.100000,0.100000,"POINT (-111.946800 33.253370)"
1115,,-111.946720,33.253330,,,0,0.100000,0.100000,"POINT (-111.946720 33.253330)"
1116,,-111.946750,33.253320,,,0,0.100000,0.100000,"POINT (-111.946750 33.253320)"
1117,,-111.946680,33.253280,,,0,0.100000,0.100000,"POINT (-111.946680 33.253280)"
1118,,-111.946710,33.253260,,,0,0.100000,0.100000,"POINT (-111.946710 33.253260)"
1119,,-111.946640,33.253230,,,0,0.100000,0.100000,"POINT (-111.946640 33.253230)"
1120,,-111.946670,33.253210,,,0,0.100000,0.100000,"POINT (-111.946670 33.253210)"
1121,,-111.946600,33.253170,,,0,0.100000,0.100000,"POINT (-111.946600 33.253170)"
1122,,-111.946630,33.253160,,,0,0.100000,0.100000,"POINT (-111.946630 33.253160)"
1123,,-111.946560,33.253120,,,0,0.100000,0.100000,"POINT (-111.946560 33.253120)"
1124,,-111.946590,33.253100,,,0,0.100000,0.100000,"POINT (-111.946590 33.253100)"
1125,,-111.946520,33.253070,,,0,0.100000,0.100000,"POINT (-111.946520 33.253070)"
1126,,-111.946550,33.253050,,,0,0.100000,0.100000,"POINT (-111.946550 33.253050)"
1131,,-111.946440,33.252970,,,0,0.100000,0.100000,"POINT (-111.946440 33.252970)"
1132,,-111.946470,33.252950,,,0,0.100000,0.100000,"POINT (-111.946470 33.252950)"
1133,,-111.946400,33.252910,,,0,0.100000,0.100000,"POINT (-111.946400 33.252910)"
1134,,-111.946430,33.252900,,,0,0.100000,0.100000,"POINT (-111.946430 33.252900)"
1135,,-111.946360,33.252860,,,0,0.100000,0.100000,"POINT (-111.946360 33.252860)"
1136,,-111.946390,33.252840,,,0,0.100000,0.100000,"POINT (-111.946390 33.252840)"
1137,,-111.946320,33.252810,,,0,0.100000,0.100000,"POINT (-111.946320 33.252810)"
1138,,-111.946350,33.252790,,,0,0.100000,0.100000,"POINT (-111.946350 33.252790)"
1139,,-111.946280,33.252760,,,0,0.100000,0.100000,"POINT (-111.946280 33.252760)"
1140,,-111.946310,33.252740,,,0,0.100000,0.100000,"POINT (-111.946310 33.252740)"
1141,,-111.946240,33.252700,,,0,0.100000,0.100000,"POINT (-111.946240 33.252700)"
1142,,-111.946270,33.252690,,,0,0.100000,0.100000,"POINT (-111.946270 33.252690)"
1143,,-111.946200,33.252650,,,0,0.100000,0.100000,"POINT (-111.946200 33.252650)"
1144,,-111.946230,33.252630,,,0,0.100000,0.100000,"POINT (-111.946230 33.252630)"
1145,,-111.946160,33.252600,,,0,0.100000,0.100000,"POINT (-111.946160 33.252600)"
1146,,-111.946190,33.252580,,,0,0.100000,0.100000,"POINT (-111.946190 33.252580)"
1147,,-111.946110,33.252540,,,0,0.100000,0.100000,"POINT (-111.946110 33.252540)"
1148,,-111.946150,33.252530,,,0,0.100000,0.100000,"POINT (-111.946150 33.252530)"
1149,,-111.946070,33.252490,,,0,0.100000,0.100000,"POINT (-111.946070 33.252490)"
1150,,-111.946110,33.252470,,,0,0.100000,0.100000,"POINT (-111.946110 33.252470)"
1151,,-111.946030,33.252440,,,0,0.100000,0.100000,"POINT (-111.946030 33.252440)"
1152,,-111.946060,33.252420,,,0,0.100000,0.100000,"POINT (-111.946060 33.252420)"
1153,,-111.945990,33.252380,,,0,0.100000,0.100000,"POINT (-111.945990 33.252380)"
1154,,-111.946020,33.252370,,,0,0.100000,0.100000,"POINT (-111.946020 33.252370)"
