link_id,from_node_id,to_node_id,facility_type,dir_flag,length,lanes,capacity,free_speed,link_type_name,link_type,cost,geometry,macro_node_id,macro_link_id,meso_link_id,cell_type,additional_cost,mvmt_txt_id
2779,2103,2104,,1,7.0,1,1200,40,tertiary,5,,"LINESTRING (24.8338500 60.1873706, 24.8337560 60.1873287)",,142,142,1,0,
2780,2104,2105,,1,6.98,1,1200,40,tertiary,5,,"LINESTRING (24.8337560 60.1873287, 24.8336665 60.1872846)",,142,142,1,0,
2781,2105,2106,,1,7.0,1,1200,40,tertiary,5,,"LINESTRING (24.8336665 60.1872846, 24.8335865 60.1872360)",,142,142,1,0,
2782,2106,2107,,1,6.99,1,1200,40,tertiary,5,,"LINESTRING (24.8335865 60.1872360, 24.8335106 60.1871858)",,142,142,1,0,
2783,2107,2108,,1,7.0,1,1200,40,tertiary,5,,"LINESTRING (24.8335106 60.1871858, 24.8334489 60.1871310)",,142,142,1,0,
2784,2108,2109,,1,7.0,1,1200,40,tertiary,5,,"LINESTRING (24.8334489 60.1871310, 24.8333871 60.1870762)",,142,142,1,0,
2785,2109,2110,,1,6.99,1,1200,40,tertiary,5,,"LINESTRING (24.8333871 60.1870762, 24.8333342 60.1870192)",,142,142,1,0,
2786,2110,2111,,1,7.0,1,1200,40,tertiary,5,,"LINESTRING (24.8333342 60.1870192, 24.8332838 60.1869615)",,142,142,1,0,
2787,2111,2112,,1,7.0,1,1200,40,tertiary,5,,"LINESTRING (24.8332838 60.1869615, 24.8332341 60.1869038)",,142,142,1,0,
2788,2112,2113,,1,7.0,1,1200,40,tertiary,5,,"LINESTRING (24.8332341 60.1869038, 24.8331849 60.1868459)",,142,142,1,0,
2789,2113,2114,,1,7.0,1,1200,40,tertiary,5,,"LINESTRING (24.8331849 60.1868459, 24.8331358 60.1867880)",,142,142,1,0,
2790,2114,2115,,1,7.0,1,1200,40,tertiary,5,,"LINESTRING (24.8331358 60.1867880, 24.8330866 60.1867301)",,142,142,1,0,
2791,2115,2116,,1,7.0,1,1200,40,tertiary,5,,"LINESTRING (24.8330866 60.1867301, 24.8330373 60.1866722)",,142,142,1,0,
2792,2116,2117,,1,7.0,1,1200,40,tertiary,5,,"LINESTRING (24.8330373 60.1866722, 24.8329797 60.1866163)",,142,142,1,0,
2793,2117,2118,,1,7.0,1,1200,40,tertiary,5,,"LINESTRING (24.8329797 60.1866163, 24.8329221 60.1865603)",,142,142,1,0,
2794,2118,2119,,1,7.0,1,1200,40,tertiary,5,,"LINESTRING (24.8329221 60.1865603, 24.8328571 60.1865065)",,142,142,1,0,
2795,2119,2120,,1,7.0,1,1200,40,tertiary,5,,"LINESTRING (24.8328571 60.1865065, 24.8327910 60.1864529)",,142,142,1,0,
2796,2120,2121,,1,7.0,1,1200,40,tertiary,5,,"LINESTRING (24.8327910 60.1864529, 24.8327210 60.1864006)",,142,142,1,0,
2797,2121,2122,,1,7.0,1,1200,40,tertiary,5,,"LINESTRING (24.8327210 60.1864006, 24.8326498 60.1863487)",,142,142,1,0,
2798,2122,2123,,1,7.0,1,1200,40,tertiary,5,,"LINESTRING (24.8326498 60.1863487, 24.8325682 60.1863008)",,142,142,1,0,
2799,2123,2124,,1,7.0,1,1200,40,tertiary,5,,"LINESTRING (24.8325682 60.1863008, 24.8324856 60.1862532)",,142,142,1,0,
2800,2124,2125,,1,7.0,1,1200,40,tertiary,5,,"LINESTRING (24.8324856 60.1862532, 24.8324004 60.1862068)",,142,142,1,0,
2801,2126,2127,,1,6.4,1,1200,40,tertiary,5,,"LINESTRING (24.8309374 60.1850350, 24.8309708 60.1850900)",,143,143,1,0,
2802,2127,2128,,1,6.4,1,1200,40,tertiary,5,,"LINESTRING (24.8309708 60.1850900, 24.8310086 60.1851443)",,143,143,1,0,
2803,2128,2129,,1,6.4,1,1200,40,tertiary,5,,"LINESTRING (24.8310086 60.1851443, 24.8310583 60.1851962)",,143,143,1,0,
2804,2129,2130,,1,6.4,1,1200,40,tertiary,5,,"LINESTRING (24.8310583 60.1851962, 24.8311083 60.1852480)",,143,143,1,0,
2805,2130,2131,,1,6.4,1,1200,40,tertiary,5,,"LINESTRING (24.8311083 60.1852480, 24.8311635 60.1852985)",,143,143,1,0,
2806,2132,2133,,1,6.79,1,1200,40,tertiary,5,,"LINESTRING (24.8310527 60.1853286, 24.8309943 60.1852750)",,144,144,1,0,
2807,2133,2134,,1,6.79,1,1200,40,tertiary,5,,"LINESTRING (24.8309943 60.1852750, 24.8309413 60.1852201)",,144,144,1,0,
2808,2134,2135,,1,6.78,1,1200,40,tertiary,5,,"LINESTRING (24.8309413 60.1852201, 24.8308894 60.1851649)",,144,144,1,0,
2809,2135,2136,,1,6.79,1,1200,40,tertiary,5,,"LINESTRING (24.8308894 60.1851649, 24.8308493 60.1851073)",,144,144,1,0,
2810,2136,2137,,1,6.78,1,1200,40,tertiary,5,,"LINESTRING (24.8308493 60.1851073, 24.8308143 60.1850490)",,144,144,1,0,
2811,2138,2139,,1,7.12,1,1000,40,residential,6,,"LINESTRING (24.8391256 60.1898237, 24.8391699 60.1898837)",,145,145,1,0,
2812,2139,2140,,1,7.12,1,1000,40,residential,6,,"LINESTRING (24.8391699 60.1898837, 24.8392143 60.1899436)",,145,145,1,0,
2813,2141,2142,,1,6.6,1,1000,40,residential,6,,"LINESTRING (24.8390958 60.1899654, 24.8390547 60.1899097)",,146,146,1,0,
2814,2142,2143,,1,6.6,1,1000,40,residential,6,,"LINESTRING (24.8390547 60.1899097, 24.8390136 60.1898541)",,146,146,1,0,
2815,2144,2145,,1,8.9,1,1000,40,residential,6,,"LINESTRING (24.8392752 60.1900311, 24.8393170 60.1901082)",,147,147,1,0,
2816,2146,2147,,1,8.9,1,1000,40,residential,6,,"LINESTRING (24.8391951 60.1901245, 24.8391533 60.1900474)",,148,148,1,0,
2817,2148,2149,,1,7.14,1,1200,40,tertiary,5,,"LINESTRING (24.8343541 60.1875941, 24.8342579 60.1875515)",,149,149,1,0,
2818,2149,2150,,1,7.14,1,1200,40,tertiary,5,,"LINESTRING (24.8342579 60.1875515, 24.8341617 60.1875090)",,149,149,1,0,
2819,2150,2151,,1,7.14,1,1200,40,tertiary,5,,"LINESTRING (24.8341617 60.1875090, 24.8340655 60.1874664)",,149,149,1,0,
2820,2152,2153,,1,7.14,1,1200,40,tertiary,5,,"LINESTRING (24.8341492 60.1874194, 24.8342454 60.1874620)",,150,150,1,0,
2821,2153,2154,,1,7.14,1,1200,40,tertiary,5,,"LINESTRING (24.8342454 60.1874620, 24.8343416 60.1875045)",,150,150,1,0,
2822,2154,2155,,1,7.14,1,1200,40,tertiary,5,,"LINESTRING (24.8343416 60.1875045, 24.8344378 60.1875471)",,150,150,1,0,
2823,2156,2157,,1,6.93,1,1000,40,residential,6,,"LINESTRING (24.8393409 60.1902025, 24.8393505 60.1902646)",,151,151,1,0,
2824,2157,2158,,1,6.93,1,1000,40,residential,6,,"LINESTRING (24.8393505 60.1902646, 24.8393552 60.1903267)",,151,151,1,0,
2825,2159,2160,,1,6.75,1,1000,40,residential,6,,"LINESTRING (24.8392291 60.1903291, 24.8392245 60.1902685)",,152,152,1,0,
2826,2160,2161,,1,6.75,1,1000,40,residential,6,,"LINESTRING (24.8392245 60.1902685, 24.8392151 60.1902080)",,152,152,1,0,
2827,2162,2163,,1,5.69,1,1000,40,residential,6,,"LINESTRING (24.8369217 60.1901412, 24.8370153 60.1901623)",,153,153,1,0,
2828,2164,2165,,1,5.69,1,1000,40,residential,6,,"LINESTRING (24.8369634 60.1902196, 24.8368698 60.1901985)",,154,154,1,0,
2829,2166,2167,,1,6.56,1,1000,40,residential,6,,"LINESTRING (24.8380102 60.1904861, 24.8380628 60.1905388)",,155,155,1,0,
2830,2167,2168,,1,6.54,1,1000,40,residential,6,,"LINESTRING (24.8380628 60.1905388, 24.8381073 60.1905932)",,155,155,1,0,
2831,2168,2169,,1,6.56,1,1000,40,residential,6,,"LINESTRING (24.8381073 60.1905932, 24.8381426 60.1906493)",,155,155,1,0,
2832,2169,2170,,1,6.56,1,1000,40,residential,6,,"LINESTRING (24.8381426 60.1906493, 24.8381573 60.1907078)",,155,155,1,0,
2833,2170,2171,,1,6.56,1,1000,40,residential,6,,"LINESTRING (24.8381573 60.1907078, 24.8381721 60.1907662)",,155,155,1,0,
2834,2171,2172,,1,6.56,1,1000,40,residential,6,,"LINESTRING (24.8381721 60.1907662, 24.8381866 60.1908246)",,155,155,1,0,
2835,2172,2173,,1,6.56,1,1000,40,residential,6,,"LINESTRING (24.8381866 60.1908246, 24.8381923 60.1908834)",,155,155,1,0,
2836,2174,2175,,1,7.03,1,1000,40,residential,6,,"LINESTRING (24.8380662 60.1908864, 24.8380593 60.1908234)",,156,156,1,0,
2837,2175,2176,,1,7.03,1,1000,40,residential,6,,"LINESTRING (24.8380593 60.1908234, 24.8380435 60.1907607)",,156,156,1,0,
2838,2176,2177,,1,7.03,1,1000,40,residential,6,,"LINESTRING (24.8380435 60.1907607, 24.8380277 60.1906981)",,156,156,1,0,
2839,2177,2178,,1,7.0,1,1000,40,residential,6,,"LINESTRING (24.8380277 60.1906981, 24.8380024 60.1906365)",,156,156,1,0,
2840,2178,2179,,1,7.02,1,1000,40,residential,6,,"LINESTRING (24.8380024 60.1906365, 24.8379601 60.1905771)",,156,156,1,0,
2841,2179,2180,,1,7.03,1,1000,40,residential,6,,"LINESTRING (24.8379601 60.1905771, 24.8379037 60.1905206)",,156,156,1,0,
2842,2181,2182,,1,7.2,1,1000,40,residential,6,,"LINESTRING (24.8353437 60.1895653, 24.8354235 60.1896163)",,157,157,1,0,
2843,2182,2183,,1,7.2,1,1000,40,residential,6,,"LINESTRING (24.8354235 60.1896163, 24.8355032 60.1896673)",,157,157,1,0,
2844,2183,2184,,1,7.2,1,1000,40,residential,6,,"LINESTRING (24.8355032 60.1896673, 24.8355830 60.1897183)",,157,157,1,0,
2845,2184,2185,,1,7.18,1,1000,40,residential,6,,"LINESTRING (24.8355830 60.1897183, 24.8356709 60.1897657)",,157,157,1,0,
2846,2185,2186,,1,7.2,1,1000,40,residential,6,,"LINESTRING (24.8356709 60.1897657, 24.8357651 60.1898102)",,157,157,1,0,
2847,2186,2187,,1,7.2,1,1000,40,residential,6,,"LINESTRING (24.8357651 60.1898102, 24.8358557 60.1898564)",,157,157,1,0,
2848,2187,2188,,1,7.19,1,1000,40,residential,6,,"LINESTRING (24.8358557 60.1898564, 24.8359464 60.1899026)",,157,157,1,0,
2849,2188,2189,,1,7.2,1,1000,40,residential,6,,"LINESTRING (24.8359464 60.1899026, 24.8360529 60.1899396)",,157,157,1,0,
2850,2189,2190,,1,7.19,1,1000,40,residential,6,,"LINESTRING (24.8360529 60.1899396, 24.8361692 60.1899681)",,157,157,1,0,
2851,2190,2191,,1,7.2,1,1000,40,residential,6,,"LINESTRING (24.8361692 60.1899681, 24.8362870 60.1899953)",,157,157,1,0,
2852,2191,2192,,1,7.2,1,1000,40,residential,6,,"LINESTRING (24.8362870 60.1899953, 24.8364049 60.1900224)",,157,157,1,0,
2853,2192,2193,,1,7.2,1,1000,40,residential,6,,"LINESTRING (24.8364049 60.1900224, 24.8365227 60.1900496)",,157,157,1,0,
2854,2193,2194,,1,7.2,1,1000,40,residential,6,,"LINESTRING (24.8365227 60.1900496, 24.8366406 60.1900767)",,157,157,1,0,
2855,2194,2195,,1,7.2,1,1000,40,residential,6,,"LINESTRING (24.8366406 60.1900767, 24.8367584 60.1901038)",,157,157,1,0,
2856,2196,2197,,1,6.94,1,1000,40,residential,6,,"LINESTRING (24.8367055 60.1901609, 24.8365918 60.1901347)",,158,158,1,0,
2857,2197,2198,,1,6.94,1,1000,40,residential,6,,"LINESTRING (24.8365918 60.1901347, 24.8364782 60.1901086)",,158,158,1,0,
2858,2198,2199,,1,6.94,1,1000,40,residential,6,,"LINESTRING (24.8364782 60.1901086, 24.8363646 60.1900824)",,158,158,1,0,
2859,2199,2200,,1,6.94,1,1000,40,residential,6,,"LINESTRING (24.8363646 60.1900824, 24.8362509 60.1900562)",,158,158,1,0,
2860,2200,2201,,1,6.94,1,1000,40,residential,6,,"LINESTRING (24.8362509 60.1900562, 24.8361373 60.1900300)",,158,158,1,0,
2861,2201,2202,,1,6.94,1,1000,40,residential,6,,"LINESTRING (24.8361373 60.1900300, 24.8360237 60.1900039)",,158,158,1,0,
2862,2202,2203,,1,6.93,1,1000,40,residential,6,,"LINESTRING (24.8360237 60.1900039, 24.8359192 60.1899698)",,158,158,1,0,
2863,2203,2204,,1,6.91,1,1000,40,residential,6,,"LINESTRING (24.8359192 60.1899698, 24.8358230 60.1899303)",,158,158,1,0,
2864,2204,2205,,1,6.94,1,1000,40,residential,6,,"LINESTRING (24.8358230 60.1899303, 24.8357364 60.1898853)",,158,158,1,0,
2865,2205,2206,,1,6.94,1,1000,40,residential,6,,"LINESTRING (24.8357364 60.1898853, 24.8356476 60.1898413)",,158,158,1,0,
2866,2206,2207,,1,6.94,1,1000,40,residential,6,,"LINESTRING (24.8356476 60.1898413, 24.8355568 60.1897984)",,158,158,1,0,
2867,2207,2208,,1,6.93,1,1000,40,residential,6,,"LINESTRING (24.8355568 60.1897984, 24.8354749 60.1897515)",,158,158,1,0,
2868,2208,2209,,1,6.94,1,1000,40,residential,6,,"LINESTRING (24.8354749 60.1897515, 24.8353980 60.1897023)",,158,158,1,0,
2869,2209,2210,,1,6.94,1,1000,40,residential,6,,"LINESTRING (24.8353980 60.1897023, 24.8353211 60.1896531)",,158,158,1,0,
2870,2210,2211,,1,6.94,1,1000,40,residential,6,,"LINESTRING (24.8353211 60.1896531, 24.8352442 60.1896039)",,158,158,1,0,
2871,2212,2213,,1,8.17,1,1000,40,residential,6,,"LINESTRING (24.8374097 60.1902407, 24.8375429 60.1902721)",,159,159,1,0,
2872,2213,2214,,1,8.16,1,1000,40,residential,6,,"LINESTRING (24.8375429 60.1902721, 24.8376698 60.1903092)",,159,159,1,0,
2873,2215,2216,,1,7.46,1,1000,40,residential,6,,"LINESTRING (24.8375940 60.1903596, 24.8374775 60.1903262)",,160,160,1,0,
2874,2216,2217,,1,7.47,1,1000,40,residential,6,,"LINESTRING (24.8374775 60.1903262, 24.8373556 60.1902975)",,160,160,1,0,
2875,2218,2219,,1,4.69,1,1000,40,residential,6,,"LINESTRING (24.8346643 60.1889692, 24.8347406 60.1889873)",,161,161,1,0,
2876,2220,2221,,1,3.37,1,1000,40,residential,6,,"LINESTRING (24.8346655 60.1890390, 24.8346106 60.1890261)",,162,162,1,0,
2877,2222,2223,,1,6.97,1,1000,30,residential,6,,"LINESTRING (24.8338492 60.1906817, 24.8337328 60.1907054)",,163,163,1,0,
2878,2223,2224,,1,6.9,1,1000,30,residential,6,,"LINESTRING (24.8337328 60.1907054, 24.8336375 60.1907452)",,163,163,1,0,
2879,2224,2225,,1,6.97,1,1000,30,residential,6,,"LINESTRING (24.8336375 60.1907452, 24.8335468 60.1907885)",,163,163,1,0,
2880,2225,2226,,1,6.97,1,1000,30,residential,6,,"LINESTRING (24.8335468 60.1907885, 24.8334561 60.1908319)",,163,163,1,0,
2881,2226,2227,,1,6.97,1,1000,30,residential,6,,"LINESTRING (24.8334561 60.1908319, 24.8333790 60.1908813)",,163,163,1,0,
2882,2227,2228,,1,6.97,1,1000,30,residential,6,,"LINESTRING (24.8333790 60.1908813, 24.8333018 60.1909307)",,163,163,1,0,
2883,2228,2229,,1,6.97,1,1000,30,residential,6,,"LINESTRING (24.8333018 60.1909307, 24.8332246 60.1909801)",,163,163,1,0,
2884,2229,2230,,1,6.97,1,1000,30,residential,6,,"LINESTRING (24.8332246 60.1909801, 24.8331474 60.1910295)",,163,163,1,0,
2885,2230,2231,,1,6.97,1,1000,30,residential,6,,"LINESTRING (24.8331474 60.1910295, 24.8330702 60.1910789)",,163,163,1,0,
2886,2231,2232,,1,6.97,1,1000,30,residential,6,,"LINESTRING (24.8330702 60.1910789, 24.8329991 60.1911305)",,163,163,1,0,
2887,2232,2233,,1,6.97,1,1000,30,residential,6,,"LINESTRING (24.8329991 60.1911305, 24.8329282 60.1911822)",,163,163,1,0,
2888,2233,2234,,1,6.95,1,1000,30,residential,6,,"LINESTRING (24.8329282 60.1911822, 24.8328379 60.1912255)",,163,163,1,0,
2889,2234,2235,,1,6.97,1,1000,30,residential,6,,"LINESTRING (24.8328379 60.1912255, 24.8327452 60.1912678)",,163,163,1,0,
2890,2236,2237,,1,7.16,1,1000,30,residential,6,,"LINESTRING (24.8326600 60.1912214, 24.8327552 60.1911780)",,164,164,1,0,
2891,2237,2238,,1,7.13,1,1000,30,residential,6,,"LINESTRING (24.8327552 60.1911780, 24.8328443 60.1911319)",,164,164,1,0,
2892,2238,2239,,1,7.16,1,1000,30,residential,6,,"LINESTRING (24.8328443 60.1911319, 24.8329173 60.1910788)",,164,164,1,0,
2893,2239,2240,,1,7.16,1,1000,30,residential,6,,"LINESTRING (24.8329173 60.1910788, 24.8329922 60.1910265)",,164,164,1,0,
2894,2240,2241,,1,7.16,1,1000,30,residential,6,,"LINESTRING (24.8329922 60.1910265, 24.8330715 60.1909757)",,164,164,1,0,
2895,2241,2242,,1,7.16,1,1000,30,residential,6,,"LINESTRING (24.8330715 60.1909757, 24.8331509 60.1909249)",,164,164,1,0,
2896,2242,2243,,1,7.16,1,1000,30,residential,6,,"LINESTRING (24.8331509 60.1909249, 24.8332302 60.1908742)",,164,164,1,0,
2897,2243,2244,,1,7.16,1,1000,30,residential,6,,"LINESTRING (24.8332302 60.1908742, 24.8333095 60.1908234)",,164,164,1,0,
2898,2244,2245,,1,7.15,1,1000,30,residential,6,,"LINESTRING (24.8333095 60.1908234, 24.8333934 60.1907747)",,164,164,1,0,
2899,2245,2246,,1,7.16,1,1000,30,residential,6,,"LINESTRING (24.8333934 60.1907747, 24.8334866 60.1907302)",,164,164,1,0,
2900,2246,2247,,1,7.16,1,1000,30,residential,6,,"LINESTRING (24.8334866 60.1907302, 24.8335799 60.1906857)",,164,164,1,0,
2901,2247,2248,,1,7.05,1,1000,30,residential,6,,"LINESTRING (24.8335799 60.1906857, 24.8336818 60.1906478)",,164,164,1,0,
2902,2248,2249,,1,7.16,1,1000,30,residential,6,,"LINESTRING (24.8336818 60.1906478, 24.8338014 60.1906236)",,164,164,1,0,
2903,2250,2251,,1,6.39,1,1000,40,residential,6,,"LINESTRING (24.8378193 60.1903667, 24.8379008 60.1904072)",,165,165,1,0,
2904,2252,2253,,1,6.39,1,1000,40,residential,6,,"LINESTRING (24.8378116 60.1904516, 24.8377301 60.1904111)",,166,166,1,0,
2905,2254,2255,,1,9.42,1,1000,40,residential,6,,"LINESTRING (24.8370778 60.1901750, 24.8372381 60.1902029)",,167,167,1,0,
2906,2256,2257,,1,9.62,1,1000,40,residential,6,,"LINESTRING (24.8371981 60.1902625, 24.8370344 60.1902340)",,168,168,1,0,
2907,2258,2259,,1,6.27,1,1200,40,tertiary,5,,"LINESTRING (24.8240280 60.1816440, 24.8239636 60.1815977)",,169,169,1,0,
2908,2259,2260,,1,6.27,1,1200,40,tertiary,5,,"LINESTRING (24.8239636 60.1815977, 24.8238964 60.1815524)",,169,169,1,0,
2909,2258,2262,,1,7.13,1,1200,40,tertiary,5,,"LINESTRING (24.8240280 60.1816440, 24.8239124 60.1816161)",,169,169,2,0,
2910,2259,2263,,1,7.16,1,1200,40,tertiary,5,,"LINESTRING (24.8239636 60.1815977, 24.8238460 60.1815713)",,169,169,2,0,
2911,2261,2262,,1,6.21,1,1200,40,tertiary,5,,"LINESTRING (24.8239761 60.1816619, 24.8239124 60.1816161)",,169,169,1,0,
2912,2262,2263,,1,6.21,1,1200,40,tertiary,5,,"LINESTRING (24.8239124 60.1816161, 24.8238460 60.1815713)",,169,169,1,0,
2913,2261,2259,,1,7.18,1,1200,40,tertiary,5,,"LINESTRING (24.8239761 60.1816619, 24.8239636 60.1815977)",,169,169,2,0,
2914,2262,2260,,1,7.15,1,1200,40,tertiary,5,,"LINESTRING (24.8239124 60.1816161, 24.8238964 60.1815524)",,169,169,2,0,
2915,2264,2265,,1,5.57,1,1200,40,tertiary,5,,"LINESTRING (24.8239974 60.1815147, 24.8240575 60.1815548)",,170,170,1,0,
2916,2265,2266,,1,5.57,1,1200,40,tertiary,5,,"LINESTRING (24.8240575 60.1815548, 24.8241147 60.1815960)",,170,170,1,0,
2917,2264,2268,,1,6.63,1,1200,40,tertiary,5,,"LINESTRING (24.8239974 60.1815147, 24.8241086 60.1815364)",,170,170,2,0,
2918,2265,2269,,1,6.58,1,1200,40,tertiary,5,,"LINESTRING (24.8240575 60.1815548, 24.8241665 60.1815781)",,170,170,2,0,
2919,2267,2268,,1,5.64,1,1200,40,tertiary,5,,"LINESTRING (24.8240479 60.1814959, 24.8241086 60.1815364)",,170,170,1,0,
2920,2268,2269,,1,5.64,1,1200,40,tertiary,5,,"LINESTRING (24.8241086 60.1815364, 24.8241665 60.1815781)",,170,170,1,0,
2921,2267,2265,,1,6.59,1,1200,40,tertiary,5,,"LINESTRING (24.8240479 60.1814959, 24.8240575 60.1815548)",,170,170,2,0,
2922,2268,2266,,1,6.64,1,1200,40,tertiary,5,,"LINESTRING (24.8241086 60.1815364, 24.8241147 60.1815960)",,170,170,2,0,
2923,2270,2271,,1,6.02,1,1200,40,tertiary,5,,"LINESTRING (24.8243635 60.1818066, 24.8242832 60.1817703)",,171,171,1,0,
2924,2270,2273,,1,6.96,1,1200,40,tertiary,5,,"LINESTRING (24.8243635 60.1818066, 24.8242407 60.1817935)",,171,171,2,0,
2925,2272,2273,,1,6.02,1,1200,40,tertiary,5,,"LINESTRING (24.8243211 60.1818299, 24.8242407 60.1817935)",,171,171,1,0,
2926,2272,2271,,1,6.96,1,1200,40,tertiary,5,,"LINESTRING (24.8243211 60.1818299, 24.8242832 60.1817703)",,171,171,2,0,
2927,2274,2275,,1,6.02,1,1200,40,tertiary,5,,"LINESTRING (24.8243680 60.1817237, 24.8244483 60.1817601)",,172,172,1,0,
2928,2274,2277,,1,6.96,1,1200,40,tertiary,5,,"LINESTRING (24.8243680 60.1817237, 24.8244908 60.1817368)",,172,172,2,0,
2929,2276,2277,,1,6.02,1,1200,40,tertiary,5,,"LINESTRING (24.8244104 60.1817005, 24.8244908 60.1817368)",,172,172,1,0,
2930,2276,2275,,1,6.96,1,1200,40,tertiary,5,,"LINESTRING (24.8244104 60.1817005, 24.8244483 60.1817601)",,172,172,2,0,
2931,2278,2279,,1,9.11,1,1200,40,tertiary,5,,"LINESTRING (24.8322624 60.1860374, 24.8323723 60.1860982)",,173,173,1,0,
2932,2280,2281,,1,9.11,1,1200,40,tertiary,5,,"LINESTRING (24.8322786 60.1861403, 24.8321687 60.1860795)",,174,174,1,0,
2933,5141,2283,,1,7.37,1,2200,70,trunk,2,,"LINESTRING (24.8092899 60.1864672, 24.8093498 60.1864081)",,175,175,1,0,
2934,2283,2284,,1,7.37,1,2200,70,trunk,2,,"LINESTRING (24.8093498 60.1864081, 24.8094098 60.1863490)",,175,175,1,0,
2935,2284,2285,,1,7.37,1,2200,70,trunk,2,,"LINESTRING (24.8094098 60.1863490, 24.8094697 60.1862899)",,175,175,1,0,
2936,2285,2286,,1,7.37,1,2200,70,trunk,2,,"LINESTRING (24.8094697 60.1862899, 24.8095297 60.1862309)",,175,175,1,0,
2937,2286,2287,,1,7.37,1,2200,70,trunk,2,,"LINESTRING (24.8095297 60.1862309, 24.8095896 60.1861718)",,175,175,1,0,
2938,2287,2288,,1,7.37,1,2200,70,trunk,2,,"LINESTRING (24.8095896 60.1861718, 24.8096496 60.1861127)",,175,175,1,0,
2939,5141,2290,,1,8.16,1,2200,70,trunk,2,,"LINESTRING (24.8092899 60.1864672, 24.8092935 60.1863939)",,175,175,2,0,
2940,2283,2291,,1,8.16,1,2200,70,trunk,2,,"LINESTRING (24.8093498 60.1864081, 24.8093535 60.1863348)",,175,175,2,0,
2941,2284,2292,,1,8.16,1,2200,70,trunk,2,,"LINESTRING (24.8094098 60.1863490, 24.8094134 60.1862758)",,175,175,2,0,
2942,2285,2293,,1,8.16,1,2200,70,trunk,2,,"LINESTRING (24.8094697 60.1862899, 24.8094733 60.1862167)",,175,175,2,0,
2943,2286,2294,,1,8.16,1,2200,70,trunk,2,,"LINESTRING (24.8095297 60.1862309, 24.8095333 60.1861576)",,175,175,2,0,
2944,2287,2295,,1,8.16,1,2200,70,trunk,2,,"LINESTRING (24.8095896 60.1861718, 24.8095932 60.1860985)",,175,175,2,0,
2945,5149,2290,,1,7.37,1,2200,70,trunk,2,,"LINESTRING (24.8092336 60.1864530, 24.8092935 60.1863939)",,175,175,1,0,
2946,2290,2291,,1,7.37,1,2200,70,trunk,2,,"LINESTRING (24.8092935 60.1863939, 24.8093535 60.1863348)",,175,175,1,0,
2947,2291,2292,,1,7.37,1,2200,70,trunk,2,,"LINESTRING (24.8093535 60.1863348, 24.8094134 60.1862758)",,175,175,1,0,
2948,2292,2293,,1,7.37,1,2200,70,trunk,2,,"LINESTRING (24.8094134 60.1862758, 24.8094733 60.1862167)",,175,175,1,0,
2949,2293,2294,,1,7.37,1,2200,70,trunk,2,,"LINESTRING (24.8094733 60.1862167, 24.8095333 60.1861576)",,175,175,1,0,
2950,2294,2295,,1,7.37,1,2200,70,trunk,2,,"LINESTRING (24.8095333 60.1861576, 24.8095932 60.1860985)",,175,175,1,0,
2951,5149,2297,,1,8.16,1,2200,70,trunk,2,,"LINESTRING (24.8092336 60.1864530, 24.8092372 60.1863797)",,175,175,2,0,
2952,2290,2298,,1,8.16,1,2200,70,trunk,2,,"LINESTRING (24.8092935 60.1863939, 24.8092971 60.1863207)",,175,175,2,0,
2953,2291,2299,,1,8.16,1,2200,70,trunk,2,,"LINESTRING (24.8093535 60.1863348, 24.8093571 60.1862616)",,175,175,2,0,
2954,2292,2300,,1,8.16,1,2200,70,trunk,2,,"LINESTRING (24.8094134 60.1862758, 24.8094170 60.1862025)",,175,175,2,0,
2955,2293,2301,,1,8.16,1,2200,70,trunk,2,,"LINESTRING (24.8094733 60.1862167, 24.8094770 60.1861434)",,175,175,2,0,
2956,2294,2302,,1,8.16,1,2200,70,trunk,2,,"LINESTRING (24.8095333 60.1861576, 24.8095369 60.1860844)",,175,175,2,0,
2957,5149,2283,,1,8.16,1,2200,70,trunk,2,,"LINESTRING (24.8092336 60.1864530, 24.8093498 60.1864081)",,175,175,2,0,
2958,2290,2284,,1,8.16,1,2200,70,trunk,2,,"LINESTRING (24.8092935 60.1863939, 24.8094098 60.1863490)",,175,175,2,0,
2959,2291,2285,,1,8.16,1,2200,70,trunk,2,,"LINESTRING (24.8093535 60.1863348, 24.8094697 60.1862899)",,175,175,2,0,
2960,2292,2286,,1,8.16,1,2200,70,trunk,2,,"LINESTRING (24.8094134 60.1862758, 24.8095297 60.1862309)",,175,175,2,0,
2961,2293,2287,,1,8.16,1,2200,70,trunk,2,,"LINESTRING (24.8094733 60.1862167, 24.8095896 60.1861718)",,175,175,2,0,
2962,2294,2288,,1,8.16,1,2200,70,trunk,2,,"LINESTRING (24.8095333 60.1861576, 24.8096496 60.1861127)",,175,175,2,0,
2963,5157,2297,,1,7.37,1,2200,70,trunk,2,,"LINESTRING (24.8091773 60.1864388, 24.8092372 60.1863797)",,175,175,1,0,
2964,2297,2298,,1,7.37,1,2200,70,trunk,2,,"LINESTRING (24.8092372 60.1863797, 24.8092971 60.1863207)",,175,175,1,0,
2965,2298,2299,,1,7.37,1,2200,70,trunk,2,,"LINESTRING (24.8092971 60.1863207, 24.8093571 60.1862616)",,175,175,1,0,
2966,2299,2300,,1,7.37,1,2200,70,trunk,2,,"LINESTRING (24.8093571 60.1862616, 24.8094170 60.1862025)",,175,175,1,0,
