link_id,from_node_id,to_node_id,time_period,duration_in_sec,state,state_code
28556,15327,15332,0811:36.000_0813:10.000,94,0,r
28556,15327,15332,0813:10.000_0813:16.000,6,1,g
28556,15327,15332,0813:16.000_0814:50.000,94,0,r
28556,15327,15332,0814:50.000_0814:56.000,6,1,g
28556,15327,15332,0814:56.000_0816:30.000,94,0,r
28556,15327,15332,0816:30.000_0816:36.000,6,1,g
28556,15327,15332,0816:36.000_0818:10.000,94,0,r
28556,15327,15332,0818:10.000_0818:16.000,6,1,g
28556,15327,15332,0818:16.000_0819:50.000,94,0,r
28556,15327,15332,0819:50.000_0819:56.000,6,1,g
28556,15327,15332,0819:56.000_0821:30.000,94,0,r
28556,15327,15332,0821:30.000_0821:36.000,6,1,g
28556,15327,15332,0821:36.000_0823:10.000,94,0,r
28556,15327,15332,0823:10.000_0823:16.000,6,1,g
28556,15327,15332,0823:16.000_0824:50.000,94,0,r
28556,15327,15332,0824:50.000_0824:56.000,6,1,g
28556,15327,15332,0824:56.000_0826:30.000,94,0,r
28556,15327,15332,0826:30.000_0826:36.000,6,1,g
28556,15327,15332,0826:36.000_0828:10.000,94,0,r
28556,15327,15332,0828:10.000_0828:16.000,6,1,g
28556,15327,15332,0828:16.000_0829:50.000,94,0,r
28556,15327,15332,0829:50.000_0829:56.000,6,1,g
28556,15327,15332,0829:56.000_0831:30.000,94,0,r
28556,15327,15332,0831:30.000_0831:36.000,6,1,g
28556,15327,15332,0831:36.000_0833:10.001,94,0,r
28556,15327,15332,0833:10.001_0833:16.000,6,1,g
28556,15327,15332,0833:16.000_0834:50.0-1,94,0,r
28556,15327,15332,0834:50.0-1_0834:56.000,6,1,g
28556,15327,15332,0834:56.000_0836:30.000,94,0,r
28556,15327,15332,0836:30.000_0836:36.0-1,6,1,g
28556,15327,15332,0836:36.0-1_0838:10.001,94,0,r
28556,15327,15332,0838:10.001_0838:16.000,6,1,g
28556,15327,15332,0838:16.000_0839:50.0-1,94,0,r
28556,15327,15332,0839:50.0-1_0839:56.000,6,1,g
28556,15327,15332,0839:56.000_0841:30.000,94,0,r
28556,15327,15332,0841:30.000_0841:36.0-1,6,1,g
28556,15327,15332,0841:36.0-1_0843:10.001,94,0,r
28556,15327,15332,0843:10.001_0843:16.000,6,1,g
28556,15327,15332,0843:16.000_0844:50.0-1,94,0,r
28556,15327,15332,0844:50.0-1_0844:56.000,6,1,g
28556,15327,15332,0844:56.000_0846:30.000,94,0,r
28556,15327,15332,0846:30.000_0846:36.0-1,6,1,g
28556,15327,15332,0846:36.0-1_0848:10.001,94,0,r
28556,15327,15332,0848:10.001_0848:16.000,6,1,g
28556,15327,15332,0848:16.000_0849:50.0-1,94,0,r
28556,15327,15332,0849:50.0-1_0849:56.000,6,1,g
28556,15327,15332,0849:56.000_0851:30.000,94,0,r
28556,15327,15332,0851:30.000_0851:36.0-1,6,1,g
28556,15327,15332,0851:36.0-1_0853:10.001,94,0,r
28556,15327,15332,0853:10.001_0853:16.000,6,1,g
28556,15327,15332,0853:16.000_0854:50.0-1,94,0,r
28556,15327,15332,0854:50.0-1_0854:56.000,6,1,g
28556,15327,15332,0854:56.000_0856:30.000,94,0,r
28556,15327,15332,0856:30.000_0856:36.0-1,6,1,g
28556,15327,15332,0856:36.0-1_0858:10.001,94,0,r
28556,15327,15332,0858:10.001_0858:16.000,6,1,g
28556,15327,15332,0858:16.000_0859:50.0-1,94,0,r
28556,15327,15332,0859:50.0-1_0859:56.000,6,1,g
28556,15327,15332,0859:56.000_0901:30.000,94,0,r
28556,15327,15332,0901:30.000_0901:36.0-1,6,1,g
28556,15327,15332,0901:36.0-1_0903:10.001,94,0,r
28556,15327,15332,0903:10.001_0903:16.000,6,1,g
28556,15327,15332,0903:16.000_0904:50.0-1,94,0,r
28556,15327,15332,0904:50.0-1_0904:56.000,6,1,g
28556,15327,15332,0904:56.000_0906:30.000,94,0,r
28556,15327,15332,0906:30.000_0906:36.0-1,6,1,g
28556,15327,15332,0906:36.0-1_0908:10.001,94,0,r
28556,15327,15332,0908:10.001_0908:16.000,6,1,g
28556,15327,15332,0908:16.000_0909:50.0-1,94,0,r
28556,15327,15332,0909:50.0-1_0909:56.000,6,1,g
28556,15327,15332,0909:56.000_0911:30.000,94,0,r
28556,15327,15332,0911:30.000_0911:36.0-1,6,1,g
28556,15327,15332,0911:36.0-1_0913:10.001,94,0,r
28556,15327,15332,0913:10.001_0913:16.000,6,1,g
28556,15327,15332,0913:16.000_0914:50.0-1,94,0,r
28556,15327,15332,0914:50.0-1_0914:56.000,6,1,g
28556,15327,15332,0914:56.000_0916:30.000,94,0,r
28556,15327,15332,0916:30.000_0916:36.0-1,6,1,g
28556,15327,15332,0916:36.0-1_0918:10.001,94,0,r
28556,15327,15332,0918:10.001_0918:16.000,6,1,g
28556,15327,15332,0918:16.000_0919:50.0-1,94,0,r
28556,15327,15332,0919:50.0-1_0919:56.000,6,1,g
28556,15327,15332,0919:56.000_0921:30.000,94,0,r
28556,15327,15332,0921:30.000_0921:36.0-1,6,1,g
28556,15327,15332,0921:36.0-1_0923:10.001,94,0,r
28556,15327,15332,0923:10.001_0923:16.000,6,1,g
28556,15327,15332,0923:16.000_0924:50.0-1,94,0,r
28556,15327,15332,0924:50.0-1_0924:56.000,6,1,g
28556,15327,15332,0924:56.000_0926:30.000,94,0,r
28556,15327,15332,0926:30.000_0926:36.0-1,6,1,g
28556,15327,15332,0926:36.0-1_0928:10.001,94,0,r
28556,15327,15332,0928:10.001_0928:16.000,6,1,g
28556,15327,15332,0928:16.000_0929:50.0-1,94,0,r
28556,15327,15332,0929:50.0-1_0929:56.000,6,1,g
28556,15327,15332,0929:56.000_0931:30.000,94,0,r
28556,15327,15332,0931:30.000_0931:36.0-1,6,1,g
28556,15327,15332,0931:36.0-1_0933:10.001,94,0,r
28556,15327,15332,0933:10.001_0933:16.000,6,1,g
28556,15327,15332,0933:16.000_0934:50.0-1,94,0,r
28556,15327,15332,0934:50.0-1_0934:56.000,6,1,g
28556,15327,15332,0934:56.000_0936:30.000,94,0,r
28556,15327,15332,0936:30.000_0936:36.0-1,6,1,g
28556,15327,15332,0936:36.0-1_0938:10.001,94,0,r
28556,15327,15332,0938:10.001_0938:16.000,6,1,g
28556,15327,15332,0938:16.000_0939:50.0-1,94,0,r
28556,15327,15332,0939:50.0-1_0939:56.000,6,1,g
28556,15327,15332,0939:56.000_0941:30.000,94,0,r
28556,15327,15332,0941:30.000_0941:36.0-1,6,1,g
28556,15327,15332,0941:36.0-1_0943:10.001,94,0,r
28556,15327,15332,0943:10.001_0943:16.000,6,1,g
28556,15327,15332,0943:16.000_0944:50.0-1,94,0,r
28556,15327,15332,0944:50.0-1_0944:56.000,6,1,g
28556,15327,15332,0944:56.000_0946:30.000,94,0,r
28556,15327,15332,0946:30.000_0946:36.0-1,6,1,g
28556,15327,15332,0946:36.0-1_0948:10.001,94,0,r
28556,15327,15332,0948:10.001_0948:16.000,6,1,g
28556,15327,15332,0948:16.000_0949:50.0-1,94,0,r
28556,15327,15332,0949:50.0-1_0949:56.000,6,1,g
28556,15327,15332,0949:56.000_0951:30.000,94,0,r
28556,15327,15332,0951:30.000_0951:36.0-1,6,1,g
28556,15327,15332,0951:36.0-1_0953:10.001,94,0,r
28556,15327,15332,0953:10.001_0953:16.000,6,1,g
28556,15327,15332,0953:16.000_0954:50.0-1,94,0,r
28556,15327,15332,0954:50.0-1_0954:56.000,6,1,g
28556,15327,15332,0954:56.000_0956:30.000,94,0,r
28556,15327,15332,0956:30.000_0956:36.0-1,6,1,g
28556,15327,15332,0956:36.0-1_0958:10.001,94,0,r
28556,15327,15332,0958:10.001_0958:16.000,6,1,g
28556,15327,15332,0958:16.000_0959:50.0-1,94,0,r
28556,15327,15332,0959:50.0-1_0959:56.000,6,1,g
28556,15327,15332,0959:56.000_0959:59.000,3,0,r
28570,15328,15333,0600:01.000_0600:50.000,49,0,r
28570,15328,15333,0600:50.000_0601:31.000,41,1,g
28570,15328,15333,0601:31.000_0602:30.000,59,0,r
28570,15328,15333,0602:30.000_0603:11.000,41,1,g
28570,15328,15333,0603:11.000_0604:10.000,59,0,r
28570,15328,15333,0604:10.000_0604:51.000,41,1,g
28570,15328,15333,0604:51.000_0605:50.000,59,0,r
28570,15328,15333,0605:50.000_0606:31.000,41,1,g
28570,15328,15333,0606:31.000_0607:30.000,59,0,r
28570,15328,15333,0607:30.000_0608:11.000,41,1,g
28570,15328,15333,0608:11.000_0609:10.000,59,0,r
28570,15328,15333,0609:10.000_0609:51.000,41,1,g
28570,15328,15333,0609:51.000_0610:50.000,59,0,r
28570,15328,15333,0610:50.000_0611:31.000,41,1,g
28570,15328,15333,0611:31.000_0612:30.000,59,0,r
28570,15328,15333,0612:30.000_0613:11.000,41,1,g
28570,15328,15333,0613:11.000_0614:10.000,59,0,r
28570,15328,15333,0614:10.000_0614:51.000,41,1,g
28570,15328,15333,0614:51.000_0615:50.000,59,0,r
28570,15328,15333,0615:50.000_0616:31.000,41,1,g
28570,15328,15333,0616:31.000_0617:30.000,59,0,r
28570,15328,15333,0617:30.000_0618:11.000,41,1,g
28570,15328,15333,0618:11.000_0619:10.000,59,0,r
28570,15328,15333,0619:10.000_0619:51.000,41,1,g
28570,15328,15333,0619:51.000_0620:50.000,59,0,r
28570,15328,15333,0620:50.000_0621:31.000,41,1,g
28570,15328,15333,0621:31.000_0622:30.000,59,0,r
28570,15328,15333,0622:30.000_0623:11.000,41,1,g
28570,15328,15333,0623:11.000_0624:10.000,59,0,r
28570,15328,15333,0624:10.000_0624:51.000,41,1,g
28570,15328,15333,0624:51.000_0625:50.000,59,0,r
28570,15328,15333,0625:50.000_0626:31.000,41,1,g
28570,15328,15333,0626:31.000_0627:30.000,59,0,r
28570,15328,15333,0627:30.000_0628:11.000,41,1,g
28570,15328,15333,0628:11.000_0629:10.000,59,0,r
28570,15328,15333,0629:10.000_0629:51.000,41,1,g
28570,15328,15333,0629:51.000_0630:50.000,59,0,r
28570,15328,15333,0630:50.000_0631:31.000,41,1,g
28570,15328,15333,0631:31.000_0632:30.000,59,0,r
28570,15328,15333,0632:30.000_0633:11.000,41,1,g
28570,15328,15333,0633:11.000_0634:10.000,59,0,r
28570,15328,15333,0634:10.000_0634:51.000,41,1,g
28570,15328,15333,0634:51.000_0635:50.000,59,0,r
28570,15328,15333,0635:50.000_0636:31.000,41,1,g
28570,15328,15333,0636:31.000_0637:30.000,59,0,r
28570,15328,15333,0637:30.000_0638:11.000,41,1,g
28570,15328,15333,0638:11.000_0639:10.000,59,0,r
28570,15328,15333,0639:10.000_0639:51.000,41,1,g
28570,15328,15333,0639:51.000_0640:50.000,59,0,r
28570,15328,15333,0640:50.000_0641:31.000,41,1,g
28570,15328,15333,0641:31.000_0642:30.000,59,0,r
28570,15328,15333,0642:30.000_0643:11.000,41,1,g
28570,15328,15333,0643:11.000_0644:10.000,59,0,r
28570,15328,15333,0644:10.000_0644:51.000,41,1,g
28570,15328,15333,0644:51.000_0645:50.000,59,0,r
28570,15328,15333,0645:50.000_0646:31.000,41,1,g
28570,15328,15333,0646:31.000_0647:30.000,59,0,r
28570,15328,15333,0647:30.000_0648:11.000,41,1,g
28570,15328,15333,0648:11.000_0649:10.000,59,0,r
28570,15328,15333,0649:10.000_0649:51.000,41,1,g
28570,15328,15333,0649:51.000_0650:50.000,59,0,r
28570,15328,15333,0650:50.000_0651:31.000,41,1,g
28570,15328,15333,0651:31.000_0652:30.000,59,0,r
28570,15328,15333,0652:30.000_0653:11.000,41,1,g
28570,15328,15333,0653:11.000_0654:10.000,59,0,r
28570,15328,15333,0654:10.000_0654:51.000,41,1,g
28570,15328,15333,0654:51.000_0655:50.000,59,0,r
28570,15328,15333,0655:50.000_0656:31.000,41,1,g
28570,15328,15333,0656:31.000_0657:30.000,59,0,r
28570,15328,15333,0657:30.000_0658:11.000,41,1,g
28570,15328,15333,0658:11.000_0659:10.000,59,0,r
28570,15328,15333,0659:10.000_0659:51.000,41,1,g
28570,15328,15333,0659:51.000_0700:50.000,59,0,r
28570,15328,15333,0700:50.000_0701:31.000,41,1,g
28570,15328,15333,0701:31.000_0702:30.000,59,0,r
28570,15328,15333,0702:30.000_0703:11.000,41,1,g
28570,15328,15333,0703:11.000_0704:10.000,59,0,r
28570,15328,15333,0704:10.000_0704:51.000,41,1,g
28570,15328,15333,0704:51.000_0705:50.000,59,0,r
28570,15328,15333,0705:50.000_0706:31.000,41,1,g
28570,15328,15333,0706:31.000_0707:30.000,59,0,r
28570,15328,15333,0707:30.000_0708:11.000,41,1,g
28570,15328,15333,0708:11.000_0709:10.000,59,0,r
28570,15328,15333,0709:10.000_0709:51.000,41,1,g
28570,15328,15333,0709:51.000_0710:50.000,59,0,r
28570,15328,15333,0710:50.000_0711:31.000,41,1,g
28570,15328,15333,0711:31.000_0712:30.000,59,0,r
28570,15328,15333,0712:30.000_0713:11.000,41,1,g
28570,15328,15333,0713:11.000_0714:10.000,59,0,r
28570,15328,15333,0714:10.000_0714:51.000,41,1,g
28570,15328,15333,0714:51.000_0715:50.000,59,0,r
28570,15328,15333,0715:50.000_0716:31.000,41,1,g
28570,15328,15333,0716:31.000_0717:30.000,59,0,r
28570,15328,15333,0717:30.000_0718:11.000,41,1,g
28570,15328,15333,0718:11.000_0719:10.000,59,0,r
28570,15328,15333,0719:10.000_0719:51.000,41,1,g
28570,15328,15333,0719:51.000_0720:50.000,59,0,r
28570,15328,15333,0720:50.000_0721:31.000,41,1,g
28570,15328,15333,0721:31.000_0722:30.000,59,0,r
28570,15328,15333,0722:30.000_0723:11.000,41,1,g
28570,15328,15333,0723:11.000_0724:10.000,59,0,r
28570,15328,15333,0724:10.000_0724:51.000,41,1,g
28570,15328,15333,0724:51.000_0725:50.000,59,0,r
28570,15328,15333,0725:50.000_0726:31.000,41,1,g
28570,15328,15333,0726:31.000_0727:30.000,59,0,r
28570,15328,15333,0727:30.000_0728:11.000,41,1,g
28570,15328,15333,0728:11.000_0729:10.000,59,0,r
28570,15328,15333,0729:10.000_0729:51.000,41,1,g
28570,15328,15333,0729:51.000_0730:50.000,59,0,r
28570,15328,15333,0730:50.000_0731:31.000,41,1,g
28570,15328,15333,0731:31.000_0732:30.000,59,0,r
28570,15328,15333,0732:30.000_0733:11.000,41,1,g
28570,15328,15333,0733:11.000_0734:10.000,59,0,r
28570,15328,15333,0734:10.000_0734:51.000,41,1,g
28570,15328,15333,0734:51.000_0735:50.000,59,0,r
28570,15328,15333,0735:50.000_0736:31.000,41,1,g
28570,15328,15333,0736:31.000_0737:30.000,59,0,r
28570,15328,15333,0737:30.000_0738:11.000,41,1,g
28570,15328,15333,0738:11.000_0739:10.000,59,0,r
28570,15328,15333,0739:10.000_0739:51.000,41,1,g
28570,15328,15333,0739:51.000_0740:50.000,59,0,r
28570,15328,15333,0740:50.000_0741:31.000,41,1,g
28570,15328,15333,0741:31.000_0742:30.000,59,0,r
28570,15328,15333,0742:30.000_0743:11.000,41,1,g
28570,15328,15333,0743:11.000_0744:10.000,59,0,r
28570,15328,15333,0744:10.000_0744:51.000,41,1,g
28570,15328,15333,0744:51.000_0745:50.000,59,0,r
28570,15328,15333,0745:50.000_0746:31.000,41,1,g
28570,15328,15333,0746:31.000_0747:30.000,59,0,r
28570,15328,15333,0747:30.000_0748:11.000,41,1,g
28570,15328,15333,0748:11.000_0749:10.000,59,0,r
28570,15328,15333,0749:10.000_0749:51.000,41,1,g
28570,15328,15333,0749:51.000_0750:50.000,59,0,r
28570,15328,15333,0750:50.000_0751:31.000,41,1,g
28570,15328,15333,0751:31.000_0752:30.000,59,0,r
28570,15328,15333,0752:30.000_0753:11.000,41,1,g
28570,15328,15333,0753:11.000_0754:10.000,59,0,r
28570,15328,15333,0754:10.000_0754:51.000,41,1,g
28570,15328,15333,0754:51.000_0755:50.000,59,0,r
28570,15328,15333,0755:50.000_0756:31.000,41,1,g
28570,15328,15333,0756:31.000_0757:30.000,59,0,r
28570,15328,15333,0757:30.000_0758:11.000,41,1,g
28570,15328,15333,0758:11.000_0759:10.000,59,0,r
28570,15328,15333,0759:10.000_0759:51.000,41,1,g
28570,15328,15333,0759:51.000_0800:50.000,59,0,r
28570,15328,15333,0800:50.000_0801:31.000,41,1,g
28570,15328,15333,0801:31.000_0802:30.000,59,0,r
28570,15328,15333,0802:30.000_0803:11.000,41,1,g
28570,15328,15333,0803:11.000_0804:10.000,59,0,r
28570,15328,15333,0804:10.000_0804:51.000,41,1,g
28570,15328,15333,0804:51.000_0805:50.000,59,0,r
28570,15328,15333,0805:50.000_0806:31.000,41,1,g
28570,15328,15333,0806:31.000_0807:30.000,59,0,r
28570,15328,15333,0807:30.000_0808:11.000,41,1,g
28570,15328,15333,0808:11.000_0809:10.000,59,0,r
28570,15328,15333,0809:10.000_0809:51.000,41,1,g
28570,15328,15333,0809:51.000_0810:50.000,59,0,r
28570,15328,15333,0810:50.000_0811:31.000,41,1,g
28570,15328,15333,0811:31.000_0812:30.000,59,0,r
28570,15328,15333,0812:30.000_0813:11.000,41,1,g
28570,15328,15333,0813:11.000_0814:10.000,59,0,r
28570,15328,15333,0814:10.000_0814:51.000,41,1,g
28570,15328,15333,0814:51.000_0815:50.000,59,0,r
28570,15328,15333,0815:50.000_0816:31.000,41,1,g
28570,15328,15333,0816:31.000_0817:30.000,59,0,r
28570,15328,15333,0817:30.000_0818:11.000,41,1,g
28570,15328,15333,0818:11.000_0819:10.000,59,0,r
28570,15328,15333,0819:10.000_0819:51.000,41,1,g
28570,15328,15333,0819:51.000_0820:50.000,59,0,r
28570,15328,15333,0820:50.000_0821:31.000,41,1,g
28570,15328,15333,0821:31.000_0822:30.000,59,0,r
28570,15328,15333,0822:30.000_0823:11.000,41,1,g
28570,15328,15333,0823:11.000_0824:10.000,59,0,r
28570,15328,15333,0824:10.000_0824:51.000,41,1,g
28570,15328,15333,0824:51.000_0825:50.000,59,0,r
28570,15328,15333,0825:50.000_0826:31.000,41,1,g
28570,15328,15333,0826:31.000_0827:30.000,59,0,r
28570,15328,15333,0827:30.000_0828:11.000,41,1,g
28570,15328,15333,0828:11.000_0829:10.000,59,0,r
28570,15328,15333,0829:10.000_0829:51.000,41,1,g
28570,15328,15333,0829:51.000_0830:50.000,59,0,r
28570,15328,15333,0830:50.000_0831:31.000,41,1,g
28570,15328,15333,0831:31.000_0832:30.000,59,0,r
28570,15328,15333,0832:30.000_0833:11.000,41,1,g
28570,15328,15333,0833:11.000_0834:10.001,59,0,r
28570,15328,15333,0834:10.001_0834:51.0-1,41,1,g
28570,15328,15333,0834:51.0-1_0835:50.0-1,59,0,r
28570,15328,15333,0835:50.0-1_0836:31.000,41,1,g
28570,15328,15333,0836:31.000_0837:30.000,59,0,r
28570,15328,15333,0837:30.000_0838:11.000,41,1,g
28570,15328,15333,0838:11.000_0839:10.001,59,0,r
28570,15328,15333,0839:10.001_0839:51.0-1,41,1,g
28570,15328,15333,0839:51.0-1_0840:50.0-1,59,0,r
28570,15328,15333,0840:50.0-1_0841:31.000,41,1,g
28570,15328,15333,0841:31.000_0842:30.000,59,0,r
28570,15328,15333,0842:30.000_0843:11.000,41,1,g
28570,15328,15333,0843:11.000_0844:10.001,59,0,r
28570,15328,15333,0844:10.001_0844:51.0-1,41,1,g
28570,15328,15333,0844:51.0-1_0845:50.0-1,59,0,r
28570,15328,15333,0845:50.0-1_0846:31.000,41,1,g
28570,15328,15333,0846:31.000_0847:30.000,59,0,r
28570,15328,15333,0847:30.000_0848:11.000,41,1,g
28570,15328,15333,0848:11.000_0849:10.001,59,0,r
28570,15328,15333,0849:10.001_0849:51.0-1,41,1,g
28570,15328,15333,0849:51.0-1_0850:50.0-1,59,0,r
28570,15328,15333,0850:50.0-1_0851:31.000,41,1,g
28570,15328,15333,0851:31.000_0852:30.000,59,0,r
28570,15328,15333,0852:30.000_0853:11.000,41,1,g
28570,15328,15333,0853:11.000_0854:10.001,59,0,r
28570,15328,15333,0854:10.001_0854:51.0-1,41,1,g
28570,15328,15333,0854:51.0-1_0855:50.0-1,59,0,r
28570,15328,15333,0855:50.0-1_0856:31.000,41,1,g
28570,15328,15333,0856:31.000_0857:30.000,59,0,r
28570,15328,15333,0857:30.000_0858:11.000,41,1,g
28570,15328,15333,0858:11.000_0859:10.001,59,0,r
28570,15328,15333,0859:10.001_0859:51.0-1,41,1,g
28570,15328,15333,0859:51.0-1_0900:50.0-1,59,0,r
28570,15328,15333,0900:50.0-1_0901:31.000,41,1,g
28570,15328,15333,0901:31.000_0902:30.000,59,0,r
28570,15328,15333,0902:30.000_0903:11.000,41,1,g
28570,15328,15333,0903:11.000_0904:10.001,59,0,r
28570,15328,15333,0904:10.001_0904:51.0-1,41,1,g
28570,15328,15333,0904:51.0-1_0905:50.0-1,59,0,r
28570,15328,15333,0905:50.0-1_0906:31.000,41,1,g
28570,15328,15333,0906:31.000_0907:30.000,59,0,r
28570,15328,15333,0907:30.000_0908:11.000,41,1,g
28570,15328,15333,0908:11.000_0909:10.001,59,0,r
28570,15328,15333,0909:10.001_0909:51.0-1,41,1,g
28570,15328,15333,0909:51.0-1_0910:50.0-1,59,0,r
28570,15328,15333,0910:50.0-1_0911:31.000,41,1,g
28570,15328,15333,0911:31.000_0912:30.000,59,0,r
28570,15328,15333,0912:30.000_0913:11.000,41,1,g
28570,15328,15333,0913:11.000_0914:10.001,59,0,r
28570,15328,15333,0914:10.001_0914:51.0-1,41,1,g
28570,15328,15333,0914:51.0-1_0915:50.0-1,59,0,r
28570,15328,15333,0915:50.0-1_0916:31.000,41,1,g
28570,15328,15333,0916:31.000_0917:30.000,59,0,r
28570,15328,15333,0917:30.000_0918:11.000,41,1,g
28570,15328,15333,0918:11.000_0919:10.001,59,0,r
28570,15328,15333,0919:10.001_0919:51.0-1,41,1,g
28570,15328,15333,0919:51.0-1_0920:50.0-1,59,0,r
28570,15328,15333,0920:50.0-1_0921:31.000,41,1,g
28570,15328,15333,0921:31.000_0922:30.000,59,0,r
28570,15328,15333,0922:30.000_0923:11.000,41,1,g
28570,15328,15333,0923:11.000_0924:10.001,59,0,r
28570,15328,15333,0924:10.001_0924:51.0-1,41,1,g
28570,15328,15333,0924:51.0-1_0925:50.0-1,59,0,r
28570,15328,15333,0925:50.0-1_0926:31.000,41,1,g
28570,15328,15333,0926:31.000_0927:30.000,59,0,r
28570,15328,15333,0927:30.000_0928:11.000,41,1,g
28570,15328,15333,0928:11.000_0929:10.001,59,0,r
28570,15328,15333,0929:10.001_0929:51.0-1,41,1,g
28570,15328,15333,0929:51.0-1_0930:50.0-1,59,0,r
28570,15328,15333,0930:50.0-1_0931:31.000,41,1,g
28570,15328,15333,0931:31.000_0932:30.000,59,0,r
28570,15328,15333,0932:30.000_0933:11.000,41,1,g
28570,15328,15333,0933:11.000_0934:10.001,59,0,r
28570,15328,15333,0934:10.001_0934:51.0-1,41,1,g
28570,15328,15333,0934:51.0-1_0935:50.0-1,59,0,r
28570,15328,15333,0935:50.0-1_0936:31.000,41,1,g
28570,15328,15333,0936:31.000_0937:30.000,59,0,r
28570,15328,15333,0937:30.000_0938:11.000,41,1,g
28570,15328,15333,0938:11.000_0939:10.001,59,0,r
28570,15328,15333,0939:10.001_0939:51.0-1,41,1,g
28570,15328,15333,0939:51.0-1_0940:50.0-1,59,0,r
28570,15328,15333,0940:50.0-1_0941:31.000,41,1,g
28570,15328,15333,0941:31.000_0942:30.000,59,0,r
28570,15328,15333,0942:30.000_0943:11.000,41,1,g
28570,15328,15333,0943:11.000_0944:10.001,59,0,r
28570,15328,15333,0944:10.001_0944:51.0-1,41,1,g
28570,15328,15333,0944:51.0-1_0945:50.0-1,59,0,r
28570,15328,15333,0945:50.0-1_0946:31.000,41,1,g
28570,15328,15333,0946:31.000_0947:30.000,59,0,r
28570,15328,15333,0947:30.000_0948:11.000,41,1,g
28570,15328,15333,0948:11.000_0949:10.001,59,0,r
28570,15328,15333,0949:10.001_0949:51.0-1,41,1,g
28570,15328,15333,0949:51.0-1_0950:50.0-1,59,0,r
28570,15328,15333,0950:50.0-1_0951:31.000,41,1,g
28570,15328,15333,0951:31.000_0952:30.000,59,0,r
28570,15328,15333,0952:30.000_0953:11.000,41,1,g
28570,15328,15333,0953:11.000_0954:10.001,59,0,r
28570,15328,15333,0954:10.001_0954:51.0-1,41,1,g
28570,15328,15333,0954:51.0-1_0955:50.0-1,59,0,r
28570,15328,15333,0955:50.0-1_0956:31.000,41,1,g
28570,15328,15333,0956:31.000_0957:30.000,59,0,r
28570,15328,15333,0957:30.000_0958:11.000,41,1,g
28570,15328,15333,0958:11.000_0959:10.001,59,0,r
28570,15328,15333,0959:10.001_0959:51.0-1,41,1,g
28570,15328,15333,0959:51.0-1_0959:59.000,8,0,r
28591,15329,15334,0600:01.000_0600:50.000,49,0,r
28591,15329,15334,0600:50.000_0601:31.000,41,1,g
28591,15329,15334,0601:31.000_0602:30.000,59,0,r
28591,15329,15334,0602:30.000_0603:11.000,41,1,g
28591,15329,15334,0603:11.000_0604:10.000,59,0,r
28591,15329,15334,0604:10.000_0604:51.000,41,1,g
28591,15329,15334,0604:51.000_0605:50.000,59,0,r
28591,15329,15334,0605:50.000_0606:31.000,41,1,g
28591,15329,15334,0606:31.000_0607:30.000,59,0,r
28591,15329,15334,0607:30.000_0608:11.000,41,1,g
28591,15329,15334,0608:11.000_0609:10.000,59,0,r
28591,15329,15334,0609:10.000_0609:51.000,41,1,g
28591,15329,15334,0609:51.000_0610:50.000,59,0,r
28591,15329,15334,0610:50.000_0611:31.000,41,1,g
28591,15329,15334,0611:31.000_0612:30.000,59,0,r
28591,15329,15334,0612:30.000_0613:11.000,41,1,g
28591,15329,15334,0613:11.000_0614:10.000,59,0,r
28591,15329,15334,0614:10.000_0614:51.000,41,1,g
28591,15329,15334,0614:51.000_0615:50.000,59,0,r
28591,15329,15334,0615:50.000_0616:31.000,41,1,g
28591,15329,15334,0616:31.000_0617:30.000,59,0,r
28591,15329,15334,0617:30.000_0618:11.000,41,1,g
28591,15329,15334,0618:11.000_0619:10.000,59,0,r
28591,15329,15334,0619:10.000_0619:51.000,41,1,g
28591,15329,15334,0619:51.000_0620:50.000,59,0,r
28591,15329,15334,0620:50.000_0621:31.000,41,1,g
28591,15329,15334,0621:31.000_0622:30.000,59,0,r
28591,15329,15334,0622:30.000_0623:11.000,41,1,g
28591,15329,15334,0623:11.000_0624:10.000,59,0,r
28591,15329,15334,0624:10.000_0624:51.000,41,1,g
28591,15329,15334,0624:51.000_0625:50.000,59,0,r
28591,15329,15334,0625:50.000_0626:31.000,41,1,g
28591,15329,15334,0626:31.000_0627:30.000,59,0,r
28591,15329,15334,0627:30.000_0628:11.000,41,1,g
28591,15329,15334,0628:11.000_0629:10.000,59,0,r
28591,15329,15334,0629:10.000_0629:51.000,41,1,g
28591,15329,15334,0629:51.000_0630:50.000,59,0,r
28591,15329,15334,0630:50.000_0631:31.000,41,1,g
28591,15329,15334,0631:31.000_0632:30.000,59,0,r
28591,15329,15334,0632:30.000_0633:11.000,41,1,g
28591,15329,15334,0633:11.000_0634:10.000,59,0,r
28591,15329,15334,0634:10.000_0634:51.000,41,1,g
28591,15329,15334,0634:51.000_0635:50.000,59,0,r
28591,15329,15334,0635:50.000_0636:31.000,41,1,g
28591,15329,15334,0636:31.000_0637:30.000,59,0,r
28591,15329,15334,0637:30.000_0638:11.000,41,1,g
28591,15329,15334,0638:11.000_0639:10.000,59,0,r
28591,15329,15334,0639:10.000_0639:51.000,41,1,g
28591,15329,15334,0639:51.000_0640:50.000,59,0,r
28591,15329,15334,0640:50.000_0641:31.000,41,1,g
28591,15329,15334,0641:31.000_0642:30.000,59,0,r
